	chi_square_words	chi_square	chi_square_rang	dispersion	dispersion_numeric
504	untuniutntrng55886	0.0	88276	20/50	0.4
505	untuniutntrng55886	0.0	88043	20/50	0.4
506	untuniutntrng55886	0.0	88101	20/50	0.4
507	untuniutntrng55886	0.0	88265	20/50	0.4
508	untuniutntrng55886	0.0	88183	20/50	0.4
509	untuniutntrng55886	0.0	88134	20/50	0.4
510	untuniutntrng55886	0.0	88111	20/50	0.4
511	untuniutntrng55886	0.0	88136	20/50	0.4
512	untuniutntrng55886	0.0	88106	20/50	0.4
513	untuniutntrng55886	0.0	88176	20/50	0.4
514	untuniutntrng55886	0.0	88243	20/50	0.4
515	untuniutntrng55886	0.0	88147	20/50	0.4
516	untuniutntrng55886	0.0	88104	20/50	0.4
517	untuniutntrng55886	0.0	88099	20/50	0.4
518	untuniutntrng55886	0.0	88164	20/50	0.4
519	untuniutntrng55886	0.0	88112	20/50	0.4
520	untuniutntrng55886	0.0	88232	20/50	0.4
521	untuniutntrng55886	0.0	88201	20/50	0.4
522	untuniutntrng55886	0.0	88235	20/50	0.4
523	untuniutntrng55886	0.0	88107	20/50	0.4
524	untuniutntrng55886	0.0	88224	20/50	0.4
525	untuniutntrng55886	0.0	88210	20/50	0.4
526	untuniutntrng55886	0.0	88197	20/50	0.4
527	untuniutntrng55886	0.0	88133	20/50	0.4
528	untuniutntrng55886	0.0	88109	20/50	0.4
529	untuniutntrng55886	0.0	88196	20/50	0.4
530	untuniutntrng55886	0.0	88183	20/50	0.4
531	untuniutntrng55886	0.0	88119	20/50	0.4
532	untuniutntrng55886	0.0	88173	20/50	0.4
533	untuniutntrng55886	0.0	88223	20/50	0.4
534	untuniutntrng55886	0.0	88207	20/50	0.4
535	untuniutntrng55886	0.0	88244	20/50	0.4
536	untuniutntrng55886	0.0	88110	20/50	0.4
537	untuniutntrng55886	0.0	88224	20/50	0.4
538	untuniutntrng55886	0.0	88083	20/50	0.4
539	untuniutntrng55886	0.0	88301	20/50	0.4
540	untuniutntrng55886	0.0	88150	20/50	0.4
541	untuniutntrng55886	0.0	88137	20/50	0.4
542	untuniutntrng55886	0.0	88129	20/50	0.4
543	untuniutntrng55886	0.0	88118	20/50	0.4
544	untuniutntrng55886	0.0	88195	20/50	0.4
545	untuniutntrng55886	0.0	88221	20/50	0.4
546	untuniutntrng55886	0.0	88149	20/50	0.4
547	untuniutntrng55886	0.0	88207	20/50	0.4
548	untuniutntrng55886	0.0	88180	20/50	0.4
549	untuniutntrng55886	0.0	88195	20/50	0.4
550	untuniutntrng55886	0.0	88106	20/50	0.4
551	untuniutntrng55886	0.0	88284	20/50	0.4
552	untuniutntrng55886	0.0	88253	20/50	0.4
553	untuniutntrng55886	0.0	88091	20/50	0.4
554	untuniutntrng55886	0.0	88232	20/50	0.4
555	untuniutntrng55886	0.0	88211	20/50	0.4
556	untuniutntrng55886	0.0	88218	20/50	0.4
557	untuniutntrng55886	0.0	88086	20/50	0.4
558	untuniutntrng55886	0.0	88166	20/50	0.4
559	untuniutntrng55886	0.0	88269	20/50	0.4
560	untuniutntrng55886	0.0	88240	20/50	0.4
561	untuniutntrng55886	0.0	88302	20/50	0.4
562	untuniutntrng55886	0.0	88111	20/50	0.4
563	untuniutntrng55886	0.0	88190	20/50	0.4
564	untuniutntrng55886	0.0	88170	20/50	0.4
565	untuniutntrng55886	0.0	88239	20/50	0.4
566	untuniutntrng55886	0.0	88074	20/50	0.4
567	untuniutntrng55886	0.0	88211	20/50	0.4
568	untuniutntrng55886	0.0	88135	20/50	0.4
569	untuniutntrng55886	0.0	88091	20/50	0.4
570	untuniutntrng55886	0.0	88234	20/50	0.4
571	untuniutntrng55886	0.0	88157	20/50	0.4
572	untuniutntrng55886	0.0	88131	20/50	0.4
573	untuniutntrng55886	0.0	88126	20/50	0.4
574	untuniutntrng55886	0.0	88105	20/50	0.4
575	untuniutntrng55886	0.0	88198	20/50	0.4
576	untuniutntrng55886	0.0	88210	20/50	0.4
577	untuniutntrng55886	0.0	88140	20/50	0.4
578	untuniutntrng55886	0.0	88138	20/50	0.4
579	untuniutntrng55886	0.0	88153	20/50	0.4
580	untuniutntrng55886	0.0	88212	20/50	0.4
581	untuniutntrng55886	0.0	88182	20/50	0.4
582	untuniutntrng55886	0.0	88164	20/50	0.4
583	untuniutntrng55886	0.0	88133	20/50	0.4
584	untuniutntrng55886	0.0	88184	20/50	0.4
585	untuniutntrng55886	0.0	83711	20/50	0.4
586	untuniutntrng55886	0.0	88251	20/50	0.4
587	untuniutntrng55886	0.0	88143	20/50	0.4
588	untuniutntrng55886	0.0	88275	20/50	0.4
589	untuniutntrng55886	0.0	88190	20/50	0.4
590	untuniutntrng55886	0.0	88287	20/50	0.4
591	untuniutntrng55886	0.0	88257	20/50	0.4
592	untuniutntrng55886	0.0	88233	20/50	0.4
593	untuniutntrng55886	0.0	88125	20/50	0.4
594	untuniutntrng55886	0.0	88204	20/50	0.4
595	untuniutntrng55886	0.0	88216	20/50	0.4
596	untuniutntrng55886	0.0	88132	20/50	0.4
597	untuniutntrng55886	0.0	88166	20/50	0.4
598	untuniutntrng55886	0.0	88156	20/50	0.4
599	untuniutntrng55886	0.0	88068	20/50	0.4
600	untuniutntrng55886	0.0	88190	2/500	0.004
601	untuniutntrng55886	0.0	88100	2/500	0.004
602	untuniutntrng55886	0.0	88130	2/500	0.004
603	untuniutntrng55886	0.0	88021	2/500	0.004
604	untuniutntrng55886	0.0	88061	2/500	0.004
605	untuniutntrng55886	0.0	88209	2/500	0.004
606	untuniutntrng55886	0.0	88187	2/500	0.004
607	untuniutntrng55886	0.0	88044	2/500	0.004
608	untuniutntrng55886	0.0	88155	2/500	0.004
609	untuniutntrng55886	0.0	88256	2/500	0.004
610	untuniutntrng55886	0.0	88099	2/500	0.004
611	untuniutntrng55886	0.0	88080	2/500	0.004
612	untuniutntrng55886	0.0	88216	2/500	0.004
613	untuniutntrng55886	0.0	88134	2/500	0.004
614	untuniutntrng55886	0.0	88160	2/500	0.004
615	untuniutntrng55886	0.0	88179	2/500	0.004
616	untuniutntrng55886	0.0	88084	2/500	0.004
617	untuniutntrng55886	0.0	88072	2/500	0.004
618	untuniutntrng55886	0.0	88141	2/500	0.004
619	untuniutntrng55886	0.0	88207	2/500	0.004
620	untuniutntrng55886	0.0	88108	2/500	0.004
621	untuniutntrng55886	0.0	88071	2/500	0.004
622	untuniutntrng55886	0.0	88053	2/500	0.004
623	untuniutntrng55886	0.0	88185	2/500	0.004
624	untuniutntrng55886	0.0	88041	2/500	0.004
625	untuniutntrng55886	0.0	88131	2/500	0.004
626	untuniutntrng55886	0.0	88180	2/500	0.004
627	untuniutntrng55886	0.0	88168	2/500	0.004
628	untuniutntrng55886	0.0	88061	2/500	0.004
629	untuniutntrng55886	0.0	88079	2/500	0.004
630	untuniutntrng55886	0.0	88058	2/500	0.004
631	untuniutntrng55886	0.0	88102	2/500	0.004
632	untuniutntrng55886	0.0	88128	2/500	0.004
633	untuniutntrng55886	0.0	88248	2/500	0.004
634	untuniutntrng55886	0.0	88084	2/500	0.004
635	untuniutntrng55886	0.0	88276	2/500	0.004
636	untuniutntrng55886	0.0	88120	2/500	0.004
637	untuniutntrng55886	0.0	88194	2/500	0.004
638	untuniutntrng55886	0.0	87957	2/500	0.004
639	untuniutntrng55886	0.0	88094	2/500	0.004
640	untuniutntrng55886	0.0	88089	2/500	0.004
641	untuniutntrng55886	0.0	87996	2/500	0.004
642	untuniutntrng55886	0.0	88120	2/500	0.004
643	untuniutntrng55886	0.0	88155	2/500	0.004
644	untuniutntrng55886	0.0	88117	2/500	0.004
645	untuniutntrng55886	0.0	88230	2/500	0.004
646	untuniutntrng55886	0.0	88108	2/500	0.004
647	untuniutntrng55886	0.0	88167	2/500	0.004
648	untuniutntrng55886	0.0	88073	2/500	0.004
649	untuniutntrng55886	0.0	88208	2/500	0.004
650	untuniutntrng55886	0.0	88057	2/500	0.004
651	untuniutntrng55886	0.0	88166	2/500	0.004
652	untuniutntrng55886	0.0	88107	2/500	0.004
653	untuniutntrng55886	0.0	88174	2/500	0.004
654	untuniutntrng55886	0.0	88244	2/500	0.004
655	untuniutntrng55886	0.0	88151	2/500	0.004
656	untuniutntrng55886	0.0	88105	2/500	0.004
657	untuniutntrng55886	0.0	88238	2/500	0.004
658	untuniutntrng55886	0.0	88198	2/500	0.004
659	untuniutntrng55886	0.0	88021	2/500	0.004
660	untuniutntrng55886	0.0	88109	2/500	0.004
661	untuniutntrng55886	0.0	88139	2/500	0.004
662	untuniutntrng55886	0.0	88187	2/500	0.004
663	untuniutntrng55886	0.0	88025	2/500	0.004
664	untuniutntrng55886	0.0	88121	2/500	0.004
665	untuniutntrng55886	0.0	88207	2/500	0.004
666	untuniutntrng55886	0.0	88238	2/500	0.004
667	untuniutntrng55886	0.0	88160	2/500	0.004
668	untuniutntrng55886	0.0	88203	2/500	0.004
669	untuniutntrng55886	0.0	88105	2/500	0.004
670	untuniutntrng55886	0.0	88056	2/500	0.004
671	untuniutntrng55886	0.0	88144	2/500	0.004
672	untuniutntrng55886	0.0	88047	2/500	0.004
673	untuniutntrng55886	0.0	88087	2/500	0.004
674	untuniutntrng55886	0.0	88149	2/500	0.004
675	untuniutntrng55886	0.0	88114	2/500	0.004
676	untuniutntrng55886	0.0	88214	2/500	0.004
677	untuniutntrng55886	0.0	88083	2/500	0.004
678	untuniutntrng55886	0.0	88132	2/500	0.004
679	untuniutntrng55886	0.0	88074	2/500	0.004
680	untuniutntrng55886	0.0	88106	2/500	0.004
681	untuniutntrng55886	0.0	88219	2/500	0.004
682	untuniutntrng55886	0.0	88041	2/500	0.004
683	untuniutntrng55886	0.0	88008	2/500	0.004
684	untuniutntrng55886	0.0	88114	2/500	0.004
685	untuniutntrng55886	0.0	88138	2/500	0.004
686	untuniutntrng55886	0.0	88152	2/500	0.004
687	untuniutntrng55886	0.0	88007	2/500	0.004
688	untuniutntrng55886	0.0	88131	2/500	0.004
689	untuniutntrng55886	0.0	88064	2/500	0.004
690	untuniutntrng55886	0.0	88050	2/500	0.004
691	untuniutntrng55886	0.0	88164	2/500	0.004
692	untuniutntrng55886	0.0	88239	2/500	0.004
693	untuniutntrng55886	0.0	88156	2/500	0.004
694	untuniutntrng55886	0.0	88052	2/500	0.004
695	untuniutntrng55886	0.0	88138	2/500	0.004
696	untuniutntrng55886	0.0	88117	2/500	0.004
697	untuniutntrng55886	0.0	88084	2/500	0.004
698	untuniutntrng55886	0.0	88129	2/500	0.004
699	untuniutntrng55886	0.0	88097	2/500	0.004
700	untuniutntrng55886	0.0	83989	500/2	250.0
701	untuniutntrng55886	0.0	83919	500/2	250.0
702	untuniutntrng55886	0.0	83895	500/2	250.0
703	untuniutntrng55886	0.0	83900	500/2	250.0
704	untuniutntrng55886	0.0	83808	500/2	250.0
705	untuniutntrng55886	0.0	83830	500/2	250.0
706	untuniutntrng55886	0.0	83906	500/2	250.0
707	untuniutntrng55886	0.0	83837	500/2	250.0
708	untuniutntrng55886	0.0	83780	500/2	250.0
709	untuniutntrng55886	0.0	83771	500/2	250.0
710	untuniutntrng55886	0.0	83930	500/2	250.0
711	untuniutntrng55886	0.0	83713	500/2	250.0
712	untuniutntrng55886	0.0	83826	500/2	250.0
713	untuniutntrng55886	0.0	84000	500/2	250.0
714	untuniutntrng55886	0.0	83763	500/2	250.0
715	untuniutntrng55886	0.0	83856	500/2	250.0
716	untuniutntrng55886	0.0	83899	500/2	250.0
717	untuniutntrng55886	0.0	83923	500/2	250.0
718	untuniutntrng55886	0.0	83868	500/2	250.0
719	untuniutntrng55886	0.0	83919	500/2	250.0
720	untuniutntrng55886	0.0	83867	500/2	250.0
721	untuniutntrng55886	0.0	83935	500/2	250.0
722	untuniutntrng55886	0.0	83934	500/2	250.0
723	untuniutntrng55886	0.0	83837	500/2	250.0
724	untuniutntrng55886	0.0	83807	500/2	250.0
725	untuniutntrng55886	0.0	83929	500/2	250.0
726	untuniutntrng55886	0.0	84028	500/2	250.0
727	untuniutntrng55886	0.0	83760	500/2	250.0
728	untuniutntrng55886	0.0	83877	500/2	250.0
729	untuniutntrng55886	0.0	83799	500/2	250.0
730	untuniutntrng55886	0.0	83788	500/2	250.0
731	untuniutntrng55886	0.0	83910	500/2	250.0
732	untuniutntrng55886	0.0	83809	500/2	250.0
733	untuniutntrng55886	0.0	83886	500/2	250.0
734	untuniutntrng55886	0.0	83842	500/2	250.0
735	untuniutntrng55886	0.0	83820	500/2	250.0
736	untuniutntrng55886	0.0	83691	500/2	250.0
737	untuniutntrng55886	0.0	83883	500/2	250.0
738	untuniutntrng55886	0.0	83718	500/2	250.0
739	untuniutntrng55886	0.0	83799	500/2	250.0
740	untuniutntrng55886	0.0	83818	500/2	250.0
741	untuniutntrng55886	0.0	84028	500/2	250.0
742	untuniutntrng55886	0.0	83912	500/2	250.0
743	untuniutntrng55886	0.0	83895	500/2	250.0
744	untuniutntrng55886	0.0	83917	500/2	250.0
745	untuniutntrng55886	0.0	83777	500/2	250.0
746	untuniutntrng55886	0.0	83919	500/2	250.0
747	untuniutntrng55886	0.0	83930	500/2	250.0
748	untuniutntrng55886	0.0	83935	500/2	250.0
749	untuniutntrng55886	0.0	83888	500/2	250.0
750	untuniutntrng55886	0.0	83848	500/2	250.0
751	untuniutntrng55886	0.0	83926	500/2	250.0
752	untuniutntrng55886	0.0	83783	500/2	250.0
753	untuniutntrng55886	0.0	83865	500/2	250.0
754	untuniutntrng55886	0.0	83946	500/2	250.0
755	untuniutntrng55886	0.0	83771	500/2	250.0
756	untuniutntrng55886	0.0	83945	500/2	250.0
757	untuniutntrng55886	0.0	83765	500/2	250.0
758	untuniutntrng55886	0.0	83747	500/2	250.0
759	untuniutntrng55886	0.0	83784	500/2	250.0
760	untuniutntrng55886	0.0	83829	500/2	250.0
761	untuniutntrng55886	0.0	83768	500/2	250.0
762	untuniutntrng55886	0.0	83798	500/2	250.0
763	untuniutntrng55886	0.0	83858	500/2	250.0
764	untuniutntrng55886	0.0	83993	500/2	250.0
765	untuniutntrng55886	0.0	83768	500/2	250.0
766	untuniutntrng55886	0.0	83728	500/2	250.0
767	untuniutntrng55886	0.0	83748	500/2	250.0
768	untuniutntrng55886	0.0	84028	500/2	250.0
769	untuniutntrng55886	0.0	83934	500/2	250.0
770	untuniutntrng55886	0.0	83860	500/2	250.0
771	untuniutntrng55886	0.0	83887	500/2	250.0
772	untuniutntrng55886	0.0	83893	500/2	250.0
773	untuniutntrng55886	0.0	83751	500/2	250.0
774	untuniutntrng55886	0.0	83838	500/2	250.0
775	untuniutntrng55886	0.0	83927	500/2	250.0
776	untuniutntrng55886	0.0	83933	500/2	250.0
777	untuniutntrng55886	0.0	83851	500/2	250.0
778	untuniutntrng55886	0.0	83802	500/2	250.0
779	untuniutntrng55886	0.0	83938	500/2	250.0
780	untuniutntrng55886	0.0	84069	500/2	250.0
781	untuniutntrng55886	0.0	83859	500/2	250.0
782	untuniutntrng55886	0.0	83871	500/2	250.0
783	untuniutntrng55886	0.0	83955	500/2	250.0
784	untuniutntrng55886	0.0	83915	500/2	250.0
785	untuniutntrng55886	0.0	83747	500/2	250.0
786	untuniutntrng55886	0.0	83935	500/2	250.0
787	untuniutntrng55886	0.0	83773	500/2	250.0
788	untuniutntrng55886	0.0	83931	500/2	250.0
789	untuniutntrng55886	0.0	83946	500/2	250.0
790	untuniutntrng55886	0.0	83748	500/2	250.0
791	untuniutntrng55886	0.0	83947	500/2	250.0
792	untuniutntrng55886	0.0	83855	500/2	250.0
793	untuniutntrng55886	0.0	83781	500/2	250.0
794	untuniutntrng55886	0.0	83970	500/2	250.0
795	untuniutntrng55886	0.0	83999	500/2	250.0
796	untuniutntrng55886	0.0	83958	500/2	250.0
797	untuniutntrng55886	0.0	83803	500/2	250.0
798	untuniutntrng55886	0.0	83867	500/2	250.0
799	untuniutntrng55886	0.0	83877	500/2	250.0
800	untuniutntrng55886	0.0	88129	50/20	2.5
801	untuniutntrng55886	0.0	83852	50/20	2.5
802	untuniutntrng55886	0.0	88234	50/20	2.5
803	untuniutntrng55886	0.0	83851	50/20	2.5
804	untuniutntrng55886	0.0	88246	50/20	2.5
805	untuniutntrng55886	0.0	88220	50/20	2.5
806	untuniutntrng55886	0.0	88286	50/20	2.5
807	untuniutntrng55886	0.0	88200	50/20	2.5
808	untuniutntrng55886	0.0	83875	50/20	2.5
809	untuniutntrng55886	0.0	83893	50/20	2.5
810	untuniutntrng55886	0.0	88181	50/20	2.5
811	untuniutntrng55886	0.0	88190	50/20	2.5
812	untuniutntrng55886	0.0	88086	50/20	2.5
813	untuniutntrng55886	0.0	88234	50/20	2.5
814	untuniutntrng55886	0.0	83891	50/20	2.5
815	untuniutntrng55886	0.0	83893	50/20	2.5
816	untuniutntrng55886	0.0	83955	50/20	2.5
817	untuniutntrng55886	0.0	83913	50/20	2.5
818	untuniutntrng55886	0.0	88190	50/20	2.5
819	untuniutntrng55886	0.0	88171	50/20	2.5
820	untuniutntrng55886	0.0	83849	50/20	2.5
821	untuniutntrng55886	0.0	83796	50/20	2.5
822	untuniutntrng55886	0.0	83921	50/20	2.5
823	untuniutntrng55886	0.0	88231	50/20	2.5
824	untuniutntrng55886	0.0	88183	50/20	2.5
825	untuniutntrng55886	0.0	83814	50/20	2.5
826	untuniutntrng55886	0.0	83939	50/20	2.5
827	untuniutntrng55886	0.0	88090	50/20	2.5
828	untuniutntrng55886	0.0	88193	50/20	2.5
829	untuniutntrng55886	0.0	83762	50/20	2.5
830	untuniutntrng55886	0.0	85931	50/20	2.5
831	untuniutntrng55886	0.0	88068	50/20	2.5
832	untuniutntrng55886	0.0	88163	50/20	2.5
833	untuniutntrng55886	0.0	83887	50/20	2.5
834	untuniutntrng55886	0.0	83751	50/20	2.5
835	untuniutntrng55886	0.0	88120	50/20	2.5
836	untuniutntrng55886	0.0	83873	50/20	2.5
837	untuniutntrng55886	0.0	83923	50/20	2.5
838	untuniutntrng55886	0.0	83842	50/20	2.5
839	untuniutntrng55886	0.0	88195	50/20	2.5
840	untuniutntrng55886	0.0	83905	50/20	2.5
841	untuniutntrng55886	0.0	83693	50/20	2.5
842	untuniutntrng55886	0.0	83832	50/20	2.5
843	untuniutntrng55886	0.0	88140	50/20	2.5
844	untuniutntrng55886	0.0	88142	50/20	2.5
845	untuniutntrng55886	0.0	83873	50/20	2.5
846	untuniutntrng55886	0.0	83788	50/20	2.5
847	untuniutntrng55886	0.0	88110	50/20	2.5
848	untuniutntrng55886	0.0	88140	50/20	2.5
849	untuniutntrng55886	0.0	83768	50/20	2.5
850	untuniutntrng55886	0.0	83829	50/20	2.5
851	untuniutntrng55886	0.0	88186	50/20	2.5
852	untuniutntrng55886	0.0	83855	50/20	2.5
853	untuniutntrng55886	0.0	83856	50/20	2.5
854	untuniutntrng55886	0.0	88070	50/20	2.5
855	untuniutntrng55886	0.0	83838	50/20	2.5
856	untuniutntrng55886	0.0	88126	50/20	2.5
857	untuniutntrng55886	0.0	88201	50/20	2.5
858	untuniutntrng55886	0.0	88197	50/20	2.5
859	untuniutntrng55886	0.0	83769	50/20	2.5
860	untuniutntrng55886	0.0	83878	50/20	2.5
861	untuniutntrng55886	0.0	83723	50/20	2.5
862	untuniutntrng55886	0.0	88224	50/20	2.5
863	untuniutntrng55886	0.0	83733	50/20	2.5
864	untuniutntrng55886	0.0	83959	50/20	2.5
865	untuniutntrng55886	0.0	88124	50/20	2.5
866	untuniutntrng55886	0.0	83614	50/20	2.5
867	untuniutntrng55886	0.0	83957	50/20	2.5
868	untuniutntrng55886	0.0	88142	50/20	2.5
869	untuniutntrng55886	0.0	83962	50/20	2.5
870	untuniutntrng55886	0.0	88228	50/20	2.5
871	untuniutntrng55886	0.0	88204	50/20	2.5
872	untuniutntrng55886	0.0	83991	50/20	2.5
873	untuniutntrng55886	0.0	88111	50/20	2.5
874	untuniutntrng55886	0.0	94590	50/20	2.5
875	untuniutntrng55886	0.0	83893	50/20	2.5
876	untuniutntrng55886	0.0	83867	50/20	2.5
877	untuniutntrng55886	0.0	83946	50/20	2.5
878	untuniutntrng55886	0.0	83767	50/20	2.5
879	untuniutntrng55886	0.0	88151	50/20	2.5
880	untuniutntrng55886	0.0	88180	50/20	2.5
881	untuniutntrng55886	0.0	88220	50/20	2.5
882	untuniutntrng55886	0.0	88106	50/20	2.5
883	untuniutntrng55886	0.0	88181	50/20	2.5
884	untuniutntrng55886	0.0	94643	50/20	2.5
885	untuniutntrng55886	0.0	88177	50/20	2.5
886	untuniutntrng55886	0.0	83907	50/20	2.5
887	untuniutntrng55886	0.0	88231	50/20	2.5
888	untuniutntrng55886	0.0	83866	50/20	2.5
889	untuniutntrng55886	0.0	88187	50/20	2.5
890	untuniutntrng55886	0.0	88082	50/20	2.5
891	untuniutntrng55886	0.0	88120	50/20	2.5
892	untuniutntrng55886	0.0	88225	50/20	2.5
893	untuniutntrng55886	0.0	83710	50/20	2.5
894	untuniutntrng55886	0.0	83889	50/20	2.5
895	untuniutntrng55886	0.0	88246	50/20	2.5
896	untuniutntrng55886	0.0	83818	50/20	2.5
897	untuniutntrng55886	0.0	83794	50/20	2.5
898	untuniutntrng55886	0.0	83961	50/20	2.5
899	untuniutntrng55886	0.0	88337	50/20	2.5
900	untuniutntrng55886	0.0	88226	5/200	0.025
901	untuniutntrng55886	0.0	88179	5/200	0.025
902	untuniutntrng55886	0.0	88115	5/200	0.025
903	untuniutntrng55886	0.0	88272	5/200	0.025
904	untuniutntrng55886	0.0	88184	5/200	0.025
905	untuniutntrng55886	0.0	88152	5/200	0.025
906	untuniutntrng55886	0.0	88084	5/200	0.025
907	untuniutntrng55886	0.0	88201	5/200	0.025
908	untuniutntrng55886	0.0	88105	5/200	0.025
909	untuniutntrng55886	0.0	88224	5/200	0.025
910	untuniutntrng55886	0.0	88152	5/200	0.025
911	untuniutntrng55886	0.0	88143	5/200	0.025
912	untuniutntrng55886	0.0	88123	5/200	0.025
913	untuniutntrng55886	0.0	88197	5/200	0.025
914	untuniutntrng55886	0.0	88139	5/200	0.025
915	untuniutntrng55886	0.0	88156	5/200	0.025
916	untuniutntrng55886	0.0	88122	5/200	0.025
917	untuniutntrng55886	0.0	88131	5/200	0.025
918	untuniutntrng55886	0.0	88215	5/200	0.025
919	untuniutntrng55886	0.0	88226	5/200	0.025
920	untuniutntrng55886	0.0	88211	5/200	0.025
921	untuniutntrng55886	0.0	88061	5/200	0.025
922	untuniutntrng55886	0.0	88153	5/200	0.025
923	untuniutntrng55886	0.0	88188	5/200	0.025
924	untuniutntrng55886	0.0	88083	5/200	0.025
925	untuniutntrng55886	0.0	88120	5/200	0.025
926	untuniutntrng55886	0.0	88126	5/200	0.025
927	untuniutntrng55886	0.0	88103	5/200	0.025
928	untuniutntrng55886	0.0	88217	5/200	0.025
929	untuniutntrng55886	0.0	88163	5/200	0.025
930	untuniutntrng55886	0.0	88144	5/200	0.025
931	untuniutntrng55886	0.0	88089	5/200	0.025
932	untuniutntrng55886	0.0	88277	5/200	0.025
933	untuniutntrng55886	0.0	88204	5/200	0.025
934	untuniutntrng55886	0.0	88267	5/200	0.025
935	untuniutntrng55886	0.0	88184	5/200	0.025
936	untuniutntrng55886	0.0	88101	5/200	0.025
937	untuniutntrng55886	0.0	88169	5/200	0.025
938	untuniutntrng55886	0.0	88184	5/200	0.025
939	untuniutntrng55886	0.0	88145	5/200	0.025
940	untuniutntrng55886	0.0	88155	5/200	0.025
941	untuniutntrng55886	0.0	88139	5/200	0.025
942	untuniutntrng55886	0.0	88204	5/200	0.025
943	untuniutntrng55886	0.0	88148	5/200	0.025
944	untuniutntrng55886	0.0	88208	5/200	0.025
945	untuniutntrng55886	0.0	88277	5/200	0.025
946	untuniutntrng55886	0.0	88290	5/200	0.025
947	untuniutntrng55886	0.0	88155	5/200	0.025
948	untuniutntrng55886	0.0	88126	5/200	0.025
949	untuniutntrng55886	0.0	88126	5/200	0.025
950	untuniutntrng55886	0.0	88227	5/200	0.025
951	untuniutntrng55886	0.0	88089	5/200	0.025
952	untuniutntrng55886	0.0	88186	5/200	0.025
953	untuniutntrng55886	0.0	88063	5/200	0.025
954	untuniutntrng55886	0.0	88167	5/200	0.025
955	untuniutntrng55886	0.0	88067	5/200	0.025
956	untuniutntrng55886	0.0	88156	5/200	0.025
957	untuniutntrng55886	0.0	88152	5/200	0.025
958	untuniutntrng55886	0.0	88218	5/200	0.025
959	untuniutntrng55886	0.0	88178	5/200	0.025
960	untuniutntrng55886	0.0	88129	5/200	0.025
961	untuniutntrng55886	0.0	88168	5/200	0.025
962	untuniutntrng55886	0.0	88074	5/200	0.025
963	untuniutntrng55886	0.0	88184	5/200	0.025
964	untuniutntrng55886	0.0	88113	5/200	0.025
965	untuniutntrng55886	0.0	88192	5/200	0.025
966	untuniutntrng55886	0.0	88123	5/200	0.025
967	untuniutntrng55886	0.0	88063	5/200	0.025
968	untuniutntrng55886	0.0	88190	5/200	0.025
969	untuniutntrng55886	0.0	88028	5/200	0.025
970	untuniutntrng55886	0.0	88203	5/200	0.025
971	untuniutntrng55886	0.0	88148	5/200	0.025
972	untuniutntrng55886	0.0	88072	5/200	0.025
973	untuniutntrng55886	0.0	88061	5/200	0.025
974	untuniutntrng55886	0.0	88046	5/200	0.025
975	untuniutntrng55886	0.0	88108	5/200	0.025
976	untuniutntrng55886	0.0	88068	5/200	0.025
977	untuniutntrng55886	0.0	88181	5/200	0.025
978	untuniutntrng55886	0.0	88055	5/200	0.025
979	untuniutntrng55886	0.0	88172	5/200	0.025
980	untuniutntrng55886	0.0	88133	5/200	0.025
981	untuniutntrng55886	0.0	88121	5/200	0.025
982	untuniutntrng55886	0.0	88228	5/200	0.025
983	untuniutntrng55886	0.0	88193	5/200	0.025
984	untuniutntrng55886	0.0	88160	5/200	0.025
985	untuniutntrng55886	0.0	88248	5/200	0.025
986	untuniutntrng55886	0.0	88193	5/200	0.025
987	untuniutntrng55886	0.0	88190	5/200	0.025
988	untuniutntrng55886	0.0	88108	5/200	0.025
989	untuniutntrng55886	0.0	88138	5/200	0.025
990	untuniutntrng55886	0.0	88112	5/200	0.025
991	untuniutntrng55886	0.0	88160	5/200	0.025
992	untuniutntrng55886	0.0	88238	5/200	0.025
993	untuniutntrng55886	0.0	88140	5/200	0.025
994	untuniutntrng55886	0.0	88158	5/200	0.025
995	untuniutntrng55886	0.0	88194	5/200	0.025
996	untuniutntrng55886	0.0	88113	5/200	0.025
997	untuniutntrng55886	0.0	88166	5/200	0.025
998	untuniutntrng55886	0.0	88158	5/200	0.025
999	untuniutntrng55886	0.0	88176	5/200	0.025
