	rrf_dr0_words	rrf_dr0	rrf_dr0_rang	dispersion	dispersion_numeric
490	untuniutntrng55886	0.9999999999999998	35893	200/5	40.0
491	untuniutntrng55886	1.0	35703	200/5	40.0
492	untuniutntrng55886	1.0	35829	200/5	40.0
493	untuniutntrng55886	1.0	35885	200/5	40.0
494	untuniutntrng55886	1.0	35637	200/5	40.0
495	untuniutntrng55886	1.0	35726	200/5	40.0
496	untuniutntrng55886	1.0	35711	200/5	40.0
497	untuniutntrng55886	1.0	35862	200/5	40.0
498	untuniutntrng55886	1.0	35902	200/5	40.0
499	untuniutntrng55886	1.0	35716	200/5	40.0
500	untuniutntrng55886	1.0	36033	20/50	0.4
501	untuniutntrng55886	1.0	35837	20/50	0.4
502	untuniutntrng55886	1.0	35880	20/50	0.4
503	untuniutntrng55886	1.0	35846	20/50	0.4
504	untuniutntrng55886	1.0	35628	20/50	0.4
505	untuniutntrng55886	1.0	35912	20/50	0.4
506	untuniutntrng55886	1.0	35908	20/50	0.4
507	untuniutntrng55886	1.0	35568	20/50	0.4
508	untuniutntrng55886	1.0	35621	20/50	0.4
509	untuniutntrng55886	1.0	35960	20/50	0.4
510	untuniutntrng55886	1.0	35756	20/50	0.4
511	untuniutntrng55886	1.0	35783	20/50	0.4
512	untuniutntrng55886	1.0	36006	20/50	0.4
513	untuniutntrng55886	1.0	35743	20/50	0.4
514	untuniutntrng55886	1.0	35740	20/50	0.4
515	untuniutntrng55886	1.0	35878	20/50	0.4
516	untuniutntrng55886	1.0	35823	20/50	0.4
517	untuniutntrng55886	1.0	35932	20/50	0.4
518	untuniutntrng55886	1.0	26161	20/50	0.4
519	untuniutntrng55886	1.0	35723	20/50	0.4
520	untuniutntrng55886	1.0	35674	20/50	0.4
521	untuniutntrng55886	1.0	35994	20/50	0.4
522	untuniutntrng55886	1.0	35711	20/50	0.4
523	untuniutntrng55886	1.0	35781	20/50	0.4
524	untuniutntrng55886	1.0	35822	20/50	0.4
525	untuniutntrng55886	1.0	36027	20/50	0.4
526	untuniutntrng55886	1.0	35842	20/50	0.4
527	untuniutntrng55886	1.0	35980	20/50	0.4
528	untuniutntrng55886	1.0	35948	20/50	0.4
529	untuniutntrng55886	1.0	35842	20/50	0.4
530	untuniutntrng55886	1.0	35965	20/50	0.4
531	untuniutntrng55886	1.0	35841	20/50	0.4
532	untuniutntrng55886	1.0	35668	20/50	0.4
533	untuniutntrng55886	1.0	35769	20/50	0.4
534	untuniutntrng55886	1.0	35896	20/50	0.4
535	untuniutntrng55886	1.0	35694	20/50	0.4
536	untuniutntrng55886	1.0	36058	20/50	0.4
537	untuniutntrng55886	1.0	35862	20/50	0.4
538	untuniutntrng55886	1.0	36085	20/50	0.4
539	untuniutntrng55886	1.0	35642	20/50	0.4
540	untuniutntrng55886	1.0	35826	20/50	0.4
541	untuniutntrng55886	1.0	35757	20/50	0.4
542	untuniutntrng55886	1.0	35870	20/50	0.4
543	untuniutntrng55886	1.0	35828	20/50	0.4
544	untuniutntrng55886	1.0	35839	20/50	0.4
545	untuniutntrng55886	1.0	35533	20/50	0.4
546	untuniutntrng55886	1.0	35936	20/50	0.4
547	untuniutntrng55886	1.0	35652	20/50	0.4
548	untuniutntrng55886	1.0	35906	20/50	0.4
549	untuniutntrng55886	1.0	35651	20/50	0.4
550	untuniutntrng55886	1.0	36094	20/50	0.4
551	untuniutntrng55886	1.0	35756	20/50	0.4
552	untuniutntrng55886	1.0	35691	20/50	0.4
553	untuniutntrng55886	1.0	35861	20/50	0.4
554	untuniutntrng55886	1.0	35802	20/50	0.4
555	untuniutntrng55886	1.0	35661	20/50	0.4
556	untuniutntrng55886	1.0	35730	20/50	0.4
557	untuniutntrng55886	1.0	36113	20/50	0.4
558	untuniutntrng55886	1.0	35975	20/50	0.4
559	untuniutntrng55886	1.0	35627	20/50	0.4
560	untuniutntrng55886	1.0	35630	20/50	0.4
561	untuniutntrng55886	1.0	35908	20/50	0.4
562	untuniutntrng55886	1.0	36075	20/50	0.4
563	untuniutntrng55886	1.0	25898	20/50	0.4
564	untuniutntrng55886	1.0	35750	20/50	0.4
565	untuniutntrng55886	1.0	33577	20/50	0.4
566	untuniutntrng55886	1.0	35837	20/50	0.4
567	untuniutntrng55886	1.0	35798	20/50	0.4
568	untuniutntrng55886	1.0	35944	20/50	0.4
569	untuniutntrng55886	1.0	35869	20/50	0.4
570	untuniutntrng55886	1.0	35800	20/50	0.4
571	untuniutntrng55886	1.0	35784	20/50	0.4
572	untuniutntrng55886	1.0	35812	20/50	0.4
573	untuniutntrng55886	0.9999999999999998	35849	20/50	0.4
574	untuniutntrng55886	1.0	36040	20/50	0.4
575	untuniutntrng55886	1.0	35924	20/50	0.4
576	untuniutntrng55886	1.0	36027	20/50	0.4
577	untuniutntrng55886	1.0	35666	20/50	0.4
578	untuniutntrng55886	1.0	35862	20/50	0.4
579	untuniutntrng55886	1.0	35592	20/50	0.4
580	untuniutntrng55886	1.0	35836	20/50	0.4
581	untuniutntrng55886	1.0	35829	20/50	0.4
582	untuniutntrng55886	1.0	35819	20/50	0.4
583	untuniutntrng55886	1.0	35981	20/50	0.4
584	untuniutntrng55886	1.0	35811	20/50	0.4
585	untuniutntrng55886	1.0	35852	20/50	0.4
586	untuniutntrng55886	1.0	35878	20/50	0.4
587	untuniutntrng55886	1.0	35757	20/50	0.4
588	untuniutntrng55886	1.0	35696	20/50	0.4
589	untuniutntrng55886	1.0	25795	20/50	0.4
590	untuniutntrng55886	1.0	35743	20/50	0.4
591	untuniutntrng55886	1.0	35640	20/50	0.4
592	untuniutntrng55886	1.0	35876	20/50	0.4
593	untuniutntrng55886	1.0	35268	20/50	0.4
594	untuniutntrng55886	1.0	35691	20/50	0.4
595	untuniutntrng55886	1.0	35580	20/50	0.4
596	untuniutntrng55886	1.0	36005	20/50	0.4
597	untuniutntrng55886	1.0	35752	20/50	0.4
598	untuniutntrng55886	1.0	35614	20/50	0.4
599	untuniutntrng55886	1.0	35974	20/50	0.4
600	untuniutntrng55886	1.0	25519	2/500	0.004
601	untuniutntrng55886	1.0	35776	2/500	0.004
602	untuniutntrng55886	1.0	36069	2/500	0.004
603	untuniutntrng55886	1.0	35779	2/500	0.004
604	untuniutntrng55886	1.0	25380	2/500	0.004
605	untuniutntrng55886	1.0	23886	2/500	0.004
606	untuniutntrng55886	1.0	26191	2/500	0.004
607	untuniutntrng55886	1.0	25049	2/500	0.004
608	untuniutntrng55886	1.0	24347	2/500	0.004
609	untuniutntrng55886	1.0	25425	2/500	0.004
610	untuniutntrng55886	1.0	24869	2/500	0.004
611	untuniutntrng55886	1.0	25039	2/500	0.004
612	untuniutntrng55886	1.0	25336	2/500	0.004
613	untuniutntrng55886	1.0	26667	2/500	0.004
614	untuniutntrng55886	1.0	35580	2/500	0.004
615	untuniutntrng55886	1.0	25470	2/500	0.004
616	untuniutntrng55886	1.0	25167	2/500	0.004
617	untuniutntrng55886	1.0	24345	2/500	0.004
618	untuniutntrng55886	1.0	25381	2/500	0.004
619	untuniutntrng55886	1.0	35755	2/500	0.004
620	untuniutntrng55886	1.0	35907	2/500	0.004
621	untuniutntrng55886	1.0	26011	2/500	0.004
622	untuniutntrng55886	1.0	24810	2/500	0.004
623	untuniutntrng55886	1.0	35990	2/500	0.004
624	untuniutntrng55886	1.0	35890	2/500	0.004
625	untuniutntrng55886	1.0	24086	2/500	0.004
626	untuniutntrng55886	1.0	26418	2/500	0.004
627	untuniutntrng55886	1.0	25187	2/500	0.004
628	untuniutntrng55886	1.0	36047	2/500	0.004
629	untuniutntrng55886	1.0	26272	2/500	0.004
630	untuniutntrng55886	1.0	25624	2/500	0.004
631	untuniutntrng55886	1.0	35982	2/500	0.004
632	untuniutntrng55886	1.0	25042	2/500	0.004
633	untuniutntrng55886	1.0	25471	2/500	0.004
634	untuniutntrng55886	1.0	26544	2/500	0.004
635	untuniutntrng55886	1.0	23447	2/500	0.004
636	untuniutntrng55886	1.0	25210	2/500	0.004
637	untuniutntrng55886	1.0	24483	2/500	0.004
638	untuniutntrng55886	1.0	36037	2/500	0.004
639	untuniutntrng55886	1.0	35832	2/500	0.004
640	untuniutntrng55886	1.0	25998	2/500	0.004
641	untuniutntrng55886	1.0	25225	2/500	0.004
642	untuniutntrng55886	1.0	25035	2/500	0.004
643	untuniutntrng55886	1.0	25374	2/500	0.004
644	untuniutntrng55886	1.0	26029	2/500	0.004
645	untuniutntrng55886	1.0	25095	2/500	0.004
646	untuniutntrng55886	1.0	25401	2/500	0.004
647	untuniutntrng55886	1.0	35723	2/500	0.004
648	untuniutntrng55886	1.0	35851	2/500	0.004
649	untuniutntrng55886	1.0	25078	2/500	0.004
650	untuniutntrng55886	1.0	26589	2/500	0.004
651	untuniutntrng55886	1.0	26014	2/500	0.004
652	untuniutntrng55886	1.0	25275	2/500	0.004
653	untuniutntrng55886	1.0	25695	2/500	0.004
654	untuniutntrng55886	1.0	25715	2/500	0.004
655	untuniutntrng55886	1.0	35636	2/500	0.004
656	untuniutntrng55886	1.0	25205	2/500	0.004
657	untuniutntrng55886	1.0	25612	2/500	0.004
658	untuniutntrng55886	1.0	25580	2/500	0.004
659	untuniutntrng55886	1.0	26677	2/500	0.004
660	untuniutntrng55886	1.0	35747	2/500	0.004
661	untuniutntrng55886	1.0	25030	2/500	0.004
662	untuniutntrng55886	1.0	25292	2/500	0.004
663	untuniutntrng55886	1.0	35815	2/500	0.004
664	untuniutntrng55886	1.0	23466	2/500	0.004
665	untuniutntrng55886	1.0	25291	2/500	0.004
666	untuniutntrng55886	1.0	35613	2/500	0.004
667	untuniutntrng55886	1.0	25127	2/500	0.004
668	untuniutntrng55886	1.0	26193	2/500	0.004
669	untuniutntrng55886	1.0	35806	2/500	0.004
670	untuniutntrng55886	1.0	25755	2/500	0.004
671	untuniutntrng55886	1.0	24132	2/500	0.004
672	untuniutntrng55886	1.0	35741	2/500	0.004
673	untuniutntrng55886	1.0	25359	2/500	0.004
674	untuniutntrng55886	1.0	25160	2/500	0.004
675	untuniutntrng55886	1.0	24211	2/500	0.004
676	untuniutntrng55886	1.0	35874	2/500	0.004
677	untuniutntrng55886	1.0	35940	2/500	0.004
678	untuniutntrng55886	1.0	25097	2/500	0.004
679	untuniutntrng55886	1.0	25469	2/500	0.004
680	untuniutntrng55886	1.0	26400	2/500	0.004
681	untuniutntrng55886	1.0	29282	2/500	0.004
682	untuniutntrng55886	1.0	25634	2/500	0.004
683	untuniutntrng55886	1.0	25095	2/500	0.004
684	untuniutntrng55886	1.0	35815	2/500	0.004
685	untuniutntrng55886	1.0	25448	2/500	0.004
686	untuniutntrng55886	1.0	25010	2/500	0.004
687	untuniutntrng55886	1.0	35968	2/500	0.004
688	untuniutntrng55886	1.0	25119	2/500	0.004
689	untuniutntrng55886	1.0	24923	2/500	0.004
690	untuniutntrng55886	1.0	26336	2/500	0.004
691	untuniutntrng55886	1.0	35777	2/500	0.004
692	untuniutntrng55886	1.0	25318	2/500	0.004
693	untuniutntrng55886	1.0	25703	2/500	0.004
694	untuniutntrng55886	1.0	25579	2/500	0.004
695	untuniutntrng55886	1.0	25659	2/500	0.004
696	untuniutntrng55886	1.0	35806	2/500	0.004
697	untuniutntrng55886	1.0	25253	2/500	0.004
698	untuniutntrng55886	1.0	24863	2/500	0.004
699	untuniutntrng55886	1.0	25406	2/500	0.004
700	untuniutntrng55886	1.0	35815	500/2	250.0
701	untuniutntrng55886	1.0	35935	500/2	250.0
702	untuniutntrng55886	1.0	35782	500/2	250.0
703	untuniutntrng55886	1.0	35693	500/2	250.0
704	untuniutntrng55886	1.0	35677	500/2	250.0
705	untuniutntrng55886	1.0	35970	500/2	250.0
706	untuniutntrng55886	1.0	35799	500/2	250.0
707	untuniutntrng55886	1.0	36055	500/2	250.0
708	untuniutntrng55886	1.0	35854	500/2	250.0
709	untuniutntrng55886	1.0	35654	500/2	250.0
710	untuniutntrng55886	1.0	35635	500/2	250.0
711	untuniutntrng55886	1.0	35963	500/2	250.0
712	untuniutntrng55886	1.0	35973	500/2	250.0
713	untuniutntrng55886	1.0	35427	500/2	250.0
714	untuniutntrng55886	1.0	35856	500/2	250.0
715	untuniutntrng55886	1.0	35756	500/2	250.0
716	untuniutntrng55886	1.0	35786	500/2	250.0
717	untuniutntrng55886	1.0	35799	500/2	250.0
718	untuniutntrng55886	1.0	35658	500/2	250.0
719	untuniutntrng55886	1.0	35767	500/2	250.0
720	untuniutntrng55886	1.0	35980	500/2	250.0
721	untuniutntrng55886	1.0	35858	500/2	250.0
722	untuniutntrng55886	1.0	35706	500/2	250.0
723	untuniutntrng55886	1.0	35908	500/2	250.0
724	untuniutntrng55886	1.0	35894	500/2	250.0
725	untuniutntrng55886	1.0	35842	500/2	250.0
726	untuniutntrng55886	1.0	35475	500/2	250.0
727	untuniutntrng55886	1.0	35653	500/2	250.0
728	untuniutntrng55886	1.0	35525	500/2	250.0
729	untuniutntrng55886	1.0	35840	500/2	250.0
730	untuniutntrng55886	1.0	35668	500/2	250.0
731	untuniutntrng55886	1.0	35716	500/2	250.0
732	untuniutntrng55886	1.0	35731	500/2	250.0
733	untuniutntrng55886	1.0	35913	500/2	250.0
734	untuniutntrng55886	1.0	35852	500/2	250.0
735	untuniutntrng55886	1.0	33890	500/2	250.0
736	untuniutntrng55886	1.0	36155	500/2	250.0
737	untuniutntrng55886	1.0	35839	500/2	250.0
738	untuniutntrng55886	1.0	36289	500/2	250.0
739	untuniutntrng55886	1.0	35973	500/2	250.0
740	untuniutntrng55886	1.0	35722	500/2	250.0
741	untuniutntrng55886	1.0	35739	500/2	250.0
742	untuniutntrng55886	1.0	35815	500/2	250.0
743	untuniutntrng55886	1.0	35761	500/2	250.0
744	untuniutntrng55886	1.0	35937	500/2	250.0
745	untuniutntrng55886	1.0	35977	500/2	250.0
746	untuniutntrng55886	1.0	35832	500/2	250.0
747	untuniutntrng55886	1.0	35850	500/2	250.0
748	untuniutntrng55886	1.0	35947	500/2	250.0
749	untuniutntrng55886	1.0	35931	500/2	250.0
750	untuniutntrng55886	1.0	35869	500/2	250.0
751	untuniutntrng55886	1.0	35615	500/2	250.0
752	untuniutntrng55886	1.0	35892	500/2	250.0
753	untuniutntrng55886	1.0	35637	500/2	250.0
754	untuniutntrng55886	1.0	35700	500/2	250.0
755	untuniutntrng55886	1.0	35757	500/2	250.0
756	untuniutntrng55886	1.0	35773	500/2	250.0
757	untuniutntrng55886	1.0	36050	500/2	250.0
758	untuniutntrng55886	1.0	35958	500/2	250.0
759	untuniutntrng55886	1.0	35895	500/2	250.0
760	untuniutntrng55886	1.0	35788	500/2	250.0
761	untuniutntrng55886	1.0	35964	500/2	250.0
762	untuniutntrng55886	1.0	35907	500/2	250.0
763	untuniutntrng55886	1.0	35645	500/2	250.0
764	untuniutntrng55886	1.0	35815	500/2	250.0
765	untuniutntrng55886	1.0	35953	500/2	250.0
766	untuniutntrng55886	1.0	35794	500/2	250.0
767	untuniutntrng55886	1.0	35764	500/2	250.0
768	untuniutntrng55886	1.0	35705	500/2	250.0
769	untuniutntrng55886	1.0	35852	500/2	250.0
770	untuniutntrng55886	1.0	35690	500/2	250.0
771	untuniutntrng55886	1.0	35729	500/2	250.0
772	untuniutntrng55886	1.0	35721	500/2	250.0
773	untuniutntrng55886	1.0	35897	500/2	250.0
774	untuniutntrng55886	1.0	35693	500/2	250.0
775	untuniutntrng55886	1.0	35696	500/2	250.0
776	untuniutntrng55886	1.0	35771	500/2	250.0
777	untuniutntrng55886	1.0	35944	500/2	250.0
778	untuniutntrng55886	1.0	35637	500/2	250.0
779	untuniutntrng55886	1.0	35626	500/2	250.0
780	untuniutntrng55886	1.0	35635	500/2	250.0
781	untuniutntrng55886	1.0	35763	500/2	250.0
782	untuniutntrng55886	1.0	35711	500/2	250.0
783	untuniutntrng55886	1.0	35618	500/2	250.0
784	untuniutntrng55886	1.0	35741	500/2	250.0
785	untuniutntrng55886	1.0	35858	500/2	250.0
786	untuniutntrng55886	1.0	35765	500/2	250.0
787	untuniutntrng55886	1.0	35889	500/2	250.0
788	untuniutntrng55886	1.0	35723	500/2	250.0
789	untuniutntrng55886	1.0	35774	500/2	250.0
790	untuniutntrng55886	1.0	35876	500/2	250.0
791	untuniutntrng55886	1.0	35789	500/2	250.0
792	untuniutntrng55886	1.0	35759	500/2	250.0
793	untuniutntrng55886	1.0	36092	500/2	250.0
794	untuniutntrng55886	1.0	35768	500/2	250.0
795	untuniutntrng55886	1.0	35662	500/2	250.0
796	untuniutntrng55886	1.0	35739	500/2	250.0
797	untuniutntrng55886	1.0	35886	500/2	250.0
798	untuniutntrng55886	1.0	35816	500/2	250.0
799	untuniutntrng55886	1.0	35226	500/2	250.0
800	untuniutntrng55886	1.0	35953	50/20	2.5
801	untuniutntrng55886	1.0	35875	50/20	2.5
802	untuniutntrng55886	1.0	36014	50/20	2.5
803	untuniutntrng55886	1.0	35767	50/20	2.5
804	untuniutntrng55886	1.0	35804	50/20	2.5
805	untuniutntrng55886	1.0	35686	50/20	2.5
806	untuniutntrng55886	1.0	35736	50/20	2.5
807	untuniutntrng55886	1.0	35756	50/20	2.5
808	untuniutntrng55886	1.0	25478	50/20	2.5
809	untuniutntrng55886	1.0	35780	50/20	2.5
810	untuniutntrng55886	1.0	35766	50/20	2.5
811	untuniutntrng55886	1.0	35934	50/20	2.5
812	untuniutntrng55886	1.0	36014	50/20	2.5
813	untuniutntrng55886	1.0	35967	50/20	2.5
814	untuniutntrng55886	1.0	35751	50/20	2.5
815	untuniutntrng55886	1.0	35880	50/20	2.5
816	untuniutntrng55886	1.0	35795	50/20	2.5
817	untuniutntrng55886	1.0	35796	50/20	2.5
818	untuniutntrng55886	1.0	35897	50/20	2.5
819	untuniutntrng55886	1.0	35813	50/20	2.5
820	untuniutntrng55886	1.0	35798	50/20	2.5
821	untuniutntrng55886	1.0	35996	50/20	2.5
822	untuniutntrng55886	1.0	36006	50/20	2.5
823	untuniutntrng55886	1.0	35727	50/20	2.5
824	untuniutntrng55886	1.0	35810	50/20	2.5
825	untuniutntrng55886	1.0	35860	50/20	2.5
826	untuniutntrng55886	1.0	31135	50/20	2.5
827	untuniutntrng55886	1.0	35958	50/20	2.5
828	untuniutntrng55886	1.0	35979	50/20	2.5
829	untuniutntrng55886	1.0	36119	50/20	2.5
830	untuniutntrng55886	1.0	35941	50/20	2.5
831	untuniutntrng55886	1.0	35990	50/20	2.5
832	untuniutntrng55886	1.0	35791	50/20	2.5
833	untuniutntrng55886	1.0	36008	50/20	2.5
834	untuniutntrng55886	1.0	35838	50/20	2.5
835	untuniutntrng55886	1.0	35915	50/20	2.5
836	untuniutntrng55886	1.0	35712	50/20	2.5
837	untuniutntrng55886	1.0	35868	50/20	2.5
838	untuniutntrng55886	1.0	34271	50/20	2.5
839	untuniutntrng55886	1.0	35887	50/20	2.5
840	untuniutntrng55886	1.0	35693	50/20	2.5
841	untuniutntrng55886	1.0	35958	50/20	2.5
842	untuniutntrng55886	1.0	35833	50/20	2.5
843	untuniutntrng55886	1.0	35931	50/20	2.5
844	untuniutntrng55886	1.0	35796	50/20	2.5
845	untuniutntrng55886	1.0	35858	50/20	2.5
846	untuniutntrng55886	1.0	35839	50/20	2.5
847	untuniutntrng55886	1.0	35740	50/20	2.5
848	untuniutntrng55886	1.0	35829	50/20	2.5
849	untuniutntrng55886	1.0	35814	50/20	2.5
850	untuniutntrng55886	1.0	35982	50/20	2.5
851	untuniutntrng55886	1.0	35924	50/20	2.5
852	untuniutntrng55886	0.9999999999999998	35967	50/20	2.5
853	untuniutntrng55886	1.0	35814	50/20	2.5
854	untuniutntrng55886	1.0	35819	50/20	2.5
855	untuniutntrng55886	1.0	35583	50/20	2.5
856	untuniutntrng55886	1.0	35759	50/20	2.5
857	untuniutntrng55886	1.0	35482	50/20	2.5
858	untuniutntrng55886	1.0	35823	50/20	2.5
859	untuniutntrng55886	1.0	35927	50/20	2.5
860	untuniutntrng55886	1.0	36017	50/20	2.5
861	untuniutntrng55886	1.0	35848	50/20	2.5
862	untuniutntrng55886	1.0	35833	50/20	2.5
863	untuniutntrng55886	1.0	36057	50/20	2.5
864	untuniutntrng55886	1.0	35694	50/20	2.5
865	untuniutntrng55886	1.0	35915	50/20	2.5
866	untuniutntrng55886	1.0	35918	50/20	2.5
867	untuniutntrng55886	1.0	35826	50/20	2.5
868	untuniutntrng55886	1.0	35586	50/20	2.5
869	untuniutntrng55886	1.0	35810	50/20	2.5
870	untuniutntrng55886	1.0	35807	50/20	2.5
871	untuniutntrng55886	1.0	35791	50/20	2.5
872	untuniutntrng55886	1.0	35704	50/20	2.5
873	untuniutntrng55886	1.0	36091	50/20	2.5
874	untuniutntrng55886	1.0	35672	50/20	2.5
875	untuniutntrng55886	1.0	35891	50/20	2.5
876	untuniutntrng55886	1.0	35669	50/20	2.5
877	untuniutntrng55886	1.0	35677	50/20	2.5
878	untuniutntrng55886	1.0	36032	50/20	2.5
879	untuniutntrng55886	1.0	35813	50/20	2.5
880	untuniutntrng55886	1.0	35760	50/20	2.5
881	untuniutntrng55886	1.0	35801	50/20	2.5
882	untuniutntrng55886	1.0	35982	50/20	2.5
883	untuniutntrng55886	1.0	35946	50/20	2.5
884	untuniutntrng55886	1.0	35897	50/20	2.5
885	untuniutntrng55886	1.0	35811	50/20	2.5
886	untuniutntrng55886	1.0	35698	50/20	2.5
887	untuniutntrng55886	1.0	35619	50/20	2.5
888	untuniutntrng55886	1.0	35658	50/20	2.5
889	untuniutntrng55886	1.0	35855	50/20	2.5
890	untuniutntrng55886	1.0	35889	50/20	2.5
891	untuniutntrng55886	1.0	35793	50/20	2.5
892	untuniutntrng55886	1.0	35707	50/20	2.5
893	untuniutntrng55886	1.0	35922	50/20	2.5
894	untuniutntrng55886	1.0	35877	50/20	2.5
895	untuniutntrng55886	1.0	35851	50/20	2.5
896	untuniutntrng55886	1.0	35956	50/20	2.5
897	untuniutntrng55886	1.0	35769	50/20	2.5
898	untuniutntrng55886	1.0	35764	50/20	2.5
899	untuniutntrng55886	1.0	35623	50/20	2.5
900	untuniutntrng55886	1.0	35785	5/200	0.025
901	untuniutntrng55886	1.0	35644	5/200	0.025
902	untuniutntrng55886	1.0	35928	5/200	0.025
903	untuniutntrng55886	1.0	35793	5/200	0.025
904	untuniutntrng55886	1.0	35948	5/200	0.025
905	untuniutntrng55886	1.0	35949	5/200	0.025
906	untuniutntrng55886	1.0	35994	5/200	0.025
907	untuniutntrng55886	1.0	35813	5/200	0.025
908	untuniutntrng55886	1.0	27007	5/200	0.025
909	untuniutntrng55886	1.0	35714	5/200	0.025
910	untuniutntrng55886	1.0	35833	5/200	0.025
911	untuniutntrng55886	1.0	35747	5/200	0.025
912	untuniutntrng55886	1.0	35776	5/200	0.025
913	untuniutntrng55886	1.0	35713	5/200	0.025
914	untuniutntrng55886	1.0	35939	5/200	0.025
915	untuniutntrng55886	1.0	35837	5/200	0.025
916	untuniutntrng55886	1.0	35855	5/200	0.025
917	untuniutntrng55886	1.0	35760	5/200	0.025
918	untuniutntrng55886	1.0	35828	5/200	0.025
919	untuniutntrng55886	1.0	35839	5/200	0.025
920	untuniutntrng55886	1.0	35731	5/200	0.025
921	untuniutntrng55886	1.0	35905	5/200	0.025
922	untuniutntrng55886	1.0	35625	5/200	0.025
923	untuniutntrng55886	1.0	35798	5/200	0.025
924	untuniutntrng55886	1.0	35914	5/200	0.025
925	untuniutntrng55886	1.0	35963	5/200	0.025
926	untuniutntrng55886	1.0	35901	5/200	0.025
927	untuniutntrng55886	1.0	35699	5/200	0.025
928	untuniutntrng55886	1.0	35659	5/200	0.025
929	untuniutntrng55886	1.0	35668	5/200	0.025
930	untuniutntrng55886	1.0	31423	5/200	0.025
931	untuniutntrng55886	1.0	35954	5/200	0.025
932	untuniutntrng55886	1.0	35701	5/200	0.025
933	untuniutntrng55886	1.0	35711	5/200	0.025
934	untuniutntrng55886	1.0	35520	5/200	0.025
935	untuniutntrng55886	1.0	35858	5/200	0.025
936	untuniutntrng55886	1.0	36113	5/200	0.025
937	untuniutntrng55886	1.0	35988	5/200	0.025
938	untuniutntrng55886	1.0	35751	5/200	0.025
939	untuniutntrng55886	1.0	35956	5/200	0.025
940	untuniutntrng55886	1.0	35706	5/200	0.025
941	untuniutntrng55886	1.0	35794	5/200	0.025
942	untuniutntrng55886	1.0	35669	5/200	0.025
943	untuniutntrng55886	1.0	27548	5/200	0.025
944	untuniutntrng55886	1.0	35575	5/200	0.025
945	untuniutntrng55886	1.0	35904	5/200	0.025
946	untuniutntrng55886	1.0	35610	5/200	0.025
947	untuniutntrng55886	1.0	35741	5/200	0.025
948	untuniutntrng55886	1.0	35979	5/200	0.025
949	untuniutntrng55886	1.0	35903	5/200	0.025
950	untuniutntrng55886	1.0	25578	5/200	0.025
951	untuniutntrng55886	1.0	36074	5/200	0.025
952	untuniutntrng55886	1.0	35797	5/200	0.025
953	untuniutntrng55886	1.0	35878	5/200	0.025
954	untuniutntrng55886	1.0	35871	5/200	0.025
955	untuniutntrng55886	1.0	36089	5/200	0.025
956	untuniutntrng55886	1.0	35878	5/200	0.025
957	untuniutntrng55886	1.0	35731	5/200	0.025
958	untuniutntrng55886	1.0	35750	5/200	0.025
959	untuniutntrng55886	1.0	35816	5/200	0.025
960	untuniutntrng55886	1.0	35892	5/200	0.025
961	untuniutntrng55886	1.0	35890	5/200	0.025
962	untuniutntrng55886	1.0	36043	5/200	0.025
963	untuniutntrng55886	1.0	35803	5/200	0.025
964	untuniutntrng55886	1.0	26669	5/200	0.025
965	untuniutntrng55886	1.0	35973	5/200	0.025
966	untuniutntrng55886	1.0	35886	5/200	0.025
967	untuniutntrng55886	1.0	36079	5/200	0.025
968	untuniutntrng55886	1.0	35882	5/200	0.025
969	untuniutntrng55886	1.0	35925	5/200	0.025
970	untuniutntrng55886	1.0	35794	5/200	0.025
971	untuniutntrng55886	1.0	35919	5/200	0.025
972	untuniutntrng55886	1.0	35860	5/200	0.025
973	untuniutntrng55886	1.0	35889	5/200	0.025
974	untuniutntrng55886	1.0	35961	5/200	0.025
975	untuniutntrng55886	1.0	35803	5/200	0.025
976	untuniutntrng55886	1.0	35911	5/200	0.025
977	untuniutntrng55886	1.0	35721	5/200	0.025
978	untuniutntrng55886	1.0	36080	5/200	0.025
979	untuniutntrng55886	1.0	35880	5/200	0.025
980	untuniutntrng55886	1.0	35827	5/200	0.025
981	untuniutntrng55886	1.0	35915	5/200	0.025
982	untuniutntrng55886	1.0	35766	5/200	0.025
983	untuniutntrng55886	1.0	35849	5/200	0.025
984	untuniutntrng55886	1.0	35878	5/200	0.025
985	untuniutntrng55886	1.0	27616	5/200	0.025
986	untuniutntrng55886	1.0	35762	5/200	0.025
987	untuniutntrng55886	1.0	35746	5/200	0.025
988	untuniutntrng55886	1.0	36022	5/200	0.025
989	untuniutntrng55886	1.0	35672	5/200	0.025
990	untuniutntrng55886	1.0	35987	5/200	0.025
991	untuniutntrng55886	1.0	35908	5/200	0.025
992	untuniutntrng55886	1.0	35743	5/200	0.025
993	untuniutntrng55886	1.0	35926	5/200	0.025
994	untuniutntrng55886	1.0	35908	5/200	0.025
995	untuniutntrng55886	1.0	35932	5/200	0.025
996	untuniutntrng55886	1.0	36115	5/200	0.025
997	untuniutntrng55886	1.0	35728	5/200	0.025
998	untuniutntrng55886	1.0	35770	5/200	0.025
999	untuniutntrng55886	1.0	35852	5/200	0.025
