	chi_square_words	chi_square	chi_square_rang	dispersion	dispersion_numeric
504	untuniutntrng55886	0.0	96774	20/50	0.4
505	untuniutntrng55886	0.0	96770	20/50	0.4
506	untuniutntrng55886	0.0	96775	20/50	0.4
507	untuniutntrng55886	0.0	96777	20/50	0.4
508	untuniutntrng55886	0.0	96776	20/50	0.4
509	untuniutntrng55886	0.0	96777	20/50	0.4
510	untuniutntrng55886	0.0	96775	20/50	0.4
511	untuniutntrng55886	0.0	96774	20/50	0.4
512	untuniutntrng55886	0.0	96775	20/50	0.4
513	untuniutntrng55886	0.0	96775	20/50	0.4
514	untuniutntrng55886	0.0	96770	20/50	0.4
515	untuniutntrng55886	0.0	96777	20/50	0.4
516	untuniutntrng55886	0.0	96772	20/50	0.4
517	untuniutntrng55886	0.0	96775	20/50	0.4
518	untuniutntrng55886	0.0	96776	20/50	0.4
519	untuniutntrng55886	0.0	96776	20/50	0.4
520	untuniutntrng55886	0.0	96775	20/50	0.4
521	untuniutntrng55886	0.0	96776	20/50	0.4
522	untuniutntrng55886	0.0	96775	20/50	0.4
523	untuniutntrng55886	0.0	96777	20/50	0.4
524	untuniutntrng55886	0.0	96776	20/50	0.4
525	untuniutntrng55886	0.0	96775	20/50	0.4
526	untuniutntrng55886	0.0	96774	20/50	0.4
527	untuniutntrng55886	0.0	96775	20/50	0.4
528	untuniutntrng55886	0.0	96774	20/50	0.4
529	untuniutntrng55886	0.0	96775	20/50	0.4
530	untuniutntrng55886	0.0	96773	20/50	0.4
531	untuniutntrng55886	0.0	96775	20/50	0.4
532	untuniutntrng55886	0.0	96774	20/50	0.4
533	untuniutntrng55886	0.0	96773	20/50	0.4
534	untuniutntrng55886	0.0	96775	20/50	0.4
535	untuniutntrng55886	0.0	96774	20/50	0.4
536	untuniutntrng55886	0.0	96770	20/50	0.4
537	untuniutntrng55886	0.0	96774	20/50	0.4
538	untuniutntrng55886	0.0	96775	20/50	0.4
539	untuniutntrng55886	0.0	96775	20/50	0.4
540	untuniutntrng55886	0.0	96772	20/50	0.4
541	untuniutntrng55886	0.0	96777	20/50	0.4
542	untuniutntrng55886	0.0	96776	20/50	0.4
543	untuniutntrng55886	0.0	96773	20/50	0.4
544	untuniutntrng55886	0.0	96778	20/50	0.4
545	untuniutntrng55886	0.0	96776	20/50	0.4
546	untuniutntrng55886	0.0	96773	20/50	0.4
547	untuniutntrng55886	0.0	96774	20/50	0.4
548	untuniutntrng55886	0.0	96776	20/50	0.4
549	untuniutntrng55886	0.0	96777	20/50	0.4
550	untuniutntrng55886	0.0	96775	20/50	0.4
551	untuniutntrng55886	0.0	96775	20/50	0.4
552	untuniutntrng55886	0.0	96775	20/50	0.4
553	untuniutntrng55886	0.0	96777	20/50	0.4
554	untuniutntrng55886	0.0	96777	20/50	0.4
555	untuniutntrng55886	0.0	96777	20/50	0.4
556	untuniutntrng55886	0.0	96778	20/50	0.4
557	untuniutntrng55886	0.0	96776	20/50	0.4
558	untuniutntrng55886	0.0	96775	20/50	0.4
559	untuniutntrng55886	0.0	96774	20/50	0.4
560	untuniutntrng55886	0.0	96775	20/50	0.4
561	untuniutntrng55886	0.0	96775	20/50	0.4
562	untuniutntrng55886	0.0	96776	20/50	0.4
563	untuniutntrng55886	0.0	96777	20/50	0.4
564	untuniutntrng55886	0.0	96777	20/50	0.4
565	untuniutntrng55886	0.0	96773	20/50	0.4
566	untuniutntrng55886	0.0	96776	20/50	0.4
567	untuniutntrng55886	0.0	96773	20/50	0.4
568	untuniutntrng55886	0.0	96776	20/50	0.4
569	untuniutntrng55886	0.0	96773	20/50	0.4
570	untuniutntrng55886	0.0	96774	20/50	0.4
571	untuniutntrng55886	0.0	96776	20/50	0.4
572	untuniutntrng55886	0.0	96772	20/50	0.4
573	untuniutntrng55886	0.0	96773	20/50	0.4
574	untuniutntrng55886	0.0	96772	20/50	0.4
575	untuniutntrng55886	0.0	96775	20/50	0.4
576	untuniutntrng55886	0.0	96776	20/50	0.4
577	untuniutntrng55886	0.0	96774	20/50	0.4
578	untuniutntrng55886	0.0	96776	20/50	0.4
579	untuniutntrng55886	0.0	96773	20/50	0.4
580	untuniutntrng55886	0.0	96776	20/50	0.4
581	untuniutntrng55886	0.0	96773	20/50	0.4
582	untuniutntrng55886	0.0	96775	20/50	0.4
583	untuniutntrng55886	0.0	96777	20/50	0.4
584	untuniutntrng55886	0.0	96778	20/50	0.4
585	untuniutntrng55886	0.0	96776	20/50	0.4
586	untuniutntrng55886	0.0	96773	20/50	0.4
587	untuniutntrng55886	0.0	96777	20/50	0.4
588	untuniutntrng55886	0.0	96775	20/50	0.4
589	untuniutntrng55886	0.0	96777	20/50	0.4
590	untuniutntrng55886	0.0	96778	20/50	0.4
591	untuniutntrng55886	0.0	96775	20/50	0.4
592	untuniutntrng55886	0.0	96774	20/50	0.4
593	untuniutntrng55886	0.0	96777	20/50	0.4
594	untuniutntrng55886	0.0	96776	20/50	0.4
595	untuniutntrng55886	0.0	96775	20/50	0.4
596	untuniutntrng55886	0.0	96774	20/50	0.4
597	untuniutntrng55886	0.0	96773	20/50	0.4
598	untuniutntrng55886	0.0	96775	20/50	0.4
599	untuniutntrng55886	0.0	96776	20/50	0.4
600	untuniutntrng55886	0.0	96776	2/500	0.004
601	untuniutntrng55886	0.0	96777	2/500	0.004
602	untuniutntrng55886	0.0	96774	2/500	0.004
603	untuniutntrng55886	0.0	96776	2/500	0.004
604	untuniutntrng55886	0.0	96772	2/500	0.004
605	untuniutntrng55886	0.0	96776	2/500	0.004
606	untuniutntrng55886	0.0	96776	2/500	0.004
607	untuniutntrng55886	0.0	96776	2/500	0.004
608	untuniutntrng55886	0.0	96773	2/500	0.004
609	untuniutntrng55886	0.0	96774	2/500	0.004
610	untuniutntrng55886	0.0	96771	2/500	0.004
611	untuniutntrng55886	0.0	96775	2/500	0.004
612	untuniutntrng55886	0.0	96773	2/500	0.004
613	untuniutntrng55886	0.0	96774	2/500	0.004
614	untuniutntrng55886	0.0	96774	2/500	0.004
615	untuniutntrng55886	0.0	96773	2/500	0.004
616	untuniutntrng55886	0.0	96773	2/500	0.004
617	untuniutntrng55886	0.0	96775	2/500	0.004
618	untuniutntrng55886	0.0	96777	2/500	0.004
619	untuniutntrng55886	0.0	96775	2/500	0.004
620	untuniutntrng55886	0.0	96775	2/500	0.004
621	untuniutntrng55886	0.0	96773	2/500	0.004
622	untuniutntrng55886	0.0	96773	2/500	0.004
623	untuniutntrng55886	0.0	96776	2/500	0.004
624	untuniutntrng55886	0.0	96777	2/500	0.004
625	untuniutntrng55886	0.0	96772	2/500	0.004
626	untuniutntrng55886	0.0	96775	2/500	0.004
627	untuniutntrng55886	0.0	96772	2/500	0.004
628	untuniutntrng55886	0.0	96775	2/500	0.004
629	untuniutntrng55886	0.0	96775	2/500	0.004
630	untuniutntrng55886	0.0	96774	2/500	0.004
631	untuniutntrng55886	0.0	96773	2/500	0.004
632	untuniutntrng55886	0.0	96777	2/500	0.004
633	untuniutntrng55886	0.0	96777	2/500	0.004
634	untuniutntrng55886	0.0	96775	2/500	0.004
635	untuniutntrng55886	0.0	96774	2/500	0.004
636	untuniutntrng55886	0.0	96776	2/500	0.004
637	untuniutntrng55886	0.0	96776	2/500	0.004
638	untuniutntrng55886	0.0	96774	2/500	0.004
639	untuniutntrng55886	0.0	96772	2/500	0.004
640	untuniutntrng55886	0.0	96776	2/500	0.004
641	untuniutntrng55886	0.0	96775	2/500	0.004
642	untuniutntrng55886	0.0	96777	2/500	0.004
643	untuniutntrng55886	0.0	96772	2/500	0.004
644	untuniutntrng55886	0.0	96775	2/500	0.004
645	untuniutntrng55886	0.0	96775	2/500	0.004
646	untuniutntrng55886	0.0	96777	2/500	0.004
647	untuniutntrng55886	0.0	96774	2/500	0.004
648	untuniutntrng55886	0.0	96772	2/500	0.004
649	untuniutntrng55886	0.0	96776	2/500	0.004
650	untuniutntrng55886	0.0	96775	2/500	0.004
651	untuniutntrng55886	0.0	96774	2/500	0.004
652	untuniutntrng55886	0.0	96775	2/500	0.004
653	untuniutntrng55886	0.0	96778	2/500	0.004
654	untuniutntrng55886	0.0	96774	2/500	0.004
655	untuniutntrng55886	0.0	96774	2/500	0.004
656	untuniutntrng55886	0.0	96774	2/500	0.004
657	untuniutntrng55886	0.0	96778	2/500	0.004
658	untuniutntrng55886	0.0	96775	2/500	0.004
659	untuniutntrng55886	0.0	96771	2/500	0.004
660	untuniutntrng55886	0.0	96775	2/500	0.004
661	untuniutntrng55886	0.0	96776	2/500	0.004
662	untuniutntrng55886	0.0	96774	2/500	0.004
663	untuniutntrng55886	0.0	96771	2/500	0.004
664	untuniutntrng55886	0.0	96776	2/500	0.004
665	untuniutntrng55886	0.0	96778	2/500	0.004
666	untuniutntrng55886	0.0	96776	2/500	0.004
667	untuniutntrng55886	0.0	96774	2/500	0.004
668	untuniutntrng55886	0.0	96773	2/500	0.004
669	untuniutntrng55886	0.0	96775	2/500	0.004
670	untuniutntrng55886	0.0	96776	2/500	0.004
671	untuniutntrng55886	0.0	96775	2/500	0.004
672	untuniutntrng55886	0.0	96776	2/500	0.004
673	untuniutntrng55886	0.0	96774	2/500	0.004
674	untuniutntrng55886	0.0	96775	2/500	0.004
675	untuniutntrng55886	0.0	96775	2/500	0.004
676	untuniutntrng55886	0.0	96772	2/500	0.004
677	untuniutntrng55886	0.0	96773	2/500	0.004
678	untuniutntrng55886	0.0	96773	2/500	0.004
679	untuniutntrng55886	0.0	96772	2/500	0.004
680	untuniutntrng55886	0.0	96775	2/500	0.004
681	untuniutntrng55886	0.0	96775	2/500	0.004
682	untuniutntrng55886	0.0	96773	2/500	0.004
683	untuniutntrng55886	0.0	96775	2/500	0.004
684	untuniutntrng55886	0.0	96777	2/500	0.004
685	untuniutntrng55886	0.0	96774	2/500	0.004
686	untuniutntrng55886	0.0	96777	2/500	0.004
687	untuniutntrng55886	0.0	96774	2/500	0.004
688	untuniutntrng55886	0.0	96776	2/500	0.004
689	untuniutntrng55886	0.0	96776	2/500	0.004
690	untuniutntrng55886	0.0	96774	2/500	0.004
691	untuniutntrng55886	0.0	96776	2/500	0.004
692	untuniutntrng55886	0.0	96774	2/500	0.004
693	untuniutntrng55886	0.0	96778	2/500	0.004
694	untuniutntrng55886	0.0	96774	2/500	0.004
695	untuniutntrng55886	0.0	96776	2/500	0.004
696	untuniutntrng55886	0.0	96777	2/500	0.004
697	untuniutntrng55886	0.0	96777	2/500	0.004
698	untuniutntrng55886	0.0	96777	2/500	0.004
699	untuniutntrng55886	0.0	96775	2/500	0.004
700	untuniutntrng55886	0.0	96776	500/2	250.0
701	untuniutntrng55886	0.0	96774	500/2	250.0
702	untuniutntrng55886	0.0	96773	500/2	250.0
703	untuniutntrng55886	0.0	96773	500/2	250.0
704	untuniutntrng55886	0.0	96774	500/2	250.0
705	untuniutntrng55886	0.0	96773	500/2	250.0
706	untuniutntrng55886	0.0	96776	500/2	250.0
707	untuniutntrng55886	0.0	96776	500/2	250.0
708	untuniutntrng55886	0.0	96772	500/2	250.0
709	untuniutntrng55886	0.0	96773	500/2	250.0
710	untuniutntrng55886	0.0	96775	500/2	250.0
711	untuniutntrng55886	0.0	96774	500/2	250.0
712	untuniutntrng55886	0.0	96773	500/2	250.0
713	untuniutntrng55886	0.0	96776	500/2	250.0
714	untuniutntrng55886	0.0	96774	500/2	250.0
715	untuniutntrng55886	0.0	96776	500/2	250.0
716	untuniutntrng55886	0.0	96777	500/2	250.0
717	untuniutntrng55886	0.0	96775	500/2	250.0
718	untuniutntrng55886	0.0	96775	500/2	250.0
719	untuniutntrng55886	0.0	96775	500/2	250.0
720	untuniutntrng55886	0.0	96771	500/2	250.0
721	untuniutntrng55886	0.0	96776	500/2	250.0
722	untuniutntrng55886	0.0	96775	500/2	250.0
723	untuniutntrng55886	0.0	83825	500/2	250.0
724	untuniutntrng55886	0.0	96775	500/2	250.0
725	untuniutntrng55886	0.0	96777	500/2	250.0
726	untuniutntrng55886	0.0	96774	500/2	250.0
727	untuniutntrng55886	0.0	96775	500/2	250.0
728	untuniutntrng55886	0.0	96777	500/2	250.0
729	untuniutntrng55886	0.0	96773	500/2	250.0
730	untuniutntrng55886	0.0	96773	500/2	250.0
731	untuniutntrng55886	0.0	96776	500/2	250.0
732	untuniutntrng55886	0.0	96774	500/2	250.0
733	untuniutntrng55886	0.0	96774	500/2	250.0
734	untuniutntrng55886	0.0	96776	500/2	250.0
735	untuniutntrng55886	0.0	96775	500/2	250.0
736	untuniutntrng55886	0.0	96775	500/2	250.0
737	untuniutntrng55886	0.0	96776	500/2	250.0
738	untuniutntrng55886	0.0	83778	500/2	250.0
739	untuniutntrng55886	0.0	96774	500/2	250.0
740	untuniutntrng55886	0.0	96775	500/2	250.0
741	untuniutntrng55886	0.0	96776	500/2	250.0
742	untuniutntrng55886	0.0	96776	500/2	250.0
743	untuniutntrng55886	0.0	96775	500/2	250.0
744	untuniutntrng55886	0.0	96773	500/2	250.0
745	untuniutntrng55886	0.0	96774	500/2	250.0
746	untuniutntrng55886	0.0	96775	500/2	250.0
747	untuniutntrng55886	0.0	96776	500/2	250.0
748	untuniutntrng55886	0.0	96775	500/2	250.0
749	untuniutntrng55886	0.0	96777	500/2	250.0
750	untuniutntrng55886	0.0	96774	500/2	250.0
751	untuniutntrng55886	0.0	96775	500/2	250.0
752	untuniutntrng55886	0.0	96774	500/2	250.0
753	untuniutntrng55886	0.0	96774	500/2	250.0
754	untuniutntrng55886	0.0	96774	500/2	250.0
755	untuniutntrng55886	0.0	83915	500/2	250.0
756	untuniutntrng55886	0.0	83865	500/2	250.0
757	untuniutntrng55886	0.0	96774	500/2	250.0
758	untuniutntrng55886	0.0	96777	500/2	250.0
759	untuniutntrng55886	0.0	96774	500/2	250.0
760	untuniutntrng55886	0.0	96777	500/2	250.0
761	untuniutntrng55886	0.0	96776	500/2	250.0
762	untuniutntrng55886	0.0	96776	500/2	250.0
763	untuniutntrng55886	0.0	96775	500/2	250.0
764	untuniutntrng55886	0.0	96774	500/2	250.0
765	untuniutntrng55886	0.0	96775	500/2	250.0
766	untuniutntrng55886	0.0	96777	500/2	250.0
767	untuniutntrng55886	0.0	96772	500/2	250.0
768	untuniutntrng55886	0.0	96775	500/2	250.0
769	untuniutntrng55886	0.0	96774	500/2	250.0
770	untuniutntrng55886	0.0	96775	500/2	250.0
771	untuniutntrng55886	0.0	96776	500/2	250.0
772	untuniutntrng55886	0.0	96774	500/2	250.0
773	untuniutntrng55886	0.0	96777	500/2	250.0
774	untuniutntrng55886	0.0	96776	500/2	250.0
775	untuniutntrng55886	0.0	96775	500/2	250.0
776	untuniutntrng55886	0.0	96773	500/2	250.0
777	untuniutntrng55886	0.0	96775	500/2	250.0
778	untuniutntrng55886	0.0	96776	500/2	250.0
779	untuniutntrng55886	0.0	96774	500/2	250.0
780	untuniutntrng55886	0.0	96773	500/2	250.0
781	untuniutntrng55886	0.0	96775	500/2	250.0
782	untuniutntrng55886	0.0	96776	500/2	250.0
783	untuniutntrng55886	0.0	96775	500/2	250.0
784	untuniutntrng55886	0.0	96776	500/2	250.0
785	untuniutntrng55886	0.0	96774	500/2	250.0
786	untuniutntrng55886	0.0	96774	500/2	250.0
787	untuniutntrng55886	0.0	96774	500/2	250.0
788	untuniutntrng55886	0.0	96777	500/2	250.0
789	untuniutntrng55886	0.0	96774	500/2	250.0
790	untuniutntrng55886	0.0	96777	500/2	250.0
791	untuniutntrng55886	0.0	96776	500/2	250.0
792	untuniutntrng55886	0.0	96773	500/2	250.0
793	untuniutntrng55886	0.0	96775	500/2	250.0
794	untuniutntrng55886	0.0	96776	500/2	250.0
795	untuniutntrng55886	0.0	96775	500/2	250.0
796	untuniutntrng55886	0.0	96775	500/2	250.0
797	untuniutntrng55886	0.0	96775	500/2	250.0
798	untuniutntrng55886	0.0	96773	500/2	250.0
799	untuniutntrng55886	0.0	96775	500/2	250.0
800	untuniutntrng55886	0.0	96772	50/20	2.5
801	untuniutntrng55886	0.0	96778	50/20	2.5
802	untuniutntrng55886	0.0	96774	50/20	2.5
803	untuniutntrng55886	0.0	96775	50/20	2.5
804	untuniutntrng55886	0.0	96775	50/20	2.5
805	untuniutntrng55886	0.0	96778	50/20	2.5
806	untuniutntrng55886	0.0	96775	50/20	2.5
807	untuniutntrng55886	0.0	96774	50/20	2.5
808	untuniutntrng55886	0.0	96773	50/20	2.5
809	untuniutntrng55886	0.0	96778	50/20	2.5
810	untuniutntrng55886	0.0	96774	50/20	2.5
811	untuniutntrng55886	0.0	96778	50/20	2.5
812	untuniutntrng55886	0.0	96776	50/20	2.5
813	untuniutntrng55886	0.0	96777	50/20	2.5
814	untuniutntrng55886	0.0	96772	50/20	2.5
815	untuniutntrng55886	0.0	96777	50/20	2.5
816	untuniutntrng55886	0.0	96771	50/20	2.5
817	untuniutntrng55886	0.0	96773	50/20	2.5
818	untuniutntrng55886	0.0	96775	50/20	2.5
819	untuniutntrng55886	0.0	96773	50/20	2.5
820	untuniutntrng55886	0.0	96776	50/20	2.5
821	untuniutntrng55886	0.0	96776	50/20	2.5
822	untuniutntrng55886	0.0	96775	50/20	2.5
823	untuniutntrng55886	0.0	96775	50/20	2.5
824	untuniutntrng55886	0.0	96771	50/20	2.5
825	untuniutntrng55886	0.0	96775	50/20	2.5
826	untuniutntrng55886	0.0	96774	50/20	2.5
827	untuniutntrng55886	0.0	96775	50/20	2.5
828	untuniutntrng55886	0.0	96778	50/20	2.5
829	untuniutntrng55886	0.0	96774	50/20	2.5
830	untuniutntrng55886	0.0	96774	50/20	2.5
831	untuniutntrng55886	0.0	96774	50/20	2.5
832	untuniutntrng55886	0.0	96775	50/20	2.5
833	untuniutntrng55886	0.0	96778	50/20	2.5
834	untuniutntrng55886	0.0	96775	50/20	2.5
835	untuniutntrng55886	0.0	96774	50/20	2.5
836	untuniutntrng55886	0.0	96776	50/20	2.5
837	untuniutntrng55886	0.0	96776	50/20	2.5
838	untuniutntrng55886	0.0	96773	50/20	2.5
839	untuniutntrng55886	0.0	96773	50/20	2.5
840	untuniutntrng55886	0.0	96772	50/20	2.5
841	untuniutntrng55886	0.0	96776	50/20	2.5
842	untuniutntrng55886	0.0	96777	50/20	2.5
843	untuniutntrng55886	0.0	96772	50/20	2.5
844	untuniutntrng55886	0.0	96775	50/20	2.5
845	untuniutntrng55886	0.0	96773	50/20	2.5
846	untuniutntrng55886	0.0	96774	50/20	2.5
847	untuniutntrng55886	0.0	96774	50/20	2.5
848	untuniutntrng55886	0.0	96775	50/20	2.5
849	untuniutntrng55886	0.0	96775	50/20	2.5
850	untuniutntrng55886	0.0	96776	50/20	2.5
851	untuniutntrng55886	0.0	96774	50/20	2.5
852	untuniutntrng55886	0.0	96773	50/20	2.5
853	untuniutntrng55886	0.0	96777	50/20	2.5
854	untuniutntrng55886	0.0	96774	50/20	2.5
855	untuniutntrng55886	0.0	96777	50/20	2.5
856	untuniutntrng55886	0.0	96774	50/20	2.5
857	untuniutntrng55886	0.0	96776	50/20	2.5
858	untuniutntrng55886	0.0	96773	50/20	2.5
859	untuniutntrng55886	0.0	96775	50/20	2.5
860	untuniutntrng55886	0.0	96777	50/20	2.5
861	untuniutntrng55886	0.0	96775	50/20	2.5
862	untuniutntrng55886	0.0	96776	50/20	2.5
863	untuniutntrng55886	0.0	96776	50/20	2.5
864	untuniutntrng55886	0.0	96775	50/20	2.5
865	untuniutntrng55886	0.0	96777	50/20	2.5
866	untuniutntrng55886	0.0	96775	50/20	2.5
867	untuniutntrng55886	0.0	96775	50/20	2.5
868	untuniutntrng55886	0.0	96774	50/20	2.5
869	untuniutntrng55886	0.0	96773	50/20	2.5
870	untuniutntrng55886	0.0	96776	50/20	2.5
871	untuniutntrng55886	0.0	96778	50/20	2.5
872	untuniutntrng55886	0.0	96775	50/20	2.5
873	untuniutntrng55886	0.0	96775	50/20	2.5
874	untuniutntrng55886	0.0	96777	50/20	2.5
875	untuniutntrng55886	0.0	96775	50/20	2.5
876	untuniutntrng55886	0.0	96775	50/20	2.5
877	untuniutntrng55886	0.0	96771	50/20	2.5
878	untuniutntrng55886	0.0	96776	50/20	2.5
879	untuniutntrng55886	0.0	96778	50/20	2.5
880	untuniutntrng55886	0.0	96777	50/20	2.5
881	untuniutntrng55886	0.0	96776	50/20	2.5
882	untuniutntrng55886	0.0	96775	50/20	2.5
883	untuniutntrng55886	0.0	96773	50/20	2.5
884	untuniutntrng55886	0.0	96776	50/20	2.5
885	untuniutntrng55886	0.0	96773	50/20	2.5
886	untuniutntrng55886	0.0	96774	50/20	2.5
887	untuniutntrng55886	0.0	96774	50/20	2.5
888	untuniutntrng55886	0.0	96775	50/20	2.5
889	untuniutntrng55886	0.0	96774	50/20	2.5
890	untuniutntrng55886	0.0	96773	50/20	2.5
891	untuniutntrng55886	0.0	96774	50/20	2.5
892	untuniutntrng55886	0.0	96774	50/20	2.5
893	untuniutntrng55886	0.0	96776	50/20	2.5
894	untuniutntrng55886	0.0	96777	50/20	2.5
895	untuniutntrng55886	0.0	96778	50/20	2.5
896	untuniutntrng55886	0.0	96776	50/20	2.5
897	untuniutntrng55886	0.0	96776	50/20	2.5
898	untuniutntrng55886	0.0	96776	50/20	2.5
899	untuniutntrng55886	0.0	96775	50/20	2.5
900	untuniutntrng55886	0.0	96776	5/200	0.025
901	untuniutntrng55886	0.0	96776	5/200	0.025
902	untuniutntrng55886	0.0	96773	5/200	0.025
903	untuniutntrng55886	0.0	96775	5/200	0.025
904	untuniutntrng55886	0.0	96773	5/200	0.025
905	untuniutntrng55886	0.0	96776	5/200	0.025
906	untuniutntrng55886	0.0	96776	5/200	0.025
907	untuniutntrng55886	0.0	96775	5/200	0.025
908	untuniutntrng55886	0.0	96775	5/200	0.025
909	untuniutntrng55886	0.0	96776	5/200	0.025
910	untuniutntrng55886	0.0	96775	5/200	0.025
911	untuniutntrng55886	0.0	96774	5/200	0.025
912	untuniutntrng55886	0.0	96774	5/200	0.025
913	untuniutntrng55886	0.0	96776	5/200	0.025
914	untuniutntrng55886	0.0	96774	5/200	0.025
915	untuniutntrng55886	0.0	96773	5/200	0.025
916	untuniutntrng55886	0.0	96773	5/200	0.025
917	untuniutntrng55886	0.0	96775	5/200	0.025
918	untuniutntrng55886	0.0	96776	5/200	0.025
919	untuniutntrng55886	0.0	96775	5/200	0.025
920	untuniutntrng55886	0.0	96776	5/200	0.025
921	untuniutntrng55886	0.0	96776	5/200	0.025
922	untuniutntrng55886	0.0	96773	5/200	0.025
923	untuniutntrng55886	0.0	96776	5/200	0.025
924	untuniutntrng55886	0.0	96773	5/200	0.025
925	untuniutntrng55886	0.0	96775	5/200	0.025
926	untuniutntrng55886	0.0	96777	5/200	0.025
927	untuniutntrng55886	0.0	96775	5/200	0.025
928	untuniutntrng55886	0.0	96777	5/200	0.025
929	untuniutntrng55886	0.0	96770	5/200	0.025
930	untuniutntrng55886	0.0	96776	5/200	0.025
931	untuniutntrng55886	0.0	96776	5/200	0.025
932	untuniutntrng55886	0.0	96775	5/200	0.025
933	untuniutntrng55886	0.0	96773	5/200	0.025
934	untuniutntrng55886	0.0	96776	5/200	0.025
935	untuniutntrng55886	0.0	96776	5/200	0.025
936	untuniutntrng55886	0.0	96775	5/200	0.025
937	untuniutntrng55886	0.0	96774	5/200	0.025
938	untuniutntrng55886	0.0	96778	5/200	0.025
939	untuniutntrng55886	0.0	96774	5/200	0.025
940	untuniutntrng55886	0.0	96773	5/200	0.025
941	untuniutntrng55886	0.0	96773	5/200	0.025
942	untuniutntrng55886	0.0	96775	5/200	0.025
943	untuniutntrng55886	0.0	96774	5/200	0.025
944	untuniutntrng55886	0.0	96776	5/200	0.025
945	untuniutntrng55886	0.0	96775	5/200	0.025
946	untuniutntrng55886	0.0	96774	5/200	0.025
947	untuniutntrng55886	0.0	96775	5/200	0.025
948	untuniutntrng55886	0.0	96774	5/200	0.025
949	untuniutntrng55886	0.0	96773	5/200	0.025
950	untuniutntrng55886	0.0	96774	5/200	0.025
951	untuniutntrng55886	0.0	96776	5/200	0.025
952	untuniutntrng55886	0.0	96775	5/200	0.025
953	untuniutntrng55886	0.0	96775	5/200	0.025
954	untuniutntrng55886	0.0	96773	5/200	0.025
955	untuniutntrng55886	0.0	96772	5/200	0.025
956	untuniutntrng55886	0.0	96773	5/200	0.025
957	untuniutntrng55886	0.0	96776	5/200	0.025
958	untuniutntrng55886	0.0	96776	5/200	0.025
959	untuniutntrng55886	0.0	96775	5/200	0.025
960	untuniutntrng55886	0.0	96772	5/200	0.025
961	untuniutntrng55886	0.0	96776	5/200	0.025
962	untuniutntrng55886	0.0	96776	5/200	0.025
963	untuniutntrng55886	0.0	96775	5/200	0.025
964	untuniutntrng55886	0.0	96774	5/200	0.025
965	untuniutntrng55886	0.0	96776	5/200	0.025
966	untuniutntrng55886	0.0	96777	5/200	0.025
967	untuniutntrng55886	0.0	96774	5/200	0.025
968	untuniutntrng55886	0.0	96777	5/200	0.025
969	untuniutntrng55886	0.0	96773	5/200	0.025
970	untuniutntrng55886	0.0	96776	5/200	0.025
971	untuniutntrng55886	0.0	96773	5/200	0.025
972	untuniutntrng55886	0.0	96772	5/200	0.025
973	untuniutntrng55886	0.0	96773	5/200	0.025
974	untuniutntrng55886	0.0	96777	5/200	0.025
975	untuniutntrng55886	0.0	96772	5/200	0.025
976	untuniutntrng55886	0.0	96774	5/200	0.025
977	untuniutntrng55886	0.0	96774	5/200	0.025
978	untuniutntrng55886	0.0	96774	5/200	0.025
979	untuniutntrng55886	0.0	96774	5/200	0.025
980	untuniutntrng55886	0.0	96774	5/200	0.025
981	untuniutntrng55886	0.0	96775	5/200	0.025
982	untuniutntrng55886	0.0	96775	5/200	0.025
983	untuniutntrng55886	0.0	96774	5/200	0.025
984	untuniutntrng55886	0.0	96774	5/200	0.025
985	untuniutntrng55886	0.0	96777	5/200	0.025
986	untuniutntrng55886	0.0	96774	5/200	0.025
987	untuniutntrng55886	0.0	96776	5/200	0.025
988	untuniutntrng55886	0.0	96775	5/200	0.025
989	untuniutntrng55886	0.0	96775	5/200	0.025
990	untuniutntrng55886	0.0	96776	5/200	0.025
991	untuniutntrng55886	0.0	96773	5/200	0.025
992	untuniutntrng55886	0.0	96778	5/200	0.025
993	untuniutntrng55886	0.0	96772	5/200	0.025
994	untuniutntrng55886	0.0	96776	5/200	0.025
995	untuniutntrng55886	0.0	96775	5/200	0.025
996	untuniutntrng55886	0.0	96776	5/200	0.025
997	untuniutntrng55886	0.0	96773	5/200	0.025
998	untuniutntrng55886	0.0	96773	5/200	0.025
999	untuniutntrng55886	0.0	96775	5/200	0.025
