	eta_sg0_words	eta_sg0	eta_sg0_rang	dispersion	dispersion_numeric
427	untuniutntrng55886	0.1554687499999997	18907	200/5	40.0
428	untuniutntrng55886	0.1554687499999996	19009	200/5	40.0
429	untuniutntrng55886	0.15546874999999982	18916	200/5	40.0
430	untuniutntrng55886	0.15546874999999993	18941	200/5	40.0
431	untuniutntrng55886	0.15546874999999982	18836	200/5	40.0
432	untuniutntrng55886	0.15546874999999993	19027	200/5	40.0
433	untuniutntrng55886	0.15546874999999982	18952	200/5	40.0
434	untuniutntrng55886	0.15546874999999982	18817	200/5	40.0
435	untuniutntrng55886	0.15546874999999982	18938	200/5	40.0
436	untuniutntrng55886	0.15546874999999993	18905	200/5	40.0
437	untuniutntrng55886	0.15546874999999982	18794	200/5	40.0
438	untuniutntrng55886	0.1554687499999996	18964	200/5	40.0
439	untuniutntrng55886	0.15546874999999982	18933	200/5	40.0
440	untuniutntrng55886	0.1554687499999997	18931	200/5	40.0
441	untuniutntrng55886	0.1554687499999996	18994	200/5	40.0
442	untuniutntrng55886	0.15546874999999982	19103	200/5	40.0
443	untuniutntrng55886	0.1554687499999997	18764	200/5	40.0
444	untuniutntrng55886	0.1554687499999997	18818	200/5	40.0
445	untuniutntrng55886	0.15546874999999982	18920	200/5	40.0
446	untuniutntrng55886	0.15546874999999982	18843	200/5	40.0
447	untuniutntrng55886	0.1554687499999997	19081	200/5	40.0
448	untuniutntrng55886	0.1554687499999997	18781	200/5	40.0
449	untuniutntrng55886	0.15546874999999982	18866	200/5	40.0
450	untuniutntrng55886	0.1554687499999997	18764	200/5	40.0
451	untuniutntrng55886	0.15546874999999982	18724	200/5	40.0
452	untuniutntrng55886	0.1554687499999997	18936	200/5	40.0
453	untuniutntrng55886	0.15546874999999982	19058	200/5	40.0
454	untuniutntrng55886	0.15546874999999982	18850	200/5	40.0
455	untuniutntrng55886	0.15546874999999982	18859	200/5	40.0
456	untuniutntrng55886	0.1554687499999997	19112	200/5	40.0
457	untuniutntrng55886	0.1554687499999997	18763	200/5	40.0
458	untuniutntrng55886	0.15546874999999982	18831	200/5	40.0
459	untuniutntrng55886	0.1554687499999997	18984	200/5	40.0
460	untuniutntrng55886	0.1554687499999997	18859	200/5	40.0
461	untuniutntrng55886	0.1554687499999997	19018	200/5	40.0
462	untuniutntrng55886	0.1554687499999997	18851	200/5	40.0
463	untuniutntrng55886	0.1554687499999997	18925	200/5	40.0
464	untuniutntrng55886	0.15546874999999982	18804	200/5	40.0
465	untuniutntrng55886	0.1554687499999997	18924	200/5	40.0
466	untuniutntrng55886	0.1554687499999997	18982	200/5	40.0
467	untuniutntrng55886	0.1554687499999997	18946	200/5	40.0
468	untuniutntrng55886	0.1554687499999996	19046	200/5	40.0
469	untuniutntrng55886	0.15546875000000004	18859	200/5	40.0
470	untuniutntrng55886	0.1554687499999997	18958	200/5	40.0
471	untuniutntrng55886	0.1554687499999997	18782	200/5	40.0
472	untuniutntrng55886	0.1554687499999997	19090	200/5	40.0
473	untuniutntrng55886	0.1554687499999997	18977	200/5	40.0
474	untuniutntrng55886	0.1554687499999997	18991	200/5	40.0
475	untuniutntrng55886	0.1554687499999997	18911	200/5	40.0
476	untuniutntrng55886	0.15546874999999993	18904	200/5	40.0
477	untuniutntrng55886	0.1554687499999996	18819	200/5	40.0
478	untuniutntrng55886	0.15546874999999982	19035	200/5	40.0
479	untuniutntrng55886	0.15546874999999982	18797	200/5	40.0
480	untuniutntrng55886	0.15546874999999982	18942	200/5	40.0
481	untuniutntrng55886	0.15546874999999982	18865	200/5	40.0
482	untuniutntrng55886	0.1554687499999997	18923	200/5	40.0
483	untuniutntrng55886	0.15546874999999993	18911	200/5	40.0
484	untuniutntrng55886	0.1554687499999997	18994	200/5	40.0
485	untuniutntrng55886	0.1554687499999996	18783	200/5	40.0
486	untuniutntrng55886	0.1554687499999997	18723	200/5	40.0
487	untuniutntrng55886	0.1554687499999996	18849	200/5	40.0
488	untuniutntrng55886	0.15546874999999982	18939	200/5	40.0
489	untuniutntrng55886	0.15546874999999982	19112	200/5	40.0
490	untuniutntrng55886	0.1554687499999997	18900	200/5	40.0
491	untuniutntrng55886	0.1554687499999997	18825	200/5	40.0
492	untuniutntrng55886	0.1554687499999997	18953	200/5	40.0
493	untuniutntrng55886	0.15546874999999982	18878	200/5	40.0
494	untuniutntrng55886	0.1554687499999996	18870	200/5	40.0
495	untuniutntrng55886	0.1554687499999996	19025	200/5	40.0
496	untuniutntrng55886	0.1554687499999996	18929	200/5	40.0
497	untuniutntrng55886	0.15546874999999982	18886	200/5	40.0
498	untuniutntrng55886	0.1554687499999997	19066	200/5	40.0
499	untuniutntrng55886	0.1554687499999997	18997	200/5	40.0
500	untuniutntrng55886	0.014843750000000155	19464	20/50	0.4
501	untuniutntrng55886	0.014843749999999822	19830	20/50	0.4
502	untuniutntrng55886	0.014843750000000155	19856	20/50	0.4
503	untuniutntrng55886	0.014843749999999932	19681	20/50	0.4
504	untuniutntrng55886	0.014843750000000044	19713	20/50	0.4
505	untuniutntrng55886	0.014843750000000044	19617	20/50	0.4
506	untuniutntrng55886	0.014843750000000266	19621	20/50	0.4
507	untuniutntrng55886	0.014843749999999822	19890	20/50	0.4
508	untuniutntrng55886	0.014843750000000044	19805	20/50	0.4
509	untuniutntrng55886	0.014843750000000044	19709	20/50	0.4
510	untuniutntrng55886	0.014843750000000044	19696	20/50	0.4
511	untuniutntrng55886	0.014843750000000044	19814	20/50	0.4
512	untuniutntrng55886	0.014843750000000044	19698	20/50	0.4
513	untuniutntrng55886	0.014843750000000155	19803	20/50	0.4
514	untuniutntrng55886	0.014843749999999932	19794	20/50	0.4
515	untuniutntrng55886	0.014843750000000044	19696	20/50	0.4
516	untuniutntrng55886	0.014843750000000155	19576	20/50	0.4
517	untuniutntrng55886	0.014843749999999822	19689	20/50	0.4
518	untuniutntrng55886	0.014843750000000155	19607	20/50	0.4
519	untuniutntrng55886	0.014843749999999932	19563	20/50	0.4
520	untuniutntrng55886	0.014843750000000044	19984	20/50	0.4
521	untuniutntrng55886	0.014843750000000266	19701	20/50	0.4
522	untuniutntrng55886	0.014843750000000044	19725	20/50	0.4
523	untuniutntrng55886	0.014843750000000155	19750	20/50	0.4
524	untuniutntrng55886	0.014843750000000044	19425	20/50	0.4
525	untuniutntrng55886	0.014843749999999932	19788	20/50	0.4
526	untuniutntrng55886	0.014843750000000044	19694	20/50	0.4
527	untuniutntrng55886	0.014843750000000155	19696	20/50	0.4
528	untuniutntrng55886	0.014843750000000044	19754	20/50	0.4
529	untuniutntrng55886	0.014843750000000044	19972	20/50	0.4
530	untuniutntrng55886	0.014843750000000044	19717	20/50	0.4
531	untuniutntrng55886	0.014843750000000155	19645	20/50	0.4
532	untuniutntrng55886	0.014843749999999932	19685	20/50	0.4
533	untuniutntrng55886	0.014843749999999932	19712	20/50	0.4
534	untuniutntrng55886	0.014843749999999932	19931	20/50	0.4
535	untuniutntrng55886	0.014843750000000044	19561	20/50	0.4
536	untuniutntrng55886	0.014843750000000044	19762	20/50	0.4
537	untuniutntrng55886	0.014843750000000155	19610	20/50	0.4
538	untuniutntrng55886	0.014843749999999932	19714	20/50	0.4
539	untuniutntrng55886	0.014843750000000044	19675	20/50	0.4
540	untuniutntrng55886	0.014843750000000044	19559	20/50	0.4
541	untuniutntrng55886	0.014843750000000044	19507	20/50	0.4
542	untuniutntrng55886	0.014843750000000044	19670	20/50	0.4
543	untuniutntrng55886	0.014843750000000044	19928	20/50	0.4
544	untuniutntrng55886	0.014843750000000266	19690	20/50	0.4
545	untuniutntrng55886	0.014843749999999932	19644	20/50	0.4
546	untuniutntrng55886	0.014843750000000044	19780	20/50	0.4
547	untuniutntrng55886	0.014843750000000044	19784	20/50	0.4
548	untuniutntrng55886	0.014843750000000155	19733	20/50	0.4
549	untuniutntrng55886	0.014843749999999932	19676	20/50	0.4
550	untuniutntrng55886	0.014843749999999932	19824	20/50	0.4
551	untuniutntrng55886	0.014843750000000155	19839	20/50	0.4
552	untuniutntrng55886	0.014843750000000155	19636	20/50	0.4
553	untuniutntrng55886	0.014843750000000155	19668	20/50	0.4
554	untuniutntrng55886	0.014843750000000155	19642	20/50	0.4
555	untuniutntrng55886	0.014843750000000155	19841	20/50	0.4
556	untuniutntrng55886	0.014843749999999932	19625	20/50	0.4
557	untuniutntrng55886	0.014843750000000155	19647	20/50	0.4
558	untuniutntrng55886	0.014843749999999932	19751	20/50	0.4
559	untuniutntrng55886	0.014843750000000155	19825	20/50	0.4
560	untuniutntrng55886	0.014843749999999932	19618	20/50	0.4
561	untuniutntrng55886	0.014843749999999932	19779	20/50	0.4
562	untuniutntrng55886	0.014843749999999932	19746	20/50	0.4
563	untuniutntrng55886	0.014843749999999932	19773	20/50	0.4
564	untuniutntrng55886	0.014843750000000044	19706	20/50	0.4
565	untuniutntrng55886	0.014843750000000044	19714	20/50	0.4
566	untuniutntrng55886	0.014843749999999932	19679	20/50	0.4
567	untuniutntrng55886	0.014843750000000266	19725	20/50	0.4
568	untuniutntrng55886	0.014843749999999932	19755	20/50	0.4
569	untuniutntrng55886	0.014843749999999932	19427	20/50	0.4
570	untuniutntrng55886	0.014843750000000155	19940	20/50	0.4
571	untuniutntrng55886	0.014843750000000155	19774	20/50	0.4
572	untuniutntrng55886	0.014843750000000155	19738	20/50	0.4
573	untuniutntrng55886	0.014843750000000044	19671	20/50	0.4
574	untuniutntrng55886	0.014843750000000044	19627	20/50	0.4
575	untuniutntrng55886	0.014843750000000155	19729	20/50	0.4
576	untuniutntrng55886	0.014843750000000155	19785	20/50	0.4
577	untuniutntrng55886	0.014843749999999932	19659	20/50	0.4
578	untuniutntrng55886	0.014843750000000044	19724	20/50	0.4
579	untuniutntrng55886	0.014843749999999932	19820	20/50	0.4
580	untuniutntrng55886	0.014843750000000044	19777	20/50	0.4
581	untuniutntrng55886	0.014843749999999932	19693	20/50	0.4
582	untuniutntrng55886	0.014843750000000044	19584	20/50	0.4
583	untuniutntrng55886	0.014843749999999932	19649	20/50	0.4
584	untuniutntrng55886	0.014843749999999932	19840	20/50	0.4
585	untuniutntrng55886	0.014843749999999932	19657	20/50	0.4
586	untuniutntrng55886	0.014843750000000044	19831	20/50	0.4
587	untuniutntrng55886	0.014843749999999822	19705	20/50	0.4
588	untuniutntrng55886	0.014843750000000044	19842	20/50	0.4
589	untuniutntrng55886	0.014843750000000044	19805	20/50	0.4
590	untuniutntrng55886	0.014843749999999932	19713	20/50	0.4
591	untuniutntrng55886	0.014843750000000155	19552	20/50	0.4
592	untuniutntrng55886	0.014843750000000155	19653	20/50	0.4
593	untuniutntrng55886	0.014843750000000044	19527	20/50	0.4
594	untuniutntrng55886	0.014843750000000044	19752	20/50	0.4
595	untuniutntrng55886	0.014843750000000044	19650	20/50	0.4
596	untuniutntrng55886	0.014843749999999932	19600	20/50	0.4
597	untuniutntrng55886	0.014843750000000155	19622	20/50	0.4
598	untuniutntrng55886	0.014843750000000044	19811	20/50	0.4
599	untuniutntrng55886	0.014843749999999932	19785	20/50	0.4
600	untuniutntrng55886	0.0007812499999999558	38853	2/500	0.004
601	untuniutntrng55886	0.0007812500000002888	34981	2/500	0.004
602	untuniutntrng55886	0.0007812499999999558	40503	2/500	0.004
603	untuniutntrng55886	0.0007812500000001776	36166	2/500	0.004
604	untuniutntrng55886	0.0007812500000000666	37511	2/500	0.004
605	untuniutntrng55886	0.0007812500000000666	37910	2/500	0.004
606	untuniutntrng55886	0.0007812500000001776	36629	2/500	0.004
607	untuniutntrng55886	0.0007812499999999558	39268	2/500	0.004
608	untuniutntrng55886	0.0007812499999999558	39093	2/500	0.004
609	untuniutntrng55886	0.0007812500000001776	35660	2/500	0.004
610	untuniutntrng55886	0.0007812500000002888	35492	2/500	0.004
611	untuniutntrng55886	0.0007812500000003997	34800	2/500	0.004
612	untuniutntrng55886	0.0007812500000000666	37914	2/500	0.004
613	untuniutntrng55886	0.0007812499999999558	38568	2/500	0.004
614	untuniutntrng55886	0.0007812500000000666	38228	2/500	0.004
615	untuniutntrng55886	0.0007812500000002888	35348	2/500	0.004
616	untuniutntrng55886	0.0007812499999999558	39909	2/500	0.004
617	untuniutntrng55886	0.0007812500000000666	37544	2/500	0.004
618	untuniutntrng55886	0.0007812499999999558	38698	2/500	0.004
619	untuniutntrng55886	0.0007812500000001776	36445	2/500	0.004
620	untuniutntrng55886	0.0007812500000001776	36612	2/500	0.004
621	untuniutntrng55886	0.0007812500000002888	35004	2/500	0.004
622	untuniutntrng55886	0.0007812500000002888	35122	2/500	0.004
623	untuniutntrng55886	0.0007812500000000666	37808	2/500	0.004
624	untuniutntrng55886	0.0007812499999999558	39746	2/500	0.004
625	untuniutntrng55886	0.0007812500000001776	35954	2/500	0.004
626	untuniutntrng55886	0.0007812500000000666	38046	2/500	0.004
627	untuniutntrng55886	0.0007812500000001776	35809	2/500	0.004
628	untuniutntrng55886	0.0007812499999999558	39236	2/500	0.004
629	untuniutntrng55886	0.0007812499999999558	39578	2/500	0.004
630	untuniutntrng55886	0.0007812500000000666	36890	2/500	0.004
631	untuniutntrng55886	0.0007812500000002888	35278	2/500	0.004
632	untuniutntrng55886	0.0007812500000001776	35693	2/500	0.004
633	untuniutntrng55886	0.0007812500000002888	34906	2/500	0.004
634	untuniutntrng55886	0.0007812499999999558	40245	2/500	0.004
635	untuniutntrng55886	0.0007812499999999558	39664	2/500	0.004
636	untuniutntrng55886	0.0007812499999999558	38687	2/500	0.004
637	untuniutntrng55886	0.0007812500000002888	35345	2/500	0.004
638	untuniutntrng55886	0.0007812500000001776	36457	2/500	0.004
639	untuniutntrng55886	0.0007812500000001776	36812	2/500	0.004
640	untuniutntrng55886	0.0007812500000000666	38095	2/500	0.004
641	untuniutntrng55886	0.0007812500000000666	36979	2/500	0.004
642	untuniutntrng55886	0.0007812500000000666	36927	2/500	0.004
643	untuniutntrng55886	0.0007812500000000666	37620	2/500	0.004
644	untuniutntrng55886	0.0007812500000000666	38140	2/500	0.004
645	untuniutntrng55886	0.0007812499999999558	40250	2/500	0.004
646	untuniutntrng55886	0.0007812499999999558	40042	2/500	0.004
647	untuniutntrng55886	0.0007812500000000666	38450	2/500	0.004
648	untuniutntrng55886	0.0007812500000000666	37631	2/500	0.004
649	untuniutntrng55886	0.0007812499999999558	39947	2/500	0.004
650	untuniutntrng55886	0.0007812500000002888	35105	2/500	0.004
651	untuniutntrng55886	0.0007812500000000666	37725	2/500	0.004
652	untuniutntrng55886	0.0007812500000001776	36076	2/500	0.004
653	untuniutntrng55886	0.0007812500000001776	35672	2/500	0.004
654	untuniutntrng55886	0.0007812500000003997	35228	2/500	0.004
655	untuniutntrng55886	0.0007812500000001776	36450	2/500	0.004
656	untuniutntrng55886	0.0007812499999999558	40169	2/500	0.004
657	untuniutntrng55886	0.0007812499999999558	40408	2/500	0.004
658	untuniutntrng55886	0.0007812500000000666	38458	2/500	0.004
659	untuniutntrng55886	0.0007812500000003997	35028	2/500	0.004
660	untuniutntrng55886	0.0007812500000001776	36530	2/500	0.004
661	untuniutntrng55886	0.0007812499999999558	40398	2/500	0.004
662	untuniutntrng55886	0.0007812500000003997	35001	2/500	0.004
663	untuniutntrng55886	0.0007812500000001776	36308	2/500	0.004
664	untuniutntrng55886	0.0007812499999999558	39029	2/500	0.004
665	untuniutntrng55886	0.0007812500000001776	36315	2/500	0.004
666	untuniutntrng55886	0.0007812500000001776	36651	2/500	0.004
667	untuniutntrng55886	0.0007812499999999558	39249	2/500	0.004
668	untuniutntrng55886	0.0007812500000000666	36851	2/500	0.004
669	untuniutntrng55886	0.0007812500000001776	36367	2/500	0.004
670	untuniutntrng55886	0.0007812500000001776	36126	2/500	0.004
671	untuniutntrng55886	0.0007812500000002888	35629	2/500	0.004
672	untuniutntrng55886	0.0007812499999999558	40185	2/500	0.004
673	untuniutntrng55886	0.0007812500000001776	36712	2/500	0.004
674	untuniutntrng55886	0.0007812500000001776	36722	2/500	0.004
675	untuniutntrng55886	0.0007812500000000666	37919	2/500	0.004
676	untuniutntrng55886	0.0007812500000000666	38755	2/500	0.004
677	untuniutntrng55886	0.0007812500000003997	35107	2/500	0.004
678	untuniutntrng55886	0.0007812500000001776	36716	2/500	0.004
679	untuniutntrng55886	0.0007812500000003997	34860	2/500	0.004
680	untuniutntrng55886	0.0007812500000001776	35671	2/500	0.004
681	untuniutntrng55886	0.0007812500000002888	35330	2/500	0.004
682	untuniutntrng55886	0.0007812499999999558	38898	2/500	0.004
683	untuniutntrng55886	0.0007812500000000666	37065	2/500	0.004
684	untuniutntrng55886	0.0007812500000000666	38170	2/500	0.004
685	untuniutntrng55886	0.0007812499999998447	41240	2/500	0.004
686	untuniutntrng55886	0.0007812500000002888	35376	2/500	0.004
687	untuniutntrng55886	0.0007812500000001776	36618	2/500	0.004
688	untuniutntrng55886	0.0007812500000001776	35734	2/500	0.004
689	untuniutntrng55886	0.0007812500000000666	37553	2/500	0.004
690	untuniutntrng55886	0.0007812500000000666	37753	2/500	0.004
691	untuniutntrng55886	0.0007812500000000666	37922	2/500	0.004
692	untuniutntrng55886	0.0007812500000003997	35027	2/500	0.004
693	untuniutntrng55886	0.0007812500000001776	35878	2/500	0.004
694	untuniutntrng55886	0.0007812500000001776	36035	2/500	0.004
695	untuniutntrng55886	0.0007812499999999558	39221	2/500	0.004
696	untuniutntrng55886	0.0007812500000002888	35111	2/500	0.004
697	untuniutntrng55886	0.0007812500000001776	36847	2/500	0.004
698	untuniutntrng55886	0.0007812500000002888	35274	2/500	0.004
699	untuniutntrng55886	0.0007812499999999558	38995	2/500	0.004
700	untuniutntrng55886	0.3898437499999999	18787	500/2	250.0
701	untuniutntrng55886	0.3898437499999998	18888	500/2	250.0
702	untuniutntrng55886	0.3898437499999999	19027	500/2	250.0
703	untuniutntrng55886	0.38984375	18933	500/2	250.0
704	untuniutntrng55886	0.3898437499999998	18935	500/2	250.0
705	untuniutntrng55886	0.3898437499999999	18876	500/2	250.0
706	untuniutntrng55886	0.3898437499999999	18827	500/2	250.0
707	untuniutntrng55886	0.3898437499999999	18923	500/2	250.0
708	untuniutntrng55886	0.3898437499999998	18864	500/2	250.0
709	untuniutntrng55886	0.3898437499999999	18859	500/2	250.0
710	untuniutntrng55886	0.38984375	18911	500/2	250.0
711	untuniutntrng55886	0.3898437499999998	18852	500/2	250.0
712	untuniutntrng55886	0.3898437499999998	18964	500/2	250.0
713	untuniutntrng55886	0.38984375	18973	500/2	250.0
714	untuniutntrng55886	0.3898437499999998	18871	500/2	250.0
715	untuniutntrng55886	0.3898437499999999	18697	500/2	250.0
716	untuniutntrng55886	0.3898437499999998	18828	500/2	250.0
717	untuniutntrng55886	0.3898437499999999	18812	500/2	250.0
718	untuniutntrng55886	0.3898437499999998	18955	500/2	250.0
719	untuniutntrng55886	0.38984375	18679	500/2	250.0
720	untuniutntrng55886	0.3898437499999998	18960	500/2	250.0
721	untuniutntrng55886	0.3898437499999999	18873	500/2	250.0
722	untuniutntrng55886	0.3898437499999999	18887	500/2	250.0
723	untuniutntrng55886	0.3898437499999999	18876	500/2	250.0
724	untuniutntrng55886	0.38984375	18981	500/2	250.0
725	untuniutntrng55886	0.3898437499999998	18885	500/2	250.0
726	untuniutntrng55886	0.3898437499999998	19087	500/2	250.0
727	untuniutntrng55886	0.38984375	18809	500/2	250.0
728	untuniutntrng55886	0.3898437499999998	18893	500/2	250.0
729	untuniutntrng55886	0.3898437499999998	18885	500/2	250.0
730	untuniutntrng55886	0.38984375	18889	500/2	250.0
731	untuniutntrng55886	0.3898437499999999	19141	500/2	250.0
732	untuniutntrng55886	0.3898437499999998	18890	500/2	250.0
733	untuniutntrng55886	0.3898437499999998	18840	500/2	250.0
734	untuniutntrng55886	0.3898437499999998	18873	500/2	250.0
735	untuniutntrng55886	0.3898437499999999	18945	500/2	250.0
736	untuniutntrng55886	0.3898437499999999	18780	500/2	250.0
737	untuniutntrng55886	0.3898437499999999	18841	500/2	250.0
738	untuniutntrng55886	0.3898437499999999	19062	500/2	250.0
739	untuniutntrng55886	0.3898437499999998	18896	500/2	250.0
740	untuniutntrng55886	0.3898437499999999	18744	500/2	250.0
741	untuniutntrng55886	0.3898437499999999	19037	500/2	250.0
742	untuniutntrng55886	0.38984375	18801	500/2	250.0
743	untuniutntrng55886	0.3898437499999999	18897	500/2	250.0
744	untuniutntrng55886	0.3898437499999999	18747	500/2	250.0
745	untuniutntrng55886	0.38984375	18899	500/2	250.0
746	untuniutntrng55886	0.3898437499999999	18732	500/2	250.0
747	untuniutntrng55886	0.3898437499999999	19132	500/2	250.0
748	untuniutntrng55886	0.3898437499999998	18863	500/2	250.0
749	untuniutntrng55886	0.3898437499999999	19145	500/2	250.0
750	untuniutntrng55886	0.3898437499999998	18779	500/2	250.0
751	untuniutntrng55886	0.3898437499999998	19039	500/2	250.0
752	untuniutntrng55886	0.38984375	18778	500/2	250.0
753	untuniutntrng55886	0.38984375	19002	500/2	250.0
754	untuniutntrng55886	0.38984375	18853	500/2	250.0
755	untuniutntrng55886	0.38984375	18736	500/2	250.0
756	untuniutntrng55886	0.3898437499999999	18845	500/2	250.0
757	untuniutntrng55886	0.3898437499999999	18905	500/2	250.0
758	untuniutntrng55886	0.3898437499999998	18771	500/2	250.0
759	untuniutntrng55886	0.3898437499999999	18876	500/2	250.0
760	untuniutntrng55886	0.3898437499999999	19118	500/2	250.0
761	untuniutntrng55886	0.38984375	18956	500/2	250.0
762	untuniutntrng55886	0.3898437499999999	18962	500/2	250.0
763	untuniutntrng55886	0.38984375	18954	500/2	250.0
764	untuniutntrng55886	0.38984375	18962	500/2	250.0
765	untuniutntrng55886	0.3898437499999998	18806	500/2	250.0
766	untuniutntrng55886	0.3898437499999999	18777	500/2	250.0
767	untuniutntrng55886	0.3898437499999999	18680	500/2	250.0
768	untuniutntrng55886	0.3898437499999999	18910	500/2	250.0
769	untuniutntrng55886	0.38984375	18986	500/2	250.0
770	untuniutntrng55886	0.38984375	18740	500/2	250.0
771	untuniutntrng55886	0.3898437499999999	18882	500/2	250.0
772	untuniutntrng55886	0.3898437499999998	18815	500/2	250.0
773	untuniutntrng55886	0.3898437499999998	18612	500/2	250.0
774	untuniutntrng55886	0.3898437499999998	18865	500/2	250.0
775	untuniutntrng55886	0.3898437499999999	18861	500/2	250.0
776	untuniutntrng55886	0.3898437499999998	18838	500/2	250.0
777	untuniutntrng55886	0.3898437499999999	18831	500/2	250.0
778	untuniutntrng55886	0.3898437499999999	18910	500/2	250.0
779	untuniutntrng55886	0.3898437499999998	18870	500/2	250.0
780	untuniutntrng55886	0.3898437499999998	18967	500/2	250.0
781	untuniutntrng55886	0.3898437499999999	19149	500/2	250.0
782	untuniutntrng55886	0.3898437499999999	19018	500/2	250.0
783	untuniutntrng55886	0.3898437499999999	18836	500/2	250.0
784	untuniutntrng55886	0.38984375	18906	500/2	250.0
785	untuniutntrng55886	0.3898437499999998	18859	500/2	250.0
786	untuniutntrng55886	0.38984375	18899	500/2	250.0
787	untuniutntrng55886	0.38984375	18981	500/2	250.0
788	untuniutntrng55886	0.3898437499999998	19099	500/2	250.0
789	untuniutntrng55886	0.3898437499999998	18937	500/2	250.0
790	untuniutntrng55886	0.3898437499999999	18922	500/2	250.0
791	untuniutntrng55886	0.3898437499999998	19018	500/2	250.0
792	untuniutntrng55886	0.3898437499999998	18842	500/2	250.0
793	untuniutntrng55886	0.3898437499999998	18931	500/2	250.0
794	untuniutntrng55886	0.3898437499999998	18793	500/2	250.0
795	untuniutntrng55886	0.3898437499999998	18741	500/2	250.0
796	untuniutntrng55886	0.3898437499999999	18890	500/2	250.0
797	untuniutntrng55886	0.3898437499999999	18736	500/2	250.0
798	untuniutntrng55886	0.3898437499999999	18857	500/2	250.0
799	untuniutntrng55886	0.3898437499999998	18763	500/2	250.0
800	untuniutntrng55886	0.03828124999999993	18922	50/20	2.5
801	untuniutntrng55886	0.03828124999999993	18742	50/20	2.5
802	untuniutntrng55886	0.03828124999999993	19280	50/20	2.5
803	untuniutntrng55886	0.03828124999999993	18914	50/20	2.5
804	untuniutntrng55886	0.03828124999999993	18945	50/20	2.5
805	untuniutntrng55886	0.03828125000000005	18965	50/20	2.5
806	untuniutntrng55886	0.03828124999999993	19036	50/20	2.5
807	untuniutntrng55886	0.03828124999999993	18710	50/20	2.5
808	untuniutntrng55886	0.038281249999999815	19011	50/20	2.5
809	untuniutntrng55886	0.03828124999999993	18888	50/20	2.5
810	untuniutntrng55886	0.03828125000000005	18952	50/20	2.5
811	untuniutntrng55886	0.038281249999999815	18999	50/20	2.5
812	untuniutntrng55886	0.03828124999999993	18932	50/20	2.5
813	untuniutntrng55886	0.03828124999999993	18955	50/20	2.5
814	untuniutntrng55886	0.038281249999999815	19105	50/20	2.5
815	untuniutntrng55886	0.038281249999999815	18865	50/20	2.5
816	untuniutntrng55886	0.03828125000000005	19043	50/20	2.5
817	untuniutntrng55886	0.038281249999999815	19013	50/20	2.5
818	untuniutntrng55886	0.03828124999999993	19078	50/20	2.5
819	untuniutntrng55886	0.03828125000000005	19061	50/20	2.5
820	untuniutntrng55886	0.03828124999999993	19100	50/20	2.5
821	untuniutntrng55886	0.03828124999999993	18785	50/20	2.5
822	untuniutntrng55886	0.03828124999999993	18802	50/20	2.5
823	untuniutntrng55886	0.03828124999999993	18909	50/20	2.5
824	untuniutntrng55886	0.03828124999999993	18801	50/20	2.5
825	untuniutntrng55886	0.03828124999999993	18882	50/20	2.5
826	untuniutntrng55886	0.038281249999999815	18938	50/20	2.5
827	untuniutntrng55886	0.03828124999999993	18965	50/20	2.5
828	untuniutntrng55886	0.03828125000000005	18973	50/20	2.5
829	untuniutntrng55886	0.03828124999999993	18757	50/20	2.5
830	untuniutntrng55886	0.03828125000000016	18795	50/20	2.5
831	untuniutntrng55886	0.038281249999999815	18741	50/20	2.5
832	untuniutntrng55886	0.03828125000000005	18924	50/20	2.5
833	untuniutntrng55886	0.038281249999999815	18937	50/20	2.5
834	untuniutntrng55886	0.03828125000000005	18874	50/20	2.5
835	untuniutntrng55886	0.03828125000000005	19176	50/20	2.5
836	untuniutntrng55886	0.03828124999999993	18913	50/20	2.5
837	untuniutntrng55886	0.03828124999999993	19023	50/20	2.5
838	untuniutntrng55886	0.03828124999999993	18903	50/20	2.5
839	untuniutntrng55886	0.03828125000000005	18896	50/20	2.5
840	untuniutntrng55886	0.03828124999999993	18757	50/20	2.5
841	untuniutntrng55886	0.03828125000000005	18929	50/20	2.5
842	untuniutntrng55886	0.03828125000000016	18883	50/20	2.5
843	untuniutntrng55886	0.03828124999999993	18901	50/20	2.5
844	untuniutntrng55886	0.038281249999999815	18891	50/20	2.5
845	untuniutntrng55886	0.03828124999999993	18784	50/20	2.5
846	untuniutntrng55886	0.03828124999999993	18925	50/20	2.5
847	untuniutntrng55886	0.03828124999999993	18901	50/20	2.5
848	untuniutntrng55886	0.038281249999999815	18801	50/20	2.5
849	untuniutntrng55886	0.03828125000000005	18755	50/20	2.5
850	untuniutntrng55886	0.03828124999999993	18835	50/20	2.5
851	untuniutntrng55886	0.038281249999999815	18959	50/20	2.5
852	untuniutntrng55886	0.03828125000000005	18865	50/20	2.5
853	untuniutntrng55886	0.03828124999999993	18743	50/20	2.5
854	untuniutntrng55886	0.03828124999999993	19031	50/20	2.5
855	untuniutntrng55886	0.03828124999999993	18915	50/20	2.5
856	untuniutntrng55886	0.03828125000000005	18871	50/20	2.5
857	untuniutntrng55886	0.03828125000000005	18726	50/20	2.5
858	untuniutntrng55886	0.03828124999999993	18926	50/20	2.5
859	untuniutntrng55886	0.03828125000000005	18837	50/20	2.5
860	untuniutntrng55886	0.03828124999999971	18942	50/20	2.5
861	untuniutntrng55886	0.03828124999999993	18846	50/20	2.5
