	tf_idf_words	tf_idf	tf_idf_rang	dispersion	dispersion_numeric
431	untuniutntrng55886	0.990488719036859	1	200/5	40.0
432	untuniutntrng55886	0.9905931729163991	1	200/5	40.0
433	untuniutntrng55886	0.9914157553266886	1	200/5	40.0
434	untuniutntrng55886	0.9917633297307152	1	200/5	40.0
435	untuniutntrng55886	0.9905370707732968	1	200/5	40.0
436	untuniutntrng55886	0.9898998774301252	1	200/5	40.0
437	untuniutntrng55886	0.9906162733565334	1	200/5	40.0
438	untuniutntrng55886	0.990870421728902	1	200/5	40.0
439	untuniutntrng55886	0.9898925603696436	1	200/5	40.0
440	untuniutntrng55886	0.9896157963115176	1	200/5	40.0
441	untuniutntrng55886	0.9893988748353976	1	200/5	40.0
442	untuniutntrng55886	0.9896033948872024	1	200/5	40.0
443	untuniutntrng55886	0.989510078619818	1	200/5	40.0
444	untuniutntrng55886	0.9908091564030732	1	200/5	40.0
445	untuniutntrng55886	0.9914375832667984	1	200/5	40.0
446	untuniutntrng55886	0.9908348151518184	1	200/5	40.0
447	untuniutntrng55886	0.9893544884126876	1	200/5	40.0
448	untuniutntrng55886	0.9881768932627484	1	200/5	40.0
449	untuniutntrng55886	0.989454733477104	1	200/5	40.0
450	untuniutntrng55886	0.9908026467157304	1	200/5	40.0
451	untuniutntrng55886	0.9909336250841528	1	200/5	40.0
452	untuniutntrng55886	0.9903889722559576	1	200/5	40.0
453	untuniutntrng55886	0.9895594145235492	1	200/5	40.0
454	untuniutntrng55886	0.9896508616373364	1	200/5	40.0
455	untuniutntrng55886	0.9903927017686832	1	200/5	40.0
456	untuniutntrng55886	0.989440997962126	1	200/5	40.0
457	untuniutntrng55886	0.989928120392047	1	200/5	40.0
458	untuniutntrng55886	0.9901504336534879	1	200/5	40.0
459	untuniutntrng55886	0.9901715932337624	1	200/5	40.0
460	untuniutntrng55886	0.98935783107637	1	200/5	40.0
461	untuniutntrng55886	0.9882157324171472	1	200/5	40.0
462	untuniutntrng55886	0.9904640055827648	1	200/5	40.0
463	untuniutntrng55886	0.9897227200625266	1	200/5	40.0
464	untuniutntrng55886	0.9888063028370464	1	200/5	40.0
465	untuniutntrng55886	0.9912951397783902	1	200/5	40.0
466	untuniutntrng55886	0.9914614112727852	1	200/5	40.0
467	untuniutntrng55886	0.9915300094281234	1	200/5	40.0
468	untuniutntrng55886	0.9923050394254102	1	200/5	40.0
469	untuniutntrng55886	0.9913504947186292	1	200/5	40.0
470	untuniutntrng55886	0.9886228280712328	1	200/5	40.0
471	untuniutntrng55886	0.9900447038477656	1	200/5	40.0
472	untuniutntrng55886	0.9908336312234082	1	200/5	40.0
473	untuniutntrng55886	0.9891739261126534	1	200/5	40.0
474	untuniutntrng55886	0.9895512515735044	1	200/5	40.0
475	untuniutntrng55886	0.9887932408388598	1	200/5	40.0
476	untuniutntrng55886	0.989027617276152	1	200/5	40.0
477	untuniutntrng55886	0.9883815293436096	1	200/5	40.0
478	untuniutntrng55886	0.9934146887527436	1	200/5	40.0
479	untuniutntrng55886	0.9892354490087676	1	200/5	40.0
480	untuniutntrng55886	0.9907784792222004	1	200/5	40.0
481	untuniutntrng55886	0.9922640501729708	1	200/5	40.0
482	untuniutntrng55886	0.9895765946273228	1	200/5	40.0
483	untuniutntrng55886	0.9897483374436776	1	200/5	40.0
484	untuniutntrng55886	0.9914638848269676	1	200/5	40.0
485	untuniutntrng55886	0.9899706778852432	1	200/5	40.0
486	untuniutntrng55886	0.9898081810804794	1	200/5	40.0
487	untuniutntrng55886	0.9918176928761256	1	200/5	40.0
488	untuniutntrng55886	0.9914741752213232	1	200/5	40.0
489	untuniutntrng55886	0.989858740011871	1	200/5	40.0
490	untuniutntrng55886	0.9910268180257384	1	200/5	40.0
491	untuniutntrng55886	0.9906683887754142	1	200/5	40.0
492	untuniutntrng55886	0.9898542914158291	1	200/5	40.0
493	untuniutntrng55886	0.9899953862212926	1	200/5	40.0
494	untuniutntrng55886	0.9919157123647911	1	200/5	40.0
495	untuniutntrng55886	0.9895334210364258	1	200/5	40.0
496	untuniutntrng55886	0.9927625308421734	1	200/5	40.0
497	untuniutntrng55886	0.9902784763731776	1	200/5	40.0
498	untuniutntrng55886	0.9893998511490424	1	200/5	40.0
499	untuniutntrng55886	0.9910221342170944	1	200/5	40.0
500	untuniutntrng55886	0.2788373901933732	1	20/50	0.4
501	untuniutntrng55886	0.2808991699139397	1	20/50	0.4
502	untuniutntrng55886	0.2780701784459678	1	20/50	0.4
503	untuniutntrng55886	0.2773899855445515	1	20/50	0.4
504	untuniutntrng55886	0.2782302310215391	1	20/50	0.4
505	untuniutntrng55886	0.2785545602899646	1	20/50	0.4
506	untuniutntrng55886	0.2776381856202623	1	20/50	0.4
507	untuniutntrng55886	0.2760038287650839	1	20/50	0.4
508	untuniutntrng55886	0.2778663442627762	1	20/50	0.4
509	untuniutntrng55886	0.2774372447219721	1	20/50	0.4
510	untuniutntrng55886	0.2775634595800104	1	20/50	0.4
511	untuniutntrng55886	0.2768697382085929	1	20/50	0.4
512	untuniutntrng55886	0.2787604177143399	1	20/50	0.4
513	untuniutntrng55886	0.27949536905010297	1	20/50	0.4
514	untuniutntrng55886	0.2771062494325215	1	20/50	0.4
515	untuniutntrng55886	0.2795044132237807	1	20/50	0.4
516	untuniutntrng55886	0.27915676587580823	1	20/50	0.4
517	untuniutntrng55886	0.2777987923756898	1	20/50	0.4
518	untuniutntrng55886	0.2784522465799468	1	20/50	0.4
519	untuniutntrng55886	0.2798417025616293	1	20/50	0.4
520	untuniutntrng55886	0.2793404851188505	1	20/50	0.4
521	untuniutntrng55886	0.2794514420192137	1	20/50	0.4
522	untuniutntrng55886	0.27765501977997964	1	20/50	0.4
523	untuniutntrng55886	0.27799558925596596	1	20/50	0.4
524	untuniutntrng55886	0.2777909807908675	1	20/50	0.4
525	untuniutntrng55886	0.27796667934545205	1	20/50	0.4
526	untuniutntrng55886	0.2779409800364533	1	20/50	0.4
527	untuniutntrng55886	0.2777961597927521	1	20/50	0.4
528	untuniutntrng55886	0.2781415106108789	1	20/50	0.4
529	untuniutntrng55886	0.2774389867870109	1	20/50	0.4
530	untuniutntrng55886	0.2788413160220021	1	20/50	0.4
531	untuniutntrng55886	0.27723718159820576	1	20/50	0.4
532	untuniutntrng55886	0.2761648589642457	1	20/50	0.4
533	untuniutntrng55886	0.2776005760353027	1	20/50	0.4
534	untuniutntrng55886	0.2779561235123725	1	20/50	0.4
535	untuniutntrng55886	0.2786241776084654	1	20/50	0.4
536	untuniutntrng55886	0.278637073571465	1	20/50	0.4
537	untuniutntrng55886	0.2791845536091725	1	20/50	0.4
538	untuniutntrng55886	0.2787073997132349	1	20/50	0.4
539	untuniutntrng55886	0.2779361602097142	1	20/50	0.4
540	untuniutntrng55886	0.2785544703774404	1	20/50	0.4
541	untuniutntrng55886	0.27881824851158404	1	20/50	0.4
542	untuniutntrng55886	0.2798743472763869	1	20/50	0.4
543	untuniutntrng55886	0.2774146657774835	1	20/50	0.4
544	untuniutntrng55886	0.2786461576155607	1	20/50	0.4
545	untuniutntrng55886	0.27715683609911523	1	20/50	0.4
546	untuniutntrng55886	0.2782954647117978	1	20/50	0.4
547	untuniutntrng55886	0.2783944860085777	1	20/50	0.4
548	untuniutntrng55886	0.2777250874855618	1	20/50	0.4
549	untuniutntrng55886	0.2804515257297114	1	20/50	0.4
550	untuniutntrng55886	0.27692053991526344	1	20/50	0.4
551	untuniutntrng55886	0.2773553199173918	1	20/50	0.4
552	untuniutntrng55886	0.27554199041423244	1	20/50	0.4
553	untuniutntrng55886	0.27803945734290153	1	20/50	0.4
554	untuniutntrng55886	0.27891252988749826	1	20/50	0.4
555	untuniutntrng55886	0.2779631856471178	1	20/50	0.4
556	untuniutntrng55886	0.2784018123402051	1	20/50	0.4
557	untuniutntrng55886	0.2780000112420536	1	20/50	0.4
558	untuniutntrng55886	0.2775302691910591	1	20/50	0.4
559	untuniutntrng55886	0.2777631209267914	1	20/50	0.4
560	untuniutntrng55886	0.2769136903295621	1	20/50	0.4
561	untuniutntrng55886	0.2775266027030537	1	20/50	0.4
562	untuniutntrng55886	0.2788257578049062	1	20/50	0.4
563	untuniutntrng55886	0.2789918434946781	1	20/50	0.4
564	untuniutntrng55886	0.2781376221740242	1	20/50	0.4
565	untuniutntrng55886	0.2780877772242744	1	20/50	0.4
566	untuniutntrng55886	0.2779414382415845	1	20/50	0.4
567	untuniutntrng55886	0.27864401381684856	1	20/50	0.4
568	untuniutntrng55886	0.2784321391921972	1	20/50	0.4
569	untuniutntrng55886	0.27791304289523994	1	20/50	0.4
570	untuniutntrng55886	0.2773072120308235	1	20/50	0.4
571	untuniutntrng55886	0.27911663222593586	1	20/50	0.4
572	untuniutntrng55886	0.2774493039113825	1	20/50	0.4
573	untuniutntrng55886	0.27765748188368944	1	20/50	0.4
574	untuniutntrng55886	0.2784084578872314	1	20/50	0.4
575	untuniutntrng55886	0.2781293280572231	1	20/50	0.4
576	untuniutntrng55886	0.278044531519166	1	20/50	0.4
577	untuniutntrng55886	0.2787852144882675	1	20/50	0.4
578	untuniutntrng55886	0.2785544366293152	1	20/50	0.4
579	untuniutntrng55886	0.27813526571418445	1	20/50	0.4
580	untuniutntrng55886	0.2775881807879079	1	20/50	0.4
581	untuniutntrng55886	0.27807805403861435	1	20/50	0.4
582	untuniutntrng55886	0.2758791070586621	1	20/50	0.4
583	untuniutntrng55886	0.2794806737823182	1	20/50	0.4
584	untuniutntrng55886	0.2792401747112432	1	20/50	0.4
585	untuniutntrng55886	0.2777418475915431	1	20/50	0.4
586	untuniutntrng55886	0.2772528605780845	1	20/50	0.4
587	untuniutntrng55886	0.2790831575275181	1	20/50	0.4
588	untuniutntrng55886	0.2779906867418925	1	20/50	0.4
589	untuniutntrng55886	0.2774655988289117	1	20/50	0.4
590	untuniutntrng55886	0.2793024527367515	1	20/50	0.4
591	untuniutntrng55886	0.2794561306846272	1	20/50	0.4
592	untuniutntrng55886	0.2791496176422029	1	20/50	0.4
593	untuniutntrng55886	0.2783405214450819	1	20/50	0.4
594	untuniutntrng55886	0.27739525070451004	1	20/50	0.4
595	untuniutntrng55886	0.276059359136141	1	20/50	0.4
596	untuniutntrng55886	0.2771954046108174	1	20/50	0.4
597	untuniutntrng55886	0.2788089413124676	1	20/50	0.4
598	untuniutntrng55886	0.27959503896717114	1	20/50	0.4
599	untuniutntrng55886	0.27859629226176785	1	20/50	0.4
600	untuniutntrng55886	0.024988401932129783	2641	2/500	0.004
601	untuniutntrng55886	0.024808275164378016	2657	2/500	0.004
602	untuniutntrng55886	0.023004859005148898	3126	2/500	0.004
603	untuniutntrng55886	0.02555960840313804	2527	2/500	0.004
604	untuniutntrng55886	0.02433640849088401	2806	2/500	0.004
605	untuniutntrng55886	0.02559852247274883	2495	2/500	0.004
606	untuniutntrng55886	0.024592218829133698	2695	2/500	0.004
607	untuniutntrng55886	0.02492386590078685	2670	2/500	0.004
608	untuniutntrng55886	0.02449556673422816	2847	2/500	0.004
609	untuniutntrng55886	0.02487296534917681	2730	2/500	0.004
610	untuniutntrng55886	0.0243895016104864	2711	2/500	0.004
611	untuniutntrng55886	0.02551197793879489	2559	2/500	0.004
612	untuniutntrng55886	0.0239935584343855	2912	2/500	0.004
613	untuniutntrng55886	0.02496964613814048	2663	2/500	0.004
614	untuniutntrng55886	0.02436316128797732	2893	2/500	0.004
615	untuniutntrng55886	0.02520684133302175	2645	2/500	0.004
616	untuniutntrng55886	0.024381394124100973	2775	2/500	0.004
617	untuniutntrng55886	0.024519623883992148	2746	2/500	0.004
618	untuniutntrng55886	0.024926458516935826	2656	2/500	0.004
619	untuniutntrng55886	0.025582437875404682	2538	2/500	0.004
620	untuniutntrng55886	0.02508940442282152	2647	2/500	0.004
621	untuniutntrng55886	0.025499914470331668	2558	2/500	0.004
622	untuniutntrng55886	0.025263788687476918	2580	2/500	0.004
623	untuniutntrng55886	0.02617365997928588	2349	2/500	0.004
624	untuniutntrng55886	0.02512930984703468	2561	2/500	0.004
625	untuniutntrng55886	0.025478170937011185	2491	2/500	0.004
626	untuniutntrng55886	0.02462057977154214	2693	2/500	0.004
627	untuniutntrng55886	0.02510984591776669	2595	2/500	0.004
628	untuniutntrng55886	0.025077927279793532	2605	2/500	0.004
629	untuniutntrng55886	0.0248686619926074	2700	2/500	0.004
630	untuniutntrng55886	0.025922497268744283	2477	2/500	0.004
631	untuniutntrng55886	0.024576138069876872	2754	2/500	0.004
632	untuniutntrng55886	0.024230498081546682	2828	2/500	0.004
633	untuniutntrng55886	0.025324385249562514	2555	2/500	0.004
634	untuniutntrng55886	0.023885863933020245	2864	2/500	0.004
635	untuniutntrng55886	0.024693580174220263	2738	2/500	0.004
636	untuniutntrng55886	0.026190392722960767	2366	2/500	0.004
637	untuniutntrng55886	0.026303305446990173	2327	2/500	0.004
638	untuniutntrng55886	0.024464886460147568	2658	2/500	0.004
639	untuniutntrng55886	0.02459568814280088	2699	2/500	0.004
640	untuniutntrng55886	0.02535426528167468	2579	2/500	0.004
641	untuniutntrng55886	0.024328817848695075	2848	2/500	0.004
642	untuniutntrng55886	0.02313199103817236	3075	2/500	0.004
643	untuniutntrng55886	0.025641051494604567	2464	2/500	0.004
644	untuniutntrng55886	0.024411593125251808	2793	2/500	0.004
645	untuniutntrng55886	0.024892709932234462	2639	2/500	0.004
646	untuniutntrng55886	0.024290881412074472	2883	2/500	0.004
647	untuniutntrng55886	0.026146595286064625	2423	2/500	0.004
648	untuniutntrng55886	0.025183157783880104	2619	2/500	0.004
649	untuniutntrng55886	0.025700017587036987	2450	2/500	0.004
650	untuniutntrng55886	0.025526061701986125	2516	2/500	0.004
651	untuniutntrng55886	0.024279057742086857	2798	2/500	0.004
652	untuniutntrng55886	0.0252316104404338	2559	2/500	0.004
653	untuniutntrng55886	0.024527735000625408	2676	2/500	0.004
654	untuniutntrng55886	0.02464058301105352	2762	2/500	0.004
655	untuniutntrng55886	0.02492379062329869	2686	2/500	0.004
656	untuniutntrng55886	0.02532091670960407	2618	2/500	0.004
657	untuniutntrng55886	0.02475835104319267	2770	2/500	0.004
658	untuniutntrng55886	0.02524822567299343	2589	2/500	0.004
659	untuniutntrng55886	0.024623242931220125	2710	2/500	0.004
660	untuniutntrng55886	0.0251500987755462	2637	2/500	0.004
661	untuniutntrng55886	0.026134466583111027	2363	2/500	0.004
662	untuniutntrng55886	0.02484004815364979	2675	2/500	0.004
663	untuniutntrng55886	0.025314216340738098	2577	2/500	0.004
664	untuniutntrng55886	0.025109098186037786	2617	2/500	0.004
665	untuniutntrng55886	0.02480588896732096	2718	2/500	0.004
666	untuniutntrng55886	0.02543525933610727	2508	2/500	0.004
667	untuniutntrng55886	0.024913179972245892	2728	2/500	0.004
668	untuniutntrng55886	0.02492988669086125	2667	2/500	0.004
669	untuniutntrng55886	0.02507827510558698	2647	2/500	0.004
670	untuniutntrng55886	0.024815672543700942	2734	2/500	0.004
671	untuniutntrng55886	0.024382947246599646	2733	2/500	0.004
672	untuniutntrng55886	0.025038081006020733	2695	2/500	0.004
673	untuniutntrng55886	0.02497009824758568	2686	2/500	0.004
674	untuniutntrng55886	0.02539470255546865	2513	2/500	0.004
675	untuniutntrng55886	0.024556720656476454	2797	2/500	0.004
676	untuniutntrng55886	0.0244144679655083	2779	2/500	0.004
677	untuniutntrng55886	0.025202892883420286	2595	2/500	0.004
678	untuniutntrng55886	0.02488570457956786	2673	2/500	0.004
679	untuniutntrng55886	0.02526266235460001	2581	2/500	0.004
680	untuniutntrng55886	0.02494102521257232	2679	2/500	0.004
681	untuniutntrng55886	0.02634023657961947	2401	2/500	0.004
682	untuniutntrng55886	0.024864133664463127	2613	2/500	0.004
683	untuniutntrng55886	0.025072255397393703	2573	2/500	0.004
684	untuniutntrng55886	0.023726806213218	2956	2/500	0.004
685	untuniutntrng55886	0.024874534111652302	2621	2/500	0.004
686	untuniutntrng55886	0.025614024436716967	2520	2/500	0.004
687	untuniutntrng55886	0.025086851522397282	2691	2/500	0.004
688	untuniutntrng55886	0.02502188601693244	2619	2/500	0.004
689	untuniutntrng55886	0.024399132810376343	2785	2/500	0.004
690	untuniutntrng55886	0.0241269722808882	2843	2/500	0.004
691	untuniutntrng55886	0.02403883279665381	2850	2/500	0.004
692	untuniutntrng55886	0.02447808141399168	2711	2/500	0.004
693	untuniutntrng55886	0.02351562413812963	3066	2/500	0.004
694	untuniutntrng55886	0.02500694591606013	2672	2/500	0.004
695	untuniutntrng55886	0.0245745457477958	2759	2/500	0.004
696	untuniutntrng55886	0.024198795719321882	2859	2/500	0.004
697	untuniutntrng55886	0.024851316748468168	2662	2/500	0.004
698	untuniutntrng55886	0.02524324626015126	2636	2/500	0.004
699	untuniutntrng55886	0.025111725274075368	2611	2/500	0.004
700	untuniutntrng55886	1.20098899635326	1	500/2	250.0
701	untuniutntrng55886	1.2027649767078423	1	500/2	250.0
702	untuniutntrng55886	1.2034297043736204	1	500/2	250.0
703	untuniutntrng55886	1.2027331957012244	1	500/2	250.0
704	untuniutntrng55886	1.2020053243543982	1	500/2	250.0
705	untuniutntrng55886	1.2021507236891231	1	500/2	250.0
706	untuniutntrng55886	1.2021517328738849	1	500/2	250.0
707	untuniutntrng55886	1.2027313634514865	1	500/2	250.0
708	untuniutntrng55886	1.2029156981450049	1	500/2	250.0
709	untuniutntrng55886	1.2039824487030484	1	500/2	250.0
710	untuniutntrng55886	1.2031613859766055	1	500/2	250.0
711	untuniutntrng55886	1.2024561174080113	1	500/2	250.0
712	untuniutntrng55886	1.202638942470872	1	500/2	250.0
713	untuniutntrng55886	1.203015726738643	1	500/2	250.0
714	untuniutntrng55886	1.2028543736629982	1	500/2	250.0
715	untuniutntrng55886	1.2023835017941005	1	500/2	250.0
716	untuniutntrng55886	1.2020093236992049	1	500/2	250.0
717	untuniutntrng55886	1.2015674928810005	1	500/2	250.0
718	untuniutntrng55886	1.2036114872480683	1	500/2	250.0
719	untuniutntrng55886	1.202799707155341	1	500/2	250.0
720	untuniutntrng55886	1.2019681551983958	1	500/2	250.0
721	untuniutntrng55886	1.2017123700118622	1	500/2	250.0
722	untuniutntrng55886	1.2025402506971101	1	500/2	250.0
723	untuniutntrng55886	1.202209300493901	1	500/2	250.0
724	untuniutntrng55886	1.2020987956053029	1	500/2	250.0
725	untuniutntrng55886	1.2024955055217854	1	500/2	250.0
726	untuniutntrng55886	1.203208450562411	1	500/2	250.0
727	untuniutntrng55886	1.201966877334628	1	500/2	250.0
728	untuniutntrng55886	1.2024768964616512	1	500/2	250.0
729	untuniutntrng55886	1.2024658888733348	1	500/2	250.0
730	untuniutntrng55886	1.202589504797526	1	500/2	250.0
731	untuniutntrng55886	1.2026721400303828	1	500/2	250.0
732	untuniutntrng55886	1.2026303904619295	1	500/2	250.0
733	untuniutntrng55886	1.2028378088189229	1	500/2	250.0
734	untuniutntrng55886	1.20307040690169	1	500/2	250.0
735	untuniutntrng55886	1.2021137074081207	1	500/2	250.0
736	untuniutntrng55886	1.2021383617121857	1	500/2	250.0
737	untuniutntrng55886	1.2025826357272529	1	500/2	250.0
738	untuniutntrng55886	1.2010609725656751	1	500/2	250.0
739	untuniutntrng55886	1.2032541915221888	1	500/2	250.0
740	untuniutntrng55886	1.2016370930263232	1	500/2	250.0
741	untuniutntrng55886	1.2021298843334594	1	500/2	250.0
742	untuniutntrng55886	1.203300649660263	1	500/2	250.0
743	untuniutntrng55886	1.202130791409343	1	500/2	250.0
744	untuniutntrng55886	1.2020391279720473	1	500/2	250.0
745	untuniutntrng55886	1.202104994388168	1	500/2	250.0
746	untuniutntrng55886	1.2026360235581983	1	500/2	250.0
747	untuniutntrng55886	1.2017303767735152	1	500/2	250.0
748	untuniutntrng55886	1.2016741481824105	1	500/2	250.0
749	untuniutntrng55886	1.2021087224296971	1	500/2	250.0
750	untuniutntrng55886	1.2033649211152329	1	500/2	250.0
751	untuniutntrng55886	1.2023847048965597	1	500/2	250.0
752	untuniutntrng55886	1.2024963741625498	1	500/2	250.0
753	untuniutntrng55886	1.202491118595454	1	500/2	250.0
754	untuniutntrng55886	1.2029007305573245	1	500/2	250.0
755	untuniutntrng55886	1.2017517560019355	1	500/2	250.0
756	untuniutntrng55886	1.2034019248270176	1	500/2	250.0
757	untuniutntrng55886	1.201772286796992	1	500/2	250.0
758	untuniutntrng55886	1.203122391128106	1	500/2	250.0
759	untuniutntrng55886	1.2025366497140857	1	500/2	250.0
760	untuniutntrng55886	1.2030371779838394	1	500/2	250.0
761	untuniutntrng55886	1.201712110346588	1	500/2	250.0
762	untuniutntrng55886	1.2019239509485784	1	500/2	250.0
763	untuniutntrng55886	1.2022605666460473	1	500/2	250.0
764	untuniutntrng55886	1.2017034633612251	1	500/2	250.0
765	untuniutntrng55886	1.202540736443751	1	500/2	250.0
766	untuniutntrng55886	1.2025152492345976	1	500/2	250.0
767	untuniutntrng55886	1.202876454741985	1	500/2	250.0
768	untuniutntrng55886	1.2024001966281546	1	500/2	250.0
769	untuniutntrng55886	1.2020295197765938	1	500/2	250.0
770	untuniutntrng55886	1.2036374933652516	1	500/2	250.0
771	untuniutntrng55886	1.202025029238642	1	500/2	250.0
772	untuniutntrng55886	1.2021060536126584	1	500/2	250.0
773	untuniutntrng55886	1.2029808721834199	1	500/2	250.0
774	untuniutntrng55886	1.2015709272849142	1	500/2	250.0
775	untuniutntrng55886	1.2033512751376152	1	500/2	250.0
776	untuniutntrng55886	1.2008000306410982	1	500/2	250.0
777	untuniutntrng55886	1.201791118233185	1	500/2	250.0
778	untuniutntrng55886	1.2017445447164326	1	500/2	250.0
779	untuniutntrng55886	1.2038719197681664	1	500/2	250.0
780	untuniutntrng55886	1.2012596159419435	1	500/2	250.0
781	untuniutntrng55886	1.2018339676142649	1	500/2	250.0
782	untuniutntrng55886	1.2029995920758962	1	500/2	250.0
783	untuniutntrng55886	1.2022053429418804	1	500/2	250.0
784	untuniutntrng55886	1.2028643507214818	1	500/2	250.0
785	untuniutntrng55886	1.2016883177477204	1	500/2	250.0
786	untuniutntrng55886	1.201582755035942	1	500/2	250.0
787	untuniutntrng55886	1.2014049834734737	1	500/2	250.0
788	untuniutntrng55886	1.2021144966731805	1	500/2	250.0
789	untuniutntrng55886	1.2031388356161936	1	500/2	250.0
790	untuniutntrng55886	1.2035809535706288	1	500/2	250.0
791	untuniutntrng55886	1.2021728445594837	1	500/2	250.0
792	untuniutntrng55886	1.2022819609348252	1	500/2	250.0
793	untuniutntrng55886	1.2025800960205963	1	500/2	250.0
794	untuniutntrng55886	1.2019165969232075	1	500/2	250.0
795	untuniutntrng55886	1.2029234698113076	1	500/2	250.0
796	untuniutntrng55886	1.2030228621987038	1	500/2	250.0
797	untuniutntrng55886	1.2015609570183847	1	500/2	250.0
798	untuniutntrng55886	1.204058848421292	1	500/2	250.0
799	untuniutntrng55886	1.2014421405644933	1	500/2	250.0
800	untuniutntrng55886	0.505920504494222	1	50/20	2.5
801	untuniutntrng55886	0.5089292056315076	1	50/20	2.5
802	untuniutntrng55886	0.5064961764673734	1	50/20	2.5
803	untuniutntrng55886	0.5077847375183641	1	50/20	2.5
804	untuniutntrng55886	0.5063204315574977	1	50/20	2.5
805	untuniutntrng55886	0.5096237504671055	1	50/20	2.5
806	untuniutntrng55886	0.5070886611101515	1	50/20	2.5
807	untuniutntrng55886	0.5083578594864949	1	50/20	2.5
808	untuniutntrng55886	0.5064443189978328	1	50/20	2.5
809	untuniutntrng55886	0.5072654377184407	1	50/20	2.5
810	untuniutntrng55886	0.5082768612618973	1	50/20	2.5
811	untuniutntrng55886	0.5070573669938865	1	50/20	2.5
812	untuniutntrng55886	0.5058298275246863	1	50/20	2.5
813	untuniutntrng55886	0.5072372082835119	1	50/20	2.5
814	untuniutntrng55886	0.5069859584949764	1	50/20	2.5
815	untuniutntrng55886	0.5075387352602833	1	50/20	2.5
816	untuniutntrng55886	0.5084601913332756	1	50/20	2.5
817	untuniutntrng55886	0.5070552967231909	1	50/20	2.5
818	untuniutntrng55886	0.5070296283396836	1	50/20	2.5
819	untuniutntrng55886	0.5061720595741118	1	50/20	2.5
820	untuniutntrng55886	0.5071641310786512	1	50/20	2.5
821	untuniutntrng55886	0.5063282025849051	1	50/20	2.5
822	untuniutntrng55886	0.5097130178232041	1	50/20	2.5
823	untuniutntrng55886	0.5075948378872983	1	50/20	2.5
824	untuniutntrng55886	0.5078840493761742	1	50/20	2.5
825	untuniutntrng55886	0.5076990628114741	1	50/20	2.5
826	untuniutntrng55886	0.5071649509481724	1	50/20	2.5
827	untuniutntrng55886	0.5070834564156814	1	50/20	2.5
828	untuniutntrng55886	0.5100915807490639	1	50/20	2.5
829	untuniutntrng55886	0.5076541078287807	1	50/20	2.5
830	untuniutntrng55886	0.5057436222792413	1	50/20	2.5
831	untuniutntrng55886	0.5052141563626571	1	50/20	2.5
832	untuniutntrng55886	0.5083624265548787	1	50/20	2.5
833	untuniutntrng55886	0.5069777439024004	1	50/20	2.5
834	untuniutntrng55886	0.5070026714703694	1	50/20	2.5
835	untuniutntrng55886	0.5075289761996226	1	50/20	2.5
836	untuniutntrng55886	0.5066510185993185	1	50/20	2.5
837	untuniutntrng55886	0.5086300306696504	1	50/20	2.5
838	untuniutntrng55886	0.5090680889872748	1	50/20	2.5
839	untuniutntrng55886	0.5061242603636951	1	50/20	2.5
840	untuniutntrng55886	0.5078472164304992	1	50/20	2.5
841	untuniutntrng55886	0.5079838536808104	1	50/20	2.5
842	untuniutntrng55886	0.5085971209973094	1	50/20	2.5
843	untuniutntrng55886	0.5079482998582295	1	50/20	2.5
844	untuniutntrng55886	0.5072448388171515	1	50/20	2.5
845	untuniutntrng55886	0.5077181306868939	1	50/20	2.5
846	untuniutntrng55886	0.5074802302619513	1	50/20	2.5
847	untuniutntrng55886	0.5093563996638215	1	50/20	2.5
848	untuniutntrng55886	0.5068497809277906	1	50/20	2.5
849	untuniutntrng55886	0.5070341480464778	1	50/20	2.5
850	untuniutntrng55886	0.5078602008309199	1	50/20	2.5
851	untuniutntrng55886	0.5069297921797233	1	50/20	2.5
852	untuniutntrng55886	0.5063796362634777	1	50/20	2.5
853	untuniutntrng55886	0.5072472225305851	1	50/20	2.5
854	untuniutntrng55886	0.5065257024182055	1	50/20	2.5
855	untuniutntrng55886	0.5089594737972523	1	50/20	2.5
856	untuniutntrng55886	0.5064131708417848	1	50/20	2.5
857	untuniutntrng55886	0.5060302202147378	1	50/20	2.5
858	untuniutntrng55886	0.5075290385506718	1	50/20	2.5
859	untuniutntrng55886	0.5076353433851565	1	50/20	2.5
860	untuniutntrng55886	0.5092826876441671	1	50/20	2.5
861	untuniutntrng55886	0.509355681334711	1	50/20	2.5
862	untuniutntrng55886	0.5078413756402872	1	50/20	2.5
863	untuniutntrng55886	0.5057840747745259	1	50/20	2.5
864	untuniutntrng55886	0.5071979808304791	1	50/20	2.5
865	untuniutntrng55886	0.5072414328487582	1	50/20	2.5
866	untuniutntrng55886	0.508143654887055	1	50/20	2.5
867	untuniutntrng55886	0.5057764296570537	1	50/20	2.5
868	untuniutntrng55886	0.5088680928158817	1	50/20	2.5
869	untuniutntrng55886	0.5065561120562	1	50/20	2.5
870	untuniutntrng55886	0.5075684769972267	1	50/20	2.5
871	untuniutntrng55886	0.5078789952157025	1	50/20	2.5
872	untuniutntrng55886	0.5073473025303739	1	50/20	2.5
873	untuniutntrng55886	0.5063521258404634	1	50/20	2.5
874	untuniutntrng55886	0.5073210483542203	1	50/20	2.5
875	untuniutntrng55886	0.507201936017022	1	50/20	2.5
876	untuniutntrng55886	0.5087106397964961	1	50/20	2.5
877	untuniutntrng55886	0.5075786828362063	1	50/20	2.5
878	untuniutntrng55886	0.5058756825412999	1	50/20	2.5
