	ranksum_words	ranksum	ranksum_rang	frequency
528	untuniutntrng55886	0.036661764010707976	22069	300
529	untuniutntrng55886	0.036661764010707976	22120	300
530	untuniutntrng55886	0.036661764010707976	22198	300
531	untuniutntrng55886	0.036661764010707976	22022	300
532	untuniutntrng55886	0.036661764010707976	22158	300
533	untuniutntrng55886	0.036661764010707976	21966	300
534	untuniutntrng55886	0.036661764010707976	22137	300
535	untuniutntrng55886	0.036661764010707976	21977	300
536	untuniutntrng55886	0.036661764010707976	22089	300
537	untuniutntrng55886	0.036661764010707976	22054	300
538	untuniutntrng55886	0.036661764010707976	22100	300
539	untuniutntrng55886	0.036661764010707976	22073	300
540	untuniutntrng55886	0.036661764010707976	22325	300
541	untuniutntrng55886	0.036661764010707976	22102	300
542	untuniutntrng55886	0.036661764010707976	22103	300
543	untuniutntrng55886	0.036661764010707976	22160	300
544	untuniutntrng55886	0.036661764010707976	22169	300
545	untuniutntrng55886	0.036661764010707976	22214	300
546	untuniutntrng55886	0.036661764010707976	22022	300
547	untuniutntrng55886	0.036661764010707976	22188	300
548	untuniutntrng55886	0.036661764010707976	22260	300
549	untuniutntrng55886	0.036661764010707976	22310	300
550	untuniutntrng55886	0.036661764010707976	22135	300
551	untuniutntrng55886	0.036661764010707976	22007	300
552	untuniutntrng55886	0.036661764010707976	22156	300
553	untuniutntrng55886	0.036661764010707976	21972	300
554	untuniutntrng55886	0.036661764010707976	22052	300
555	untuniutntrng55886	0.036661764010707976	22105	300
556	untuniutntrng55886	0.036661764010707976	22194	300
557	untuniutntrng55886	0.036661764010707976	22170	300
558	untuniutntrng55886	0.036661764010707976	22123	300
559	untuniutntrng55886	0.036661764010707976	22081	300
560	untuniutntrng55886	0.036661764010707976	22143	300
561	untuniutntrng55886	0.036661764010707976	22243	300
562	untuniutntrng55886	0.036661764010707976	22152	300
563	untuniutntrng55886	0.036661764010707976	22034	300
564	untuniutntrng55886	0.036661764010707976	22067	300
565	untuniutntrng55886	0.036661764010707976	22213	300
566	untuniutntrng55886	0.036661764010707976	22153	300
567	untuniutntrng55886	0.036661764010707976	22052	300
568	untuniutntrng55886	0.036661764010707976	22114	300
569	untuniutntrng55886	0.036661764010707976	22081	300
570	untuniutntrng55886	0.036661764010707976	22228	300
571	untuniutntrng55886	0.036661764010707976	22165	300
572	untuniutntrng55886	0.036661764010707976	22125	300
573	untuniutntrng55886	0.036661764010707976	21992	300
574	untuniutntrng55886	0.036661764010707976	22202	300
575	untuniutntrng55886	0.036661764010707976	22073	300
576	untuniutntrng55886	0.036661764010707976	22187	300
577	untuniutntrng55886	0.036661764010707976	21946	300
578	untuniutntrng55886	0.036661764010707976	22226	300
579	untuniutntrng55886	0.036661764010707976	22069	300
580	untuniutntrng55886	0.036661764010707976	22015	300
581	untuniutntrng55886	0.036661764010707976	22201	300
582	untuniutntrng55886	0.036661764010707976	21994	300
583	untuniutntrng55886	0.036661764010707976	22100	300
584	untuniutntrng55886	0.036661764010707976	22093	300
585	untuniutntrng55886	0.036661764010707976	22097	300
586	untuniutntrng55886	0.036661764010707976	22168	300
587	untuniutntrng55886	0.036661764010707976	22222	300
588	untuniutntrng55886	0.036661764010707976	22147	300
589	untuniutntrng55886	0.036661764010707976	22147	300
590	untuniutntrng55886	0.036661764010707976	22251	300
591	untuniutntrng55886	0.036661764010707976	21956	300
592	untuniutntrng55886	0.036661764010707976	22101	300
593	untuniutntrng55886	0.036661764010707976	22047	300
594	untuniutntrng55886	0.036661764010707976	22025	300
595	untuniutntrng55886	0.036661764010707976	21997	300
596	untuniutntrng55886	0.036661764010707976	22058	300
597	untuniutntrng55886	0.036661764010707976	22288	300
598	untuniutntrng55886	0.036661764010707976	22217	300
599	untuniutntrng55886	0.036661764010707976	22318	300
600	untuniutntrng55886	0.036661764010707976	22121	30
601	untuniutntrng55886	0.036661764010707976	22114	30
602	untuniutntrng55886	0.036661764010707976	21759	30
603	untuniutntrng55886	0.036661764010707976	22167	30
604	untuniutntrng55886	0.036661764010707976	22172	30
605	untuniutntrng55886	0.036661764010707976	22067	30
606	untuniutntrng55886	0.036661764010707976	22191	30
607	untuniutntrng55886	0.036661764010707976	22349	30
608	untuniutntrng55886	0.036661764010707976	22731	30
609	untuniutntrng55886	0.036661764010707976	22075	30
610	untuniutntrng55886	0.036661764010707976	22122	30
611	untuniutntrng55886	0.036661764010707976	22183	30
612	untuniutntrng55886	0.036661764010707976	22156	30
613	untuniutntrng55886	0.036661764010707976	22066	30
614	untuniutntrng55886	0.036661764010707976	21957	30
615	untuniutntrng55886	0.036661764010707976	22152	30
616	untuniutntrng55886	0.036661764010707976	22339	30
617	untuniutntrng55886	0.036661764010707976	22814	30
618	untuniutntrng55886	0.036661764010707976	22177	30
619	untuniutntrng55886	0.036661764010707976	22194	30
620	untuniutntrng55886	0.036661764010707976	22286	30
621	untuniutntrng55886	0.036661764010707976	22095	30
622	untuniutntrng55886	0.036661764010707976	22121	30
623	untuniutntrng55886	0.036661764010707976	21773	30
624	untuniutntrng55886	0.036661764010707976	22280	30
625	untuniutntrng55886	0.036661764010707976	22014	30
626	untuniutntrng55886	0.036661764010707976	22560	30
627	untuniutntrng55886	0.036661764010707976	22165	30
628	untuniutntrng55886	0.036661764010707976	22277	30
629	untuniutntrng55886	0.036661764010707976	22331	30
630	untuniutntrng55886	0.036661764010707976	22040	30
631	untuniutntrng55886	0.036661764010707976	22921	30
632	untuniutntrng55886	0.036661764010707976	22658	30
633	untuniutntrng55886	0.036661764010707976	22038	30
634	untuniutntrng55886	0.036661764010707976	22698	30
635	untuniutntrng55886	0.036661764010707976	22254	30
636	untuniutntrng55886	0.036661764010707976	22136	30
637	untuniutntrng55886	0.036661764010707976	22701	30
638	untuniutntrng55886	0.036661764010707976	22030	30
639	untuniutntrng55886	0.036661764010707976	21127	30
640	untuniutntrng55886	0.036661764010707976	22103	30
641	untuniutntrng55886	0.036661764010707976	22330	30
642	untuniutntrng55886	0.036661764010707976	22172	30
643	untuniutntrng55886	0.036661764010707976	22814	30
644	untuniutntrng55886	0.036661764010707976	20428	30
645	untuniutntrng55886	0.036661764010707976	22795	30
646	untuniutntrng55886	0.036661764010707976	22095	30
647	untuniutntrng55886	0.036661764010707976	22151	30
648	untuniutntrng55886	0.036661764010707976	22247	30
649	untuniutntrng55886	0.036661764010707976	22081	30
650	untuniutntrng55886	0.036661764010707976	22131	30
651	untuniutntrng55886	0.036661764010707976	22172	30
652	untuniutntrng55886	0.036661764010707976	22732	30
653	untuniutntrng55886	0.036661764010707976	22202	30
654	untuniutntrng55886	0.036661764010707976	22854	30
655	untuniutntrng55886	0.036661764010707976	22725	30
656	untuniutntrng55886	0.036661764010707976	22577	30
657	untuniutntrng55886	0.036661764010707976	22294	30
658	untuniutntrng55886	0.036661764010707976	21660	30
659	untuniutntrng55886	0.036661764010707976	22149	30
660	untuniutntrng55886	0.036661764010707976	21709	30
661	untuniutntrng55886	0.036661764010707976	21768	30
662	untuniutntrng55886	0.036661764010707976	22156	30
663	untuniutntrng55886	0.036661764010707976	22716	30
664	untuniutntrng55886	0.036661764010707976	21979	30
665	untuniutntrng55886	0.036661764010707976	22576	30
666	untuniutntrng55886	0.036661764010707976	22727	30
667	untuniutntrng55886	0.036661764010707976	22523	30
668	untuniutntrng55886	0.036661764010707976	22618	30
669	untuniutntrng55886	0.036661764010707976	22725	30
670	untuniutntrng55886	0.036661764010707976	22855	30
671	untuniutntrng55886	0.036661764010707976	22168	30
672	untuniutntrng55886	0.036661764010707976	21910	30
673	untuniutntrng55886	0.036661764010707976	22626	30
674	untuniutntrng55886	0.036661764010707976	22320	30
675	untuniutntrng55886	0.036661764010707976	21720	30
676	untuniutntrng55886	0.036661764010707976	22206	30
677	untuniutntrng55886	0.036661764010707976	22642	30
678	untuniutntrng55886	0.036661764010707976	20380	30
679	untuniutntrng55886	0.036661764010707976	22228	30
680	untuniutntrng55886	0.036661764010707976	21872	30
681	untuniutntrng55886	0.036661764010707976	22118	30
682	untuniutntrng55886	0.036661764010707976	22743	30
683	untuniutntrng55886	0.036661764010707976	22635	30
684	untuniutntrng55886	0.036661764010707976	22803	30
685	untuniutntrng55886	0.036661764010707976	22627	30
686	untuniutntrng55886	0.036661764010707976	22010	30
687	untuniutntrng55886	0.036661764010707976	22066	30
688	untuniutntrng55886	0.036661764010707976	22853	30
689	untuniutntrng55886	0.036661764010707976	22823	30
690	untuniutntrng55886	0.036661764010707976	22732	30
691	untuniutntrng55886	0.036661764010707976	22300	30
692	untuniutntrng55886	0.036661764010707976	22062	30
693	untuniutntrng55886	0.036661764010707976	21923	30
694	untuniutntrng55886	0.036661764010707976	21672	30
695	untuniutntrng55886	0.036661764010707976	22342	30
696	untuniutntrng55886	0.036661764010707976	22749	30
697	untuniutntrng55886	0.036661764010707976	22178	30
698	untuniutntrng55886	0.036661764010707976	22783	30
699	untuniutntrng55886	0.036661764010707976	21070	30
700	untuniutntrng55886	0.036661764010707976	22085	400
701	untuniutntrng55886	0.036661764010707976	22166	400
702	untuniutntrng55886	0.036661764010707976	22135	400
703	untuniutntrng55886	0.036661764010707976	22125	400
704	untuniutntrng55886	0.036661764010707976	22205	400
705	untuniutntrng55886	0.036661764010707976	22224	400
706	untuniutntrng55886	0.036661764010707976	22143	400
707	untuniutntrng55886	0.036661764010707976	22115	400
708	untuniutntrng55886	0.036661764010707976	22326	400
709	untuniutntrng55886	0.036661764010707976	22076	400
710	untuniutntrng55886	0.036661764010707976	22254	400
711	untuniutntrng55886	0.036661764010707976	21909	400
712	untuniutntrng55886	0.036661764010707976	22104	400
713	untuniutntrng55886	0.036661764010707976	22115	400
714	untuniutntrng55886	0.036661764010707976	22222	400
715	untuniutntrng55886	0.036661764010707976	22168	400
716	untuniutntrng55886	0.036661764010707976	22012	400
717	untuniutntrng55886	0.036661764010707976	22018	400
718	untuniutntrng55886	0.036661764010707976	22062	400
719	untuniutntrng55886	0.036661764010707976	22392	400
720	untuniutntrng55886	0.036661764010707976	21698	400
721	untuniutntrng55886	0.036661764010707976	22052	400
722	untuniutntrng55886	0.036661764010707976	22033	400
723	untuniutntrng55886	0.036661764010707976	22012	400
724	untuniutntrng55886	0.036661764010707976	22095	400
725	untuniutntrng55886	0.036661764010707976	22267	400
726	untuniutntrng55886	0.036661764010707976	22134	400
727	untuniutntrng55886	0.036661764010707976	22259	400
728	untuniutntrng55886	0.036661764010707976	21830	400
729	untuniutntrng55886	0.036661764010707976	22287	400
730	untuniutntrng55886	0.036661764010707976	22062	400
731	untuniutntrng55886	0.036661764010707976	22212	400
732	untuniutntrng55886	0.036661764010707976	21909	400
733	untuniutntrng55886	0.036661764010707976	22051	400
734	untuniutntrng55886	0.036661764010707976	22085	400
735	untuniutntrng55886	0.036661764010707976	22038	400
736	untuniutntrng55886	0.036661764010707976	22055	400
737	untuniutntrng55886	0.036661764010707976	22158	400
738	untuniutntrng55886	0.036661764010707976	22147	400
739	untuniutntrng55886	0.036661764010707976	22257	400
740	untuniutntrng55886	0.036661764010707976	22210	400
741	untuniutntrng55886	0.036661764010707976	22286	400
742	untuniutntrng55886	0.036661764010707976	22239	400
743	untuniutntrng55886	0.036661764010707976	22225	400
744	untuniutntrng55886	0.036661764010707976	22215	400
745	untuniutntrng55886	0.036661764010707976	22206	400
746	untuniutntrng55886	0.036661764010707976	22143	400
747	untuniutntrng55886	0.036661764010707976	22266	400
748	untuniutntrng55886	0.036661764010707976	22074	400
749	untuniutntrng55886	0.036661764010707976	22248	400
750	untuniutntrng55886	0.036661764010707976	22180	400
751	untuniutntrng55886	0.036661764010707976	22234	400
752	untuniutntrng55886	0.036661764010707976	22206	400
753	untuniutntrng55886	0.036661764010707976	22291	400
754	untuniutntrng55886	0.036661764010707976	22157	400
755	untuniutntrng55886	0.036661764010707976	22207	400
756	untuniutntrng55886	0.036661764010707976	22039	400
757	untuniutntrng55886	0.036661764010707976	22236	400
758	untuniutntrng55886	0.036661764010707976	22143	400
759	untuniutntrng55886	0.036661764010707976	22038	400
760	untuniutntrng55886	0.036661764010707976	22101	400
761	untuniutntrng55886	0.036661764010707976	22069	400
762	untuniutntrng55886	0.036661764010707976	21974	400
763	untuniutntrng55886	0.036661764010707976	22077	400
764	untuniutntrng55886	0.036661764010707976	22036	400
765	untuniutntrng55886	0.036661764010707976	22101	400
766	untuniutntrng55886	0.036661764010707976	22130	400
767	untuniutntrng55886	0.036661764010707976	22073	400
768	untuniutntrng55886	0.036661764010707976	22163	400
769	untuniutntrng55886	0.036661764010707976	22085	400
770	untuniutntrng55886	0.036661764010707976	22184	400
771	untuniutntrng55886	0.036661764010707976	22042	400
772	untuniutntrng55886	0.036661764010707976	22203	400
773	untuniutntrng55886	0.036661764010707976	22195	400
774	untuniutntrng55886	0.036661764010707976	22055	400
775	untuniutntrng55886	0.036661764010707976	22206	400
776	untuniutntrng55886	0.036661764010707976	22178	400
777	untuniutntrng55886	0.036661764010707976	22085	400
778	untuniutntrng55886	0.036661764010707976	22117	400
779	untuniutntrng55886	0.036661764010707976	21914	400
780	untuniutntrng55886	0.036661764010707976	22033	400
781	untuniutntrng55886	0.036661764010707976	22194	400
782	untuniutntrng55886	0.036661764010707976	21936	400
783	untuniutntrng55886	0.036661764010707976	22183	400
784	untuniutntrng55886	0.036661764010707976	22167	400
785	untuniutntrng55886	0.036661764010707976	22208	400
786	untuniutntrng55886	0.036661764010707976	22170	400
787	untuniutntrng55886	0.036661764010707976	22155	400
788	untuniutntrng55886	0.036661764010707976	22276	400
789	untuniutntrng55886	0.036661764010707976	21971	400
790	untuniutntrng55886	0.036661764010707976	22210	400
791	untuniutntrng55886	0.036661764010707976	22375	400
792	untuniutntrng55886	0.036661764010707976	22090	400
793	untuniutntrng55886	0.036661764010707976	22164	400
794	untuniutntrng55886	0.036661764010707976	22071	400
795	untuniutntrng55886	0.036661764010707976	22203	400
796	untuniutntrng55886	0.036661764010707976	22003	400
797	untuniutntrng55886	0.036661764010707976	22048	400
798	untuniutntrng55886	0.036661764010707976	22076	400
799	untuniutntrng55886	0.036661764010707976	22287	400
800	untuniutntrng55886	0.036661764010707976	22170	40
801	untuniutntrng55886	0.036661764010707976	22036	40
802	untuniutntrng55886	0.036661764010707976	19993	40
803	untuniutntrng55886	0.036661764010707976	19984	40
804	untuniutntrng55886	0.036661764010707976	22085	40
805	untuniutntrng55886	0.036661764010707976	22544	40
806	untuniutntrng55886	0.036661764010707976	22089	40
807	untuniutntrng55886	0.036661764010707976	22100	40
808	untuniutntrng55886	0.036661764010707976	20236	40
809	untuniutntrng55886	0.036661764010707976	22068	40
810	untuniutntrng55886	0.036661764010707976	21991	40
811	untuniutntrng55886	0.036661764010707976	20181	40
812	untuniutntrng55886	0.036661764010707976	22072	40
813	untuniutntrng55886	0.036661764010707976	22097	40
814	untuniutntrng55886	0.036661764010707976	22203	40
815	untuniutntrng55886	0.036661764010707976	20479	40
816	untuniutntrng55886	0.036661764010707976	22046	40
817	untuniutntrng55886	0.036661764010707976	20079	40
818	untuniutntrng55886	0.036661764010707976	22054	40
819	untuniutntrng55886	0.036661764010707976	20024	40
820	untuniutntrng55886	0.036661764010707976	21924	40
821	untuniutntrng55886	0.036661764010707976	22266	40
822	untuniutntrng55886	0.036661764010707976	22261	40
823	untuniutntrng55886	0.036661764010707976	22762	40
824	untuniutntrng55886	0.036661764010707976	22125	40
825	untuniutntrng55886	0.036661764010707976	20257	40
826	untuniutntrng55886	0.036661764010707976	22060	40
827	untuniutntrng55886	0.036661764010707976	20316	40
828	untuniutntrng55886	0.036661764010707976	22147	40
829	untuniutntrng55886	0.036661764010707976	22123	40
830	untuniutntrng55886	0.036661764010707976	22807	40
831	untuniutntrng55886	0.036661764010707976	22598	40
832	untuniutntrng55886	0.036661764010707976	22301	40
833	untuniutntrng55886	0.036661764010707976	22188	40
834	untuniutntrng55886	0.036661764010707976	22030	40
835	untuniutntrng55886	0.036661764010707976	22652	40
836	untuniutntrng55886	0.036661764010707976	22296	40
837	untuniutntrng55886	0.036661764010707976	20122	40
838	untuniutntrng55886	0.036661764010707976	22899	40
839	untuniutntrng55886	0.036661764010707976	22102	40
840	untuniutntrng55886	0.036661764010707976	22816	40
841	untuniutntrng55886	0.036661764010707976	22063	40
842	untuniutntrng55886	0.036661764010707976	22051	40
843	untuniutntrng55886	0.036661764010707976	20384	40
844	untuniutntrng55886	0.036661764010707976	22103	40
845	untuniutntrng55886	0.036661764010707976	22259	40
846	untuniutntrng55886	0.036661764010707976	21904	40
847	untuniutntrng55886	0.036661764010707976	22153	40
848	untuniutntrng55886	0.036661764010707976	21882	40
849	untuniutntrng55886	0.036661764010707976	22009	40
850	untuniutntrng55886	0.036661764010707976	22740	40
851	untuniutntrng55886	0.036661764010707976	22215	40
852	untuniutntrng55886	0.036661764010707976	22119	40
853	untuniutntrng55886	0.036661764010707976	22728	40
854	untuniutntrng55886	0.036661764010707976	22206	40
855	untuniutntrng55886	0.036661764010707976	22439	40
856	untuniutntrng55886	0.036661764010707976	22151	40
857	untuniutntrng55886	0.036661764010707976	20124	40
858	untuniutntrng55886	0.036661764010707976	20090	40
859	untuniutntrng55886	0.036661764010707976	20264	40
860	untuniutntrng55886	0.036661764010707976	22715	40
861	untuniutntrng55886	0.036661764010707976	22699	40
862	untuniutntrng55886	0.036661764010707976	22268	40
863	untuniutntrng55886	0.036661764010707976	22206	40
864	untuniutntrng55886	0.036661764010707976	22190	40
865	untuniutntrng55886	0.036661764010707976	21745	40
866	untuniutntrng55886	0.036661764010707976	20332	40
867	untuniutntrng55886	0.036661764010707976	22127	40
868	untuniutntrng55886	0.036661764010707976	20204	40
869	untuniutntrng55886	0.036661764010707976	20320	40
870	untuniutntrng55886	0.036661764010707976	22085	40
871	untuniutntrng55886	0.036661764010707976	22904	40
872	untuniutntrng55886	0.036661764010707976	22038	40
873	untuniutntrng55886	0.036661764010707976	22686	40
874	untuniutntrng55886	0.036661764010707976	22749	40
875	untuniutntrng55886	0.036661764010707976	20415	40
876	untuniutntrng55886	0.036661764010707976	22089	40
877	untuniutntrng55886	0.036661764010707976	21969	40
878	untuniutntrng55886	0.036661764010707976	20255	40
879	untuniutntrng55886	0.036661764010707976	22309	40
880	untuniutntrng55886	0.036661764010707976	20255	40
881	untuniutntrng55886	0.036661764010707976	22780	40
882	untuniutntrng55886	0.036661764010707976	21923	40
883	untuniutntrng55886	0.036661764010707976	22195	40
884	untuniutntrng55886	0.036661764010707976	21832	40
885	untuniutntrng55886	0.036661764010707976	21987	40
886	untuniutntrng55886	0.036661764010707976	22189	40
887	untuniutntrng55886	0.036661764010707976	22200	40
888	untuniutntrng55886	0.036661764010707976	20206	40
889	untuniutntrng55886	0.036661764010707976	22264	40
890	untuniutntrng55886	0.036661764010707976	22623	40
891	untuniutntrng55886	0.036661764010707976	22177	40
892	untuniutntrng55886	0.036661764010707976	22029	40
893	untuniutntrng55886	0.036661764010707976	22029	40
894	untuniutntrng55886	0.036661764010707976	22117	40
895	untuniutntrng55886	0.036661764010707976	22834	40
896	untuniutntrng55886	0.036661764010707976	22091	40
897	untuniutntrng55886	0.036661764010707976	22676	40
898	untuniutntrng55886	0.036661764010707976	22200	40
899	untuniutntrng55886	0.036661764010707976	22341	40
900	untuniutntrng55886	0.036661764010707976	22073	500
901	untuniutntrng55886	0.036661764010707976	22174	500
902	untuniutntrng55886	0.036661764010707976	22193	500
903	untuniutntrng55886	0.036661764010707976	22355	500
904	untuniutntrng55886	0.036661764010707976	22160	500
905	untuniutntrng55886	0.036661764010707976	22229	500
906	untuniutntrng55886	0.036661764010707976	22056	500
907	untuniutntrng55886	0.036661764010707976	22223	500
908	untuniutntrng55886	0.036661764010707976	22184	500
909	untuniutntrng55886	0.036661764010707976	22137	500
910	untuniutntrng55886	0.036661764010707976	22039	500
911	untuniutntrng55886	0.036661764010707976	22107	500
912	untuniutntrng55886	0.036661764010707976	22135	500
913	untuniutntrng55886	0.036661764010707976	22082	500
914	untuniutntrng55886	0.036661764010707976	22118	500
915	untuniutntrng55886	0.036661764010707976	22025	500
916	untuniutntrng55886	0.036661764010707976	22009	500
917	untuniutntrng55886	0.036661764010707976	22035	500
918	untuniutntrng55886	0.036661764010707976	22030	500
919	untuniutntrng55886	0.036661764010707976	22208	500
920	untuniutntrng55886	0.036661764010707976	22215	500
921	untuniutntrng55886	0.036661764010707976	22260	500
922	untuniutntrng55886	0.036661764010707976	22117	500
923	untuniutntrng55886	0.036661764010707976	22266	500
924	untuniutntrng55886	0.036661764010707976	22228	500
925	untuniutntrng55886	0.036661764010707976	22157	500
926	untuniutntrng55886	0.036661764010707976	22206	500
927	untuniutntrng55886	0.036661764010707976	22140	500
928	untuniutntrng55886	0.036661764010707976	22169	500
929	untuniutntrng55886	0.036661764010707976	22057	500
930	untuniutntrng55886	0.036661764010707976	22041	500
931	untuniutntrng55886	0.036661764010707976	22267	500
932	untuniutntrng55886	0.036661764010707976	22189	500
933	untuniutntrng55886	0.036661764010707976	22077	500
934	untuniutntrng55886	0.036661764010707976	22228	500
935	untuniutntrng55886	0.036661764010707976	22069	500
936	untuniutntrng55886	0.036661764010707976	22155	500
937	untuniutntrng55886	0.036661764010707976	22006	500
938	untuniutntrng55886	0.036661764010707976	22250	500
939	untuniutntrng55886	0.036661764010707976	21998	500
940	untuniutntrng55886	0.036661764010707976	22373	500
941	untuniutntrng55886	0.036661764010707976	22076	500
942	untuniutntrng55886	0.036661764010707976	22201	500
943	untuniutntrng55886	0.036661764010707976	22212	500
944	untuniutntrng55886	0.036661764010707976	22103	500
945	untuniutntrng55886	0.036661764010707976	22124	500
946	untuniutntrng55886	0.036661764010707976	21993	500
947	untuniutntrng55886	0.036661764010707976	22073	500
948	untuniutntrng55886	0.036661764010707976	22004	500
949	untuniutntrng55886	0.036661764010707976	22266	500
950	untuniutntrng55886	0.036661764010707976	22086	500
951	untuniutntrng55886	0.036661764010707976	22149	500
952	untuniutntrng55886	0.036661764010707976	22068	500
953	untuniutntrng55886	0.036661764010707976	22248	500
954	untuniutntrng55886	0.036661764010707976	22149	500
955	untuniutntrng55886	0.036661764010707976	22176	500
956	untuniutntrng55886	0.036661764010707976	22214	500
957	untuniutntrng55886	0.036661764010707976	22220	500
958	untuniutntrng55886	0.036661764010707976	22207	500
959	untuniutntrng55886	0.036661764010707976	22187	500
960	untuniutntrng55886	0.036661764010707976	22156	500
961	untuniutntrng55886	0.036661764010707976	22108	500
962	untuniutntrng55886	0.036661764010707976	22212	500
963	untuniutntrng55886	0.036661764010707976	22078	500
964	untuniutntrng55886	0.036661764010707976	21973	500
965	untuniutntrng55886	0.036661764010707976	22038	500
966	untuniutntrng55886	0.036661764010707976	22110	500
967	untuniutntrng55886	0.036661764010707976	22043	500
968	untuniutntrng55886	0.036661764010707976	22223	500
969	untuniutntrng55886	0.036661764010707976	22047	500
970	untuniutntrng55886	0.036661764010707976	22072	500
971	untuniutntrng55886	0.036661764010707976	22031	500
972	untuniutntrng55886	0.036661764010707976	22169	500
973	untuniutntrng55886	0.036661764010707976	22010	500
974	untuniutntrng55886	0.036661764010707976	22101	500
975	untuniutntrng55886	0.036661764010707976	21897	500
976	untuniutntrng55886	0.036661764010707976	22353	500
977	untuniutntrng55886	0.036661764010707976	22109	500
978	untuniutntrng55886	0.036661764010707976	22040	500
979	untuniutntrng55886	0.036661764010707976	22109	500
980	untuniutntrng55886	0.036661764010707976	22119	500
981	untuniutntrng55886	0.036661764010707976	22094	500
982	untuniutntrng55886	0.036661764010707976	22039	500
983	untuniutntrng55886	0.036661764010707976	21948	500
984	untuniutntrng55886	0.036661764010707976	22250	500
985	untuniutntrng55886	0.036661764010707976	22074	500
986	untuniutntrng55886	0.036661764010707976	22009	500
987	untuniutntrng55886	0.036661764010707976	22074	500
988	untuniutntrng55886	0.036661764010707976	22246	500
989	untuniutntrng55886	0.036661764010707976	22279	500
990	untuniutntrng55886	0.036661764010707976	22237	500
991	untuniutntrng55886	0.036661764010707976	22107	500
992	untuniutntrng55886	0.036661764010707976	21930	500
993	untuniutntrng55886	0.036661764010707976	22104	500
994	untuniutntrng55886	0.036661764010707976	22235	500
995	untuniutntrng55886	0.036661764010707976	22103	500
996	untuniutntrng55886	0.036661764010707976	22143	500
997	untuniutntrng55886	0.036661764010707976	21945	500
998	untuniutntrng55886	0.036661764010707976	21970	500
999	untuniutntrng55886	0.036661764010707976	22116	500
1000	untuniutntrng55886	0.036661764010707976	22207	50
1001	untuniutntrng55886	0.036661764010707976	22151	50
1002	untuniutntrng55886	0.036661764010707976	20217	50
1003	untuniutntrng55886	0.036661764010707976	20129	50
1004	untuniutntrng55886	0.036661764010707976	22159	50
1005	untuniutntrng55886	0.036661764010707976	22093	50
1006	untuniutntrng55886	0.036661764010707976	22169	50
1007	untuniutntrng55886	0.036661764010707976	22213	50
1008	untuniutntrng55886	0.036661764010707976	22044	50
1009	untuniutntrng55886	0.036661764010707976	22259	50
1010	untuniutntrng55886	0.036661764010707976	22318	50
1011	untuniutntrng55886	0.036661764010707976	22123	50
1012	untuniutntrng55886	0.036661764010707976	20411	50
1013	untuniutntrng55886	0.036661764010707976	22214	50
1014	untuniutntrng55886	0.036661764010707976	22175	50
1015	untuniutntrng55886	0.036661764010707976	21986	50
1016	untuniutntrng55886	0.036661764010707976	22395	50
1017	untuniutntrng55886	0.036661764010707976	22155	50
1018	untuniutntrng55886	0.036661764010707976	22064	50
1019	untuniutntrng55886	0.036661764010707976	22369	50
1020	untuniutntrng55886	0.036661764010707976	22174	50
1021	untuniutntrng55886	0.036661764010707976	22146	50
1022	untuniutntrng55886	0.036661764010707976	22186	50
1023	untuniutntrng55886	0.036661764010707976	22450	50
1024	untuniutntrng55886	0.036661764010707976	22170	50
1025	untuniutntrng55886	0.036661764010707976	22331	50
1026	untuniutntrng55886	0.036661764010707976	20278	50
1027	untuniutntrng55886	0.036661764010707976	22161	50
1028	untuniutntrng55886	0.036661764010707976	22099	50
1029	untuniutntrng55886	0.036661764010707976	21946	50
1030	untuniutntrng55886	0.036661764010707976	22089	50
1031	untuniutntrng55886	0.036661764010707976	22077	50
1032	untuniutntrng55886	0.036661764010707976	22169	50
1033	untuniutntrng55886	0.036661764010707976	22132	50
1034	untuniutntrng55886	0.036661764010707976	20199	50
1035	untuniutntrng55886	0.036661764010707976	22264	50
1036	untuniutntrng55886	0.036661764010707976	22226	50
1037	untuniutntrng55886	0.036661764010707976	22160	50
1038	untuniutntrng55886	0.036661764010707976	22360	50
1039	untuniutntrng55886	0.036661764010707976	22159	50
1040	untuniutntrng55886	0.036661764010707976	20101	50
1041	untuniutntrng55886	0.036661764010707976	20142	50
1042	untuniutntrng55886	0.036661764010707976	22109	50
1043	untuniutntrng55886	0.036661764010707976	20160	50
1044	untuniutntrng55886	0.036661764010707976	22294	50
1045	untuniutntrng55886	0.036661764010707976	22185	50
1046	untuniutntrng55886	0.036661764010707976	20074	50
1047	untuniutntrng55886	0.036661764010707976	22240	50
1048	untuniutntrng55886	0.036661764010707976	20256	50
1049	untuniutntrng55886	0.036661764010707976	22191	50
1050	untuniutntrng55886	0.036661764010707976	21986	50
1051	untuniutntrng55886	0.036661764010707976	20224	50
1052	untuniutntrng55886	0.036661764010707976	22073	50
1053	untuniutntrng55886	0.036661764010707976	22178	50
1054	untuniutntrng55886	0.036661764010707976	20119	50
1055	untuniutntrng55886	0.036661764010707976	20431	50
1056	untuniutntrng55886	0.036661764010707976	22271	50
1057	untuniutntrng55886	0.036661764010707976	22166	50
1058	untuniutntrng55886	0.036661764010707976	22184	50
1059	untuniutntrng55886	0.036661764010707976	20288	50
1060	untuniutntrng55886	0.036661764010707976	22128	50
1061	untuniutntrng55886	0.036661764010707976	20114	50
1062	untuniutntrng55886	0.036661764010707976	22228	50
