	eta_sg0_words	eta_sg0	eta_sg0_rang	frequency
512	untuniutntrng55886	0.0008960559048720729	34356	300
513	untuniutntrng55886	0.0008960559048718508	34682	300
514	untuniutntrng55886	0.0008960559048718508	34849	300
515	untuniutntrng55886	0.0008960559048718508	34844	300
516	untuniutntrng55886	0.0008960559048718508	34747	300
517	untuniutntrng55886	0.0008960559048720729	34050	300
518	untuniutntrng55886	0.0008960559048718508	34744	300
519	untuniutntrng55886	0.0008960559048720729	33831	300
520	untuniutntrng55886	0.0008960559048718508	34613	300
521	untuniutntrng55886	0.0008960559048718508	34844	300
522	untuniutntrng55886	0.0008960559048720729	33954	300
523	untuniutntrng55886	0.0008960559048720729	33902	300
524	untuniutntrng55886	0.0008960559048718508	34748	300
525	untuniutntrng55886	0.0008960559048718508	34832	300
526	untuniutntrng55886	0.0008960559048716287	36051	300
527	untuniutntrng55886	0.0008960559048718508	34921	300
528	untuniutntrng55886	0.0008960559048718508	34882	300
529	untuniutntrng55886	0.0008960559048718508	35020	300
530	untuniutntrng55886	0.0008960559048720729	33878	300
531	untuniutntrng55886	0.0008960559048718508	34879	300
532	untuniutntrng55886	0.0008960559048718508	35022	300
533	untuniutntrng55886	0.0008960559048718508	34915	300
534	untuniutntrng55886	0.0008960559048718508	34680	300
535	untuniutntrng55886	0.0008960559048718508	34910	300
536	untuniutntrng55886	0.0008960559048720729	33822	300
537	untuniutntrng55886	0.0008960559048716287	36085	300
538	untuniutntrng55886	0.0008960559048718508	34624	300
539	untuniutntrng55886	0.0008960559048718508	34997	300
540	untuniutntrng55886	0.0008960559048718508	34833	300
541	untuniutntrng55886	0.0008960559048718508	34589	300
542	untuniutntrng55886	0.0008960559048718508	34906	300
543	untuniutntrng55886	0.0008960559048720729	33790	300
544	untuniutntrng55886	0.0008960559048716287	35638	300
545	untuniutntrng55886	0.0008960559048718508	34794	300
546	untuniutntrng55886	0.0008960559048720729	33774	300
547	untuniutntrng55886	0.0008960559048720729	33985	300
548	untuniutntrng55886	0.0008960559048720729	34208	300
549	untuniutntrng55886	0.0008960559048718508	34881	300
550	untuniutntrng55886	0.0008960559048718508	34735	300
551	untuniutntrng55886	0.0008960559048720729	33686	300
552	untuniutntrng55886	0.0008960559048718508	34825	300
553	untuniutntrng55886	0.0008960559048718508	34527	300
554	untuniutntrng55886	0.0008960559048718508	34982	300
555	untuniutntrng55886	0.0008960559048718508	34841	300
556	untuniutntrng55886	0.0008960559048716287	35926	300
557	untuniutntrng55886	0.0008960559048720729	33826	300
558	untuniutntrng55886	0.0008960559048718508	34800	300
559	untuniutntrng55886	0.0008960559048716287	35905	300
560	untuniutntrng55886	0.0008960559048718508	34638	300
561	untuniutntrng55886	0.0008960559048718508	34746	300
562	untuniutntrng55886	0.0008960559048716287	36015	300
563	untuniutntrng55886	0.0008960559048718508	34702	300
564	untuniutntrng55886	0.0008960559048720729	33885	300
565	untuniutntrng55886	0.0008960559048718508	34761	300
566	untuniutntrng55886	0.0008960559048716287	36186	300
567	untuniutntrng55886	0.0008960559048720729	33737	300
568	untuniutntrng55886	0.0008960559048718508	34673	300
569	untuniutntrng55886	0.0008960559048720729	34158	300
570	untuniutntrng55886	0.0008960559048720729	33733	300
571	untuniutntrng55886	0.0008960559048718508	34611	300
572	untuniutntrng55886	0.0008960559048718508	34683	300
573	untuniutntrng55886	0.0008960559048718508	34517	300
574	untuniutntrng55886	0.0008960559048718508	34977	300
575	untuniutntrng55886	0.0008960559048718508	34812	300
576	untuniutntrng55886	0.0008960559048716287	35937	300
577	untuniutntrng55886	0.0008960559048716287	36079	300
578	untuniutntrng55886	0.0008960559048716287	36046	300
579	untuniutntrng55886	0.0008960559048718508	34755	300
580	untuniutntrng55886	0.0008960559048716287	36076	300
581	untuniutntrng55886	0.0008960559048718508	34681	300
582	untuniutntrng55886	0.0008960559048720729	34057	300
583	untuniutntrng55886	0.0008960559048718508	34769	300
584	untuniutntrng55886	0.0008960559048718508	34625	300
585	untuniutntrng55886	0.0008960559048716287	36019	300
586	untuniutntrng55886	0.0008960559048718508	34847	300
587	untuniutntrng55886	0.0008960559048718508	34888	300
588	untuniutntrng55886	0.0008960559048720729	33867	300
589	untuniutntrng55886	0.0008960559048718508	34878	300
590	untuniutntrng55886	0.0008960559048718508	34758	300
591	untuniutntrng55886	0.0008960559048718508	34640	300
592	untuniutntrng55886	0.0008960559048716287	36190	300
593	untuniutntrng55886	0.0008960559048720729	33930	300
594	untuniutntrng55886	0.0008960559048718508	34491	300
595	untuniutntrng55886	0.0008960559048716287	35957	300
596	untuniutntrng55886	0.0008960559048718508	34636	300
597	untuniutntrng55886	0.0008960559048718508	34819	300
598	untuniutntrng55886	0.0008960559048718508	34816	300
599	untuniutntrng55886	0.0008960559048718508	34534	300
600	untuniutntrng55886	0.000896055904871962	34834	30
601	untuniutntrng55886	0.000896055904871962	34505	30
602	untuniutntrng55886	0.0008960559048718508	35405	30
603	untuniutntrng55886	0.0008960559048718508	35261	30
604	untuniutntrng55886	0.000896055904871962	34405	30
605	untuniutntrng55886	0.0008960559048720729	33589	30
606	untuniutntrng55886	0.0008960559048718508	35260	30
607	untuniutntrng55886	0.0008960559048716287	36527	30
608	untuniutntrng55886	0.000896055904871962	34773	30
609	untuniutntrng55886	0.0008960559048721838	33509	30
610	untuniutntrng55886	0.0008960559048716287	36243	30
611	untuniutntrng55886	0.0008960559048718508	34798	30
612	untuniutntrng55886	0.0008960559048718508	34875	30
613	untuniutntrng55886	0.000896055904871962	34644	30
614	untuniutntrng55886	0.0008960559048720729	33987	30
615	untuniutntrng55886	0.000896055904871962	35079	30
616	untuniutntrng55886	0.0008960559048721838	33793	30
617	untuniutntrng55886	0.000896055904871962	34774	30
618	untuniutntrng55886	0.0008960559048720729	34234	30
619	untuniutntrng55886	0.000896055904871962	34503	30
620	untuniutntrng55886	0.0008960559048718508	35341	30
621	untuniutntrng55886	0.000896055904871962	34461	30
622	untuniutntrng55886	0.0008960559048718508	35775	30
623	untuniutntrng55886	0.0008960559048721838	34011	30
624	untuniutntrng55886	0.0008960559048718508	35659	30
625	untuniutntrng55886	0.0008960559048720729	33984	30
626	untuniutntrng55886	0.0008960559048721838	33654	30
627	untuniutntrng55886	0.0008960559048716287	36481	30
628	untuniutntrng55886	0.0008960559048718508	35229	30
629	untuniutntrng55886	0.000896055904871962	34752	30
630	untuniutntrng55886	0.0008960559048721838	33883	30
631	untuniutntrng55886	0.0008960559048718508	35178	30
632	untuniutntrng55886	0.0008960559048718508	34947	30
633	untuniutntrng55886	0.0008960559048720729	34210	30
634	untuniutntrng55886	0.000896055904871962	34514	30
635	untuniutntrng55886	0.0008960559048718508	35634	30
636	untuniutntrng55886	0.000896055904871962	34054	30
637	untuniutntrng55886	0.0008960559048716287	36138	30
638	untuniutntrng55886	0.000896055904871962	34697	30
639	untuniutntrng55886	0.0008960559048716287	36578	30
640	untuniutntrng55886	0.000896055904871962	34547	30
641	untuniutntrng55886	0.000896055904871962	34295	30
642	untuniutntrng55886	0.000896055904871962	34616	30
643	untuniutntrng55886	0.0008960559048716287	36637	30
644	untuniutntrng55886	0.0008960559048718508	34966	30
645	untuniutntrng55886	0.0008960559048718508	35690	30
646	untuniutntrng55886	0.0008960559048718508	34919	30
647	untuniutntrng55886	0.0008960559048716287	36428	30
648	untuniutntrng55886	0.0008960559048718508	35378	30
649	untuniutntrng55886	0.0008960559048720729	34250	30
650	untuniutntrng55886	0.0008960559048718508	35015	30
651	untuniutntrng55886	0.0008960559048718508	34808	30
652	untuniutntrng55886	0.0008960559048716287	36025	30
653	untuniutntrng55886	0.0008960559048716287	36304	30
654	untuniutntrng55886	0.000896055904871962	34355	30
655	untuniutntrng55886	0.0008960559048720729	34432	30
656	untuniutntrng55886	0.0008960559048720729	34647	30
657	untuniutntrng55886	0.0008960559048716287	35882	30
658	untuniutntrng55886	0.000896055904871962	34929	30
659	untuniutntrng55886	0.0008960559048718508	35618	30
660	untuniutntrng55886	0.0008960559048718508	35237	30
661	untuniutntrng55886	0.0008960559048720729	34251	30
662	untuniutntrng55886	0.0008960559048721838	33687	30
663	untuniutntrng55886	0.0008960559048718508	35333	30
664	untuniutntrng55886	0.0008960559048721838	33580	30
665	untuniutntrng55886	0.0008960559048718508	35233	30
666	untuniutntrng55886	0.0008960559048716287	36434	30
667	untuniutntrng55886	0.0008960559048718508	34781	30
668	untuniutntrng55886	0.0008960559048720729	33828	30
669	untuniutntrng55886	0.0008960559048718508	35092	30
670	untuniutntrng55886	0.0008960559048720729	33801	30
671	untuniutntrng55886	0.0008960559048718508	35339	30
672	untuniutntrng55886	0.000896055904871962	34520	30
673	untuniutntrng55886	0.0008960559048716287	36009	30
674	untuniutntrng55886	0.0008960559048718508	35562	30
675	untuniutntrng55886	0.0008960559048720729	34228	30
676	untuniutntrng55886	0.0008960559048716287	36307	30
677	untuniutntrng55886	0.0008960559048716287	36429	30
678	untuniutntrng55886	0.0008960559048720729	34015	30
679	untuniutntrng55886	0.000896055904871962	34721	30
680	untuniutntrng55886	0.000896055904871962	34411	30
681	untuniutntrng55886	0.000896055904871962	34446	30
682	untuniutntrng55886	0.0008960559048718508	35064	30
683	untuniutntrng55886	0.000896055904871962	34190	30
684	untuniutntrng55886	0.0008960559048718508	35330	30
685	untuniutntrng55886	0.0008960559048718508	35740	30
686	untuniutntrng55886	0.0008960559048718508	35158	30
687	untuniutntrng55886	0.0008960559048721838	33755	30
688	untuniutntrng55886	0.000896055904871962	34510	30
689	untuniutntrng55886	0.000896055904871962	34881	30
690	untuniutntrng55886	0.0008960559048718508	34928	30
691	untuniutntrng55886	0.0008960559048718508	35174	30
692	untuniutntrng55886	0.0008960559048718508	35371	30
693	untuniutntrng55886	0.0008960559048718508	35398	30
694	untuniutntrng55886	0.0008960559048718508	35334	30
695	untuniutntrng55886	0.0008960559048718508	35477	30
696	untuniutntrng55886	0.0008960559048718508	34811	30
697	untuniutntrng55886	0.0008960559048716287	36017	30
698	untuniutntrng55886	0.0008960559048716287	36430	30
699	untuniutntrng55886	0.000896055904871962	34394	30
700	untuniutntrng55886	0.0008960559048718508	34724	400
701	untuniutntrng55886	0.000896055904871962	34298	400
702	untuniutntrng55886	0.0008960559048716287	35779	400
703	untuniutntrng55886	0.0008960559048718508	34646	400
704	untuniutntrng55886	0.0008960559048718508	34766	400
705	untuniutntrng55886	0.0008960559048718508	34907	400
706	untuniutntrng55886	0.0008960559048718508	34937	400
707	untuniutntrng55886	0.0008960559048720729	33848	400
708	untuniutntrng55886	0.0008960559048718508	34756	400
709	untuniutntrng55886	0.0008960559048720729	33713	400
710	untuniutntrng55886	0.0008960559048720729	33828	400
711	untuniutntrng55886	0.0008960559048718508	34949	400
712	untuniutntrng55886	0.0008960559048718508	34997	400
713	untuniutntrng55886	0.0008960559048718508	34748	400
714	untuniutntrng55886	0.0008960559048718508	34952	400
715	untuniutntrng55886	0.0008960559048716287	35838	400
716	untuniutntrng55886	0.0008960559048720729	33789	400
717	untuniutntrng55886	0.0008960559048716287	35811	400
718	untuniutntrng55886	0.0008960559048716287	36371	400
719	untuniutntrng55886	0.0008960559048718508	34978	400
720	untuniutntrng55886	0.000896055904871962	34140	400
721	untuniutntrng55886	0.0008960559048720729	33933	400
722	untuniutntrng55886	0.0008960559048718508	34663	400
723	untuniutntrng55886	0.0008960559048718508	34839	400
724	untuniutntrng55886	0.000896055904871962	34260	400
725	untuniutntrng55886	0.000896055904871962	34529	400
726	untuniutntrng55886	0.0008960559048715178	36527	400
727	untuniutntrng55886	0.0008960559048718508	35012	400
728	untuniutntrng55886	0.0008960559048718508	34647	400
729	untuniutntrng55886	0.0008960559048718508	34984	400
730	untuniutntrng55886	0.0008960559048718508	34405	400
731	untuniutntrng55886	0.0008960559048716287	36158	400
732	untuniutntrng55886	0.0008960559048718508	34761	400
733	untuniutntrng55886	0.0008960559048716287	35835	400
734	untuniutntrng55886	0.0008960559048718508	34683	400
735	untuniutntrng55886	0.0008960559048718508	34761	400
736	untuniutntrng55886	0.0008960559048718508	34809	400
737	untuniutntrng55886	0.0008960559048718508	34619	400
738	untuniutntrng55886	0.0008960559048720729	33861	400
739	untuniutntrng55886	0.000896055904871962	34395	400
740	untuniutntrng55886	0.0008960559048720729	34012	400
741	untuniutntrng55886	0.0008960559048718508	34912	400
742	untuniutntrng55886	0.0008960559048718508	34733	400
743	untuniutntrng55886	0.0008960559048716287	36027	400
744	untuniutntrng55886	0.0008960559048720729	33798	400
745	untuniutntrng55886	0.0008960559048718508	34571	400
746	untuniutntrng55886	0.0008960559048718508	34958	400
747	untuniutntrng55886	0.0008960559048716287	36150	400
748	untuniutntrng55886	0.0008960559048716287	35828	400
749	untuniutntrng55886	0.0008960559048718508	34705	400
750	untuniutntrng55886	0.000896055904871962	34317	400
751	untuniutntrng55886	0.0008960559048718508	34759	400
752	untuniutntrng55886	0.0008960559048716287	36266	400
753	untuniutntrng55886	0.0008960559048720729	33784	400
754	untuniutntrng55886	0.0008960559048716287	36038	400
755	untuniutntrng55886	0.0008960559048716287	35955	400
756	untuniutntrng55886	0.0008960559048718508	34899	400
757	untuniutntrng55886	0.000896055904871962	34174	400
758	untuniutntrng55886	0.0008960559048718508	34767	400
759	untuniutntrng55886	0.0008960559048718508	34659	400
760	untuniutntrng55886	0.0008960559048720729	33810	400
761	untuniutntrng55886	0.0008960559048718508	34783	400
762	untuniutntrng55886	0.0008960559048718508	34695	400
763	untuniutntrng55886	0.0008960559048718508	34903	400
764	untuniutntrng55886	0.0008960559048720729	33923	400
765	untuniutntrng55886	0.0008960559048716287	36284	400
766	untuniutntrng55886	0.0008960559048718508	34824	400
767	untuniutntrng55886	0.0008960559048720729	33873	400
768	untuniutntrng55886	0.0008960559048718508	35008	400
769	untuniutntrng55886	0.0008960559048716287	36138	400
770	untuniutntrng55886	0.0008960559048718508	34765	400
771	untuniutntrng55886	0.0008960559048718508	34622	400
772	untuniutntrng55886	0.0008960559048720729	33912	400
773	untuniutntrng55886	0.0008960559048716287	36102	400
774	untuniutntrng55886	0.0008960559048718508	34643	400
775	untuniutntrng55886	0.0008960559048716287	35959	400
776	untuniutntrng55886	0.0008960559048720729	34247	400
777	untuniutntrng55886	0.0008960559048718508	34972	400
778	untuniutntrng55886	0.0008960559048716287	35938	400
779	untuniutntrng55886	0.0008960559048718508	34991	400
780	untuniutntrng55886	0.0008960559048718508	34841	400
781	untuniutntrng55886	0.000896055904871962	34086	400
782	untuniutntrng55886	0.0008960559048718508	34502	400
783	untuniutntrng55886	0.0008960559048718508	34755	400
784	untuniutntrng55886	0.000896055904871962	34080	400
785	untuniutntrng55886	0.0008960559048720729	34122	400
786	untuniutntrng55886	0.0008960559048718508	34739	400
787	untuniutntrng55886	0.0008960559048718508	34629	400
788	untuniutntrng55886	0.0008960559048718508	35061	400
789	untuniutntrng55886	0.0008960559048720729	33809	400
790	untuniutntrng55886	0.000896055904871962	34384	400
791	untuniutntrng55886	0.0008960559048718508	34563	400
792	untuniutntrng55886	0.0008960559048718508	34724	400
793	untuniutntrng55886	0.000896055904871962	34470	400
794	untuniutntrng55886	0.0008960559048718508	34706	400
795	untuniutntrng55886	0.0008960559048720729	34102	400
796	untuniutntrng55886	0.0008960559048716287	36063	400
797	untuniutntrng55886	0.0008960559048720729	33862	400
798	untuniutntrng55886	0.0008960559048720729	33828	400
799	untuniutntrng55886	0.0008960559048716287	36221	400
800	untuniutntrng55886	0.0008960559048718508	35462	40
801	untuniutntrng55886	0.0008960559048718508	35593	40
802	untuniutntrng55886	0.0008960559048718508	35336	40
803	untuniutntrng55886	0.0008960559048716287	36323	40
804	untuniutntrng55886	0.0008960559048718508	35898	40
805	untuniutntrng55886	0.0008960559048718508	35559	40
806	untuniutntrng55886	0.0008960559048718508	34871	40
807	untuniutntrng55886	0.0008960559048716287	36036	40
808	untuniutntrng55886	0.0008960559048718508	35805	40
809	untuniutntrng55886	0.0008960559048718508	35608	40
810	untuniutntrng55886	0.0008960559048718508	34691	40
811	untuniutntrng55886	0.0008960559048718508	35187	40
812	untuniutntrng55886	0.0008960559048718508	35215	40
813	untuniutntrng55886	0.0008960559048720729	33935	40
814	untuniutntrng55886	0.0008960559048718508	35554	40
815	untuniutntrng55886	0.0008960559048720729	33828	40
816	untuniutntrng55886	0.0008960559048716287	36112	40
817	untuniutntrng55886	0.0008960559048718508	34748	40
818	untuniutntrng55886	0.0008960559048720729	34234	40
819	untuniutntrng55886	0.0008960559048718508	35252	40
820	untuniutntrng55886	0.0008960559048720729	33971	40
821	untuniutntrng55886	0.0008960559048718508	35110	40
822	untuniutntrng55886	0.0008960559048718508	35459	40
823	untuniutntrng55886	0.0008960559048720729	33891	40
824	untuniutntrng55886	0.0008960559048716287	36370	40
825	untuniutntrng55886	0.0008960559048718508	34820	40
826	untuniutntrng55886	0.0008960559048716287	36048	40
827	untuniutntrng55886	0.0008960559048718508	35292	40
828	untuniutntrng55886	0.0008960559048718508	35742	40
829	untuniutntrng55886	0.0008960559048718508	35193	40
830	untuniutntrng55886	0.0008960559048718508	35286	40
831	untuniutntrng55886	0.0008960559048716287	36217	40
832	untuniutntrng55886	0.0008960559048716287	36488	40
833	untuniutntrng55886	0.0008960559048716287	36297	40
834	untuniutntrng55886	0.0008960559048716287	35947	40
835	untuniutntrng55886	0.0008960559048716287	36333	40
836	untuniutntrng55886	0.0008960559048716287	35954	40
837	untuniutntrng55886	0.0008960559048718508	35605	40
838	untuniutntrng55886	0.0008960559048720729	34101	40
839	untuniutntrng55886	0.0008960559048720729	34145	40
840	untuniutntrng55886	0.0008960559048718508	35192	40
841	untuniutntrng55886	0.0008960559048720729	34281	40
842	untuniutntrng55886	0.0008960559048716287	36009	40
843	untuniutntrng55886	0.0008960559048718508	35558	40
844	untuniutntrng55886	0.0008960559048718508	34634	40
845	untuniutntrng55886	0.0008960559048716287	36316	40
846	untuniutntrng55886	0.0008960559048718508	34879	40
847	untuniutntrng55886	0.0008960559048720729	34150	40
848	untuniutntrng55886	0.0008960559048720729	34106	40
849	untuniutntrng55886	0.0008960559048718508	35548	40
850	untuniutntrng55886	0.0008960559048716287	35973	40
851	untuniutntrng55886	0.0008960559048718508	34800	40
852	untuniutntrng55886	0.0008960559048720729	33856	40
853	untuniutntrng55886	0.0008960559048718508	35457	40
854	untuniutntrng55886	0.0008960559048718508	34934	40
855	untuniutntrng55886	0.0008960559048718508	35336	40
856	untuniutntrng55886	0.0008960559048718508	35477	40
857	untuniutntrng55886	0.0008960559048718508	35411	40
858	untuniutntrng55886	0.0008960559048716287	36022	40
859	untuniutntrng55886	0.0008960559048718508	34944	40
860	untuniutntrng55886	0.0008960559048718508	35597	40
861	untuniutntrng55886	0.0008960559048718508	35517	40
862	untuniutntrng55886	0.0008960559048718508	34942	40
863	untuniutntrng55886	0.0008960559048718508	34744	40
864	untuniutntrng55886	0.0008960559048720729	32852	40
865	untuniutntrng55886	0.0008960559048716287	36451	40
866	untuniutntrng55886	0.0008960559048716287	36224	40
867	untuniutntrng55886	0.0008960559048716287	36270	40
868	untuniutntrng55886	0.0008960559048718508	35652	40
869	untuniutntrng55886	0.0008960559048718508	35416	40
870	untuniutntrng55886	0.0008960559048716287	36285	40
871	untuniutntrng55886	0.0008960559048718508	35181	40
872	untuniutntrng55886	0.0008960559048718508	34649	40
873	untuniutntrng55886	0.0008960559048718508	35241	40
874	untuniutntrng55886	0.0008960559048718508	35197	40
875	untuniutntrng55886	0.0008960559048720729	34146	40
876	untuniutntrng55886	0.0008960559048718508	35602	40
877	untuniutntrng55886	0.0008960559048720729	34274	40
878	untuniutntrng55886	0.0008960559048718508	35117	40
879	untuniutntrng55886	0.0008960559048718508	35349	40
880	untuniutntrng55886	0.0008960559048716287	36170	40
881	untuniutntrng55886	0.0008960559048720729	33686	40
882	untuniutntrng55886	0.0008960559048716287	36347	40
883	untuniutntrng55886	0.0008960559048718508	35391	40
884	untuniutntrng55886	0.0008960559048718508	35359	40
885	untuniutntrng55886	0.0008960559048720729	34202	40
886	untuniutntrng55886	0.0008960559048718508	34822	40
887	untuniutntrng55886	0.0008960559048716287	36280	40
888	untuniutntrng55886	0.0008960559048720729	33955	40
889	untuniutntrng55886	0.0008960559048720729	33907	40
890	untuniutntrng55886	0.0008960559048720729	33857	40
891	untuniutntrng55886	0.0008960559048720729	33678	40
892	untuniutntrng55886	0.0008960559048720729	34083	40
893	untuniutntrng55886	0.0008960559048718508	35130	40
894	untuniutntrng55886	0.0008960559048720729	33904	40
895	untuniutntrng55886	0.0008960559048716287	36258	40
896	untuniutntrng55886	0.0008960559048718508	35593	40
897	untuniutntrng55886	0.0008960559048718508	34691	40
898	untuniutntrng55886	0.0008960559048718508	35823	40
899	untuniutntrng55886	0.0008960559048718508	35613	40
900	untuniutntrng55886	0.0008960559048720729	33683	500
901	untuniutntrng55886	0.0008960559048718508	34729	500
902	untuniutntrng55886	0.0008960559048716287	35762	500
903	untuniutntrng55886	0.0008960559048716287	36179	500
904	untuniutntrng55886	0.0008960559048716287	36120	500
905	untuniutntrng55886	0.000896055904871962	34222	500
906	untuniutntrng55886	0.0008960559048720729	33809	500
907	untuniutntrng55886	0.0008960559048718508	35029	500
908	untuniutntrng55886	0.0008960559048718508	34721	500
909	untuniutntrng55886	0.000896055904871962	34001	500
910	untuniutntrng55886	0.0008960559048718508	34612	500
911	untuniutntrng55886	0.0008960559048716287	36023	500
912	untuniutntrng55886	0.0008960559048720729	33804	500
913	untuniutntrng55886	0.0008960559048718508	34913	500
914	untuniutntrng55886	0.0008960559048720729	33845	500
915	untuniutntrng55886	0.0008960559048720729	33852	500
916	untuniutntrng55886	0.000896055904871962	34263	500
917	untuniutntrng55886	0.000896055904871962	34533	500
918	untuniutntrng55886	0.000896055904871962	34319	500
919	untuniutntrng55886	0.0008960559048720729	33844	500
920	untuniutntrng55886	0.0008960559048718508	34946	500
921	untuniutntrng55886	0.0008960559048720729	33770	500
922	untuniutntrng55886	0.0008960559048720729	33907	500
923	untuniutntrng55886	0.0008960559048716287	35898	500
924	untuniutntrng55886	0.0008960559048720729	33923	500
925	untuniutntrng55886	0.0008960559048716287	36247	500
926	untuniutntrng55886	0.0008960559048720729	33741	500
927	untuniutntrng55886	0.0008960559048718508	34894	500
928	untuniutntrng55886	0.0008960559048716287	35916	500
929	untuniutntrng55886	0.000896055904871962	34050	500
930	untuniutntrng55886	0.0008960559048718508	34758	500
931	untuniutntrng55886	0.0008960559048716287	36124	500
932	untuniutntrng55886	0.0008960559048720729	34010	500
933	untuniutntrng55886	0.0008960559048718508	34758	500
934	untuniutntrng55886	0.000896055904871962	34319	500
935	untuniutntrng55886	0.0008960559048720729	33736	500
936	untuniutntrng55886	0.000896055904871962	34442	500
937	untuniutntrng55886	0.0008960559048718508	34712	500
938	untuniutntrng55886	0.0008960559048720729	33951	500
939	untuniutntrng55886	0.0008960559048716287	35883	500
940	untuniutntrng55886	0.0008960559048718508	35173	500
941	untuniutntrng55886	0.0008960559048720729	33925	500
942	untuniutntrng55886	0.0008960559048718508	34720	500
943	untuniutntrng55886	0.0008960559048718508	35065	500
944	untuniutntrng55886	0.0008960559048718508	34840	500
945	untuniutntrng55886	0.0008960559048720729	33840	500
946	untuniutntrng55886	0.0008960559048716287	35778	500
947	untuniutntrng55886	0.0008960559048716287	36406	500
948	untuniutntrng55886	0.0008960559048718508	34656	500
949	untuniutntrng55886	0.000896055904871962	34362	500
950	untuniutntrng55886	0.000896055904871962	34273	500
951	untuniutntrng55886	0.0008960559048720729	33844	500
952	untuniutntrng55886	0.0008960559048718508	34717	500
953	untuniutntrng55886	0.000896055904871962	34226	500
954	untuniutntrng55886	0.0008960559048716287	36030	500
955	untuniutntrng55886	0.000896055904871962	34555	500
956	untuniutntrng55886	0.0008960559048716287	36222	500
957	untuniutntrng55886	0.000896055904871962	34465	500
958	untuniutntrng55886	0.000896055904871962	33892	500
959	untuniutntrng55886	0.000896055904871962	34262	500
960	untuniutntrng55886	0.0008960559048716287	36140	500
961	untuniutntrng55886	0.0008960559048718508	34804	500
962	untuniutntrng55886	0.0008960559048718508	34760	500
963	untuniutntrng55886	0.0008960559048716287	36111	500
964	untuniutntrng55886	0.0008960559048716287	36049	500
965	untuniutntrng55886	0.000896055904871962	34262	500
966	untuniutntrng55886	0.0008960559048716287	36324	500
967	untuniutntrng55886	0.0008960559048720729	33778	500
968	untuniutntrng55886	0.0008960559048716287	36169	500
969	untuniutntrng55886	0.0008960559048718508	34685	500
970	untuniutntrng55886	0.0008960559048718508	34798	500
971	untuniutntrng55886	0.0008960559048716287	35926	500
972	untuniutntrng55886	0.0008960559048720729	33917	500
973	untuniutntrng55886	0.0008960559048718508	34679	500
974	untuniutntrng55886	0.0008960559048718508	34638	500
975	untuniutntrng55886	0.0008960559048718508	34536	500
976	untuniutntrng55886	0.000896055904871962	34311	500
977	untuniutntrng55886	0.0008960559048720729	33856	500
978	untuniutntrng55886	0.0008960559048718508	34822	500
979	untuniutntrng55886	0.0008960559048720729	33812	500
980	untuniutntrng55886	0.0008960559048716287	36195	500
981	untuniutntrng55886	0.000896055904871962	34532	500
982	untuniutntrng55886	0.000896055904871962	34193	500
983	untuniutntrng55886	0.0008960559048718508	34576	500
984	untuniutntrng55886	0.0008960559048716287	36073	500
985	untuniutntrng55886	0.0008960559048720729	33944	500
986	untuniutntrng55886	0.0008960559048718508	34581	500
987	untuniutntrng55886	0.0008960559048718508	34621	500
988	untuniutntrng55886	0.0008960559048718508	34741	500
989	untuniutntrng55886	0.0008960559048718508	35037	500
990	untuniutntrng55886	0.0008960559048716287	36162	500
991	untuniutntrng55886	0.0008960559048720729	33782	500
992	untuniutntrng55886	0.0008960559048716287	36058	500
993	untuniutntrng55886	0.0008960559048720729	33916	500
994	untuniutntrng55886	0.0008960559048720729	33947	500
995	untuniutntrng55886	0.0008960559048718508	35151	500
996	untuniutntrng55886	0.0008960559048720729	33586	500
997	untuniutntrng55886	0.000896055904871962	34120	500
998	untuniutntrng55886	0.0008960559048720729	33760	500
999	untuniutntrng55886	0.0008960559048720729	33811	500
1000	untuniutntrng55886	0.0008960559048720729	34285	50
1001	untuniutntrng55886	0.0008960559048720729	33856	50
1002	untuniutntrng55886	0.0008960559048718508	35367	50
1003	untuniutntrng55886	0.0008960559048720729	34084	50
1004	untuniutntrng55886	0.0008960559048718508	35198	50
1005	untuniutntrng55886	0.0008960559048716287	36286	50
1006	untuniutntrng55886	0.0008960559048720729	34061	50
1007	untuniutntrng55886	0.0008960559048720729	33955	50
1008	untuniutntrng55886	0.0008960559048718508	34731	50
1009	untuniutntrng55886	0.0008960559048718508	35830	50
1010	untuniutntrng55886	0.0008960559048716287	36086	50
1011	untuniutntrng55886	0.0008960559048716287	36070	50
1012	untuniutntrng55886	0.0008960559048718508	35448	50
1013	untuniutntrng55886	0.0008960559048718508	35692	50
1014	untuniutntrng55886	0.0008960559048718508	35298	50
1015	untuniutntrng55886	0.0008960559048718508	34671	50
1016	untuniutntrng55886	0.0008960559048720729	34287	50
1017	untuniutntrng55886	0.0008960559048720729	34216	50
1018	untuniutntrng55886	0.0008960559048718508	34866	50
1019	untuniutntrng55886	0.0008960559048718508	35159	50
1020	untuniutntrng55886	0.0008960559048720729	34144	50
1021	untuniutntrng55886	0.0008960559048718508	35243	50
1022	untuniutntrng55886	0.0008960559048718508	34984	50
1023	untuniutntrng55886	0.0008960559048718508	35744	50
1024	untuniutntrng55886	0.0008960559048718508	35352	50
1025	untuniutntrng55886	0.0008960559048718508	35514	50
1026	untuniutntrng55886	0.0008960559048718508	35374	50
1027	untuniutntrng55886	0.0008960559048718508	35067	50
1028	untuniutntrng55886	0.0008960559048718508	35659	50
1029	untuniutntrng55886	0.0008960559048718508	35311	50
