	welsh_words	welsh	welsh_rang	frequency
529	untuniutntrng55886	0.9988896768932448	26102	300
530	untuniutntrng55886	0.9988896768932451	26281	300
531	untuniutntrng55886	0.9988896768932448	25975	300
532	untuniutntrng55886	0.9988896768932448	26051	300
533	untuniutntrng55886	0.9988896768932448	25899	300
534	untuniutntrng55886	0.9988896768932448	26175	300
535	untuniutntrng55886	0.9988896768932451	26003	300
536	untuniutntrng55886	0.9988896768932451	26131	300
537	untuniutntrng55886	0.9988896768932456	26089	300
538	untuniutntrng55886	0.9988896768932448	26266	300
539	untuniutntrng55886	0.9988896768932451	25960	300
540	untuniutntrng55886	0.9988896768932448	26271	300
541	untuniutntrng55886	0.9988896768932448	26214	300
542	untuniutntrng55886	0.9988896768932448	26032	300
543	untuniutntrng55886	0.9988896768932451	26067	300
544	untuniutntrng55886	0.9988896768932451	26403	300
545	untuniutntrng55886	0.9988896768932451	26259	300
546	untuniutntrng55886	0.9988896768932451	26143	300
547	untuniutntrng55886	0.9988896768932451	26146	300
548	untuniutntrng55886	0.9988896768932451	26135	300
549	untuniutntrng55886	0.9988896768932448	26393	300
550	untuniutntrng55886	0.9988896768932451	26220	300
551	untuniutntrng55886	0.9988896768932451	26096	300
552	untuniutntrng55886	0.9988896768932448	26214	300
553	untuniutntrng55886	0.9988896768932448	26057	300
554	untuniutntrng55886	0.9988896768932448	26087	300
555	untuniutntrng55886	0.9988896768932448	26143	300
556	untuniutntrng55886	0.9988896768932451	26325	300
557	untuniutntrng55886	0.9988896768932451	26253	300
558	untuniutntrng55886	0.9988896768932448	26206	300
559	untuniutntrng55886	0.9988896768932456	26242	300
560	untuniutntrng55886	0.9988896768932451	26256	300
561	untuniutntrng55886	0.9988896768932448	26253	300
562	untuniutntrng55886	0.9988896768932456	26132	300
563	untuniutntrng55886	0.9988896768932448	26140	300
564	untuniutntrng55886	0.9988896768932451	26015	300
565	untuniutntrng55886	0.9988896768932451	26245	300
566	untuniutntrng55886	0.9988896768932451	26048	300
567	untuniutntrng55886	0.9988896768932451	26102	300
568	untuniutntrng55886	0.9988896768932448	26244	300
569	untuniutntrng55886	0.9988896768932451	25977	300
570	untuniutntrng55886	0.9988896768932451	26319	300
571	untuniutntrng55886	0.9988896768932451	26276	300
572	untuniutntrng55886	0.9988896768932448	26243	300
573	untuniutntrng55886	0.9988896768932448	26118	300
574	untuniutntrng55886	0.9988896768932448	26092	300
575	untuniutntrng55886	0.9988896768932448	26134	300
576	untuniutntrng55886	0.9988896768932451	26238	300
577	untuniutntrng55886	0.9988896768932451	25936	300
578	untuniutntrng55886	0.9988896768932456	26309	300
579	untuniutntrng55886	0.9988896768932448	26142	300
580	untuniutntrng55886	0.9988896768932451	26037	300
581	untuniutntrng55886	0.9988896768932448	26378	300
582	untuniutntrng55886	0.9988896768932451	25940	300
583	untuniutntrng55886	0.9988896768932448	26211	300
584	untuniutntrng55886	0.9988896768932451	26189	300
585	untuniutntrng55886	0.9988896768932451	26129	300
586	untuniutntrng55886	0.9988896768932448	26201	300
587	untuniutntrng55886	0.9988896768932448	26177	300
588	untuniutntrng55886	0.9988896768932451	26155	300
589	untuniutntrng55886	0.9988896768932451	26218	300
590	untuniutntrng55886	0.9988896768932448	26308	300
591	untuniutntrng55886	0.9988896768932448	26042	300
592	untuniutntrng55886	0.9988896768932451	26120	300
593	untuniutntrng55886	0.9988896768932451	26160	300
594	untuniutntrng55886	0.9988896768932448	26229	300
595	untuniutntrng55886	0.9988896768932451	26091	300
596	untuniutntrng55886	0.9988896768932448	26163	300
597	untuniutntrng55886	0.9988896768932448	26343	300
598	untuniutntrng55886	0.9988896768932448	26207	300
599	untuniutntrng55886	0.9988896768932448	26470	300
600	untuniutntrng55886	0.9044109668802188	26679	30
601	untuniutntrng55886	0.9044109668802188	26948	30
602	untuniutntrng55886	0.9044109668802188	26931	30
603	untuniutntrng55886	0.9044109668802188	26981	30
604	untuniutntrng55886	0.9044109668802188	26765	30
605	untuniutntrng55886	0.9044109668802188	26988	30
606	untuniutntrng55886	0.9044109668802188	26936	30
607	untuniutntrng55886	0.9044109668802188	26856	30
608	untuniutntrng55886	0.9044109668802188	26752	30
609	untuniutntrng55886	0.9044109668802188	26938	30
610	untuniutntrng55886	0.9044109668802188	26756	30
611	untuniutntrng55886	0.9044109668802188	26972	30
612	untuniutntrng55886	0.9044109668802188	26940	30
613	untuniutntrng55886	0.9044109668802188	26769	30
614	untuniutntrng55886	0.9044109668802188	26599	30
615	untuniutntrng55886	0.9044109668802188	26721	30
616	untuniutntrng55886	0.9044109668802188	26979	30
617	untuniutntrng55886	0.9044109668802188	26781	30
618	untuniutntrng55886	0.9044109668802188	26775	30
619	untuniutntrng55886	0.9044109668802188	26975	30
620	untuniutntrng55886	0.9044109668802188	26881	30
621	untuniutntrng55886	0.9044109668802188	26663	30
622	untuniutntrng55886	0.9044109668802188	26671	30
623	untuniutntrng55886	0.9044109668802188	26744	30
624	untuniutntrng55886	0.9044109668802188	26794	30
625	untuniutntrng55886	0.9044109668802188	26715	30
626	untuniutntrng55886	0.9044109668802188	26660	30
627	untuniutntrng55886	0.9044109668802188	26800	30
628	untuniutntrng55886	0.9044109668802188	26895	30
629	untuniutntrng55886	0.9044109668802188	27000	30
630	untuniutntrng55886	0.9044109668802188	26671	30
631	untuniutntrng55886	0.9044109668802188	26820	30
632	untuniutntrng55886	0.9044109668802188	26764	30
633	untuniutntrng55886	0.9044109668802188	26555	30
634	untuniutntrng55886	0.9044109668802188	26735	30
635	untuniutntrng55886	0.9044109668802188	26972	30
636	untuniutntrng55886	0.9044109668802188	26830	30
637	untuniutntrng55886	0.9044109668802188	26838	30
638	untuniutntrng55886	0.9044109668802188	26564	30
639	untuniutntrng55886	0.9044109668802188	26667	30
640	untuniutntrng55886	0.9044109668802188	26836	30
641	untuniutntrng55886	0.9044109668802188	27021	30
642	untuniutntrng55886	0.9044109668802188	26812	30
643	untuniutntrng55886	0.9044109668802188	26716	30
644	untuniutntrng55886	0.9044109668802188	26941	30
645	untuniutntrng55886	0.9044109668802188	26877	30
646	untuniutntrng55886	0.9044109668802188	26767	30
647	untuniutntrng55886	0.9044109668802188	26714	30
648	untuniutntrng55886	0.9044109668802188	26874	30
649	untuniutntrng55886	0.9044109668802188	26708	30
650	untuniutntrng55886	0.9044109668802188	26919	30
651	untuniutntrng55886	0.9044109668802188	26917	30
652	untuniutntrng55886	0.9044109668802188	26894	30
653	untuniutntrng55886	0.9044109668802188	26780	30
654	untuniutntrng55886	0.9044109668802188	27006	30
655	untuniutntrng55886	0.9044109668802188	26766	30
656	untuniutntrng55886	0.9044109668802188	27080	30
657	untuniutntrng55886	0.9044109668802188	27001	30
658	untuniutntrng55886	0.9044109668802188	26684	30
659	untuniutntrng55886	0.9044109668802188	26780	30
660	untuniutntrng55886	0.9044109668802188	26757	30
661	untuniutntrng55886	0.9044109668802188	26875	30
662	untuniutntrng55886	0.9044109668802188	27010	30
663	untuniutntrng55886	0.9044109668802188	26770	30
664	untuniutntrng55886	0.9044109668802188	26723	30
665	untuniutntrng55886	0.9044109668802188	26588	30
666	untuniutntrng55886	0.9044109668802188	26838	30
667	untuniutntrng55886	0.9044109668802188	26652	30
668	untuniutntrng55886	0.9044109668802188	26710	30
669	untuniutntrng55886	0.9044109668802188	26861	30
670	untuniutntrng55886	0.9044109668802188	27066	30
671	untuniutntrng55886	0.9044109668802188	26717	30
672	untuniutntrng55886	0.9044109668802188	26634	30
673	untuniutntrng55886	0.9044109668802188	26694	30
674	untuniutntrng55886	0.9044109668802188	27091	30
675	untuniutntrng55886	0.9044109668802188	26921	30
676	untuniutntrng55886	0.9044109668802188	26964	30
677	untuniutntrng55886	0.9044109668802188	26878	30
678	untuniutntrng55886	0.9044109668802188	27022	30
679	untuniutntrng55886	0.9044109668802188	26761	30
680	untuniutntrng55886	0.9044109668802188	27061	30
681	untuniutntrng55886	0.9044109668802188	26805	30
682	untuniutntrng55886	0.9044109668802188	26786	30
683	untuniutntrng55886	0.9044109668802188	26756	30
684	untuniutntrng55886	0.9044109668802188	26878	30
685	untuniutntrng55886	0.9044109668802188	26623	30
686	untuniutntrng55886	0.9044109668802188	26705	30
687	untuniutntrng55886	0.9044109668802188	26866	30
688	untuniutntrng55886	0.9044109668802188	27018	30
689	untuniutntrng55886	0.9044109668802188	26863	30
690	untuniutntrng55886	0.9044109668802188	26765	30
691	untuniutntrng55886	0.9044109668802188	26933	30
692	untuniutntrng55886	0.9044109668802188	26736	30
693	untuniutntrng55886	0.9044109668802188	26719	30
694	untuniutntrng55886	0.9044109668802188	26709	30
695	untuniutntrng55886	0.9044109668802188	26945	30
696	untuniutntrng55886	0.9044109668802188	26880	30
697	untuniutntrng55886	0.9044109668802188	26930	30
698	untuniutntrng55886	0.9044109668802188	26867	30
699	untuniutntrng55886	0.9044109668802188	26937	30
700	untuniutntrng55886	0.9993749973117262	26036	400
701	untuniutntrng55886	0.9993749973117262	26152	400
702	untuniutntrng55886	0.9993749973117262	26266	400
703	untuniutntrng55886	0.999374997311726	26282	400
704	untuniutntrng55886	0.9993749973117262	26192	400
705	untuniutntrng55886	0.999374997311726	26225	400
706	untuniutntrng55886	0.999374997311726	26176	400
707	untuniutntrng55886	0.9993749973117262	26086	400
708	untuniutntrng55886	0.9993749973117262	26417	400
709	untuniutntrng55886	0.9993749973117262	26121	400
710	untuniutntrng55886	0.9993749973117262	26295	400
711	untuniutntrng55886	0.9993749973117262	25959	400
712	untuniutntrng55886	0.9993749973117262	26133	400
713	untuniutntrng55886	0.999374997311726	26119	400
714	untuniutntrng55886	0.9993749973117262	26199	400
715	untuniutntrng55886	0.9993749973117262	26166	400
716	untuniutntrng55886	0.9993749973117262	26029	400
717	untuniutntrng55886	0.9993749973117262	26165	400
718	untuniutntrng55886	0.9993749973117262	25957	400
719	untuniutntrng55886	0.9993749973117262	26403	400
720	untuniutntrng55886	0.9993749973117262	25636	400
721	untuniutntrng55886	0.9993749973117262	26035	400
722	untuniutntrng55886	0.9993749973117262	26056	400
723	untuniutntrng55886	0.999374997311726	26025	400
724	untuniutntrng55886	0.9993749973117262	26159	400
725	untuniutntrng55886	0.9993749973117262	26107	400
726	untuniutntrng55886	0.9993749973117262	26152	400
727	untuniutntrng55886	0.9993749973117262	26232	400
728	untuniutntrng55886	0.9993749973117262	25928	400
729	untuniutntrng55886	0.999374997311726	26291	400
730	untuniutntrng55886	0.999374997311726	26105	400
731	untuniutntrng55886	0.9993749973117262	26278	400
732	untuniutntrng55886	0.9993749973117262	25937	400
733	untuniutntrng55886	0.9993749973117262	26075	400
734	untuniutntrng55886	0.9993749973117262	26178	400
735	untuniutntrng55886	0.999374997311726	25925	400
736	untuniutntrng55886	0.9993749973117262	26139	400
737	untuniutntrng55886	0.999374997311726	26289	400
738	untuniutntrng55886	0.9993749973117262	26251	400
739	untuniutntrng55886	0.9993749973117262	26305	400
740	untuniutntrng55886	0.9993749973117262	25964	400
741	untuniutntrng55886	0.999374997311726	26293	400
742	untuniutntrng55886	0.999374997311726	26259	400
743	untuniutntrng55886	0.9993749973117262	26284	400
744	untuniutntrng55886	0.9993749973117262	26245	400
745	untuniutntrng55886	0.999374997311726	26402	400
746	untuniutntrng55886	0.9993749973117262	26099	400
747	untuniutntrng55886	0.9993749973117262	26229	400
748	untuniutntrng55886	0.9993749973117262	26143	400
749	untuniutntrng55886	0.9993749973117262	26344	400
750	untuniutntrng55886	0.9993749973117262	26217	400
751	untuniutntrng55886	0.9993749973117262	26321	400
752	untuniutntrng55886	0.9993749973117262	26172	400
753	untuniutntrng55886	0.9993749973117262	26323	400
754	untuniutntrng55886	0.999374997311726	26204	400
755	untuniutntrng55886	0.999374997311726	26213	400
756	untuniutntrng55886	0.999374997311726	26090	400
757	untuniutntrng55886	0.9993749973117262	26308	400
758	untuniutntrng55886	0.9993749973117262	26144	400
759	untuniutntrng55886	0.9993749973117262	26051	400
760	untuniutntrng55886	0.9993749973117262	26095	400
761	untuniutntrng55886	0.999374997311726	26056	400
762	untuniutntrng55886	0.9993749973117262	25981	400
763	untuniutntrng55886	0.999374997311726	26087	400
764	untuniutntrng55886	0.9993749973117262	26038	400
765	untuniutntrng55886	0.9993749973117262	25995	400
766	untuniutntrng55886	0.9993749973117262	26146	400
767	untuniutntrng55886	0.9993749973117262	26035	400
768	untuniutntrng55886	0.9993749973117262	26157	400
769	untuniutntrng55886	0.9993749973117262	26082	400
770	untuniutntrng55886	0.9993749973117262	26282	400
771	untuniutntrng55886	0.9993749973117262	25986	400
772	untuniutntrng55886	0.9993749973117262	26231	400
773	untuniutntrng55886	0.999374997311726	26164	400
774	untuniutntrng55886	0.999374997311726	26262	400
775	untuniutntrng55886	0.9993749973117262	26233	400
776	untuniutntrng55886	0.9993749973117262	26110	400
777	untuniutntrng55886	0.999374997311726	26050	400
778	untuniutntrng55886	0.9993749973117262	26148	400
779	untuniutntrng55886	0.999374997311726	25842	400
780	untuniutntrng55886	0.9993749973117262	26050	400
781	untuniutntrng55886	0.9993749973117262	26321	400
782	untuniutntrng55886	0.9993749973117262	26105	400
783	untuniutntrng55886	0.9993749973117262	26198	400
784	untuniutntrng55886	0.9993749973117262	26238	400
785	untuniutntrng55886	0.9993749973117262	26191	400
786	untuniutntrng55886	0.9993749973117262	26296	400
787	untuniutntrng55886	0.9993749973117262	26331	400
788	untuniutntrng55886	0.999374997311726	26180	400
789	untuniutntrng55886	0.9993749973117262	25959	400
790	untuniutntrng55886	0.9993749973117262	26247	400
791	untuniutntrng55886	0.9993749973117262	26433	400
792	untuniutntrng55886	0.9993749973117262	26138	400
793	untuniutntrng55886	0.9993749973117262	26123	400
794	untuniutntrng55886	0.9993749973117262	26067	400
795	untuniutntrng55886	0.9993749973117262	26134	400
796	untuniutntrng55886	0.9993749973117262	26088	400
797	untuniutntrng55886	0.9993749973117262	26053	400
798	untuniutntrng55886	0.9993749973117262	26031	400
799	untuniutntrng55886	0.999374997311726	26258	400
800	untuniutntrng55886	0.9427384931676728	26612	40
801	untuniutntrng55886	0.9427384931676728	26357	40
802	untuniutntrng55886	0.9427384931676728	26265	40
803	untuniutntrng55886	0.9427384931676728	26324	40
804	untuniutntrng55886	0.9427384931676728	26377	40
805	untuniutntrng55886	0.9427384931676728	26344	40
806	untuniutntrng55886	0.9427384931676728	26259	40
807	untuniutntrng55886	0.9427384931676728	26507	40
808	untuniutntrng55886	0.9427384931676728	26186	40
809	untuniutntrng55886	0.9427384931676728	26330	40
810	untuniutntrng55886	0.9427384931676728	26406	40
811	untuniutntrng55886	0.9427384931676728	26443	40
812	untuniutntrng55886	0.9427384931676728	26374	40
813	untuniutntrng55886	0.9427384931676728	26459	40
814	untuniutntrng55886	0.9427384931676728	26504	40
815	untuniutntrng55886	0.9427384931676728	26503	40
816	untuniutntrng55886	0.9427384931676728	26409	40
817	untuniutntrng55886	0.9427384931676728	26356	40
818	untuniutntrng55886	0.9427384931676728	26232	40
819	untuniutntrng55886	0.9427384931676728	26508	40
820	untuniutntrng55886	0.9427384931676728	26175	40
821	untuniutntrng55886	0.9427384931676728	26572	40
822	untuniutntrng55886	0.9427384931676728	26527	40
823	untuniutntrng55886	0.9427384931676728	26491	40
824	untuniutntrng55886	0.9427384931676726	26434	40
825	untuniutntrng55886	0.9427384931676728	26455	40
826	untuniutntrng55886	0.9427384931676728	26381	40
827	untuniutntrng55886	0.9427384931676728	26326	40
828	untuniutntrng55886	0.9427384931676728	26375	40
829	untuniutntrng55886	0.9427384931676728	26498	40
830	untuniutntrng55886	0.9427384931676728	26431	40
831	untuniutntrng55886	0.9427384931676726	26322	40
832	untuniutntrng55886	0.9427384931676726	26646	40
833	untuniutntrng55886	0.9427384931676728	26535	40
834	untuniutntrng55886	0.9427384931676728	26392	40
835	untuniutntrng55886	0.9427384931676728	26496	40
836	untuniutntrng55886	0.9427384931676728	26469	40
837	untuniutntrng55886	0.9427384931676728	26260	40
838	untuniutntrng55886	0.9427384931676728	26565	40
839	untuniutntrng55886	0.9427384931676728	26468	40
840	untuniutntrng55886	0.9427384931676728	26461	40
841	untuniutntrng55886	0.9427384931676728	26315	40
842	untuniutntrng55886	0.9427384931676728	26416	40
843	untuniutntrng55886	0.9427384931676728	26493	40
844	untuniutntrng55886	0.9427384931676728	26584	40
845	untuniutntrng55886	0.9427384931676728	26530	40
846	untuniutntrng55886	0.9427384931676728	26241	40
847	untuniutntrng55886	0.9427384931676728	26574	40
848	untuniutntrng55886	0.9427384931676728	26618	40
849	untuniutntrng55886	0.9427384931676728	26376	40
850	untuniutntrng55886	0.9427384931676728	26475	40
851	untuniutntrng55886	0.9427384931676728	26572	40
852	untuniutntrng55886	0.9427384931676728	26528	40
853	untuniutntrng55886	0.9427384931676728	26408	40
854	untuniutntrng55886	0.9427384931676728	26455	40
855	untuniutntrng55886	0.9427384931676728	26206	40
856	untuniutntrng55886	0.9427384931676728	26457	40
857	untuniutntrng55886	0.9427384931676728	26467	40
858	untuniutntrng55886	0.9427384931676726	26532	40
859	untuniutntrng55886	0.9427384931676728	26348	40
860	untuniutntrng55886	0.9427384931676728	26359	40
861	untuniutntrng55886	0.9427384931676728	26566	40
862	untuniutntrng55886	0.9427384931676728	26680	40
863	untuniutntrng55886	0.9427384931676728	26646	40
864	untuniutntrng55886	0.9427384931676728	26408	40
865	untuniutntrng55886	0.9427384931676728	26425	40
866	untuniutntrng55886	0.9427384931676728	26289	40
867	untuniutntrng55886	0.9427384931676726	26407	40
868	untuniutntrng55886	0.9427384931676728	26320	40
869	untuniutntrng55886	0.9427384931676728	26481	40
870	untuniutntrng55886	0.9427384931676728	26519	40
871	untuniutntrng55886	0.9427384931676728	26625	40
872	untuniutntrng55886	0.9427384931676728	26492	40
873	untuniutntrng55886	0.9427384931676728	26505	40
874	untuniutntrng55886	0.9427384931676728	26433	40
875	untuniutntrng55886	0.9427384931676728	26718	40
876	untuniutntrng55886	0.9427384931676728	26452	40
877	untuniutntrng55886	0.9427384931676728	26277	40
878	untuniutntrng55886	0.9427384931676728	26596	40
879	untuniutntrng55886	0.9427384931676728	26533	40
880	untuniutntrng55886	0.9427384931676728	26292	40
881	untuniutntrng55886	0.9427384931676728	26590	40
882	untuniutntrng55886	0.9427384931676728	26169	40
883	untuniutntrng55886	0.9427384931676728	26405	40
884	untuniutntrng55886	0.9427384931676728	26605	40
885	untuniutntrng55886	0.9427384931676728	26306	40
886	untuniutntrng55886	0.9427384931676728	26471	40
887	untuniutntrng55886	0.9427384931676728	26558	40
888	untuniutntrng55886	0.9427384931676728	26341	40
889	untuniutntrng55886	0.9427384931676728	26678	40
890	untuniutntrng55886	0.9427384931676728	26290	40
891	untuniutntrng55886	0.9427384931676728	26543	40
892	untuniutntrng55886	0.9427384931676728	26270	40
893	untuniutntrng55886	0.9427384931676728	26341	40
894	untuniutntrng55886	0.9427384931676728	26428	40
895	untuniutntrng55886	0.9427384931676726	26502	40
896	untuniutntrng55886	0.9427384931676728	26300	40
897	untuniutntrng55886	0.9427384931676728	26443	40
898	untuniutntrng55886	0.9427384931676728	26404	40
899	untuniutntrng55886	0.9427384931676728	26641	40
900	untuniutntrng55886	0.9995998668456396	26199	500
901	untuniutntrng55886	0.9995998668456396	26271	500
902	untuniutntrng55886	0.9995998668456396	26247	500
903	untuniutntrng55886	0.9995998668456396	26402	500
904	untuniutntrng55886	0.9995998668456396	26146	500
905	untuniutntrng55886	0.9995998668456396	26290	500
906	untuniutntrng55886	0.9995998668456396	26077	500
907	untuniutntrng55886	0.9995998668456396	26208	500
908	untuniutntrng55886	0.9995998668456396	26226	500
909	untuniutntrng55886	0.9995998668456396	26295	500
910	untuniutntrng55886	0.9995998668456396	26147	500
911	untuniutntrng55886	0.9995998668456396	26128	500
912	untuniutntrng55886	0.9995998668456396	26239	500
913	untuniutntrng55886	0.9995998668456396	26140	500
914	untuniutntrng55886	0.9995998668456396	26152	500
915	untuniutntrng55886	0.9995998668456396	26101	500
916	untuniutntrng55886	0.9995998668456396	26116	500
917	untuniutntrng55886	0.9995998668456396	25976	500
918	untuniutntrng55886	0.9995998668456396	25988	500
919	untuniutntrng55886	0.9995998668456396	26236	500
920	untuniutntrng55886	0.9995998668456396	26224	500
921	untuniutntrng55886	0.9995998668456396	26318	500
922	untuniutntrng55886	0.9995998668456396	26086	500
923	untuniutntrng55886	0.9995998668456396	26367	500
924	untuniutntrng55886	0.9995998668456396	26226	500
925	untuniutntrng55886	0.9995998668456396	26191	500
926	untuniutntrng55886	0.9995998668456396	26299	500
927	untuniutntrng55886	0.9995998668456396	26155	500
928	untuniutntrng55886	0.9995998668456396	26218	500
929	untuniutntrng55886	0.9995998668456396	26138	500
930	untuniutntrng55886	0.9995998668456396	26039	500
931	untuniutntrng55886	0.9995998668456396	26334	500
932	untuniutntrng55886	0.9995998668456396	26205	500
933	untuniutntrng55886	0.9995998668456396	26159	500
934	untuniutntrng55886	0.9995998668456396	26276	500
935	untuniutntrng55886	0.9995998668456396	26119	500
936	untuniutntrng55886	0.9995998668456396	26085	500
937	untuniutntrng55886	0.9995998668456396	26045	500
938	untuniutntrng55886	0.9995998668456396	26246	500
939	untuniutntrng55886	0.9995998668456396	26058	500
940	untuniutntrng55886	0.9995998668456396	26241	500
941	untuniutntrng55886	0.9995998668456396	26010	500
942	untuniutntrng55886	0.9995998668456396	26269	500
943	untuniutntrng55886	0.9995998668456396	26161	500
944	untuniutntrng55886	0.9995998668456396	26166	500
945	untuniutntrng55886	0.9995998668456396	26157	500
946	untuniutntrng55886	0.9995998668456396	26167	500
947	untuniutntrng55886	0.9995998668456396	25989	500
948	untuniutntrng55886	0.9995998668456396	26100	500
949	untuniutntrng55886	0.9995998668456396	26335	500
950	untuniutntrng55886	0.9995998668456396	26162	500
951	untuniutntrng55886	0.9995998668456396	26190	500
952	untuniutntrng55886	0.9995998668456396	26203	500
953	untuniutntrng55886	0.9995998668456396	26333	500
954	untuniutntrng55886	0.9995998668456396	26284	500
955	untuniutntrng55886	0.9995998668456396	26137	500
956	untuniutntrng55886	0.9995998668456396	26126	500
957	untuniutntrng55886	0.9995998668456396	26086	500
958	untuniutntrng55886	0.9995998668456396	26409	500
959	untuniutntrng55886	0.9995998668456396	26268	500
960	untuniutntrng55886	0.9995998668456396	26118	500
961	untuniutntrng55886	0.9995998668456396	26258	500
962	untuniutntrng55886	0.9995998668456396	26372	500
963	untuniutntrng55886	0.9995998668456396	26083	500
964	untuniutntrng55886	0.9995998668456396	25995	500
965	untuniutntrng55886	0.9995998668456396	26109	500
966	untuniutntrng55886	0.9995998668456396	25998	500
967	untuniutntrng55886	0.9995998668456396	26165	500
968	untuniutntrng55886	0.9995998668456396	26209	500
969	untuniutntrng55886	0.9995998668456396	26063	500
970	untuniutntrng55886	0.9995998668456396	26061	500
971	untuniutntrng55886	0.9995998668456396	26079	500
972	untuniutntrng55886	0.9995998668456396	26174	500
973	untuniutntrng55886	0.9995998668456396	26052	500
974	untuniutntrng55886	0.9995998668456396	26225	500
975	untuniutntrng55886	0.9995998668456396	25966	500
976	untuniutntrng55886	0.9995998668456396	26357	500
977	untuniutntrng55886	0.9995998668456396	26058	500
978	untuniutntrng55886	0.9995998668456396	26028	500
979	untuniutntrng55886	0.9995998668456396	26119	500
980	untuniutntrng55886	0.9995998668456396	26144	500
981	untuniutntrng55886	0.9995998668456396	26021	500
982	untuniutntrng55886	0.9995998668456396	26027	500
983	untuniutntrng55886	0.9995998668456396	26044	500
984	untuniutntrng55886	0.9995998668456396	26343	500
985	untuniutntrng55886	0.9995998668456396	26138	500
986	untuniutntrng55886	0.9995998668456396	26035	500
987	untuniutntrng55886	0.9995998668456396	26181	500
988	untuniutntrng55886	0.9995998668456396	26237	500
989	untuniutntrng55886	0.9995998668456396	26263	500
990	untuniutntrng55886	0.9995998668456396	26256	500
991	untuniutntrng55886	0.9995998668456396	26103	500
992	untuniutntrng55886	0.9995998668456396	25911	500
993	untuniutntrng55886	0.9995998668456396	26103	500
994	untuniutntrng55886	0.9995998668456396	26240	500
995	untuniutntrng55886	0.9995998668456396	25976	500
996	untuniutntrng55886	0.9995998668456396	26335	500
997	untuniutntrng55886	0.9995998668456396	26050	500
998	untuniutntrng55886	0.9995998668456396	25943	500
999	untuniutntrng55886	0.9995998668456396	26169	500
1000	untuniutntrng55886	0.9622056482703639	26389	50
1001	untuniutntrng55886	0.9622056482703639	26335	50
1002	untuniutntrng55886	0.962205648270364	26281	50
1003	untuniutntrng55886	0.9622056482703639	26236	50
1004	untuniutntrng55886	0.962205648270364	26308	50
1005	untuniutntrng55886	0.962205648270364	26384	50
1006	untuniutntrng55886	0.9622056482703639	26346	50
1007	untuniutntrng55886	0.9622056482703639	26333	50
1008	untuniutntrng55886	0.962205648270364	26302	50
1009	untuniutntrng55886	0.962205648270364	26289	50
1010	untuniutntrng55886	0.962205648270364	26447	50
1011	untuniutntrng55886	0.962205648270364	26280	50
1012	untuniutntrng55886	0.9622056482703639	26334	50
1013	untuniutntrng55886	0.962205648270364	26289	50
1014	untuniutntrng55886	0.962205648270364	26303	50
1015	untuniutntrng55886	0.9622056482703644	26223	50
1016	untuniutntrng55886	0.9622056482703639	26611	50
1017	untuniutntrng55886	0.9622056482703639	26180	50
1018	untuniutntrng55886	0.962205648270364	26266	50
1019	untuniutntrng55886	0.962205648270364	26557	50
1020	untuniutntrng55886	0.9622056482703639	26241	50
1021	untuniutntrng55886	0.9622056482703639	26277	50
1022	untuniutntrng55886	0.962205648270364	26372	50
1023	untuniutntrng55886	0.9622056482703639	26482	50
1024	untuniutntrng55886	0.962205648270364	26281	50
1025	untuniutntrng55886	0.9622056482703644	26429	50
1026	untuniutntrng55886	0.962205648270364	26261	50
1027	untuniutntrng55886	0.962205648270364	26362	50
1028	untuniutntrng55886	0.9622056482703639	26123	50
1029	untuniutntrng55886	0.962205648270364	26176	50
1030	untuniutntrng55886	0.9622056482703639	26225	50
1031	untuniutntrng55886	0.962205648270364	26264	50
1032	untuniutntrng55886	0.962205648270364	26280	50
1033	untuniutntrng55886	0.962205648270364	26407	50
1034	untuniutntrng55886	0.9622056482703639	26247	50
1035	untuniutntrng55886	0.962205648270364	26316	50
1036	untuniutntrng55886	0.9622056482703639	26316	50
1037	untuniutntrng55886	0.9622056482703639	26197	50
1038	untuniutntrng55886	0.962205648270364	26395	50
1039	untuniutntrng55886	0.9622056482703644	26330	50
1040	untuniutntrng55886	0.962205648270364	26458	50
1041	untuniutntrng55886	0.9622056482703639	26286	50
1042	untuniutntrng55886	0.962205648270364	26256	50
1043	untuniutntrng55886	0.962205648270364	26275	50
1044	untuniutntrng55886	0.9622056482703639	26404	50
1045	untuniutntrng55886	0.962205648270364	26554	50
1046	untuniutntrng55886	0.9622056482703639	26273	50
1047	untuniutntrng55886	0.962205648270364	26391	50
1048	untuniutntrng55886	0.9622056482703639	26260	50
1049	untuniutntrng55886	0.9622056482703639	26357	50
1050	untuniutntrng55886	0.9622056482703639	26250	50
1051	untuniutntrng55886	0.9622056482703639	26226	50
1052	untuniutntrng55886	0.962205648270364	26292	50
1053	untuniutntrng55886	0.962205648270364	26362	50
1054	untuniutntrng55886	0.962205648270364	26082	50
1055	untuniutntrng55886	0.9622056482703644	26610	50
1056	untuniutntrng55886	0.9622056482703639	26309	50
1057	untuniutntrng55886	0.962205648270364	26258	50
1058	untuniutntrng55886	0.9622056482703639	26387	50
1059	untuniutntrng55886	0.962205648270364	26398	50
1060	untuniutntrng55886	0.9622056482703639	26174	50
1061	untuniutntrng55886	0.9622056482703639	26123	50
1062	untuniutntrng55886	0.962205648270364	26534	50
1063	untuniutntrng55886	0.9622056482703644	26249	50
1064	untuniutntrng55886	0.962205648270364	26287	50
1065	untuniutntrng55886	0.9622056482703644	26356	50
