	chi_square_words	chi_square	chi_square_rang	frequency
568	untuniutntrng55886	280.98094195562385	1	300
569	untuniutntrng55886	280.98094195562385	1	300
570	untuniutntrng55886	280.98094195562385	1	300
571	untuniutntrng55886	280.98094195562385	1	300
572	untuniutntrng55886	280.98094195562385	1	300
573	untuniutntrng55886	280.98094195562385	1	300
574	untuniutntrng55886	280.98094195562385	1	300
575	untuniutntrng55886	280.98094195562385	1	300
576	untuniutntrng55886	280.98094195562385	1	300
577	untuniutntrng55886	280.98094195562385	1	300
578	untuniutntrng55886	280.98094195562385	1	300
579	untuniutntrng55886	280.98094195562385	1	300
580	untuniutntrng55886	280.98094195562385	1	300
581	untuniutntrng55886	280.98094195562385	1	300
582	untuniutntrng55886	280.98094195562385	1	300
583	untuniutntrng55886	280.98094195562385	1	300
584	untuniutntrng55886	280.98094195562385	1	300
585	untuniutntrng55886	280.98094195562385	1	300
586	untuniutntrng55886	280.98094195562385	1	300
587	untuniutntrng55886	280.98094195562385	1	300
588	untuniutntrng55886	280.98094195562385	1	300
589	untuniutntrng55886	280.98094195562385	1	300
590	untuniutntrng55886	280.98094195562385	1	300
591	untuniutntrng55886	280.98094195562385	1	300
592	untuniutntrng55886	280.98094195562385	1	300
593	untuniutntrng55886	280.98094195562385	1	300
594	untuniutntrng55886	280.98094195562385	1	300
595	untuniutntrng55886	280.98094195562385	1	300
596	untuniutntrng55886	280.98094195562385	1	300
597	untuniutntrng55886	280.98094195562385	1	300
598	untuniutntrng55886	280.98094195562385	1	300
599	untuniutntrng55886	280.98094195562385	1	300
600	untuniutntrng55886	17.973095780566933	2	30
601	untuniutntrng55886	17.973095780566933	1	30
602	untuniutntrng55886	17.973095780566933	1	30
603	untuniutntrng55886	17.973095780566933	2	30
604	untuniutntrng55886	17.973095780566933	1	30
605	untuniutntrng55886	17.973095780566933	1	30
606	untuniutntrng55886	17.973095780566933	4	30
607	untuniutntrng55886	17.973095780566933	2	30
608	untuniutntrng55886	17.973095780566933	3	30
609	untuniutntrng55886	17.973095780566933	1	30
610	untuniutntrng55886	17.973095780566933	1	30
611	untuniutntrng55886	17.973095780566933	1	30
612	untuniutntrng55886	17.973095780566933	1	30
613	untuniutntrng55886	17.973095780566933	1	30
614	untuniutntrng55886	17.973095780566933	1	30
615	untuniutntrng55886	17.973095780566933	1	30
616	untuniutntrng55886	17.973095780566933	1	30
617	untuniutntrng55886	17.973095780566933	1	30
618	untuniutntrng55886	17.973095780566933	1	30
619	untuniutntrng55886	17.973095780566933	3	30
620	untuniutntrng55886	17.973095780566933	1	30
621	untuniutntrng55886	17.973095780566933	1	30
622	untuniutntrng55886	17.973095780566933	1	30
623	untuniutntrng55886	17.973095780566933	1	30
624	untuniutntrng55886	17.973095780566933	1	30
625	untuniutntrng55886	17.973095780566933	2	30
626	untuniutntrng55886	17.973095780566933	1	30
627	untuniutntrng55886	17.973095780566933	2	30
628	untuniutntrng55886	17.973095780566933	1	30
629	untuniutntrng55886	17.973095780566933	1	30
630	untuniutntrng55886	17.973095780566933	2	30
631	untuniutntrng55886	17.973095780566933	2	30
632	untuniutntrng55886	17.973095780566933	1	30
633	untuniutntrng55886	17.973095780566933	1	30
634	untuniutntrng55886	17.973095780566933	1	30
635	untuniutntrng55886	17.973095780566933	1	30
636	untuniutntrng55886	17.973095780566933	2	30
637	untuniutntrng55886	17.973095780566933	2	30
638	untuniutntrng55886	17.973095780566933	1	30
639	untuniutntrng55886	17.973095780566933	1	30
640	untuniutntrng55886	17.973095780566933	1	30
641	untuniutntrng55886	17.973095780566933	1	30
642	untuniutntrng55886	17.973095780566933	1	30
643	untuniutntrng55886	17.973095780566933	1	30
644	untuniutntrng55886	17.973095780566933	1	30
645	untuniutntrng55886	17.973095780566933	1	30
646	untuniutntrng55886	17.973095780566933	1	30
647	untuniutntrng55886	17.973095780566933	1	30
648	untuniutntrng55886	17.973095780566933	1	30
649	untuniutntrng55886	17.973095780566933	1	30
650	untuniutntrng55886	17.973095780566933	1	30
651	untuniutntrng55886	17.973095780566933	1	30
652	untuniutntrng55886	17.973095780566933	1	30
653	untuniutntrng55886	17.973095780566933	1	30
654	untuniutntrng55886	17.973095780566933	1	30
655	untuniutntrng55886	17.973095780566933	1	30
656	untuniutntrng55886	17.973095780566933	1	30
657	untuniutntrng55886	17.973095780566933	1	30
658	untuniutntrng55886	17.973095780566933	1	30
659	untuniutntrng55886	17.973095780566933	2	30
660	untuniutntrng55886	17.973095780566933	1	30
661	untuniutntrng55886	17.973095780566933	1	30
662	untuniutntrng55886	17.973095780566933	1	30
663	untuniutntrng55886	17.973095780566933	1	30
664	untuniutntrng55886	17.973095780566933	1	30
665	untuniutntrng55886	17.973095780566933	1	30
666	untuniutntrng55886	17.973095780566933	2	30
667	untuniutntrng55886	17.973095780566933	2	30
668	untuniutntrng55886	17.973095780566933	2	30
669	untuniutntrng55886	17.973095780566933	1	30
670	untuniutntrng55886	17.973095780566933	1	30
671	untuniutntrng55886	17.973095780566933	2	30
672	untuniutntrng55886	17.973095780566933	1	30
673	untuniutntrng55886	17.973095780566933	2	30
674	untuniutntrng55886	17.973095780566933	1	30
675	untuniutntrng55886	17.973095780566933	1	30
676	untuniutntrng55886	17.973095780566933	1	30
677	untuniutntrng55886	17.973095780566933	1	30
678	untuniutntrng55886	17.973095780566933	1	30
679	untuniutntrng55886	17.973095780566933	1	30
680	untuniutntrng55886	17.973095780566933	1	30
681	untuniutntrng55886	17.973095780566933	1	30
682	untuniutntrng55886	17.973095780566933	2	30
683	untuniutntrng55886	17.973095780566933	1	30
684	untuniutntrng55886	17.973095780566933	1	30
685	untuniutntrng55886	17.973095780566933	1	30
686	untuniutntrng55886	17.973095780566933	1	30
687	untuniutntrng55886	17.973095780566933	1	30
688	untuniutntrng55886	17.973095780566933	1	30
689	untuniutntrng55886	17.973095780566933	1	30
690	untuniutntrng55886	17.973095780566933	1	30
691	untuniutntrng55886	17.973095780566933	1	30
692	untuniutntrng55886	17.973095780566933	1	30
693	untuniutntrng55886	17.973095780566933	1	30
694	untuniutntrng55886	17.973095780566933	1	30
695	untuniutntrng55886	17.973095780566933	1	30
696	untuniutntrng55886	17.973095780566933	1	30
697	untuniutntrng55886	17.973095780566933	1	30
698	untuniutntrng55886	17.973095780566933	1	30
699	untuniutntrng55886	17.973095780566933	2	30
700	untuniutntrng55886	380.59363674944825	1	400
701	untuniutntrng55886	380.59363674944825	1	400
702	untuniutntrng55886	380.59363674944825	1	400
703	untuniutntrng55886	380.59363674944825	1	400
704	untuniutntrng55886	380.59363674944825	1	400
705	untuniutntrng55886	380.59363674944825	1	400
706	untuniutntrng55886	380.59363674944825	1	400
707	untuniutntrng55886	380.59363674944825	1	400
708	untuniutntrng55886	380.59363674944825	1	400
709	untuniutntrng55886	380.59363674944825	1	400
710	untuniutntrng55886	380.59363674944825	1	400
711	untuniutntrng55886	380.59363674944825	1	400
712	untuniutntrng55886	380.59363674944825	1	400
713	untuniutntrng55886	380.59363674944825	1	400
714	untuniutntrng55886	380.59363674944825	1	400
715	untuniutntrng55886	380.59363674944825	1	400
716	untuniutntrng55886	380.59363674944825	1	400
717	untuniutntrng55886	380.59363674944825	1	400
718	untuniutntrng55886	380.59363674944825	1	400
719	untuniutntrng55886	380.59363674944825	1	400
720	untuniutntrng55886	380.59363674944825	1	400
721	untuniutntrng55886	380.59363674944825	1	400
722	untuniutntrng55886	380.59363674944825	1	400
723	untuniutntrng55886	380.59363674944825	1	400
724	untuniutntrng55886	380.59363674944825	1	400
725	untuniutntrng55886	380.59363674944825	1	400
726	untuniutntrng55886	380.59363674944825	1	400
727	untuniutntrng55886	380.59363674944825	1	400
728	untuniutntrng55886	380.59363674944825	1	400
729	untuniutntrng55886	380.59363674944825	1	400
730	untuniutntrng55886	380.59363674944825	1	400
731	untuniutntrng55886	380.59363674944825	1	400
732	untuniutntrng55886	380.59363674944825	1	400
733	untuniutntrng55886	380.59363674944825	1	400
734	untuniutntrng55886	380.59363674944825	1	400
735	untuniutntrng55886	380.59363674944825	1	400
736	untuniutntrng55886	380.59363674944825	1	400
737	untuniutntrng55886	380.59363674944825	1	400
738	untuniutntrng55886	380.59363674944825	1	400
739	untuniutntrng55886	380.59363674944825	1	400
740	untuniutntrng55886	380.59363674944825	1	400
741	untuniutntrng55886	380.59363674944825	1	400
742	untuniutntrng55886	380.59363674944825	1	400
743	untuniutntrng55886	380.59363674944825	1	400
744	untuniutntrng55886	380.59363674944825	1	400
745	untuniutntrng55886	380.59363674944825	1	400
746	untuniutntrng55886	380.59363674944825	1	400
747	untuniutntrng55886	380.59363674944825	1	400
748	untuniutntrng55886	380.59363674944825	1	400
749	untuniutntrng55886	380.59363674944825	1	400
750	untuniutntrng55886	380.59363674944825	1	400
751	untuniutntrng55886	380.59363674944825	1	400
752	untuniutntrng55886	380.59363674944825	1	400
753	untuniutntrng55886	380.59363674944825	1	400
754	untuniutntrng55886	380.59363674944825	1	400
755	untuniutntrng55886	380.59363674944825	1	400
756	untuniutntrng55886	380.59363674944825	1	400
757	untuniutntrng55886	380.59363674944825	1	400
758	untuniutntrng55886	380.59363674944825	1	400
759	untuniutntrng55886	380.59363674944825	1	400
760	untuniutntrng55886	380.59363674944825	1	400
761	untuniutntrng55886	380.59363674944825	1	400
762	untuniutntrng55886	380.59363674944825	1	400
763	untuniutntrng55886	380.59363674944825	1	400
764	untuniutntrng55886	380.59363674944825	1	400
765	untuniutntrng55886	380.59363674944825	1	400
766	untuniutntrng55886	380.59363674944825	1	400
767	untuniutntrng55886	380.59363674944825	1	400
768	untuniutntrng55886	380.59363674944825	1	400
769	untuniutntrng55886	380.59363674944825	1	400
770	untuniutntrng55886	380.59363674944825	1	400
771	untuniutntrng55886	380.59363674944825	1	400
772	untuniutntrng55886	380.59363674944825	1	400
773	untuniutntrng55886	380.59363674944825	1	400
774	untuniutntrng55886	380.59363674944825	1	400
775	untuniutntrng55886	380.59363674944825	1	400
776	untuniutntrng55886	380.59363674944825	1	400
777	untuniutntrng55886	380.59363674944825	1	400
778	untuniutntrng55886	380.59363674944825	1	400
779	untuniutntrng55886	380.59363674944825	1	400
780	untuniutntrng55886	380.59363674944825	1	400
781	untuniutntrng55886	380.59363674944825	1	400
782	untuniutntrng55886	380.59363674944825	1	400
783	untuniutntrng55886	380.59363674944825	1	400
784	untuniutntrng55886	380.59363674944825	1	400
785	untuniutntrng55886	380.59363674944825	1	400
786	untuniutntrng55886	380.59363674944825	1	400
787	untuniutntrng55886	380.59363674944825	1	400
788	untuniutntrng55886	380.59363674944825	1	400
789	untuniutntrng55886	380.59363674944825	1	400
790	untuniutntrng55886	380.59363674944825	1	400
791	untuniutntrng55886	380.59363674944825	1	400
792	untuniutntrng55886	380.59363674944825	1	400
793	untuniutntrng55886	380.59363674944825	1	400
794	untuniutntrng55886	380.59363674944825	1	400
795	untuniutntrng55886	380.59363674944825	1	400
796	untuniutntrng55886	380.59363674944825	1	400
797	untuniutntrng55886	380.59363674944825	1	400
798	untuniutntrng55886	380.59363674944825	1	400
799	untuniutntrng55886	380.59363674944825	1	400
800	untuniutntrng55886	26.63079356900758	1	40
801	untuniutntrng55886	26.63079356900758	1	40
802	untuniutntrng55886	26.63079356900758	1	40
803	untuniutntrng55886	26.63079356900758	1	40
804	untuniutntrng55886	26.63079356900758	1	40
805	untuniutntrng55886	26.63079356900758	1	40
806	untuniutntrng55886	26.63079356900758	1	40
807	untuniutntrng55886	26.63079356900758	1	40
808	untuniutntrng55886	26.63079356900758	1	40
809	untuniutntrng55886	26.63079356900758	1	40
810	untuniutntrng55886	26.63079356900758	1	40
811	untuniutntrng55886	26.63079356900758	1	40
812	untuniutntrng55886	26.63079356900758	1	40
813	untuniutntrng55886	26.63079356900758	1	40
814	untuniutntrng55886	26.63079356900758	1	40
815	untuniutntrng55886	26.63079356900758	1	40
816	untuniutntrng55886	26.63079356900758	1	40
817	untuniutntrng55886	26.63079356900758	1	40
818	untuniutntrng55886	26.63079356900758	1	40
819	untuniutntrng55886	26.63079356900758	1	40
820	untuniutntrng55886	26.63079356900758	1	40
821	untuniutntrng55886	26.63079356900758	1	40
822	untuniutntrng55886	26.63079356900758	1	40
823	untuniutntrng55886	26.63079356900758	1	40
824	untuniutntrng55886	26.63079356900758	1	40
825	untuniutntrng55886	26.63079356900758	1	40
826	untuniutntrng55886	26.63079356900758	1	40
827	untuniutntrng55886	26.63079356900758	1	40
828	untuniutntrng55886	26.63079356900758	1	40
829	untuniutntrng55886	26.63079356900758	1	40
830	untuniutntrng55886	26.63079356900758	1	40
831	untuniutntrng55886	26.63079356900758	1	40
832	untuniutntrng55886	26.63079356900758	1	40
833	untuniutntrng55886	26.63079356900758	1	40
834	untuniutntrng55886	26.63079356900758	1	40
835	untuniutntrng55886	26.63079356900758	1	40
836	untuniutntrng55886	26.63079356900758	1	40
837	untuniutntrng55886	26.63079356900758	1	40
838	untuniutntrng55886	26.63079356900758	1	40
839	untuniutntrng55886	26.63079356900758	1	40
840	untuniutntrng55886	26.63079356900758	1	40
841	untuniutntrng55886	26.63079356900758	1	40
842	untuniutntrng55886	26.63079356900758	1	40
843	untuniutntrng55886	26.63079356900758	1	40
844	untuniutntrng55886	26.63079356900758	1	40
845	untuniutntrng55886	26.63079356900758	1	40
846	untuniutntrng55886	26.63079356900758	1	40
847	untuniutntrng55886	26.63079356900758	1	40
848	untuniutntrng55886	26.63079356900758	1	40
849	untuniutntrng55886	26.63079356900758	1	40
850	untuniutntrng55886	26.63079356900758	1	40
851	untuniutntrng55886	26.63079356900758	1	40
852	untuniutntrng55886	26.63079356900758	1	40
853	untuniutntrng55886	26.63079356900758	1	40
854	untuniutntrng55886	26.63079356900758	1	40
855	untuniutntrng55886	26.63079356900758	1	40
856	untuniutntrng55886	26.63079356900758	1	40
857	untuniutntrng55886	26.63079356900758	1	40
858	untuniutntrng55886	26.63079356900758	1	40
859	untuniutntrng55886	26.63079356900758	1	40
860	untuniutntrng55886	26.63079356900758	1	40
861	untuniutntrng55886	26.63079356900758	1	40
862	untuniutntrng55886	26.63079356900758	1	40
863	untuniutntrng55886	26.63079356900758	1	40
864	untuniutntrng55886	26.63079356900758	1	40
865	untuniutntrng55886	26.63079356900758	1	40
866	untuniutntrng55886	26.63079356900758	1	40
867	untuniutntrng55886	26.63079356900758	1	40
868	untuniutntrng55886	26.63079356900758	1	40
869	untuniutntrng55886	26.63079356900758	1	40
870	untuniutntrng55886	26.63079356900758	1	40
871	untuniutntrng55886	26.63079356900758	1	40
872	untuniutntrng55886	26.63079356900758	1	40
873	untuniutntrng55886	26.63079356900758	1	40
874	untuniutntrng55886	26.63079356900758	1	40
875	untuniutntrng55886	26.63079356900758	1	40
876	untuniutntrng55886	26.63079356900758	1	40
877	untuniutntrng55886	26.63079356900758	1	40
878	untuniutntrng55886	26.63079356900758	1	40
879	untuniutntrng55886	26.63079356900758	1	40
880	untuniutntrng55886	26.63079356900758	1	40
881	untuniutntrng55886	26.63079356900758	1	40
882	untuniutntrng55886	26.63079356900758	1	40
883	untuniutntrng55886	26.63079356900758	1	40
884	untuniutntrng55886	26.63079356900758	1	40
885	untuniutntrng55886	26.63079356900758	1	40
886	untuniutntrng55886	26.63079356900758	1	40
887	untuniutntrng55886	26.63079356900758	1	40
888	untuniutntrng55886	26.63079356900758	1	40
889	untuniutntrng55886	26.63079356900758	1	40
890	untuniutntrng55886	26.63079356900758	1	40
891	untuniutntrng55886	26.63079356900758	1	40
892	untuniutntrng55886	26.63079356900758	1	40
893	untuniutntrng55886	26.63079356900758	1	40
894	untuniutntrng55886	26.63079356900758	1	40
895	untuniutntrng55886	26.63079356900758	1	40
896	untuniutntrng55886	26.63079356900758	1	40
897	untuniutntrng55886	26.63079356900758	1	40
898	untuniutntrng55886	26.63079356900758	1	40
899	untuniutntrng55886	26.63079356900758	1	40
900	untuniutntrng55886	480.3208004307805	1	500
901	untuniutntrng55886	480.3208004307805	1	500
902	untuniutntrng55886	480.3208004307805	1	500
903	untuniutntrng55886	480.3208004307805	1	500
904	untuniutntrng55886	480.3208004307805	1	500
905	untuniutntrng55886	480.3208004307805	1	500
906	untuniutntrng55886	480.3208004307805	1	500
907	untuniutntrng55886	480.3208004307805	1	500
908	untuniutntrng55886	480.3208004307805	1	500
909	untuniutntrng55886	480.3208004307805	1	500
910	untuniutntrng55886	480.3208004307805	1	500
911	untuniutntrng55886	480.3208004307805	1	500
912	untuniutntrng55886	480.3208004307805	1	500
913	untuniutntrng55886	480.3208004307805	1	500
914	untuniutntrng55886	480.3208004307805	1	500
915	untuniutntrng55886	480.3208004307805	1	500
916	untuniutntrng55886	480.3208004307805	1	500
917	untuniutntrng55886	480.3208004307805	1	500
918	untuniutntrng55886	480.3208004307805	1	500
919	untuniutntrng55886	480.3208004307805	1	500
920	untuniutntrng55886	480.3208004307805	1	500
921	untuniutntrng55886	480.3208004307805	1	500
922	untuniutntrng55886	480.3208004307805	1	500
923	untuniutntrng55886	480.3208004307805	1	500
924	untuniutntrng55886	480.3208004307805	1	500
925	untuniutntrng55886	480.3208004307805	1	500
926	untuniutntrng55886	480.3208004307805	1	500
927	untuniutntrng55886	480.3208004307805	1	500
928	untuniutntrng55886	480.3208004307805	1	500
929	untuniutntrng55886	480.3208004307805	1	500
930	untuniutntrng55886	480.3208004307805	1	500
931	untuniutntrng55886	480.3208004307805	1	500
932	untuniutntrng55886	480.3208004307805	1	500
933	untuniutntrng55886	480.3208004307805	1	500
934	untuniutntrng55886	480.3208004307805	1	500
935	untuniutntrng55886	480.3208004307805	1	500
936	untuniutntrng55886	480.3208004307805	1	500
937	untuniutntrng55886	480.3208004307805	1	500
938	untuniutntrng55886	480.3208004307805	1	500
939	untuniutntrng55886	480.3208004307805	1	500
940	untuniutntrng55886	480.3208004307805	1	500
941	untuniutntrng55886	480.3208004307805	1	500
942	untuniutntrng55886	480.3208004307805	1	500
943	untuniutntrng55886	480.3208004307805	1	500
944	untuniutntrng55886	480.3208004307805	1	500
945	untuniutntrng55886	480.3208004307805	1	500
946	untuniutntrng55886	480.3208004307805	1	500
947	untuniutntrng55886	480.3208004307805	1	500
948	untuniutntrng55886	480.3208004307805	1	500
949	untuniutntrng55886	480.3208004307805	1	500
950	untuniutntrng55886	480.3208004307805	1	500
951	untuniutntrng55886	480.3208004307805	1	500
952	untuniutntrng55886	480.3208004307805	1	500
953	untuniutntrng55886	480.3208004307805	1	500
954	untuniutntrng55886	480.3208004307805	1	500
955	untuniutntrng55886	480.3208004307805	1	500
956	untuniutntrng55886	480.3208004307805	1	500
957	untuniutntrng55886	480.3208004307805	1	500
958	untuniutntrng55886	480.3208004307805	1	500
959	untuniutntrng55886	480.3208004307805	1	500
960	untuniutntrng55886	480.3208004307805	1	500
961	untuniutntrng55886	480.3208004307805	1	500
962	untuniutntrng55886	480.3208004307805	1	500
963	untuniutntrng55886	480.3208004307805	1	500
964	untuniutntrng55886	480.3208004307805	1	500
965	untuniutntrng55886	480.3208004307805	1	500
966	untuniutntrng55886	480.3208004307805	1	500
967	untuniutntrng55886	480.3208004307805	1	500
968	untuniutntrng55886	480.3208004307805	1	500
969	untuniutntrng55886	480.3208004307805	1	500
970	untuniutntrng55886	480.3208004307805	1	500
971	untuniutntrng55886	480.3208004307805	1	500
972	untuniutntrng55886	480.3208004307805	1	500
973	untuniutntrng55886	480.3208004307805	1	500
974	untuniutntrng55886	480.3208004307805	1	500
975	untuniutntrng55886	480.3208004307805	1	500
976	untuniutntrng55886	480.3208004307805	1	500
977	untuniutntrng55886	480.3208004307805	1	500
978	untuniutntrng55886	480.3208004307805	1	500
979	untuniutntrng55886	480.3208004307805	1	500
980	untuniutntrng55886	480.3208004307805	1	500
981	untuniutntrng55886	480.3208004307805	1	500
982	untuniutntrng55886	480.3208004307805	1	500
983	untuniutntrng55886	480.3208004307805	1	500
984	untuniutntrng55886	480.3208004307805	1	500
985	untuniutntrng55886	480.3208004307805	1	500
986	untuniutntrng55886	480.3208004307805	1	500
987	untuniutntrng55886	480.3208004307805	1	500
988	untuniutntrng55886	480.3208004307805	1	500
989	untuniutntrng55886	480.3208004307805	1	500
990	untuniutntrng55886	480.3208004307805	1	500
991	untuniutntrng55886	480.3208004307805	1	500
992	untuniutntrng55886	480.3208004307805	1	500
993	untuniutntrng55886	480.3208004307805	1	500
994	untuniutntrng55886	480.3208004307805	1	500
995	untuniutntrng55886	480.3208004307805	1	500
996	untuniutntrng55886	480.3208004307805	1	500
997	untuniutntrng55886	480.3208004307805	1	500
998	untuniutntrng55886	480.3208004307805	1	500
999	untuniutntrng55886	480.3208004307805	1	500
1000	untuniutntrng55886	35.66944381507503	1	50
1001	untuniutntrng55886	35.66944381507503	1	50
1002	untuniutntrng55886	35.66944381507503	1	50
1003	untuniutntrng55886	35.66944381507503	1	50
1004	untuniutntrng55886	35.66944381507503	1	50
1005	untuniutntrng55886	35.66944381507503	1	50
1006	untuniutntrng55886	35.66944381507503	1	50
1007	untuniutntrng55886	35.66944381507503	1	50
1008	untuniutntrng55886	35.66944381507503	1	50
1009	untuniutntrng55886	35.66944381507503	1	50
1010	untuniutntrng55886	35.66944381507503	1	50
1011	untuniutntrng55886	35.66944381507503	1	50
1012	untuniutntrng55886	35.66944381507503	1	50
1013	untuniutntrng55886	35.66944381507503	1	50
1014	untuniutntrng55886	35.66944381507503	1	50
1015	untuniutntrng55886	35.66944381507503	1	50
1016	untuniutntrng55886	35.66944381507503	1	50
1017	untuniutntrng55886	35.66944381507503	1	50
1018	untuniutntrng55886	35.66944381507503	1	50
1019	untuniutntrng55886	35.66944381507503	1	50
1020	untuniutntrng55886	35.66944381507503	1	50
1021	untuniutntrng55886	35.66944381507503	1	50
1022	untuniutntrng55886	35.66944381507503	1	50
1023	untuniutntrng55886	35.66944381507503	1	50
1024	untuniutntrng55886	35.66944381507503	1	50
1025	untuniutntrng55886	35.66944381507503	1	50
1026	untuniutntrng55886	35.66944381507503	1	50
1027	untuniutntrng55886	35.66944381507503	1	50
1028	untuniutntrng55886	35.66944381507503	1	50
1029	untuniutntrng55886	35.66944381507503	1	50
1030	untuniutntrng55886	35.66944381507503	1	50
1031	untuniutntrng55886	35.66944381507503	1	50
1032	untuniutntrng55886	35.66944381507503	1	50
1033	untuniutntrng55886	35.66944381507503	1	50
1034	untuniutntrng55886	35.66944381507503	1	50
1035	untuniutntrng55886	35.66944381507503	1	50
1036	untuniutntrng55886	35.66944381507503	1	50
1037	untuniutntrng55886	35.66944381507503	1	50
1038	untuniutntrng55886	35.66944381507503	1	50
1039	untuniutntrng55886	35.66944381507503	1	50
1040	untuniutntrng55886	35.66944381507503	1	50
1041	untuniutntrng55886	35.66944381507503	1	50
1042	untuniutntrng55886	35.66944381507503	1	50
1043	untuniutntrng55886	35.66944381507503	1	50
1044	untuniutntrng55886	35.66944381507503	1	50
1045	untuniutntrng55886	35.66944381507503	1	50
1046	untuniutntrng55886	35.66944381507503	1	50
1047	untuniutntrng55886	35.66944381507503	1	50
1048	untuniutntrng55886	35.66944381507503	1	50
1049	untuniutntrng55886	35.66944381507503	1	50
1050	untuniutntrng55886	35.66944381507503	1	50
1051	untuniutntrng55886	35.66944381507503	1	50
1052	untuniutntrng55886	35.66944381507503	1	50
1053	untuniutntrng55886	35.66944381507503	1	50
1054	untuniutntrng55886	35.66944381507503	1	50
1055	untuniutntrng55886	35.66944381507503	1	50
1056	untuniutntrng55886	35.66944381507503	1	50
1057	untuniutntrng55886	35.66944381507503	1	50
1058	untuniutntrng55886	35.66944381507503	1	50
1059	untuniutntrng55886	35.66944381507503	1	50
1060	untuniutntrng55886	35.66944381507503	1	50
1061	untuniutntrng55886	35.66944381507503	1	50
1062	untuniutntrng55886	35.66944381507503	1	50
1063	untuniutntrng55886	35.66944381507503	1	50
1064	untuniutntrng55886	35.66944381507503	1	50
1065	untuniutntrng55886	35.66944381507503	1	50
1066	untuniutntrng55886	35.66944381507503	1	50
1067	untuniutntrng55886	35.66944381507503	1	50
1068	untuniutntrng55886	35.66944381507503	1	50
1069	untuniutntrng55886	35.66944381507503	1	50
1070	untuniutntrng55886	35.66944381507503	1	50
1071	untuniutntrng55886	35.66944381507503	1	50
1072	untuniutntrng55886	35.66944381507503	1	50
1073	untuniutntrng55886	35.66944381507503	1	50
1074	untuniutntrng55886	35.66944381507503	1	50
1075	untuniutntrng55886	35.66944381507503	1	50
1076	untuniutntrng55886	35.66944381507503	1	50
1077	untuniutntrng55886	35.66944381507503	1	50
1078	untuniutntrng55886	35.66944381507503	1	50
1079	untuniutntrng55886	35.66944381507503	1	50
1080	untuniutntrng55886	35.66944381507503	1	50
1081	untuniutntrng55886	35.66944381507503	1	50
1082	untuniutntrng55886	35.66944381507503	1	50
1083	untuniutntrng55886	35.66944381507503	1	50
1084	untuniutntrng55886	35.66944381507503	1	50
1085	untuniutntrng55886	35.66944381507503	1	50
1086	untuniutntrng55886	35.66944381507503	1	50
1087	untuniutntrng55886	35.66944381507503	1	50
1088	untuniutntrng55886	35.66944381507503	1	50
1089	untuniutntrng55886	35.66944381507503	1	50
1090	untuniutntrng55886	35.66944381507503	1	50
1091	untuniutntrng55886	35.66944381507503	1	50
1092	untuniutntrng55886	35.66944381507503	1	50
1093	untuniutntrng55886	35.66944381507503	1	50
1094	untuniutntrng55886	35.66944381507503	1	50
1095	untuniutntrng55886	35.66944381507503	1	50
1096	untuniutntrng55886	35.66944381507503	1	50
1097	untuniutntrng55886	35.66944381507503	1	50
1098	untuniutntrng55886	35.66944381507503	1	50
1099	untuniutntrng55886	35.66944381507503	1	50
