	zeta_sd2_words	zeta_sd2	zeta_sd2_rang	frequency
508	untuniutntrng55886	0.0011737781231141164	34756	300
509	untuniutntrng55886	0.0011737781231141164	34374	300
510	untuniutntrng55886	0.0011737781231141164	36300	300
511	untuniutntrng55886	0.0011737781231141164	36537	300
512	untuniutntrng55886	0.0011737781231141164	35194	300
513	untuniutntrng55886	0.0011737781231141164	35031	300
514	untuniutntrng55886	0.0011737781231141164	34536	300
515	untuniutntrng55886	0.0011737781231141164	34471	300
516	untuniutntrng55886	0.0011737781231141164	36233	300
517	untuniutntrng55886	0.0011737781231141164	34116	300
518	untuniutntrng55886	0.0011737781231141164	35262	300
519	untuniutntrng55886	0.0011737781231141164	36376	300
520	untuniutntrng55886	0.0011737781231141164	35950	300
521	untuniutntrng55886	0.0011737781231141164	35488	300
522	untuniutntrng55886	0.0011737781231141164	34963	300
523	untuniutntrng55886	0.0011737781231141164	35726	300
524	untuniutntrng55886	0.0011737781231141164	34545	300
525	untuniutntrng55886	0.0011737781231141164	35021	300
526	untuniutntrng55886	0.0011737781231141164	35292	300
527	untuniutntrng55886	0.0011737781231141164	33873	300
528	untuniutntrng55886	0.0011737781231141164	33715	300
529	untuniutntrng55886	0.0011737781231141164	34471	300
530	untuniutntrng55886	0.0011737781231141164	36522	300
531	untuniutntrng55886	0.0011737781231141164	35948	300
532	untuniutntrng55886	0.0011737781231141164	35767	300
533	untuniutntrng55886	0.0011737781231141164	35157	300
534	untuniutntrng55886	0.0011737781231141164	35565	300
535	untuniutntrng55886	0.0011737781231141164	34903	300
536	untuniutntrng55886	0.0011737781231141164	33895	300
537	untuniutntrng55886	0.0011737781231141164	36162	300
538	untuniutntrng55886	0.0011737781231141164	36640	300
539	untuniutntrng55886	0.0011737781231141164	35617	300
540	untuniutntrng55886	0.0011737781231141164	35993	300
541	untuniutntrng55886	0.0011737781231141164	36483	300
542	untuniutntrng55886	0.0011737781231141164	34664	300
543	untuniutntrng55886	0.0011737781231141164	35553	300
544	untuniutntrng55886	0.0011737781231141164	34336	300
545	untuniutntrng55886	0.0011737781231141164	34453	300
546	untuniutntrng55886	0.0011737781231141164	35551	300
547	untuniutntrng55886	0.0011737781231141164	34836	300
548	untuniutntrng55886	0.0011737781231141164	36399	300
549	untuniutntrng55886	0.0011737781231141164	35605	300
550	untuniutntrng55886	0.0011737781231141164	34856	300
551	untuniutntrng55886	0.0011737781231141164	34003	300
552	untuniutntrng55886	0.0011737781231141164	35948	300
553	untuniutntrng55886	0.0011737781231141164	35892	300
554	untuniutntrng55886	0.0011737781231141164	35864	300
555	untuniutntrng55886	0.0011737781231141164	35328	300
556	untuniutntrng55886	0.0011737781231141164	36002	300
557	untuniutntrng55886	0.0011737781231141164	36711	300
558	untuniutntrng55886	0.0011737781231141164	35031	300
559	untuniutntrng55886	0.0011737781231141164	34796	300
560	untuniutntrng55886	0.0011737781231141164	35947	300
561	untuniutntrng55886	0.0011737781231141164	35011	300
562	untuniutntrng55886	0.0011737781231141164	33987	300
563	untuniutntrng55886	0.0011737781231141164	34219	300
564	untuniutntrng55886	0.0011737781231141164	35280	300
565	untuniutntrng55886	0.0011737781231141164	34066	300
566	untuniutntrng55886	0.0011737781231141164	35977	300
567	untuniutntrng55886	0.0011737781231141164	35745	300
568	untuniutntrng55886	0.0011737781231141164	34003	300
569	untuniutntrng55886	0.0011737781231141164	33811	300
570	untuniutntrng55886	0.0011737781231141164	35684	300
571	untuniutntrng55886	0.0011737781231141164	36644	300
572	untuniutntrng55886	0.0011737781231141164	35988	300
573	untuniutntrng55886	0.0011737781231141164	35423	300
574	untuniutntrng55886	0.0011737781231141164	34012	300
575	untuniutntrng55886	0.0011737781231141164	34385	300
576	untuniutntrng55886	0.0011737781231141164	35391	300
577	untuniutntrng55886	0.0011737781231141164	35219	300
578	untuniutntrng55886	0.0011737781231141164	36423	300
579	untuniutntrng55886	0.0011737781231141164	33834	300
580	untuniutntrng55886	0.0011737781231141164	35679	300
581	untuniutntrng55886	0.0011737781231141164	35833	300
582	untuniutntrng55886	0.0011737781231141164	36160	300
583	untuniutntrng55886	0.0011737781231141164	34059	300
584	untuniutntrng55886	0.0011737781231141164	36562	300
585	untuniutntrng55886	0.0011737781231141164	35740	300
586	untuniutntrng55886	0.0011737781231141164	35259	300
587	untuniutntrng55886	0.0011737781231141164	36659	300
588	untuniutntrng55886	0.0011737781231141164	36607	300
589	untuniutntrng55886	0.0011737781231141164	36187	300
590	untuniutntrng55886	0.0011737781231141164	35599	300
591	untuniutntrng55886	0.0011737781231141164	36077	300
592	untuniutntrng55886	0.0011737781231141164	35407	300
593	untuniutntrng55886	0.0011737781231141164	36081	300
594	untuniutntrng55886	0.0011737781231141164	33866	300
595	untuniutntrng55886	0.0011737781231141164	35418	300
596	untuniutntrng55886	0.0011737781231141164	34447	300
597	untuniutntrng55886	0.0011737781231141164	35323	300
598	untuniutntrng55886	0.0011737781231141164	36485	300
599	untuniutntrng55886	0.0011737781231141164	35429	300
600	untuniutntrng55886	0.0011737781231141164	34905	30
601	untuniutntrng55886	0.0011737781231141164	35019	30
602	untuniutntrng55886	0.0011737781231141164	35511	30
603	untuniutntrng55886	0.0011737781231141164	34438	30
604	untuniutntrng55886	0.0011737781231141164	34663	30
605	untuniutntrng55886	0.0011737781231141164	34850	30
606	untuniutntrng55886	0.0011737781231141164	34348	30
607	untuniutntrng55886	0.0011737781231141164	35062	30
608	untuniutntrng55886	0.0011737781231141164	36385	30
609	untuniutntrng55886	0.0011737781231141164	36425	30
610	untuniutntrng55886	0.0011737781231141164	34340	30
611	untuniutntrng55886	0.0011737781231141164	34176	30
612	untuniutntrng55886	0.0011737781231141164	35395	30
613	untuniutntrng55886	0.0011737781231141164	36077	30
614	untuniutntrng55886	0.0011737781231141164	35894	30
615	untuniutntrng55886	0.0011737781231141164	35046	30
616	untuniutntrng55886	0.0011737781231141164	36491	30
617	untuniutntrng55886	0.0011737781231141164	36637	30
618	untuniutntrng55886	0.0011737781231141164	35768	30
619	untuniutntrng55886	0.0011737781231141164	35898	30
620	untuniutntrng55886	0.0011737781231141164	34833	30
621	untuniutntrng55886	0.0011737781231141164	36234	30
622	untuniutntrng55886	0.0011737781231141164	34869	30
623	untuniutntrng55886	0.0011737781231141164	36438	30
624	untuniutntrng55886	0.0011737781231141164	35837	30
625	untuniutntrng55886	0.0011737781231141164	35816	30
626	untuniutntrng55886	0.0011737781231141164	35949	30
627	untuniutntrng55886	0.0011737781231141164	36221	30
628	untuniutntrng55886	0.0011737781231141164	35976	30
629	untuniutntrng55886	0.0011737781231141164	35806	30
630	untuniutntrng55886	0.0011737781231141164	34398	30
631	untuniutntrng55886	0.0011737781231141164	34883	30
632	untuniutntrng55886	0.0011737781231141164	36374	30
633	untuniutntrng55886	0.0011737781231141164	35884	30
634	untuniutntrng55886	0.0011737781231141164	35922	30
635	untuniutntrng55886	0.0011737781231141164	36515	30
636	untuniutntrng55886	0.0011737781231141164	34271	30
637	untuniutntrng55886	0.0011737781231141164	35025	30
638	untuniutntrng55886	0.0011737781231141164	36248	30
639	untuniutntrng55886	0.0011737781231141164	33983	30
640	untuniutntrng55886	0.0011737781231141164	35479	30
641	untuniutntrng55886	0.0011737781231141164	34908	30
642	untuniutntrng55886	0.0011737781231141164	35406	30
643	untuniutntrng55886	0.0011737781231141164	35424	30
644	untuniutntrng55886	0.0011737781231141164	35594	30
645	untuniutntrng55886	0.0011737781231141164	35445	30
646	untuniutntrng55886	0.0011737781231141164	34744	30
647	untuniutntrng55886	0.0011737781231141164	35790	30
648	untuniutntrng55886	0.0011737781231141164	34019	30
649	untuniutntrng55886	0.0011737781231141164	35353	30
650	untuniutntrng55886	0.0011737781231141164	34523	30
651	untuniutntrng55886	0.0011737781231141164	34897	30
652	untuniutntrng55886	0.0011737781231141164	34664	30
653	untuniutntrng55886	0.0011737781231141164	34226	30
654	untuniutntrng55886	0.0011737781231141164	36033	30
655	untuniutntrng55886	0.0011737781231141164	33906	30
656	untuniutntrng55886	0.0011737781231141164	35005	30
657	untuniutntrng55886	0.0011737781231141164	35875	30
658	untuniutntrng55886	0.0011737781231141164	35225	30
659	untuniutntrng55886	0.0011737781231141164	36802	30
660	untuniutntrng55886	0.0011737781231141164	33953	30
661	untuniutntrng55886	0.0011737781231141164	34376	30
662	untuniutntrng55886	0.0011737781231141164	35508	30
663	untuniutntrng55886	0.0011737781231141164	35249	30
664	untuniutntrng55886	0.0011737781231141164	34177	30
665	untuniutntrng55886	0.0011737781231141164	35341	30
666	untuniutntrng55886	0.0011737781231141164	34119	30
667	untuniutntrng55886	0.0011737781231141164	34790	30
668	untuniutntrng55886	0.0011737781231141164	35290	30
669	untuniutntrng55886	0.0011737781231141164	33850	30
670	untuniutntrng55886	0.0011737781231141164	34802	30
671	untuniutntrng55886	0.0011737781231141164	35662	30
672	untuniutntrng55886	0.0011737781231141164	36352	30
673	untuniutntrng55886	0.0011737781231141164	33875	30
674	untuniutntrng55886	0.0011737781231141164	35889	30
675	untuniutntrng55886	0.0011737781231141164	34514	30
676	untuniutntrng55886	0.0011737781231141164	34825	30
677	untuniutntrng55886	0.0011737781231141164	35826	30
678	untuniutntrng55886	0.0011737781231141164	35140	30
679	untuniutntrng55886	0.0011737781231141164	35366	30
680	untuniutntrng55886	0.0011737781231141164	35937	30
681	untuniutntrng55886	0.0011737781231141164	34483	30
682	untuniutntrng55886	0.0011737781231141164	35987	30
683	untuniutntrng55886	0.0011737781231141164	34876	30
684	untuniutntrng55886	0.0011737781231141164	34243	30
685	untuniutntrng55886	0.0011737781231141164	36363	30
686	untuniutntrng55886	0.0011737781231141164	34875	30
687	untuniutntrng55886	0.0011737781231141164	35886	30
688	untuniutntrng55886	0.0011737781231141164	35357	30
689	untuniutntrng55886	0.0011737781231141164	35173	30
690	untuniutntrng55886	0.0011737781231141164	35205	30
691	untuniutntrng55886	0.0011737781231141164	35918	30
692	untuniutntrng55886	0.0011737781231141164	34731	30
693	untuniutntrng55886	0.0011737781231141164	33774	30
694	untuniutntrng55886	0.0011737781231141164	34726	30
695	untuniutntrng55886	0.0011737781231141164	36802	30
696	untuniutntrng55886	0.0011737781231141164	36430	30
697	untuniutntrng55886	0.0011737781231141164	36460	30
698	untuniutntrng55886	0.0011737781231141164	33884	30
699	untuniutntrng55886	0.0011737781231141164	34048	30
700	untuniutntrng55886	0.0011737781231141164	35661	400
701	untuniutntrng55886	0.0011737781231141164	35347	400
702	untuniutntrng55886	0.0011737781231141164	36004	400
703	untuniutntrng55886	0.0011737781231141164	34679	400
704	untuniutntrng55886	0.0011737781231141164	35475	400
705	untuniutntrng55886	0.0011737781231141164	36100	400
706	untuniutntrng55886	0.0011737781231141164	34763	400
707	untuniutntrng55886	0.0011737781231141164	34337	400
708	untuniutntrng55886	0.0011737781231141164	34324	400
709	untuniutntrng55886	0.0011737781231141164	34403	400
710	untuniutntrng55886	0.0011737781231141164	34247	400
711	untuniutntrng55886	0.0011737781231141164	35718	400
712	untuniutntrng55886	0.0011737781231141164	34939	400
713	untuniutntrng55886	0.0011737781231141164	34584	400
714	untuniutntrng55886	0.0011737781231141164	35352	400
715	untuniutntrng55886	0.0011737781231141164	35863	400
716	untuniutntrng55886	0.0011737781231141164	35530	400
717	untuniutntrng55886	0.0011737781231141164	36259	400
718	untuniutntrng55886	0.0011737781231141164	35291	400
719	untuniutntrng55886	0.0011737781231141164	36494	400
720	untuniutntrng55886	0.0011737781231141164	34234	400
721	untuniutntrng55886	0.0011737781231141164	34859	400
722	untuniutntrng55886	0.0011737781231141164	35717	400
723	untuniutntrng55886	0.0011737781231141164	34786	400
724	untuniutntrng55886	0.0011737781231141164	35784	400
725	untuniutntrng55886	0.0011737781231141164	35021	400
726	untuniutntrng55886	0.0011737781231141164	35400	400
727	untuniutntrng55886	0.0011737781231141164	34782	400
728	untuniutntrng55886	0.0011737781231141164	34980	400
729	untuniutntrng55886	0.0011737781231141164	36427	400
730	untuniutntrng55886	0.0011737781231141164	33819	400
731	untuniutntrng55886	0.0011737781231141164	35440	400
732	untuniutntrng55886	0.0011737781231141164	34697	400
733	untuniutntrng55886	0.0011737781231141164	34878	400
734	untuniutntrng55886	0.0011737781231141164	36259	400
735	untuniutntrng55886	0.0011737781231141164	35594	400
736	untuniutntrng55886	0.0011737781231141164	36071	400
737	untuniutntrng55886	0.0011737781231141164	36456	400
738	untuniutntrng55886	0.0011737781231141164	35595	400
739	untuniutntrng55886	0.0011737781231141164	35812	400
740	untuniutntrng55886	0.0011737781231141164	33965	400
741	untuniutntrng55886	0.0011737781231141164	36149	400
742	untuniutntrng55886	0.0011737781231141164	35303	400
743	untuniutntrng55886	0.0011737781231141164	36112	400
744	untuniutntrng55886	0.0011737781231141164	34806	400
745	untuniutntrng55886	0.0011737781231141164	35442	400
746	untuniutntrng55886	0.0011737781231141164	34016	400
747	untuniutntrng55886	0.0011737781231141164	34377	400
748	untuniutntrng55886	0.0011737781231141164	34982	400
749	untuniutntrng55886	0.0011737781231141164	36535	400
750	untuniutntrng55886	0.0011737781231141164	35833	400
751	untuniutntrng55886	0.0011737781231141164	36338	400
752	untuniutntrng55886	0.0011737781231141164	35709	400
753	untuniutntrng55886	0.0011737781231141164	34660	400
754	untuniutntrng55886	0.0011737781231141164	35716	400
755	untuniutntrng55886	0.0011737781231141164	36274	400
756	untuniutntrng55886	0.0011737781231141164	35794	400
757	untuniutntrng55886	0.0011737781231141164	36696	400
758	untuniutntrng55886	0.0011737781231141164	35517	400
759	untuniutntrng55886	0.0011737781231141164	34751	400
760	untuniutntrng55886	0.0011737781231141164	36304	400
761	untuniutntrng55886	0.0011737781231141164	33912	400
762	untuniutntrng55886	0.0011737781231141164	35663	400
763	untuniutntrng55886	0.0011737781231141164	34949	400
764	untuniutntrng55886	0.0011737781231141164	35987	400
765	untuniutntrng55886	0.0011737781231141164	35694	400
766	untuniutntrng55886	0.0011737781231141164	34784	400
767	untuniutntrng55886	0.0011737781231141164	35945	400
768	untuniutntrng55886	0.0011737781231141164	35872	400
769	untuniutntrng55886	0.0011737781231141164	35397	400
770	untuniutntrng55886	0.0011737781231141164	34129	400
771	untuniutntrng55886	0.0011737781231141164	35693	400
772	untuniutntrng55886	0.0011737781231141164	34868	400
773	untuniutntrng55886	0.0011737781231141164	36135	400
774	untuniutntrng55886	0.0011737781231141164	34192	400
775	untuniutntrng55886	0.0011737781231141164	36557	400
776	untuniutntrng55886	0.0011737781231141164	35815	400
777	untuniutntrng55886	0.0011737781231141164	35220	400
778	untuniutntrng55886	0.0011737781231141164	36689	400
779	untuniutntrng55886	0.0011737781231141164	35551	400
780	untuniutntrng55886	0.0011737781231141164	35842	400
781	untuniutntrng55886	0.0011737781231141164	35897	400
782	untuniutntrng55886	0.0011737781231141164	34775	400
783	untuniutntrng55886	0.0011737781231141164	35411	400
784	untuniutntrng55886	0.0011737781231141164	33822	400
785	untuniutntrng55886	0.0011737781231141164	35963	400
786	untuniutntrng55886	0.0011737781231141164	35785	400
787	untuniutntrng55886	0.0011737781231141164	36577	400
788	untuniutntrng55886	0.0011737781231141164	35012	400
789	untuniutntrng55886	0.0011737781231141164	35352	400
790	untuniutntrng55886	0.0011737781231141164	35925	400
791	untuniutntrng55886	0.0011737781231141164	34617	400
792	untuniutntrng55886	0.0011737781231141164	35254	400
793	untuniutntrng55886	0.0011737781231141164	36028	400
794	untuniutntrng55886	0.0011737781231141164	34971	400
795	untuniutntrng55886	0.0011737781231141164	35985	400
796	untuniutntrng55886	0.0011737781231141164	35432	400
797	untuniutntrng55886	0.0011737781231141164	36130	400
798	untuniutntrng55886	0.0011737781231141164	34350	400
799	untuniutntrng55886	0.0011737781231141164	35515	400
800	untuniutntrng55886	0.0011737781231141164	35697	40
801	untuniutntrng55886	0.0011737781231141164	33703	40
802	untuniutntrng55886	0.0011737781231141164	33771	40
803	untuniutntrng55886	0.0011737781231141164	36242	40
804	untuniutntrng55886	0.0011737781231141164	34343	40
805	untuniutntrng55886	0.0011737781231141164	35163	40
806	untuniutntrng55886	0.0011737781231141164	34854	40
807	untuniutntrng55886	0.0011737781231141164	35932	40
808	untuniutntrng55886	0.0011737781231141164	34092	40
809	untuniutntrng55886	0.0011737781231141164	34819	40
810	untuniutntrng55886	0.0011737781231141164	33985	40
811	untuniutntrng55886	0.0011737781231141164	35794	40
812	untuniutntrng55886	0.0011737781231141164	36097	40
813	untuniutntrng55886	0.0011737781231141164	35711	40
814	untuniutntrng55886	0.0011737781231141164	33950	40
815	untuniutntrng55886	0.0011737781231141164	33845	40
816	untuniutntrng55886	0.0011737781231141164	34798	40
817	untuniutntrng55886	0.0011737781231141164	33666	40
818	untuniutntrng55886	0.0011737781231141164	34967	40
819	untuniutntrng55886	0.0011737781231141164	36190	40
820	untuniutntrng55886	0.0011737781231141164	34738	40
821	untuniutntrng55886	0.0011737781231141164	36498	40
822	untuniutntrng55886	0.0011737781231141164	35237	40
823	untuniutntrng55886	0.0011737781231141164	36230	40
824	untuniutntrng55886	0.0011737781231141164	35685	40
825	untuniutntrng55886	0.0011737781231141164	34703	40
826	untuniutntrng55886	0.0011737781231141164	35048	40
827	untuniutntrng55886	0.0011737781231141164	34751	40
828	untuniutntrng55886	0.0011737781231141164	35397	40
829	untuniutntrng55886	0.0011737781231141164	33863	40
830	untuniutntrng55886	0.0011737781231141164	35303	40
831	untuniutntrng55886	0.0011737781231141164	35223	40
832	untuniutntrng55886	0.0011737781231141164	35441	40
833	untuniutntrng55886	0.0011737781231141164	35470	40
834	untuniutntrng55886	0.0011737781231141164	35901	40
835	untuniutntrng55886	0.0011737781231141164	34579	40
836	untuniutntrng55886	0.0011737781231141164	35650	40
837	untuniutntrng55886	0.0011737781231141164	33818	40
838	untuniutntrng55886	0.0011737781231141164	34103	40
839	untuniutntrng55886	0.0011737781231141164	36338	40
840	untuniutntrng55886	0.0011737781231141164	33917	40
841	untuniutntrng55886	0.0011737781231141164	34738	40
842	untuniutntrng55886	0.0011737781231141164	35294	40
843	untuniutntrng55886	0.0011737781231141164	35797	40
844	untuniutntrng55886	0.0011737781231141164	36062	40
845	untuniutntrng55886	0.0011737781231141164	34888	40
846	untuniutntrng55886	0.0011737781231141164	34476	40
847	untuniutntrng55886	0.0011737781231141164	33954	40
848	untuniutntrng55886	0.0011737781231141164	34790	40
849	untuniutntrng55886	0.0011737781231141164	34866	40
850	untuniutntrng55886	0.0011737781231141164	35467	40
851	untuniutntrng55886	0.0011737781231141164	34029	40
852	untuniutntrng55886	0.0011737781231141164	36250	40
853	untuniutntrng55886	0.0011737781231141164	33834	40
854	untuniutntrng55886	0.0011737781231141164	36615	40
855	untuniutntrng55886	0.0011737781231141164	33753	40
856	untuniutntrng55886	0.0011737781231141164	34603	40
857	untuniutntrng55886	0.0011737781231141164	34669	40
858	untuniutntrng55886	0.0011737781231141164	35621	40
859	untuniutntrng55886	0.0011737781231141164	35823	40
860	untuniutntrng55886	0.0011737781231141164	35589	40
861	untuniutntrng55886	0.0011737781231141164	34737	40
862	untuniutntrng55886	0.0011737781231141164	35471	40
863	untuniutntrng55886	0.0011737781231141164	35723	40
864	untuniutntrng55886	0.0011737781231141164	34690	40
865	untuniutntrng55886	0.0011737781231141164	36236	40
866	untuniutntrng55886	0.0011737781231141164	35612	40
867	untuniutntrng55886	0.0011737781231141164	36405	40
868	untuniutntrng55886	0.0011737781231141164	35737	40
869	untuniutntrng55886	0.0011737781231141164	35319	40
870	untuniutntrng55886	0.0011737781231141164	36464	40
871	untuniutntrng55886	0.0011737781231141164	35829	40
872	untuniutntrng55886	0.0011737781231141164	36373	40
873	untuniutntrng55886	0.0011737781231141164	35432	40
874	untuniutntrng55886	0.0011737781231141164	35671	40
875	untuniutntrng55886	0.0011737781231141164	36031	40
876	untuniutntrng55886	0.0011737781231141164	35238	40
877	untuniutntrng55886	0.0011737781231141164	33921	40
878	untuniutntrng55886	0.0011737781231141164	35189	40
879	untuniutntrng55886	0.0011737781231141164	34977	40
880	untuniutntrng55886	0.0011737781231141164	35357	40
881	untuniutntrng55886	0.0011737781231141164	35113	40
882	untuniutntrng55886	0.0011737781231141164	35469	40
883	untuniutntrng55886	0.0011737781231141164	34386	40
884	untuniutntrng55886	0.0011737781231141164	34669	40
885	untuniutntrng55886	0.0011737781231141164	35185	40
886	untuniutntrng55886	0.0011737781231141164	34816	40
887	untuniutntrng55886	0.0011737781231141164	36487	40
888	untuniutntrng55886	0.0011737781231141164	35746	40
889	untuniutntrng55886	0.0011737781231141164	36137	40
890	untuniutntrng55886	0.0011737781231141164	34785	40
891	untuniutntrng55886	0.0011737781231141164	35275	40
892	untuniutntrng55886	0.0011737781231141164	35017	40
893	untuniutntrng55886	0.0011737781231141164	33674	40
894	untuniutntrng55886	0.0011737781231141164	34964	40
895	untuniutntrng55886	0.0011737781231141164	34231	40
896	untuniutntrng55886	0.0011737781231141164	34523	40
897	untuniutntrng55886	0.0011737781231141164	34067	40
898	untuniutntrng55886	0.0011737781231141164	35647	40
899	untuniutntrng55886	0.0011737781231141164	34430	40
900	untuniutntrng55886	0.0011737781231141164	34328	500
901	untuniutntrng55886	0.0011737781231141164	33960	500
902	untuniutntrng55886	0.0011737781231141164	36047	500
903	untuniutntrng55886	0.0011737781231141164	34170	500
904	untuniutntrng55886	0.0011737781231141164	34611	500
905	untuniutntrng55886	0.0011737781231141164	36336	500
906	untuniutntrng55886	0.0011737781231141164	35676	500
907	untuniutntrng55886	0.0011737781231141164	33995	500
908	untuniutntrng55886	0.0011737781231141164	34851	500
909	untuniutntrng55886	0.0011737781231141164	35670	500
910	untuniutntrng55886	0.0011737781231141164	34198	500
911	untuniutntrng55886	0.0011737781231141164	35846	500
912	untuniutntrng55886	0.0011737781231141164	35808	500
913	untuniutntrng55886	0.0011737781231141164	34669	500
914	untuniutntrng55886	0.0011737781231141164	34707	500
915	untuniutntrng55886	0.0011737781231141164	34244	500
916	untuniutntrng55886	0.0011737781231141164	33778	500
917	untuniutntrng55886	0.0011737781231141164	34440	500
918	untuniutntrng55886	0.0011737781231141164	36161	500
919	untuniutntrng55886	0.0011737781231141164	35764	500
920	untuniutntrng55886	0.0011737781231141164	35907	500
921	untuniutntrng55886	0.0011737781231141164	35466	500
922	untuniutntrng55886	0.0011737781231141164	34592	500
923	untuniutntrng55886	0.0011737781231141164	35769	500
924	untuniutntrng55886	0.0011737781231141164	34990	500
925	untuniutntrng55886	0.0011737781231141164	36492	500
926	untuniutntrng55886	0.0011737781231141164	36246	500
927	untuniutntrng55886	0.0011737781231141164	35688	500
928	untuniutntrng55886	0.0011737781231141164	35571	500
929	untuniutntrng55886	0.0011737781231141164	35452	500
930	untuniutntrng55886	0.0011737781231141164	35578	500
931	untuniutntrng55886	0.0011737781231141164	36249	500
932	untuniutntrng55886	0.0011737781231141164	36559	500
933	untuniutntrng55886	0.0011737781231141164	35929	500
934	untuniutntrng55886	0.0011737781231141164	35420	500
935	untuniutntrng55886	0.0011737781231141164	35002	500
936	untuniutntrng55886	0.0011737781231141164	35821	500
937	untuniutntrng55886	0.0011737781231141164	35655	500
938	untuniutntrng55886	0.0011737781231141164	35695	500
939	untuniutntrng55886	0.0011737781231141164	34697	500
940	untuniutntrng55886	0.0011737781231141164	34872	500
941	untuniutntrng55886	0.0011737781231141164	35486	500
942	untuniutntrng55886	0.0011737781231141164	35198	500
943	untuniutntrng55886	0.0011737781231141164	34078	500
944	untuniutntrng55886	0.0011737781231141164	35465	500
945	untuniutntrng55886	0.0011737781231141164	36075	500
946	untuniutntrng55886	0.0011737781231141164	35748	500
947	untuniutntrng55886	0.0011737781231141164	36029	500
948	untuniutntrng55886	0.0011737781231141164	35732	500
949	untuniutntrng55886	0.0011737781231141164	35294	500
950	untuniutntrng55886	0.0011737781231141164	35811	500
951	untuniutntrng55886	0.0011737781231141164	36517	500
952	untuniutntrng55886	0.0011737781231141164	35632	500
953	untuniutntrng55886	0.0011737781231141164	35766	500
954	untuniutntrng55886	0.0011737781231141164	34279	500
955	untuniutntrng55886	0.0011737781231141164	34445	500
956	untuniutntrng55886	0.0011737781231141164	36509	500
957	untuniutntrng55886	0.0011737781231141164	34209	500
958	untuniutntrng55886	0.0011737781231141164	35424	500
959	untuniutntrng55886	0.0011737781231141164	35592	500
960	untuniutntrng55886	0.0011737781231141164	36298	500
961	untuniutntrng55886	0.0011737781231141164	35414	500
962	untuniutntrng55886	0.0011737781231141164	35671	500
963	untuniutntrng55886	0.0011737781231141164	35358	500
964	untuniutntrng55886	0.0011737781231141164	35530	500
965	untuniutntrng55886	0.0011737781231141164	36108	500
966	untuniutntrng55886	0.0011737781231141164	35814	500
967	untuniutntrng55886	0.0011737781231141164	35866	500
968	untuniutntrng55886	0.0011737781231141164	35441	500
969	untuniutntrng55886	0.0011737781231141164	36217	500
970	untuniutntrng55886	0.0011737781231141164	35603	500
971	untuniutntrng55886	0.0011737781231141164	34299	500
972	untuniutntrng55886	0.0011737781231141164	35609	500
973	untuniutntrng55886	0.0011737781231141164	35394	500
974	untuniutntrng55886	0.0011737781231141164	35418	500
975	untuniutntrng55886	0.0011737781231141164	36153	500
976	untuniutntrng55886	0.0011737781231141164	35880	500
977	untuniutntrng55886	0.0011737781231141164	33837	500
978	untuniutntrng55886	0.0011737781231141164	35860	500
979	untuniutntrng55886	0.0011737781231141164	34183	500
980	untuniutntrng55886	0.0011737781231141164	35054	500
981	untuniutntrng55886	0.0011737781231141164	33609	500
982	untuniutntrng55886	0.0011737781231141164	35839	500
983	untuniutntrng55886	0.0011737781231141164	35596	500
984	untuniutntrng55886	0.0011737781231141164	36430	500
985	untuniutntrng55886	0.0011737781231141164	34464	500
986	untuniutntrng55886	0.0011737781231141164	36355	500
987	untuniutntrng55886	0.0011737781231141164	35696	500
988	untuniutntrng55886	0.0011737781231141164	34190	500
989	untuniutntrng55886	0.0011737781231141164	36084	500
990	untuniutntrng55886	0.0011737781231141164	35673	500
991	untuniutntrng55886	0.0011737781231141164	35671	500
992	untuniutntrng55886	0.0011737781231141164	34846	500
993	untuniutntrng55886	0.0011737781231141164	34053	500
994	untuniutntrng55886	0.0011737781231141164	35879	500
995	untuniutntrng55886	0.0011737781231141164	33789	500
996	untuniutntrng55886	0.0011737781231141164	35583	500
997	untuniutntrng55886	0.0011737781231141164	34723	500
998	untuniutntrng55886	0.0011737781231141164	35331	500
999	untuniutntrng55886	0.0011737781231141164	34279	500
1000	untuniutntrng55886	0.0011737781231141164	36148	50
1001	untuniutntrng55886	0.0011737781231141164	35999	50
1002	untuniutntrng55886	0.0011737781231141164	35779	50
1003	untuniutntrng55886	0.0011737781231141164	35369	50
1004	untuniutntrng55886	0.0011737781231141164	34655	50
1005	untuniutntrng55886	0.0011737781231141164	35900	50
1006	untuniutntrng55886	0.0011737781231141164	34976	50
1007	untuniutntrng55886	0.0011737781231141164	35626	50
1008	untuniutntrng55886	0.0011737781231141164	35292	50
1009	untuniutntrng55886	0.0011737781231141164	33938	50
1010	untuniutntrng55886	0.0011737781231141164	35604	50
1011	untuniutntrng55886	0.0011737781231141164	34657	50
1012	untuniutntrng55886	0.0011737781231141164	35675	50
1013	untuniutntrng55886	0.0011737781231141164	35394	50
1014	untuniutntrng55886	0.0011737781231141164	33651	50
1015	untuniutntrng55886	0.0011737781231141164	35541	50
1016	untuniutntrng55886	0.0011737781231141164	34444	50
1017	untuniutntrng55886	0.0011737781231141164	36010	50
1018	untuniutntrng55886	0.0011737781231141164	36465	50
1019	untuniutntrng55886	0.0011737781231141164	33980	50
1020	untuniutntrng55886	0.0011737781231141164	34015	50
1021	untuniutntrng55886	0.0011737781231141164	34844	50
1022	untuniutntrng55886	0.0011737781231141164	34547	50
1023	untuniutntrng55886	0.0011737781231141164	36743	50
