	zeta_sd0_words	zeta_sd0	zeta_sd0_rang	frequency
508	untuniutntrng55886	0.0008960559048715492	36608	300
509	untuniutntrng55886	0.0008960559048715492	35330	300
510	untuniutntrng55886	0.0008960559048715492	34412	300
511	untuniutntrng55886	0.0008960559048715492	34668	300
512	untuniutntrng55886	0.0008960559048715492	36342	300
513	untuniutntrng55886	0.0008960559048715492	36241	300
514	untuniutntrng55886	0.0008960559048715492	36241	300
515	untuniutntrng55886	0.0008960559048715492	36190	300
516	untuniutntrng55886	0.0008960559048715492	34541	300
517	untuniutntrng55886	0.0008960559048715492	35816	300
518	untuniutntrng55886	0.0008960559048715492	36412	300
519	untuniutntrng55886	0.0008960559048715492	35188	300
520	untuniutntrng55886	0.0008960559048715492	34236	300
521	untuniutntrng55886	0.0008960559048715492	34316	300
522	untuniutntrng55886	0.0008960559048715492	36082	300
523	untuniutntrng55886	0.0008960559048715492	34038	300
524	untuniutntrng55886	0.0008960559048715492	35514	300
525	untuniutntrng55886	0.0008960559048715492	36006	300
526	untuniutntrng55886	0.0008960559048715492	34335	300
527	untuniutntrng55886	0.0008960559048715492	35739	300
528	untuniutntrng55886	0.0008960559048715492	35583	300
529	untuniutntrng55886	0.0008960559048715492	36374	300
530	untuniutntrng55886	0.0008960559048715492	34692	300
531	untuniutntrng55886	0.0008960559048715492	34817	300
532	untuniutntrng55886	0.0008960559048715492	33956	300
533	untuniutntrng55886	0.0008960559048715492	34225	300
534	untuniutntrng55886	0.0008960559048715492	33895	300
535	untuniutntrng55886	0.0008960559048715492	35914	300
536	untuniutntrng55886	0.0008960559048715492	35720	300
537	untuniutntrng55886	0.0008960559048715492	34523	300
538	untuniutntrng55886	0.0008960559048715492	34737	300
539	untuniutntrng55886	0.0008960559048715492	33901	300
540	untuniutntrng55886	0.0008960559048715492	34349	300
541	untuniutntrng55886	0.0008960559048715492	34656	300
542	untuniutntrng55886	0.0008960559048715492	36330	300
543	untuniutntrng55886	0.0008960559048715492	33867	300
544	untuniutntrng55886	0.0008960559048715492	35357	300
545	untuniutntrng55886	0.0008960559048715492	35653	300
546	untuniutntrng55886	0.0008960559048715492	33883	300
547	untuniutntrng55886	0.0008960559048715492	36019	300
548	untuniutntrng55886	0.0008960559048715492	34713	300
549	untuniutntrng55886	0.0008960559048715492	34666	300
550	untuniutntrng55886	0.0008960559048715492	36522	300
551	untuniutntrng55886	0.0008960559048715492	35695	300
552	untuniutntrng55886	0.0008960559048715492	34053	300
553	untuniutntrng55886	0.0008960559048715492	34940	300
554	untuniutntrng55886	0.0008960559048715492	34863	300
555	untuniutntrng55886	0.0008960559048715492	34390	300
556	untuniutntrng55886	0.0008960559048715492	34099	300
557	untuniutntrng55886	0.0008960559048715492	34815	300
558	untuniutntrng55886	0.0008960559048715492	36060	300
559	untuniutntrng55886	0.0008960559048715492	35923	300
560	untuniutntrng55886	0.0008960559048715492	34039	300
561	untuniutntrng55886	0.0008960559048715492	36073	300
562	untuniutntrng55886	0.0008960559048715492	35851	300
563	untuniutntrng55886	0.0008960559048715492	35400	300
564	untuniutntrng55886	0.0008960559048715492	34283	300
565	untuniutntrng55886	0.0008960559048715492	35958	300
566	untuniutntrng55886	0.0008960559048715492	35025	300
567	untuniutntrng55886	0.0008960559048715492	33938	300
568	untuniutntrng55886	0.0008960559048715492	35905	300
569	untuniutntrng55886	0.0008960559048715492	35496	300
570	untuniutntrng55886	0.0008960559048715492	34043	300
571	untuniutntrng55886	0.0008960559048715492	34824	300
572	untuniutntrng55886	0.0008960559048715492	35006	300
573	untuniutntrng55886	0.0008960559048715492	33729	300
574	untuniutntrng55886	0.0008960559048715492	35899	300
575	untuniutntrng55886	0.0008960559048715492	35395	300
576	untuniutntrng55886	0.0008960559048715492	34224	300
577	untuniutntrng55886	0.0008960559048715492	34263	300
578	untuniutntrng55886	0.0008960559048715492	34754	300
579	untuniutntrng55886	0.0008960559048715492	35532	300
580	untuniutntrng55886	0.0008960559048715492	33780	300
581	untuniutntrng55886	0.0008960559048715492	34114	300
582	untuniutntrng55886	0.0008960559048715492	34520	300
583	untuniutntrng55886	0.0008960559048715492	35759	300
584	untuniutntrng55886	0.0008960559048715492	34636	300
585	untuniutntrng55886	0.0008960559048715492	33833	300
586	untuniutntrng55886	0.0008960559048715492	36237	300
587	untuniutntrng55886	0.0008960559048715492	34838	300
588	untuniutntrng55886	0.0008960559048715492	34724	300
589	untuniutntrng55886	0.0008960559048715492	35083	300
590	untuniutntrng55886	0.0008960559048715492	34513	300
591	untuniutntrng55886	0.0008960559048715492	34400	300
592	untuniutntrng55886	0.0008960559048715492	34266	300
593	untuniutntrng55886	0.0008960559048715492	34938	300
594	untuniutntrng55886	0.0008960559048715492	35773	300
595	untuniutntrng55886	0.0008960559048715492	34288	300
596	untuniutntrng55886	0.0008960559048715492	36337	300
597	untuniutntrng55886	0.0008960559048715492	36475	300
598	untuniutntrng55886	0.0008960559048715492	34845	300
599	untuniutntrng55886	0.0008960559048715492	34503	300
600	untuniutntrng55886	0.0008960559048715492	36097	30
601	untuniutntrng55886	0.0008960559048715492	36232	30
602	untuniutntrng55886	0.0008960559048715492	34400	30
603	untuniutntrng55886	0.0008960559048715492	35588	30
604	untuniutntrng55886	0.0008960559048715492	36622	30
605	untuniutntrng55886	0.0008960559048715492	35971	30
606	untuniutntrng55886	0.0008960559048715492	35357	30
607	untuniutntrng55886	0.0008960559048715492	36215	30
608	untuniutntrng55886	0.0008960559048715492	34516	30
609	untuniutntrng55886	0.0008960559048715492	34897	30
610	untuniutntrng55886	0.0008960559048715492	35371	30
611	untuniutntrng55886	0.0008960559048715492	36105	30
612	untuniutntrng55886	0.0008960559048715492	34461	30
613	untuniutntrng55886	0.0008960559048715492	34940	30
614	untuniutntrng55886	0.0008960559048715492	34206	30
615	untuniutntrng55886	0.0008960559048715492	36142	30
616	untuniutntrng55886	0.0008960559048715492	34803	30
617	untuniutntrng55886	0.0008960559048715492	34930	30
618	untuniutntrng55886	0.0008960559048715492	33858	30
619	untuniutntrng55886	0.0008960559048715492	34234	30
620	untuniutntrng55886	0.0008960559048715492	36772	30
621	untuniutntrng55886	0.0008960559048715492	34347	30
622	untuniutntrng55886	0.0008960559048715492	35848	30
623	untuniutntrng55886	0.0008960559048715492	34576	30
624	untuniutntrng55886	0.0008960559048715492	33986	30
625	untuniutntrng55886	0.0008960559048715492	33960	30
626	untuniutntrng55886	0.0008960559048715492	34992	30
627	untuniutntrng55886	0.0008960559048715492	34559	30
628	untuniutntrng55886	0.0008960559048715492	34125	30
629	untuniutntrng55886	0.0008960559048715492	33982	30
630	untuniutntrng55886	0.0008960559048715492	36256	30
631	untuniutntrng55886	0.0008960559048715492	36044	30
632	untuniutntrng55886	0.0008960559048715492	34541	30
633	untuniutntrng55886	0.0008960559048715492	34719	30
634	untuniutntrng55886	0.0008960559048715492	34902	30
635	untuniutntrng55886	0.0008960559048715492	34649	30
636	untuniutntrng55886	0.0008960559048715492	35402	30
637	untuniutntrng55886	0.0008960559048715492	36014	30
638	untuniutntrng55886	0.0008960559048715492	34359	30
639	untuniutntrng55886	0.0008960559048715492	35695	30
640	untuniutntrng55886	0.0008960559048715492	34508	30
641	untuniutntrng55886	0.0008960559048715492	36743	30
642	untuniutntrng55886	0.0008960559048715492	34449	30
643	untuniutntrng55886	0.0008960559048715492	34294	30
644	untuniutntrng55886	0.0008960559048715492	34435	30
645	untuniutntrng55886	0.0008960559048715492	34438	30
646	untuniutntrng55886	0.0008960559048715492	36448	30
647	untuniutntrng55886	0.0008960559048715492	33904	30
648	untuniutntrng55886	0.0008960559048715492	35920	30
649	untuniutntrng55886	0.0008960559048715492	34225	30
650	untuniutntrng55886	0.0008960559048715492	35516	30
651	untuniutntrng55886	0.0008960559048715492	36055	30
652	untuniutntrng55886	0.0008960559048715492	36556	30
653	untuniutntrng55886	0.0008960559048715492	35242	30
654	untuniutntrng55886	0.0008960559048715492	34339	30
655	untuniutntrng55886	0.0008960559048715492	35607	30
656	untuniutntrng55886	0.0008960559048715492	36739	30
657	untuniutntrng55886	0.0008960559048715492	34150	30
658	untuniutntrng55886	0.0008960559048715492	34048	30
659	untuniutntrng55886	0.0008960559048715492	34837	30
660	untuniutntrng55886	0.0008960559048715492	35658	30
661	untuniutntrng55886	0.0008960559048715492	35531	30
662	untuniutntrng55886	0.0008960559048715492	34532	30
663	untuniutntrng55886	0.0008960559048715492	34260	30
664	untuniutntrng55886	0.0008960559048715492	35136	30
665	untuniutntrng55886	0.0008960559048715492	34204	30
666	untuniutntrng55886	0.0008960559048715492	35949	30
667	untuniutntrng55886	0.0008960559048715492	35803	30
668	untuniutntrng55886	0.0008960559048715492	34158	30
669	untuniutntrng55886	0.0008960559048715492	35714	30
670	untuniutntrng55886	0.0008960559048715492	36715	30
671	untuniutntrng55886	0.0008960559048715492	33988	30
672	untuniutntrng55886	0.0008960559048715492	34438	30
673	untuniutntrng55886	0.0008960559048715492	35713	30
674	untuniutntrng55886	0.0008960559048715492	34214	30
675	untuniutntrng55886	0.0008960559048715492	36403	30
676	untuniutntrng55886	0.0008960559048715492	36709	30
677	untuniutntrng55886	0.0008960559048715492	34000	30
678	untuniutntrng55886	0.0008960559048715492	36129	30
679	untuniutntrng55886	0.0008960559048715492	34353	30
680	untuniutntrng55886	0.0008960559048715492	34046	30
681	untuniutntrng55886	0.0008960559048715492	36466	30
682	untuniutntrng55886	0.0008960559048715492	35014	30
683	untuniutntrng55886	0.0008960559048715492	36156	30
684	untuniutntrng55886	0.0008960559048715492	35392	30
685	untuniutntrng55886	0.0008960559048715492	34542	30
686	untuniutntrng55886	0.0008960559048715492	35844	30
687	untuniutntrng55886	0.0008960559048715492	34937	30
688	untuniutntrng55886	0.0008960559048715492	34409	30
689	untuniutntrng55886	0.0008960559048715492	34217	30
690	untuniutntrng55886	0.0008960559048715492	36174	30
691	untuniutntrng55886	0.0008960559048715492	34054	30
692	untuniutntrng55886	0.0008960559048715492	35852	30
693	untuniutntrng55886	0.0008960559048715492	35646	30
694	untuniutntrng55886	0.0008960559048715492	35857	30
695	untuniutntrng55886	0.0008960559048715492	34966	30
696	untuniutntrng55886	0.0008960559048715492	34617	30
697	untuniutntrng55886	0.0008960559048715492	34612	30
698	untuniutntrng55886	0.0008960559048715492	35758	30
699	untuniutntrng55886	0.0008960559048715492	35953	30
700	untuniutntrng55886	0.0008960559048715492	33937	400
701	untuniutntrng55886	0.0008960559048715492	34174	400
702	untuniutntrng55886	0.0008960559048715492	34241	400
703	untuniutntrng55886	0.0008960559048715492	36383	400
704	untuniutntrng55886	0.0008960559048715492	34544	400
705	untuniutntrng55886	0.0008960559048715492	34940	400
706	untuniutntrng55886	0.0008960559048715492	36667	400
707	untuniutntrng55886	0.0008960559048715492	35357	400
708	untuniutntrng55886	0.0008960559048715492	36043	400
709	untuniutntrng55886	0.0008960559048715492	35409	400
710	untuniutntrng55886	0.0008960559048715492	35278	400
711	untuniutntrng55886	0.0008960559048715492	34533	400
712	untuniutntrng55886	0.0008960559048715492	35925	400
713	untuniutntrng55886	0.0008960559048715492	36299	400
714	untuniutntrng55886	0.0008960559048715492	34185	400
715	untuniutntrng55886	0.0008960559048715492	34225	400
716	untuniutntrng55886	0.0008960559048715492	35066	400
717	untuniutntrng55886	0.0008960559048715492	34504	400
718	untuniutntrng55886	0.0008960559048715492	34340	400
719	untuniutntrng55886	0.0008960559048715492	34827	400
720	untuniutntrng55886	0.0008960559048715492	35399	400
721	untuniutntrng55886	0.0008960559048715492	36053	400
722	untuniutntrng55886	0.0008960559048715492	34042	400
723	untuniutntrng55886	0.0008960559048715492	35975	400
724	untuniutntrng55886	0.0008960559048715492	34112	400
725	untuniutntrng55886	0.0008960559048715492	36691	400
726	untuniutntrng55886	0.0008960559048715492	34275	400
727	untuniutntrng55886	0.0008960559048715492	36447	400
728	untuniutntrng55886	0.0008960559048715492	33783	400
729	untuniutntrng55886	0.0008960559048715492	35249	400
730	untuniutntrng55886	0.0008960559048715492	35634	400
731	untuniutntrng55886	0.0008960559048715492	34279	400
732	untuniutntrng55886	0.0008960559048715492	35886	400
733	untuniutntrng55886	0.0008960559048715492	36016	400
734	untuniutntrng55886	0.0008960559048715492	35129	400
735	untuniutntrng55886	0.0008960559048715492	33894	400
736	untuniutntrng55886	0.0008960559048715492	35104	400
737	untuniutntrng55886	0.0008960559048715492	34807	400
738	untuniutntrng55886	0.0008960559048715492	33897	400
739	untuniutntrng55886	0.0008960559048715492	33969	400
740	untuniutntrng55886	0.0008960559048715492	35843	400
741	untuniutntrng55886	0.0008960559048715492	35162	400
742	untuniutntrng55886	0.0008960559048715492	34315	400
743	untuniutntrng55886	0.0008960559048715492	34928	400
744	untuniutntrng55886	0.0008960559048715492	36483	400
745	untuniutntrng55886	0.0008960559048715492	34325	400
746	untuniutntrng55886	0.0008960559048715492	35913	400
747	untuniutntrng55886	0.0008960559048715492	35376	400
748	untuniutntrng55886	0.0008960559048715492	36188	400
749	untuniutntrng55886	0.0008960559048715492	34634	400
750	untuniutntrng55886	0.0008960559048715492	34137	400
751	untuniutntrng55886	0.0008960559048715492	35213	400
752	untuniutntrng55886	0.0008960559048715492	33848	400
753	untuniutntrng55886	0.0008960559048715492	35788	400
754	untuniutntrng55886	0.0008960559048715492	34054	400
755	untuniutntrng55886	0.0008960559048715492	35274	400
756	untuniutntrng55886	0.0008960559048715492	34099	400
757	untuniutntrng55886	0.0008960559048715492	34873	400
758	untuniutntrng55886	0.0008960559048715492	34388	400
759	untuniutntrng55886	0.0008960559048715492	36426	400
760	untuniutntrng55886	0.0008960559048715492	34464	400
761	untuniutntrng55886	0.0008960559048715492	35835	400
762	untuniutntrng55886	0.0008960559048715492	33993	400
763	untuniutntrng55886	0.0008960559048715492	35963	400
764	untuniutntrng55886	0.0008960559048715492	35049	400
765	untuniutntrng55886	0.0008960559048715492	34056	400
766	untuniutntrng55886	0.0008960559048715492	36562	400
767	untuniutntrng55886	0.0008960559048715492	34961	400
768	untuniutntrng55886	0.0008960559048715492	34199	400
769	untuniutntrng55886	0.0008960559048715492	34370	400
770	untuniutntrng55886	0.0008960559048715492	35838	400
771	untuniutntrng55886	0.0008960559048715492	33813	400
772	untuniutntrng55886	0.0008960559048715492	36591	400
773	untuniutntrng55886	0.0008960559048715492	34987	400
774	untuniutntrng55886	0.0008960559048715492	35371	400
775	untuniutntrng55886	0.0008960559048715492	34758	400
776	untuniutntrng55886	0.0008960559048715492	33949	400
777	untuniutntrng55886	0.0008960559048715492	34243	400
778	untuniutntrng55886	0.0008960559048715492	34850	400
779	untuniutntrng55886	0.0008960559048715492	33662	400
780	untuniutntrng55886	0.0008960559048715492	33984	400
781	untuniutntrng55886	0.0008960559048715492	34229	400
782	untuniutntrng55886	0.0008960559048715492	35791	400
783	untuniutntrng55886	0.0008960559048715492	34404	400
784	untuniutntrng55886	0.0008960559048715492	35671	400
785	untuniutntrng55886	0.0008960559048715492	34110	400
786	untuniutntrng55886	0.0008960559048715492	33926	400
787	untuniutntrng55886	0.0008960559048715492	34702	400
788	untuniutntrng55886	0.0008960559048715492	36201	400
789	untuniutntrng55886	0.0008960559048715492	34211	400
790	untuniutntrng55886	0.0008960559048715492	34114	400
791	untuniutntrng55886	0.0008960559048715492	35797	400
792	untuniutntrng55886	0.0008960559048715492	34261	400
793	untuniutntrng55886	0.0008960559048715492	34169	400
794	untuniutntrng55886	0.0008960559048715492	36134	400
795	untuniutntrng55886	0.0008960559048715492	34091	400
796	untuniutntrng55886	0.0008960559048715492	33745	400
797	untuniutntrng55886	0.0008960559048715492	34415	400
798	untuniutntrng55886	0.0008960559048715492	35524	400
799	untuniutntrng55886	0.0008960559048715492	34328	400
800	untuniutntrng55886	0.0008960559048715492	34036	40
801	untuniutntrng55886	0.0008960559048715492	35681	40
802	untuniutntrng55886	0.0008960559048715492	35614	40
803	untuniutntrng55886	0.0008960559048715492	34356	40
804	untuniutntrng55886	0.0008960559048715492	35317	40
805	untuniutntrng55886	0.0008960559048715492	34016	40
806	untuniutntrng55886	0.0008960559048715492	36036	40
807	untuniutntrng55886	0.0008960559048715492	34080	40
808	untuniutntrng55886	0.0008960559048715492	35300	40
809	untuniutntrng55886	0.0008960559048715492	36014	40
810	untuniutntrng55886	0.0008960559048715492	34973	40
811	untuniutntrng55886	0.0008960559048715492	34057	40
812	untuniutntrng55886	0.0008960559048715492	34924	40
813	untuniutntrng55886	0.0008960559048715492	34012	40
814	untuniutntrng55886	0.0008960559048715492	35648	40
815	untuniutntrng55886	0.0008960559048715492	35734	40
816	untuniutntrng55886	0.0008960559048715492	35931	40
817	untuniutntrng55886	0.0008960559048715492	35384	40
818	untuniutntrng55886	0.0008960559048715492	35915	40
819	untuniutntrng55886	0.0008960559048715492	34485	40
820	untuniutntrng55886	0.0008960559048715492	35913	40
821	untuniutntrng55886	0.0008960559048715492	34824	40
822	untuniutntrng55886	0.0008960559048715492	36388	40
823	untuniutntrng55886	0.0008960559048715492	34528	40
824	untuniutntrng55886	0.0008960559048715492	33777	40
825	untuniutntrng55886	0.0008960559048715492	36339	40
826	untuniutntrng55886	0.0008960559048715492	34069	40
827	untuniutntrng55886	0.0008960559048715492	36643	40
828	untuniutntrng55886	0.0008960559048715492	34268	40
829	untuniutntrng55886	0.0008960559048715492	35533	40
830	untuniutntrng55886	0.0008960559048715492	36270	40
831	untuniutntrng55886	0.0008960559048715492	34231	40
832	untuniutntrng55886	0.0008960559048715492	34520	40
833	untuniutntrng55886	0.0008960559048715492	34278	40
834	untuniutntrng55886	0.0008960559048715492	34907	40
835	untuniutntrng55886	0.0008960559048715492	36298	40
836	untuniutntrng55886	0.0008960559048715492	33974	40
837	untuniutntrng55886	0.0008960559048715492	35715	40
838	untuniutntrng55886	0.0008960559048715492	35802	40
839	untuniutntrng55886	0.0008960559048715492	34711	40
840	untuniutntrng55886	0.0008960559048715492	35787	40
841	untuniutntrng55886	0.0008960559048715492	36442	40
842	untuniutntrng55886	0.0008960559048715492	34322	40
843	untuniutntrng55886	0.0008960559048715492	33943	40
844	untuniutntrng55886	0.0008960559048715492	34896	40
845	untuniutntrng55886	0.0008960559048715492	36830	40
846	untuniutntrng55886	0.0008960559048715492	36264	40
847	untuniutntrng55886	0.0008960559048715492	35651	40
848	untuniutntrng55886	0.0008960559048715492	36517	40
849	untuniutntrng55886	0.0008960559048715492	35861	40
850	untuniutntrng55886	0.0008960559048715492	34412	40
851	untuniutntrng55886	0.0008960559048715492	35746	40
852	untuniutntrng55886	0.0008960559048715492	35130	40
853	untuniutntrng55886	0.0008960559048715492	35726	40
854	untuniutntrng55886	0.0008960559048715492	34760	40
855	untuniutntrng55886	0.0008960559048715492	35493	40
856	untuniutntrng55886	0.0008960559048715492	36303	40
857	untuniutntrng55886	0.0008960559048715492	36619	40
858	untuniutntrng55886	0.0008960559048715492	33913	40
859	untuniutntrng55886	0.0008960559048715492	33936	40
860	untuniutntrng55886	0.0008960559048715492	33761	40
861	untuniutntrng55886	0.0008960559048715492	36675	40
862	untuniutntrng55886	0.0008960559048715492	36451	40
863	untuniutntrng55886	0.0008960559048715492	34041	40
864	untuniutntrng55886	0.0008960559048715492	36463	40
865	untuniutntrng55886	0.0008960559048715492	34411	40
866	untuniutntrng55886	0.0008960559048715492	33716	40
867	untuniutntrng55886	0.0008960559048715492	34532	40
868	untuniutntrng55886	0.0008960559048715492	33864	40
869	untuniutntrng55886	0.0008960559048715492	36362	40
870	untuniutntrng55886	0.0008960559048715492	34580	40
871	untuniutntrng55886	0.0008960559048715492	33954	40
872	untuniutntrng55886	0.0008960559048715492	34720	40
873	untuniutntrng55886	0.0008960559048715492	33622	40
874	untuniutntrng55886	0.0008960559048715492	33835	40
875	untuniutntrng55886	0.0008960559048715492	34201	40
876	untuniutntrng55886	0.0008960559048715492	34291	40
877	untuniutntrng55886	0.0008960559048715492	35601	40
878	untuniutntrng55886	0.0008960559048715492	36181	40
879	untuniutntrng55886	0.0008960559048715492	36623	40
880	untuniutntrng55886	0.0008960559048715492	34266	40
881	untuniutntrng55886	0.0008960559048715492	36268	40
882	untuniutntrng55886	0.0008960559048715492	33620	40
883	untuniutntrng55886	0.0008960559048715492	35447	40
884	untuniutntrng55886	0.0008960559048715492	36325	40
885	untuniutntrng55886	0.0008960559048715492	34007	40
886	untuniutntrng55886	0.0008960559048715492	36738	40
887	untuniutntrng55886	0.0008960559048715492	35318	40
888	untuniutntrng55886	0.0008960559048715492	34114	40
889	untuniutntrng55886	0.0008960559048715492	35204	40
890	untuniutntrng55886	0.0008960559048715492	35925	40
891	untuniutntrng55886	0.0008960559048715492	34148	40
892	untuniutntrng55886	0.0008960559048715492	36180	40
893	untuniutntrng55886	0.0008960559048715492	35612	40
894	untuniutntrng55886	0.0008960559048715492	36147	40
895	untuniutntrng55886	0.0008960559048715492	35683	40
896	untuniutntrng55886	0.0008960559048715492	36413	40
897	untuniutntrng55886	0.0008960559048715492	35262	40
898	untuniutntrng55886	0.0008960559048715492	33801	40
899	untuniutntrng55886	0.0008960559048715492	35606	40
900	untuniutntrng55886	0.0008960559048715492	35345	500
901	untuniutntrng55886	0.0008960559048715492	35848	500
902	untuniutntrng55886	0.0008960559048715492	34905	500
903	untuniutntrng55886	0.0008960559048715492	35840	500
904	untuniutntrng55886	0.0008960559048715492	36439	500
905	untuniutntrng55886	0.0008960559048715492	34660	500
906	untuniutntrng55886	0.0008960559048715492	33980	500
907	untuniutntrng55886	0.0008960559048715492	35683	500
908	untuniutntrng55886	0.0008960559048715492	36696	500
909	untuniutntrng55886	0.0008960559048715492	33849	500
910	untuniutntrng55886	0.0008960559048715492	35188	500
911	untuniutntrng55886	0.0008960559048715492	33952	500
912	untuniutntrng55886	0.0008960559048715492	34180	500
913	untuniutntrng55886	0.0008960559048715492	36538	500
914	untuniutntrng55886	0.0008960559048715492	36443	500
915	untuniutntrng55886	0.0008960559048715492	35456	500
916	untuniutntrng55886	0.0008960559048715492	35472	500
917	untuniutntrng55886	0.0008960559048715492	36292	500
918	untuniutntrng55886	0.0008960559048715492	34500	500
919	untuniutntrng55886	0.0008960559048715492	33887	500
920	untuniutntrng55886	0.0008960559048715492	34218	500
921	untuniutntrng55886	0.0008960559048715492	36429	500
922	untuniutntrng55886	0.0008960559048715492	36345	500
923	untuniutntrng55886	0.0008960559048715492	34124	500
924	untuniutntrng55886	0.0008960559048715492	36677	500
925	untuniutntrng55886	0.0008960559048715492	34831	500
926	untuniutntrng55886	0.0008960559048715492	35126	500
927	untuniutntrng55886	0.0008960559048715492	33803	500
928	untuniutntrng55886	0.0008960559048715492	34431	500
929	untuniutntrng55886	0.0008960559048715492	34453	500
930	untuniutntrng55886	0.0008960559048715492	33872	500
931	untuniutntrng55886	0.0008960559048715492	35083	500
932	untuniutntrng55886	0.0008960559048715492	34707	500
933	untuniutntrng55886	0.0008960559048715492	34947	500
934	untuniutntrng55886	0.0008960559048715492	34442	500
935	untuniutntrng55886	0.0008960559048715492	36185	500
936	untuniutntrng55886	0.0008960559048715492	34110	500
937	untuniutntrng55886	0.0008960559048715492	33760	500
938	untuniutntrng55886	0.0008960559048715492	34050	500
939	untuniutntrng55886	0.0008960559048715492	36551	500
940	untuniutntrng55886	0.0008960559048715492	36758	500
941	untuniutntrng55886	0.0008960559048715492	34304	500
942	untuniutntrng55886	0.0008960559048715492	36382	500
943	untuniutntrng55886	0.0008960559048715492	36022	500
944	untuniutntrng55886	0.0008960559048715492	34328	500
945	untuniutntrng55886	0.0008960559048715492	34939	500
946	untuniutntrng55886	0.0008960559048715492	34025	500
947	untuniutntrng55886	0.0008960559048715492	34911	500
948	untuniutntrng55886	0.0008960559048715492	33930	500
949	untuniutntrng55886	0.0008960559048715492	36494	500
950	untuniutntrng55886	0.0008960559048715492	33944	500
951	untuniutntrng55886	0.0008960559048715492	34874	500
952	untuniutntrng55886	0.0008960559048715492	33848	500
953	untuniutntrng55886	0.0008960559048715492	34086	500
954	untuniutntrng55886	0.0008960559048715492	35422	500
955	untuniutntrng55886	0.0008960559048715492	35462	500
956	untuniutntrng55886	0.0008960559048715492	34689	500
957	untuniutntrng55886	0.0008960559048715492	35156	500
958	untuniutntrng55886	0.0008960559048715492	34318	500
959	untuniutntrng55886	0.0008960559048715492	34482	500
960	untuniutntrng55886	0.0008960559048715492	35170	500
961	untuniutntrng55886	0.0008960559048715492	34426	500
962	untuniutntrng55886	0.0008960559048715492	34551	500
963	untuniutntrng55886	0.0008960559048715492	34253	500
964	untuniutntrng55886	0.0008960559048715492	33621	500
965	untuniutntrng55886	0.0008960559048715492	34405	500
966	untuniutntrng55886	0.0008960559048715492	34811	500
967	untuniutntrng55886	0.0008960559048715492	34910	500
968	untuniutntrng55886	0.0008960559048715492	34493	500
969	untuniutntrng55886	0.0008960559048715492	34553	500
970	untuniutntrng55886	0.0008960559048715492	33905	500
971	untuniutntrng55886	0.0008960559048715492	35405	500
972	untuniutntrng55886	0.0008960559048715492	33804	500
973	untuniutntrng55886	0.0008960559048715492	34341	500
974	untuniutntrng55886	0.0008960559048715492	34470	500
975	untuniutntrng55886	0.0008960559048715492	34460	500
976	untuniutntrng55886	0.0008960559048715492	34199	500
977	untuniutntrng55886	0.0008960559048715492	35591	500
978	untuniutntrng55886	0.0008960559048715492	34870	500
979	untuniutntrng55886	0.0008960559048715492	35896	500
980	untuniutntrng55886	0.0008960559048715492	36242	500
981	untuniutntrng55886	0.0008960559048715492	35477	500
982	untuniutntrng55886	0.0008960559048715492	33935	500
983	untuniutntrng55886	0.0008960559048715492	33743	500
984	untuniutntrng55886	0.0008960559048715492	35300	500
985	untuniutntrng55886	0.0008960559048715492	36193	500
986	untuniutntrng55886	0.0008960559048715492	34503	500
987	untuniutntrng55886	0.0008960559048715492	34044	500
988	untuniutntrng55886	0.0008960559048715492	36127	500
989	untuniutntrng55886	0.0008960559048715492	34270	500
990	untuniutntrng55886	0.0008960559048715492	34020	500
991	untuniutntrng55886	0.0008960559048715492	34029	500
992	untuniutntrng55886	0.0008960559048715492	36035	500
993	untuniutntrng55886	0.0008960559048715492	35184	500
994	untuniutntrng55886	0.0008960559048715492	34220	500
995	untuniutntrng55886	0.0008960559048715492	35461	500
996	untuniutntrng55886	0.0008960559048715492	34580	500
997	untuniutntrng55886	0.0008960559048715492	35698	500
998	untuniutntrng55886	0.0008960559048715492	34210	500
999	untuniutntrng55886	0.0008960559048715492	35275	500
1000	untuniutntrng55886	0.0008960559048715492	34953	50
1001	untuniutntrng55886	0.0008960559048715492	34892	50
1002	untuniutntrng55886	0.0008960559048715492	34155	50
1003	untuniutntrng55886	0.0008960559048715492	34255	50
1004	untuniutntrng55886	0.0008960559048715492	36360	50
1005	untuniutntrng55886	0.0008960559048715492	33994	50
1006	untuniutntrng55886	0.0008960559048715492	36117	50
1007	untuniutntrng55886	0.0008960559048715492	33805	50
1008	untuniutntrng55886	0.0008960559048715492	34297	50
1009	untuniutntrng55886	0.0008960559048715492	35823	50
1010	untuniutntrng55886	0.0008960559048715492	34416	50
1011	untuniutntrng55886	0.0008960559048715492	36389	50
1012	untuniutntrng55886	0.0008960559048715492	33827	50
1013	untuniutntrng55886	0.0008960559048715492	34428	50
1014	untuniutntrng55886	0.0008960559048715492	35475	50
1015	untuniutntrng55886	0.0008960559048715492	33905	50
1016	untuniutntrng55886	0.0008960559048715492	36153	50
1017	untuniutntrng55886	0.0008960559048715492	34889	50
1018	untuniutntrng55886	0.0008960559048715492	34587	50
1019	untuniutntrng55886	0.0008960559048715492	35892	50
1020	untuniutntrng55886	0.0008960559048715492	35899	50
1021	untuniutntrng55886	0.0008960559048715492	36515	50
1022	untuniutntrng55886	0.0008960559048715492	36440	50
1023	untuniutntrng55886	0.0008960559048715492	34840	50
