	tf_idf_words	tf_idf	tf_idf_rang	frequency
532	untuniutntrng55886	0.03126243022747381	1878	300
533	untuniutntrng55886	0.03126243022747381	1811	300
534	untuniutntrng55886	0.03126243022747381	1814	300
535	untuniutntrng55886	0.03126243022747381	1860	300
536	untuniutntrng55886	0.03126243022747381	1823	300
537	untuniutntrng55886	0.03126243022747381	1798	300
538	untuniutntrng55886	0.03126243022747381	1841	300
539	untuniutntrng55886	0.03126243022747381	1835	300
540	untuniutntrng55886	0.03126243022747381	1835	300
541	untuniutntrng55886	0.03126243022747381	1765	300
542	untuniutntrng55886	0.03126243022747381	1909	300
543	untuniutntrng55886	0.03126243022747381	1789	300
544	untuniutntrng55886	0.03126243022747381	1827	300
545	untuniutntrng55886	0.03126243022747381	1801	300
546	untuniutntrng55886	0.03126243022747381	1857	300
547	untuniutntrng55886	0.03126243022747381	1901	300
548	untuniutntrng55886	0.03126243022747381	1856	300
549	untuniutntrng55886	0.03126243022747381	1859	300
550	untuniutntrng55886	0.03126243022747381	1898	300
551	untuniutntrng55886	0.03126243022747381	1861	300
552	untuniutntrng55886	0.03126243022747381	1875	300
553	untuniutntrng55886	0.03126243022747381	1882	300
554	untuniutntrng55886	0.03126243022747381	1882	300
555	untuniutntrng55886	0.03126243022747381	1871	300
556	untuniutntrng55886	0.03126243022747381	1873	300
557	untuniutntrng55886	0.03126243022747381	1899	300
558	untuniutntrng55886	0.03126243022747381	1831	300
559	untuniutntrng55886	0.03126243022747381	1913	300
560	untuniutntrng55886	0.03126243022747381	1836	300
561	untuniutntrng55886	0.03126243022747381	1887	300
562	untuniutntrng55886	0.03126243022747381	1887	300
563	untuniutntrng55886	0.03126243022747381	1897	300
564	untuniutntrng55886	0.03126243022747381	1750	300
565	untuniutntrng55886	0.03126243022747381	1817	300
566	untuniutntrng55886	0.03126243022747381	1854	300
567	untuniutntrng55886	0.03126243022747381	1861	300
568	untuniutntrng55886	0.03126243022747381	1879	300
569	untuniutntrng55886	0.03126243022747381	1919	300
570	untuniutntrng55886	0.03126243022747381	1827	300
571	untuniutntrng55886	0.03126243022747381	1836	300
572	untuniutntrng55886	0.03126243022747381	1884	300
573	untuniutntrng55886	0.03126243022747381	1915	300
574	untuniutntrng55886	0.03126243022747381	1878	300
575	untuniutntrng55886	0.03126243022747381	1873	300
576	untuniutntrng55886	0.03126243022747381	1864	300
577	untuniutntrng55886	0.03126243022747381	1869	300
578	untuniutntrng55886	0.03126243022747381	1906	300
579	untuniutntrng55886	0.03126243022747381	1826	300
580	untuniutntrng55886	0.03126243022747381	1895	300
581	untuniutntrng55886	0.03126243022747381	1904	300
582	untuniutntrng55886	0.03126243022747381	1910	300
583	untuniutntrng55886	0.03126243022747381	1790	300
584	untuniutntrng55886	0.03126243022747381	1801	300
585	untuniutntrng55886	0.03126243022747381	1820	300
586	untuniutntrng55886	0.03126243022747381	1875	300
587	untuniutntrng55886	0.03126243022747381	1915	300
588	untuniutntrng55886	0.03126243022747381	1879	300
589	untuniutntrng55886	0.03126243022747381	1898	300
590	untuniutntrng55886	0.03126243022747381	1871	300
591	untuniutntrng55886	0.03126243022747381	1875	300
592	untuniutntrng55886	0.03126243022747381	1870	300
593	untuniutntrng55886	0.03126243022747381	1852	300
594	untuniutntrng55886	0.03126243022747381	1798	300
595	untuniutntrng55886	0.03126243022747381	1882	300
596	untuniutntrng55886	0.03126243022747381	1817	300
597	untuniutntrng55886	0.03126243022747381	1771	300
598	untuniutntrng55886	0.03126243022747381	1822	300
599	untuniutntrng55886	0.03126243022747381	1875	300
600	untuniutntrng55886	0.020767560659391227	4336	30
601	untuniutntrng55886	0.020767560659391227	4420	30
602	untuniutntrng55886	0.020767560659391227	4338	30
603	untuniutntrng55886	0.020767560659391227	4456	30
604	untuniutntrng55886	0.020767560659391227	4388	30
605	untuniutntrng55886	0.020767560659391227	4427	30
606	untuniutntrng55886	0.020767560659391227	4356	30
607	untuniutntrng55886	0.020767560659391227	4403	30
608	untuniutntrng55886	0.020767560659391227	4420	30
609	untuniutntrng55886	0.020767560659391227	4352	30
610	untuniutntrng55886	0.020767560659391227	4387	30
611	untuniutntrng55886	0.020767560659391227	4415	30
612	untuniutntrng55886	0.020767560659391227	4450	30
613	untuniutntrng55886	0.020767560659391227	4384	30
614	untuniutntrng55886	0.020767560659391227	4383	30
615	untuniutntrng55886	0.020767560659391227	4317	30
616	untuniutntrng55886	0.020767560659391227	4370	30
617	untuniutntrng55886	0.020767560659391227	4353	30
618	untuniutntrng55886	0.020767560659391227	4370	30
619	untuniutntrng55886	0.020767560659391227	4424	30
620	untuniutntrng55886	0.020767560659391227	4371	30
621	untuniutntrng55886	0.020767560659391227	4281	30
622	untuniutntrng55886	0.020767560659391227	4419	30
623	untuniutntrng55886	0.020767560659391227	4369	30
624	untuniutntrng55886	0.020767560659391227	4422	30
625	untuniutntrng55886	0.020767560659391227	4303	30
626	untuniutntrng55886	0.020767560659391227	4316	30
627	untuniutntrng55886	0.020767560659391227	4384	30
628	untuniutntrng55886	0.020767560659391227	4343	30
629	untuniutntrng55886	0.020767560659391227	4440	30
630	untuniutntrng55886	0.020767560659391227	4416	30
631	untuniutntrng55886	0.020767560659391227	4282	30
632	untuniutntrng55886	0.020767560659391227	4426	30
633	untuniutntrng55886	0.020767560659391227	4340	30
634	untuniutntrng55886	0.020767560659391227	4406	30
635	untuniutntrng55886	0.020767560659391227	4363	30
636	untuniutntrng55886	0.020767560659391227	4397	30
637	untuniutntrng55886	0.020767560659391227	4339	30
638	untuniutntrng55886	0.020767560659391227	4387	30
639	untuniutntrng55886	0.020767560659391227	4318	30
640	untuniutntrng55886	0.020767560659391227	4372	30
641	untuniutntrng55886	0.020767560659391227	4377	30
642	untuniutntrng55886	0.020767560659391227	4369	30
643	untuniutntrng55886	0.020767560659391227	4372	30
644	untuniutntrng55886	0.020767560659391227	4354	30
645	untuniutntrng55886	0.020767560659391227	4310	30
646	untuniutntrng55886	0.020767560659391227	4387	30
647	untuniutntrng55886	0.020767560659391227	4354	30
648	untuniutntrng55886	0.020767560659391227	4434	30
649	untuniutntrng55886	0.020767560659391227	4363	30
650	untuniutntrng55886	0.020767560659391227	4352	30
651	untuniutntrng55886	0.020767560659391227	4360	30
652	untuniutntrng55886	0.020767560659391227	4412	30
653	untuniutntrng55886	0.020767560659391227	4377	30
654	untuniutntrng55886	0.020767560659391227	4422	30
655	untuniutntrng55886	0.020767560659391227	4324	30
656	untuniutntrng55886	0.020767560659391227	4386	30
657	untuniutntrng55886	0.020767560659391227	4354	30
658	untuniutntrng55886	0.020767560659391227	4353	30
659	untuniutntrng55886	0.020767560659391227	4358	30
660	untuniutntrng55886	0.020767560659391227	4236	30
661	untuniutntrng55886	0.020767560659391227	4372	30
662	untuniutntrng55886	0.020767560659391227	4391	30
663	untuniutntrng55886	0.020767560659391227	4309	30
664	untuniutntrng55886	0.020767560659391227	4304	30
665	untuniutntrng55886	0.020767560659391227	4300	30
666	untuniutntrng55886	0.020767560659391227	4383	30
667	untuniutntrng55886	0.020767560659391227	4328	30
668	untuniutntrng55886	0.020767560659391227	4412	30
669	untuniutntrng55886	0.020767560659391227	4381	30
670	untuniutntrng55886	0.020767560659391227	4350	30
671	untuniutntrng55886	0.020767560659391227	4447	30
672	untuniutntrng55886	0.020767560659391227	4316	30
673	untuniutntrng55886	0.020767560659391227	4310	30
674	untuniutntrng55886	0.020767560659391227	4373	30
675	untuniutntrng55886	0.020767560659391227	4490	30
676	untuniutntrng55886	0.020767560659391227	4378	30
677	untuniutntrng55886	0.020767560659391227	4391	30
678	untuniutntrng55886	0.020767560659391227	4475	30
679	untuniutntrng55886	0.020767560659391227	4398	30
680	untuniutntrng55886	0.020767560659391227	4396	30
681	untuniutntrng55886	0.020767560659391227	4471	30
682	untuniutntrng55886	0.020767560659391227	4358	30
683	untuniutntrng55886	0.020767560659391227	4389	30
684	untuniutntrng55886	0.020767560659391227	4435	30
685	untuniutntrng55886	0.020767560659391227	4397	30
686	untuniutntrng55886	0.020767560659391227	4370	30
687	untuniutntrng55886	0.020767560659391227	4355	30
688	untuniutntrng55886	0.020767560659391227	4469	30
689	untuniutntrng55886	0.020767560659391227	4392	30
690	untuniutntrng55886	0.020767560659391227	4368	30
691	untuniutntrng55886	0.020767560659391227	4366	30
692	untuniutntrng55886	0.020767560659391227	4393	30
693	untuniutntrng55886	0.020767560659391227	4276	30
694	untuniutntrng55886	0.020767560659391227	4295	30
695	untuniutntrng55886	0.020767560659391227	4417	30
696	untuniutntrng55886	0.020767560659391227	4355	30
697	untuniutntrng55886	0.020767560659391227	4372	30
698	untuniutntrng55886	0.020767560659391227	4370	30
699	untuniutntrng55886	0.020767560659391227	4343	30
700	untuniutntrng55886	0.032696499408475264	1640	400
701	untuniutntrng55886	0.032696499408475264	1643	400
702	untuniutntrng55886	0.032696499408475264	1655	400
703	untuniutntrng55886	0.032696499408475264	1653	400
704	untuniutntrng55886	0.032696499408475264	1633	400
705	untuniutntrng55886	0.032696499408475264	1653	400
706	untuniutntrng55886	0.032696499408475264	1634	400
707	untuniutntrng55886	0.032696499408475264	1667	400
708	untuniutntrng55886	0.032696499408475264	1674	400
709	untuniutntrng55886	0.032696499408475264	1670	400
710	untuniutntrng55886	0.032696499408475264	1654	400
711	untuniutntrng55886	0.032696499408475264	1671	400
712	untuniutntrng55886	0.032696499408475264	1669	400
713	untuniutntrng55886	0.032696499408475264	1735	400
714	untuniutntrng55886	0.032696499408475264	1683	400
715	untuniutntrng55886	0.032696499408475264	1625	400
716	untuniutntrng55886	0.032696499408475264	1650	400
717	untuniutntrng55886	0.032696499408475264	1630	400
718	untuniutntrng55886	0.032696499408475264	1630	400
719	untuniutntrng55886	0.032696499408475264	1701	400
720	untuniutntrng55886	0.032696499408475264	1682	400
721	untuniutntrng55886	0.032696499408475264	1646	400
722	untuniutntrng55886	0.032696499408475264	1654	400
723	untuniutntrng55886	0.032696499408475264	1677	400
724	untuniutntrng55886	0.032696499408475264	1677	400
725	untuniutntrng55886	0.032696499408475264	1635	400
726	untuniutntrng55886	0.032696499408475264	1598	400
727	untuniutntrng55886	0.032696499408475264	1662	400
728	untuniutntrng55886	0.032696499408475264	1648	400
729	untuniutntrng55886	0.032696499408475264	1661	400
730	untuniutntrng55886	0.032696499408475264	1698	400
731	untuniutntrng55886	0.032696499408475264	1622	400
732	untuniutntrng55886	0.032696499408475264	1641	400
733	untuniutntrng55886	0.032696499408475264	1658	400
734	untuniutntrng55886	0.032696499408475264	1686	400
735	untuniutntrng55886	0.032696499408475264	1609	400
736	untuniutntrng55886	0.032696499408475264	1689	400
737	untuniutntrng55886	0.032696499408475264	1671	400
738	untuniutntrng55886	0.032696499408475264	1700	400
739	untuniutntrng55886	0.032696499408475264	1712	400
740	untuniutntrng55886	0.032696499408475264	1554	400
741	untuniutntrng55886	0.032696499408475264	1649	400
742	untuniutntrng55886	0.032696499408475264	1626	400
743	untuniutntrng55886	0.032696499408475264	1681	400
744	untuniutntrng55886	0.032696499408475264	1629	400
745	untuniutntrng55886	0.032696499408475264	1690	400
746	untuniutntrng55886	0.032696499408475264	1617	400
747	untuniutntrng55886	0.032696499408475264	1635	400
748	untuniutntrng55886	0.032696499408475264	1664	400
749	untuniutntrng55886	0.032696499408475264	1666	400
750	untuniutntrng55886	0.032696499408475264	1662	400
751	untuniutntrng55886	0.032696499408475264	1692	400
752	untuniutntrng55886	0.032696499408475264	1678	400
753	untuniutntrng55886	0.032696499408475264	1617	400
754	untuniutntrng55886	0.032696499408475264	1625	400
755	untuniutntrng55886	0.032696499408475264	1613	400
756	untuniutntrng55886	0.032696499408475264	1652	400
757	untuniutntrng55886	0.032696499408475264	1651	400
758	untuniutntrng55886	0.032696499408475264	1659	400
759	untuniutntrng55886	0.032696499408475264	1635	400
760	untuniutntrng55886	0.032696499408475264	1628	400
761	untuniutntrng55886	0.032696499408475264	1657	400
762	untuniutntrng55886	0.032696499408475264	1553	400
763	untuniutntrng55886	0.032696499408475264	1695	400
764	untuniutntrng55886	0.032696499408475264	1612	400
765	untuniutntrng55886	0.032696499408475264	1678	400
766	untuniutntrng55886	0.032696499408475264	1683	400
767	untuniutntrng55886	0.032696499408475264	1689	400
768	untuniutntrng55886	0.032696499408475264	1662	400
769	untuniutntrng55886	0.032696499408475264	1671	400
770	untuniutntrng55886	0.032696499408475264	1743	400
771	untuniutntrng55886	0.032696499408475264	1640	400
772	untuniutntrng55886	0.032696499408475264	1717	400
773	untuniutntrng55886	0.032696499408475264	1709	400
774	untuniutntrng55886	0.032696499408475264	1674	400
775	untuniutntrng55886	0.032696499408475264	1637	400
776	untuniutntrng55886	0.032696499408475264	1630	400
777	untuniutntrng55886	0.032696499408475264	1663	400
778	untuniutntrng55886	0.032696499408475264	1618	400
779	untuniutntrng55886	0.032696499408475264	1678	400
780	untuniutntrng55886	0.032696499408475264	1668	400
781	untuniutntrng55886	0.032696499408475264	1681	400
782	untuniutntrng55886	0.032696499408475264	1693	400
783	untuniutntrng55886	0.032696499408475264	1665	400
784	untuniutntrng55886	0.032696499408475264	1666	400
785	untuniutntrng55886	0.032696499408475264	1620	400
786	untuniutntrng55886	0.032696499408475264	1680	400
787	untuniutntrng55886	0.032696499408475264	1671	400
788	untuniutntrng55886	0.032696499408475264	1615	400
789	untuniutntrng55886	0.032696499408475264	1672	400
790	untuniutntrng55886	0.032696499408475264	1688	400
791	untuniutntrng55886	0.032696499408475264	1692	400
792	untuniutntrng55886	0.032696499408475264	1612	400
793	untuniutntrng55886	0.032696499408475264	1566	400
794	untuniutntrng55886	0.032696499408475264	1691	400
795	untuniutntrng55886	0.032696499408475264	1658	400
796	untuniutntrng55886	0.032696499408475264	1663	400
797	untuniutntrng55886	0.032696499408475264	1642	400
798	untuniutntrng55886	0.032696499408475264	1668	400
799	untuniutntrng55886	0.032696499408475264	1620	400
800	untuniutntrng55886	0.02207289096372022	3832	40
801	untuniutntrng55886	0.02207289096372022	3891	40
802	untuniutntrng55886	0.02207289096372022	3750	40
803	untuniutntrng55886	0.02207289096372022	3864	40
804	untuniutntrng55886	0.02207289096372022	3962	40
805	untuniutntrng55886	0.02207289096372022	3814	40
806	untuniutntrng55886	0.02207289096372022	3758	40
807	untuniutntrng55886	0.02207289096372022	3841	40
808	untuniutntrng55886	0.02207289096372022	3852	40
809	untuniutntrng55886	0.02207289096372022	3894	40
810	untuniutntrng55886	0.02207289096372022	3891	40
811	untuniutntrng55886	0.02207289096372022	3945	40
812	untuniutntrng55886	0.02207289096372022	3754	40
813	untuniutntrng55886	0.02207289096372022	3852	40
814	untuniutntrng55886	0.02207289096372022	3914	40
815	untuniutntrng55886	0.02207289096372022	3863	40
816	untuniutntrng55886	0.02207289096372022	3866	40
817	untuniutntrng55886	0.02207289096372022	3923	40
818	untuniutntrng55886	0.02207289096372022	3886	40
819	untuniutntrng55886	0.02207289096372022	3878	40
820	untuniutntrng55886	0.02207289096372022	3782	40
821	untuniutntrng55886	0.02207289096372022	3825	40
822	untuniutntrng55886	0.02207289096372022	3895	40
823	untuniutntrng55886	0.02207289096372022	3841	40
824	untuniutntrng55886	0.02207289096372022	3895	40
825	untuniutntrng55886	0.02207289096372022	3770	40
826	untuniutntrng55886	0.02207289096372022	3854	40
827	untuniutntrng55886	0.02207289096372022	3806	40
828	untuniutntrng55886	0.02207289096372022	3797	40
829	untuniutntrng55886	0.02207289096372022	3952	40
830	untuniutntrng55886	0.02207289096372022	3792	40
831	untuniutntrng55886	0.02207289096372022	3857	40
832	untuniutntrng55886	0.02207289096372022	3839	40
833	untuniutntrng55886	0.02207289096372022	3855	40
834	untuniutntrng55886	0.02207289096372022	3847	40
835	untuniutntrng55886	0.02207289096372022	3872	40
836	untuniutntrng55886	0.02207289096372022	3938	40
837	untuniutntrng55886	0.02207289096372022	3876	40
838	untuniutntrng55886	0.02207289096372022	3867	40
839	untuniutntrng55886	0.02207289096372022	3887	40
840	untuniutntrng55886	0.02207289096372022	3818	40
841	untuniutntrng55886	0.02207289096372022	3912	40
842	untuniutntrng55886	0.02207289096372022	3907	40
843	untuniutntrng55886	0.02207289096372022	3823	40
844	untuniutntrng55886	0.02207289096372022	3819	40
845	untuniutntrng55886	0.02207289096372022	3885	40
846	untuniutntrng55886	0.02207289096372022	3865	40
847	untuniutntrng55886	0.02207289096372022	4018	40
848	untuniutntrng55886	0.02207289096372022	3850	40
849	untuniutntrng55886	0.02207289096372022	3811	40
850	untuniutntrng55886	0.02207289096372022	3864	40
851	untuniutntrng55886	0.02207289096372022	3909	40
852	untuniutntrng55886	0.02207289096372022	3828	40
853	untuniutntrng55886	0.02207289096372022	3837	40
854	untuniutntrng55886	0.02207289096372022	3811	40
855	untuniutntrng55886	0.02207289096372022	3919	40
856	untuniutntrng55886	0.02207289096372022	3863	40
857	untuniutntrng55886	0.02207289096372022	3888	40
858	untuniutntrng55886	0.02207289096372022	3796	40
859	untuniutntrng55886	0.02207289096372022	3831	40
860	untuniutntrng55886	0.02207289096372022	3831	40
861	untuniutntrng55886	0.02207289096372022	3854	40
862	untuniutntrng55886	0.02207289096372022	3892	40
863	untuniutntrng55886	0.02207289096372022	3838	40
864	untuniutntrng55886	0.02207289096372022	3896	40
865	untuniutntrng55886	0.02207289096372022	3874	40
866	untuniutntrng55886	0.02207289096372022	3800	40
867	untuniutntrng55886	0.02207289096372022	3875	40
868	untuniutntrng55886	0.02207289096372022	3905	40
869	untuniutntrng55886	0.02207289096372022	3812	40
870	untuniutntrng55886	0.02207289096372022	3852	40
871	untuniutntrng55886	0.02207289096372022	3842	40
872	untuniutntrng55886	0.02207289096372022	3818	40
873	untuniutntrng55886	0.02207289096372022	3954	40
874	untuniutntrng55886	0.02207289096372022	3867	40
875	untuniutntrng55886	0.02207289096372022	3851	40
876	untuniutntrng55886	0.02207289096372022	3885	40
877	untuniutntrng55886	0.02207289096372022	3857	40
878	untuniutntrng55886	0.02207289096372022	3879	40
879	untuniutntrng55886	0.02207289096372022	3880	40
880	untuniutntrng55886	0.02207289096372022	3732	40
881	untuniutntrng55886	0.02207289096372022	3815	40
882	untuniutntrng55886	0.02207289096372022	3865	40
883	untuniutntrng55886	0.02207289096372022	3832	40
884	untuniutntrng55886	0.02207289096372022	3895	40
885	untuniutntrng55886	0.02207289096372022	3825	40
886	untuniutntrng55886	0.02207289096372022	3796	40
887	untuniutntrng55886	0.02207289096372022	3785	40
888	untuniutntrng55886	0.02207289096372022	3851	40
889	untuniutntrng55886	0.02207289096372022	3909	40
890	untuniutntrng55886	0.02207289096372022	3887	40
891	untuniutntrng55886	0.02207289096372022	3832	40
892	untuniutntrng55886	0.02207289096372022	3779	40
893	untuniutntrng55886	0.02207289096372022	3889	40
894	untuniutntrng55886	0.02207289096372022	3862	40
895	untuniutntrng55886	0.02207289096372022	3807	40
896	untuniutntrng55886	0.02207289096372022	3860	40
897	untuniutntrng55886	0.02207289096372022	3817	40
898	untuniutntrng55886	0.02207289096372022	3891	40
899	untuniutntrng55886	0.02207289096372022	3900	40
900	untuniutntrng55886	0.03390457773006745	1483	500
901	untuniutntrng55886	0.03390457773006745	1510	500
902	untuniutntrng55886	0.03390457773006745	1511	500
903	untuniutntrng55886	0.03390457773006745	1529	500
904	untuniutntrng55886	0.03390457773006745	1480	500
905	untuniutntrng55886	0.03390457773006745	1520	500
906	untuniutntrng55886	0.03390457773006745	1495	500
907	untuniutntrng55886	0.03390457773006745	1534	500
908	untuniutntrng55886	0.03390457773006745	1535	500
909	untuniutntrng55886	0.03390457773006745	1503	500
910	untuniutntrng55886	0.03390457773006745	1498	500
911	untuniutntrng55886	0.03390457773006745	1512	500
912	untuniutntrng55886	0.03390457773006745	1516	500
913	untuniutntrng55886	0.03390457773006745	1508	500
914	untuniutntrng55886	0.03390457773006745	1473	500
915	untuniutntrng55886	0.03390457773006745	1514	500
916	untuniutntrng55886	0.03390457773006745	1517	500
917	untuniutntrng55886	0.03390457773006745	1448	500
918	untuniutntrng55886	0.03390457773006745	1531	500
919	untuniutntrng55886	0.03390457773006745	1501	500
920	untuniutntrng55886	0.03390457773006745	1494	500
921	untuniutntrng55886	0.03390457773006745	1474	500
922	untuniutntrng55886	0.03390457773006745	1481	500
923	untuniutntrng55886	0.03390457773006745	1504	500
924	untuniutntrng55886	0.03390457773006745	1508	500
925	untuniutntrng55886	0.03390457773006745	1535	500
926	untuniutntrng55886	0.03390457773006745	1534	500
927	untuniutntrng55886	0.03390457773006745	1518	500
928	untuniutntrng55886	0.03390457773006745	1471	500
929	untuniutntrng55886	0.03390457773006745	1502	500
930	untuniutntrng55886	0.03390457773006745	1471	500
931	untuniutntrng55886	0.03390457773006745	1533	500
932	untuniutntrng55886	0.03390457773006745	1506	500
933	untuniutntrng55886	0.03390457773006745	1506	500
934	untuniutntrng55886	0.03390457773006745	1479	500
935	untuniutntrng55886	0.03390457773006745	1484	500
936	untuniutntrng55886	0.03390457773006745	1505	500
937	untuniutntrng55886	0.03390457773006745	1571	500
938	untuniutntrng55886	0.03390457773006745	1540	500
939	untuniutntrng55886	0.03390457773006745	1495	500
940	untuniutntrng55886	0.03390457773006745	1476	500
941	untuniutntrng55886	0.03390457773006745	1506	500
942	untuniutntrng55886	0.03390457773006745	1517	500
943	untuniutntrng55886	0.03390457773006745	1514	500
944	untuniutntrng55886	0.03390457773006745	1496	500
945	untuniutntrng55886	0.03390457773006745	1503	500
946	untuniutntrng55886	0.03390457773006745	1504	500
947	untuniutntrng55886	0.03390457773006745	1583	500
948	untuniutntrng55886	0.03390457773006745	1538	500
949	untuniutntrng55886	0.03390457773006745	1512	500
950	untuniutntrng55886	0.03390457773006745	1547	500
951	untuniutntrng55886	0.03390457773006745	1499	500
952	untuniutntrng55886	0.03390457773006745	1558	500
953	untuniutntrng55886	0.03390457773006745	1526	500
954	untuniutntrng55886	0.03390457773006745	1548	500
955	untuniutntrng55886	0.03390457773006745	1499	500
956	untuniutntrng55886	0.03390457773006745	1493	500
957	untuniutntrng55886	0.03390457773006745	1493	500
958	untuniutntrng55886	0.03390457773006745	1541	500
959	untuniutntrng55886	0.03390457773006745	1506	500
960	untuniutntrng55886	0.03390457773006745	1477	500
961	untuniutntrng55886	0.03390457773006745	1548	500
962	untuniutntrng55886	0.03390457773006745	1510	500
963	untuniutntrng55886	0.03390457773006745	1465	500
964	untuniutntrng55886	0.03390457773006745	1522	500
965	untuniutntrng55886	0.03390457773006745	1533	500
966	untuniutntrng55886	0.03390457773006745	1529	500
967	untuniutntrng55886	0.03390457773006745	1519	500
968	untuniutntrng55886	0.03390457773006745	1510	500
969	untuniutntrng55886	0.03390457773006745	1484	500
970	untuniutntrng55886	0.03390457773006745	1472	500
971	untuniutntrng55886	0.03390457773006745	1479	500
972	untuniutntrng55886	0.03390457773006745	1519	500
973	untuniutntrng55886	0.03390457773006745	1459	500
974	untuniutntrng55886	0.03390457773006745	1514	500
975	untuniutntrng55886	0.03390457773006745	1478	500
976	untuniutntrng55886	0.03390457773006745	1474	500
977	untuniutntrng55886	0.03390457773006745	1514	500
978	untuniutntrng55886	0.03390457773006745	1558	500
979	untuniutntrng55886	0.03390457773006745	1495	500
980	untuniutntrng55886	0.03390457773006745	1533	500
981	untuniutntrng55886	0.03390457773006745	1478	500
982	untuniutntrng55886	0.03390457773006745	1504	500
983	untuniutntrng55886	0.03390457773006745	1526	500
984	untuniutntrng55886	0.03390457773006745	1485	500
985	untuniutntrng55886	0.03390457773006745	1533	500
986	untuniutntrng55886	0.03390457773006745	1461	500
987	untuniutntrng55886	0.03390457773006745	1532	500
988	untuniutntrng55886	0.03390457773006745	1408	500
989	untuniutntrng55886	0.03390457773006745	1466	500
990	untuniutntrng55886	0.03390457773006745	1506	500
991	untuniutntrng55886	0.03390457773006745	1493	500
992	untuniutntrng55886	0.03390457773006745	1455	500
993	untuniutntrng55886	0.03390457773006745	1539	500
994	untuniutntrng55886	0.03390457773006745	1510	500
995	untuniutntrng55886	0.03390457773006745	1472	500
996	untuniutntrng55886	0.03390457773006745	1524	500
997	untuniutntrng55886	0.03390457773006745	1518	500
998	untuniutntrng55886	0.03390457773006745	1466	500
999	untuniutntrng55886	0.03390457773006745	1503	500
1000	untuniutntrng55886	0.0230629878193798	3604	50
1001	untuniutntrng55886	0.0230629878193798	3591	50
1002	untuniutntrng55886	0.0230629878193798	3587	50
1003	untuniutntrng55886	0.0230629878193798	3605	50
1004	untuniutntrng55886	0.0230629878193798	3597	50
1005	untuniutntrng55886	0.0230629878193798	3668	50
1006	untuniutntrng55886	0.0230629878193798	3558	50
1007	untuniutntrng55886	0.0230629878193798	3563	50
1008	untuniutntrng55886	0.0230629878193798	3549	50
1009	untuniutntrng55886	0.0230629878193798	3587	50
1010	untuniutntrng55886	0.0230629878193798	3583	50
1011	untuniutntrng55886	0.0230629878193798	3622	50
1012	untuniutntrng55886	0.0230629878193798	3603	50
1013	untuniutntrng55886	0.0230629878193798	3539	50
1014	untuniutntrng55886	0.0230629878193798	3669	50
1015	untuniutntrng55886	0.0230629878193798	3591	50
1016	untuniutntrng55886	0.0230629878193798	3593	50
1017	untuniutntrng55886	0.0230629878193798	3606	50
1018	untuniutntrng55886	0.0230629878193798	3610	50
1019	untuniutntrng55886	0.0230629878193798	3714	50
1020	untuniutntrng55886	0.0230629878193798	3565	50
1021	untuniutntrng55886	0.0230629878193798	3524	50
1022	untuniutntrng55886	0.0230629878193798	3579	50
1023	untuniutntrng55886	0.0230629878193798	3593	50
1024	untuniutntrng55886	0.0230629878193798	3638	50
1025	untuniutntrng55886	0.0230629878193798	3595	50
1026	untuniutntrng55886	0.0230629878193798	3538	50
1027	untuniutntrng55886	0.0230629878193798	3522	50
1028	untuniutntrng55886	0.0230629878193798	3657	50
1029	untuniutntrng55886	0.0230629878193798	3618	50
1030	untuniutntrng55886	0.0230629878193798	3628	50
1031	untuniutntrng55886	0.0230629878193798	3547	50
1032	untuniutntrng55886	0.0230629878193798	3534	50
1033	untuniutntrng55886	0.0230629878193798	3620	50
1034	untuniutntrng55886	0.0230629878193798	3588	50
1035	untuniutntrng55886	0.0230629878193798	3517	50
1036	untuniutntrng55886	0.0230629878193798	3616	50
1037	untuniutntrng55886	0.0230629878193798	3572	50
1038	untuniutntrng55886	0.0230629878193798	3572	50
1039	untuniutntrng55886	0.0230629878193798	3648	50
1040	untuniutntrng55886	0.0230629878193798	3606	50
1041	untuniutntrng55886	0.0230629878193798	3561	50
1042	untuniutntrng55886	0.0230629878193798	3603	50
1043	untuniutntrng55886	0.0230629878193798	3564	50
1044	untuniutntrng55886	0.0230629878193798	3592	50
1045	untuniutntrng55886	0.0230629878193798	3612	50
1046	untuniutntrng55886	0.0230629878193798	3622	50
1047	untuniutntrng55886	0.0230629878193798	3499	50
1048	untuniutntrng55886	0.0230629878193798	3570	50
1049	untuniutntrng55886	0.0230629878193798	3563	50
1050	untuniutntrng55886	0.0230629878193798	3545	50
1051	untuniutntrng55886	0.0230629878193798	3523	50
1052	untuniutntrng55886	0.0230629878193798	3546	50
1053	untuniutntrng55886	0.0230629878193798	3645	50
1054	untuniutntrng55886	0.0230629878193798	3626	50
1055	untuniutntrng55886	0.0230629878193798	3652	50
1056	untuniutntrng55886	0.0230629878193798	3625	50
1057	untuniutntrng55886	0.0230629878193798	3557	50
1058	untuniutntrng55886	0.0230629878193798	3612	50
1059	untuniutntrng55886	0.0230629878193798	3599	50
1060	untuniutntrng55886	0.0230629878193798	3594	50
1061	untuniutntrng55886	0.0230629878193798	3553	50
1062	untuniutntrng55886	0.0230629878193798	3607	50
1063	untuniutntrng55886	0.0230629878193798	3572	50
1064	untuniutntrng55886	0.0230629878193798	3548	50
1065	untuniutntrng55886	0.0230629878193798	3530	50
