	tf_idf_words	tf_idf	tf_idf_rang	dispersion	dispersion_numeric
412	untuniutntrng55886	-0.4592780758823891	40000	200/5	40.0
413	untuniutntrng55886	-0.4589750123486687	40000	200/5	40.0
414	untuniutntrng55886	-0.4587269214307658	40000	200/5	40.0
415	untuniutntrng55886	-0.4600555044227608	40000	200/5	40.0
416	untuniutntrng55886	-0.4586501434688754	40000	200/5	40.0
417	untuniutntrng55886	-0.4593574433676299	40000	200/5	40.0
418	untuniutntrng55886	-0.4597674746295327	40000	200/5	40.0
419	untuniutntrng55886	-0.4589177461610682	40000	200/5	40.0
420	untuniutntrng55886	-0.4591761651105221	40000	200/5	40.0
421	untuniutntrng55886	-0.4584919723067257	40000	200/5	40.0
422	untuniutntrng55886	-0.4595535698756911	40000	200/5	40.0
423	untuniutntrng55886	-0.4582479896779968	40000	200/5	40.0
424	untuniutntrng55886	-0.4588451335905863	40000	200/5	40.0
425	untuniutntrng55886	-0.4575352969661349	40000	200/5	40.0
426	untuniutntrng55886	-0.4595672100336293	40000	200/5	40.0
427	untuniutntrng55886	-0.4586787582567423	40000	200/5	40.0
428	untuniutntrng55886	-0.4586961140672821	40000	200/5	40.0
429	untuniutntrng55886	-0.4600362877899086	40000	200/5	40.0
430	untuniutntrng55886	-0.4587283050547321	40000	200/5	40.0
431	untuniutntrng55886	-0.4575269040243424	40000	200/5	40.0
432	untuniutntrng55886	-0.4592777793430725	40000	200/5	40.0
433	untuniutntrng55886	-0.4581848359644733	40000	200/5	40.0
434	untuniutntrng55886	-0.4590766643551333	40000	200/5	40.0
435	untuniutntrng55886	-0.4585127977591208	40000	200/5	40.0
436	untuniutntrng55886	-0.4580932872430648	40000	200/5	40.0
437	untuniutntrng55886	-0.4599725760783432	40000	200/5	40.0
438	untuniutntrng55886	-0.4580393368553259	40000	200/5	40.0
439	untuniutntrng55886	-0.4597867209785616	40000	200/5	40.0
440	untuniutntrng55886	-0.4598202033658207	40000	200/5	40.0
441	untuniutntrng55886	-0.4586885283278014	40000	200/5	40.0
442	untuniutntrng55886	-0.4587986212063411	40000	200/5	40.0
443	untuniutntrng55886	-0.4582527130246132	40000	200/5	40.0
444	untuniutntrng55886	-0.4599176777048516	40000	200/5	40.0
445	untuniutntrng55886	-0.4592331128441195	40000	200/5	40.0
446	untuniutntrng55886	-0.4588076501889381	40000	200/5	40.0
447	untuniutntrng55886	-0.4587444980517105	40000	200/5	40.0
448	untuniutntrng55886	-0.4587269243192761	40000	200/5	40.0
449	untuniutntrng55886	-0.4580391961502457	40000	200/5	40.0
450	untuniutntrng55886	-0.4593528147399806	40000	200/5	40.0
451	untuniutntrng55886	-0.4592264700950786	40000	200/5	40.0
452	untuniutntrng55886	-0.458115336353415	40000	200/5	40.0
453	untuniutntrng55886	-0.4587170891294847	40000	200/5	40.0
454	untuniutntrng55886	-0.4590145307409781	40000	200/5	40.0
455	untuniutntrng55886	-0.458786812678049	40000	200/5	40.0
456	untuniutntrng55886	-0.458653012819803	40000	200/5	40.0
457	untuniutntrng55886	-0.4581297695462914	40000	200/5	40.0
458	untuniutntrng55886	-0.4582850591488531	40000	200/5	40.0
459	untuniutntrng55886	-0.4587449406269373	40000	200/5	40.0
460	untuniutntrng55886	-0.4583710802010314	40000	200/5	40.0
461	untuniutntrng55886	-0.4598172311485179	40000	200/5	40.0
462	untuniutntrng55886	-0.4580306224398794	40000	200/5	40.0
463	untuniutntrng55886	-0.4587288243133615	40000	200/5	40.0
464	untuniutntrng55886	-0.4575087203140967	40000	200/5	40.0
465	untuniutntrng55886	-0.4582542285599824	40000	200/5	40.0
466	untuniutntrng55886	-0.4590428035903297	40000	200/5	40.0
467	untuniutntrng55886	-0.4594127486767835	40000	200/5	40.0
468	untuniutntrng55886	-0.4598990098225988	40000	200/5	40.0
469	untuniutntrng55886	-0.4583746800466921	40000	200/5	40.0
470	untuniutntrng55886	-0.4583964816737456	40000	200/5	40.0
471	untuniutntrng55886	-0.4594457711257973	40000	200/5	40.0
472	untuniutntrng55886	-0.4592779265203902	40000	200/5	40.0
473	untuniutntrng55886	-0.4592532654040612	40000	200/5	40.0
474	untuniutntrng55886	-0.4591821144022156	40000	200/5	40.0
475	untuniutntrng55886	-0.4585939064528105	40000	200/5	40.0
476	untuniutntrng55886	-0.4595947323749442	40000	200/5	40.0
477	untuniutntrng55886	-0.4591722233299092	40000	200/5	40.0
478	untuniutntrng55886	-0.4590789910318559	40000	200/5	40.0
479	untuniutntrng55886	-0.4587117334293892	40000	200/5	40.0
480	untuniutntrng55886	-0.4579078798584893	40000	200/5	40.0
481	untuniutntrng55886	-0.4578909439504295	40000	200/5	40.0
482	untuniutntrng55886	-0.4582434043174262	40000	200/5	40.0
483	untuniutntrng55886	-0.4594855920354381	40000	200/5	40.0
484	untuniutntrng55886	-0.4584332808986782	40000	200/5	40.0
485	untuniutntrng55886	-0.4594469739444157	40000	200/5	40.0
486	untuniutntrng55886	-0.4583479572347274	40000	200/5	40.0
487	untuniutntrng55886	-0.4582652140779967	40000	200/5	40.0
488	untuniutntrng55886	-0.458306670735072	40000	200/5	40.0
489	untuniutntrng55886	-0.4582711240313806	40000	200/5	40.0
490	untuniutntrng55886	-0.4594015504263848	40000	200/5	40.0
491	untuniutntrng55886	-0.4593222917914772	40000	200/5	40.0
492	untuniutntrng55886	-0.458970283761735	40000	200/5	40.0
493	untuniutntrng55886	-0.4584929532791243	40000	200/5	40.0
494	untuniutntrng55886	-0.459030244719919	40000	200/5	40.0
495	untuniutntrng55886	-0.4588919875788259	40000	200/5	40.0
496	untuniutntrng55886	-0.4580522587874776	40000	200/5	40.0
497	untuniutntrng55886	-0.4575614408033142	40000	200/5	40.0
498	untuniutntrng55886	-0.4589845332486577	40000	200/5	40.0
499	untuniutntrng55886	-0.4586894870209914	40000	200/5	40.0
500	untuniutntrng55886	-0.9455355323191308	40000	20/50	0.4
501	untuniutntrng55886	-0.9447373027851972	40000	20/50	0.4
502	untuniutntrng55886	-0.9442549223950638	40000	20/50	0.4
503	untuniutntrng55886	-0.9446792697969691	40000	20/50	0.4
504	untuniutntrng55886	-0.9444659106987504	40000	20/50	0.4
505	untuniutntrng55886	-0.9438201424813202	40000	20/50	0.4
506	untuniutntrng55886	-0.9438102764379422	40000	20/50	0.4
507	untuniutntrng55886	-0.944612469702134	40000	20/50	0.4
508	untuniutntrng55886	-0.9450446788452916	40000	20/50	0.4
509	untuniutntrng55886	-0.9444112227118432	40000	20/50	0.4
510	untuniutntrng55886	-0.94448977583147	40000	20/50	0.4
511	untuniutntrng55886	-0.9447947765514052	40000	20/50	0.4
512	untuniutntrng55886	-0.9442599685837396	40000	20/50	0.4
513	untuniutntrng55886	-0.9454197790288794	40000	20/50	0.4
514	untuniutntrng55886	-0.945006037967024	40000	20/50	0.4
515	untuniutntrng55886	-0.944243865524443	40000	20/50	0.4
516	untuniutntrng55886	-0.9447302521415164	40000	20/50	0.4
517	untuniutntrng55886	-0.9445276644361628	40000	20/50	0.4
518	untuniutntrng55886	-0.9458663708669032	40000	20/50	0.4
519	untuniutntrng55886	-0.9447898588066796	40000	20/50	0.4
520	untuniutntrng55886	-0.9449332995175356	40000	20/50	0.4
521	untuniutntrng55886	-0.9449344342647854	40000	20/50	0.4
522	untuniutntrng55886	-0.9452538669029192	40000	20/50	0.4
523	untuniutntrng55886	-0.9438126146130904	40000	20/50	0.4
524	untuniutntrng55886	-0.9441418854544592	40000	20/50	0.4
525	untuniutntrng55886	-0.9441026961277096	40000	20/50	0.4
526	untuniutntrng55886	-0.944918556732972	40000	20/50	0.4
527	untuniutntrng55886	-0.9448017150685988	40000	20/50	0.4
528	untuniutntrng55886	-0.9451690073975052	40000	20/50	0.4
529	untuniutntrng55886	-0.9450144593885056	40000	20/50	0.4
530	untuniutntrng55886	-0.9438347472385072	40000	20/50	0.4
531	untuniutntrng55886	-0.9447889289900628	40000	20/50	0.4
532	untuniutntrng55886	-0.9447975786404104	40000	20/50	0.4
533	untuniutntrng55886	-0.9441513346113544	40000	20/50	0.4
534	untuniutntrng55886	-0.9437927825558302	40000	20/50	0.4
535	untuniutntrng55886	-0.9448020290167932	40000	20/50	0.4
536	untuniutntrng55886	-0.9437999773797872	40000	20/50	0.4
537	untuniutntrng55886	-0.9438062505644084	40000	20/50	0.4
538	untuniutntrng55886	-0.9444055051655396	40000	20/50	0.4
539	untuniutntrng55886	-0.9449900923719692	40000	20/50	0.4
540	untuniutntrng55886	-0.9443144413099144	40000	20/50	0.4
541	untuniutntrng55886	-0.9455142870428528	40000	20/50	0.4
542	untuniutntrng55886	-0.9447630796540488	40000	20/50	0.4
543	untuniutntrng55886	-0.9453050410603622	40000	20/50	0.4
544	untuniutntrng55886	-0.9442703783160928	40000	20/50	0.4
545	untuniutntrng55886	-0.9444781967200534	40000	20/50	0.4
546	untuniutntrng55886	-0.9452244006239938	40000	20/50	0.4
547	untuniutntrng55886	-0.9453400599560976	40000	20/50	0.4
548	untuniutntrng55886	-0.9446647753870492	40000	20/50	0.4
549	untuniutntrng55886	-0.944871234511622	40000	20/50	0.4
550	untuniutntrng55886	-0.9446811744677628	40000	20/50	0.4
551	untuniutntrng55886	-0.9451681830101	40000	20/50	0.4
552	untuniutntrng55886	-0.9450076908764454	40000	20/50	0.4
553	untuniutntrng55886	-0.9454080287764258	40000	20/50	0.4
554	untuniutntrng55886	-0.9449921133039269	40000	20/50	0.4
555	untuniutntrng55886	-0.9447710602685157	40000	20/50	0.4
556	untuniutntrng55886	-0.944162423808268	40000	20/50	0.4
557	untuniutntrng55886	-0.943627401701864	40000	20/50	0.4
558	untuniutntrng55886	-0.944618690374092	40000	20/50	0.4
559	untuniutntrng55886	-0.9446521250834272	40000	20/50	0.4
560	untuniutntrng55886	-0.9452273321148964	40000	20/50	0.4
561	untuniutntrng55886	-0.9444906948532032	40000	20/50	0.4
562	untuniutntrng55886	-0.944964912505062	40000	20/50	0.4
563	untuniutntrng55886	-0.944586065263859	40000	20/50	0.4
564	untuniutntrng55886	-0.94443015515824	40000	20/50	0.4
565	untuniutntrng55886	-0.9448072518798056	40000	20/50	0.4
566	untuniutntrng55886	-0.945172326501624	40000	20/50	0.4
567	untuniutntrng55886	-0.9448552455293856	40000	20/50	0.4
568	untuniutntrng55886	-0.9441229410351948	40000	20/50	0.4
569	untuniutntrng55886	-0.9451389146310384	40000	20/50	0.4
570	untuniutntrng55886	-0.9449446677515948	40000	20/50	0.4
571	untuniutntrng55886	-0.944699834499332	40000	20/50	0.4
572	untuniutntrng55886	-0.9447498867636364	40000	20/50	0.4
573	untuniutntrng55886	-0.9450590217282788	40000	20/50	0.4
574	untuniutntrng55886	-0.9447156674628392	40000	20/50	0.4
575	untuniutntrng55886	-0.9444503971855308	40000	20/50	0.4
576	untuniutntrng55886	-0.9447672320835384	40000	20/50	0.4
577	untuniutntrng55886	-0.9453489246053948	40000	20/50	0.4
578	untuniutntrng55886	-0.9432364795514508	40000	20/50	0.4
579	untuniutntrng55886	-0.9447704889594599	40000	20/50	0.4
580	untuniutntrng55886	-0.9448963329028864	40000	20/50	0.4
581	untuniutntrng55886	-0.9445739329872548	40000	20/50	0.4
582	untuniutntrng55886	-0.9456783902683744	40000	20/50	0.4
583	untuniutntrng55886	-0.9444224419607758	40000	20/50	0.4
584	untuniutntrng55886	-0.9452994683581796	40000	20/50	0.4
585	untuniutntrng55886	-0.9446900257539972	40000	20/50	0.4
586	untuniutntrng55886	-0.945709383110272	40000	20/50	0.4
587	untuniutntrng55886	-0.9441197614022256	40000	20/50	0.4
588	untuniutntrng55886	-0.9447911614335004	40000	20/50	0.4
589	untuniutntrng55886	-0.9442963620849528	40000	20/50	0.4
590	untuniutntrng55886	-0.944180638034842	40000	20/50	0.4
591	untuniutntrng55886	-0.9449487080013288	40000	20/50	0.4
592	untuniutntrng55886	-0.9450550847305842	40000	20/50	0.4
593	untuniutntrng55886	-0.9448416063280084	40000	20/50	0.4
594	untuniutntrng55886	-0.9452139518813962	40000	20/50	0.4
595	untuniutntrng55886	-0.9446908699407376	40000	20/50	0.4
596	untuniutntrng55886	-0.9448139470658564	40000	20/50	0.4
597	untuniutntrng55886	-0.9445762453352587	40000	20/50	0.4
598	untuniutntrng55886	-0.9446993715129488	40000	20/50	0.4
599	untuniutntrng55886	-0.944135664309258	40000	20/50	0.4
600	untuniutntrng55886	-1.0412921385157103	40000	2/500	0.004
601	untuniutntrng55886	-1.0420523422735128	40000	2/500	0.004
602	untuniutntrng55886	-1.0418486859523042	40000	2/500	0.004
603	untuniutntrng55886	-1.0418043843044735	40000	2/500	0.004
604	untuniutntrng55886	-1.0416881607339383	40000	2/500	0.004
605	untuniutntrng55886	-1.041422158832306	40000	2/500	0.004
606	untuniutntrng55886	-1.0420825816443335	40000	2/500	0.004
607	untuniutntrng55886	-1.0418770372594923	40000	2/500	0.004
608	untuniutntrng55886	-1.0412450340709771	40000	2/500	0.004
609	untuniutntrng55886	-1.0418187691008622	40000	2/500	0.004
610	untuniutntrng55886	-1.041980769838859	40000	2/500	0.004
611	untuniutntrng55886	-1.0419087532147422	40000	2/500	0.004
612	untuniutntrng55886	-1.0416387661190174	40000	2/500	0.004
613	untuniutntrng55886	-1.0420128492645526	40000	2/500	0.004
614	untuniutntrng55886	-1.041922570398353	40000	2/500	0.004
615	untuniutntrng55886	-1.0419231173908148	40000	2/500	0.004
616	untuniutntrng55886	-1.042466238714712	40000	2/500	0.004
617	untuniutntrng55886	-1.0415617538977606	40000	2/500	0.004
618	untuniutntrng55886	-1.0413991199227859	40000	2/500	0.004
619	untuniutntrng55886	-1.041870851043359	40000	2/500	0.004
620	untuniutntrng55886	-1.0420300402157283	40000	2/500	0.004
621	untuniutntrng55886	-1.0415808177371857	40000	2/500	0.004
622	untuniutntrng55886	-1.0413142326382303	40000	2/500	0.004
623	untuniutntrng55886	-1.0421167086173664	40000	2/500	0.004
624	untuniutntrng55886	-1.0415652770288184	40000	2/500	0.004
625	untuniutntrng55886	-1.0409966561030564	40000	2/500	0.004
626	untuniutntrng55886	-1.0416858037467709	40000	2/500	0.004
627	untuniutntrng55886	-1.041741053991994	40000	2/500	0.004
628	untuniutntrng55886	-1.0422022055041391	40000	2/500	0.004
629	untuniutntrng55886	-1.0416308149904472	40000	2/500	0.004
630	untuniutntrng55886	-1.041656909431495	40000	2/500	0.004
631	untuniutntrng55886	-1.0416826628232114	40000	2/500	0.004
632	untuniutntrng55886	-1.0422278318908773	40000	2/500	0.004
633	untuniutntrng55886	-1.0415100005932698	40000	2/500	0.004
634	untuniutntrng55886	-1.0423507764127042	40000	2/500	0.004
635	untuniutntrng55886	-1.0418584592243871	40000	2/500	0.004
636	untuniutntrng55886	-1.0418936462836692	40000	2/500	0.004
637	untuniutntrng55886	-1.0414073353066602	40000	2/500	0.004
638	untuniutntrng55886	-1.0410368290646734	40000	2/500	0.004
639	untuniutntrng55886	-1.0418100139190147	40000	2/500	0.004
640	untuniutntrng55886	-1.0421680678267211	40000	2/500	0.004
641	untuniutntrng55886	-1.042085021828377	40000	2/500	0.004
642	untuniutntrng55886	-1.0416844413866877	40000	2/500	0.004
643	untuniutntrng55886	-1.041832970132687	40000	2/500	0.004
644	untuniutntrng55886	-1.0415241958717327	40000	2/500	0.004
645	untuniutntrng55886	-1.0416992303077632	40000	2/500	0.004
646	untuniutntrng55886	-1.0413757037634832	40000	2/500	0.004
647	untuniutntrng55886	-1.0417973841314558	40000	2/500	0.004
648	untuniutntrng55886	-1.0423625117210509	40000	2/500	0.004
649	untuniutntrng55886	-1.0415532034021575	40000	2/500	0.004
650	untuniutntrng55886	-1.0413971137381208	40000	2/500	0.004
651	untuniutntrng55886	-1.0423719061144603	40000	2/500	0.004
652	untuniutntrng55886	-1.0413472789934048	40000	2/500	0.004
653	untuniutntrng55886	-1.0417058269495587	40000	2/500	0.004
654	untuniutntrng55886	-1.041662270578559	40000	2/500	0.004
655	untuniutntrng55886	-1.0414721972096253	40000	2/500	0.004
656	untuniutntrng55886	-1.041682046403518	40000	2/500	0.004
657	untuniutntrng55886	-1.0414760344879241	40000	2/500	0.004
658	untuniutntrng55886	-1.0412514343361128	40000	2/500	0.004
659	untuniutntrng55886	-1.042198722419731	40000	2/500	0.004
660	untuniutntrng55886	-1.0420606170107618	40000	2/500	0.004
661	untuniutntrng55886	-1.0412485356026056	40000	2/500	0.004
662	untuniutntrng55886	-1.0422328790186155	40000	2/500	0.004
663	untuniutntrng55886	-1.0417997321198418	40000	2/500	0.004
664	untuniutntrng55886	-1.0423872117942659	40000	2/500	0.004
665	untuniutntrng55886	-1.0417429301646892	40000	2/500	0.004
666	untuniutntrng55886	-1.0412028647305798	40000	2/500	0.004
667	untuniutntrng55886	-1.041846577154119	40000	2/500	0.004
668	untuniutntrng55886	-1.0412720506625344	40000	2/500	0.004
669	untuniutntrng55886	-1.0418421779625098	40000	2/500	0.004
670	untuniutntrng55886	-1.0427661243350046	40000	2/500	0.004
671	untuniutntrng55886	-1.0418415160166166	40000	2/500	0.004
672	untuniutntrng55886	-1.042005591770217	40000	2/500	0.004
673	untuniutntrng55886	-1.0414405753592824	40000	2/500	0.004
674	untuniutntrng55886	-1.0415881250897263	40000	2/500	0.004
675	untuniutntrng55886	-1.041149087065816	40000	2/500	0.004
676	untuniutntrng55886	-1.0419276086430354	40000	2/500	0.004
677	untuniutntrng55886	-1.0413604054302936	40000	2/500	0.004
678	untuniutntrng55886	-1.0421082847006995	40000	2/500	0.004
679	untuniutntrng55886	-1.0415863719503484	40000	2/500	0.004
680	untuniutntrng55886	-1.0418404108338657	40000	2/500	0.004
681	untuniutntrng55886	-1.0422133450846165	40000	2/500	0.004
682	untuniutntrng55886	-1.0415209730654056	40000	2/500	0.004
683	untuniutntrng55886	-1.0419080632401696	40000	2/500	0.004
684	untuniutntrng55886	-1.0416971746601211	40000	2/500	0.004
685	untuniutntrng55886	-1.0418529070266296	40000	2/500	0.004
686	untuniutntrng55886	-1.0422002987182284	40000	2/500	0.004
687	untuniutntrng55886	-1.0410863552713157	40000	2/500	0.004
688	untuniutntrng55886	-1.0411260103097315	40000	2/500	0.004
689	untuniutntrng55886	-1.0415469396867127	40000	2/500	0.004
690	untuniutntrng55886	-1.0415695467590973	40000	2/500	0.004
691	untuniutntrng55886	-1.0420909083347651	40000	2/500	0.004
692	untuniutntrng55886	-1.0415387414535529	40000	2/500	0.004
693	untuniutntrng55886	-1.0416955269632937	40000	2/500	0.004
694	untuniutntrng55886	-1.0424084618585503	40000	2/500	0.004
695	untuniutntrng55886	-1.041437808439028	40000	2/500	0.004
696	untuniutntrng55886	-1.0415665067948958	40000	2/500	0.004
697	untuniutntrng55886	-1.042342033763863	40000	2/500	0.004
698	untuniutntrng55886	-1.0415153562003665	40000	2/500	0.004
699	untuniutntrng55886	-1.0413177540498957	40000	2/500	0.004
700	untuniutntrng55886	-0.12820797975925213	40000	500/2	250.0
701	untuniutntrng55886	-0.13044347943113066	40000	500/2	250.0
702	untuniutntrng55886	-0.12827826697328035	40000	500/2	250.0
703	untuniutntrng55886	-0.12861932264321851	40000	500/2	250.0
704	untuniutntrng55886	-0.1281662990412925	40000	500/2	250.0
705	untuniutntrng55886	-0.12668417771977505	40000	500/2	250.0
706	untuniutntrng55886	-0.12891440726804038	40000	500/2	250.0
707	untuniutntrng55886	-0.128490615364091	40000	500/2	250.0
708	untuniutntrng55886	-0.12757643272535446	40000	500/2	250.0
709	untuniutntrng55886	-0.1281056814742193	40000	500/2	250.0
710	untuniutntrng55886	-0.1281536643231498	40000	500/2	250.0
711	untuniutntrng55886	-0.1285638777324617	40000	500/2	250.0
712	untuniutntrng55886	-0.1288369983655322	40000	500/2	250.0
713	untuniutntrng55886	-0.12818344068328202	40000	500/2	250.0
714	untuniutntrng55886	-0.12811472180880235	40000	500/2	250.0
715	untuniutntrng55886	-0.12932525876461476	40000	500/2	250.0
716	untuniutntrng55886	-0.12839087554968176	40000	500/2	250.0
717	untuniutntrng55886	-0.12814993670034536	40000	500/2	250.0
718	untuniutntrng55886	-0.12876452944209835	40000	500/2	250.0
719	untuniutntrng55886	-0.12906320123550494	40000	500/2	250.0
720	untuniutntrng55886	-0.12809971386075825	40000	500/2	250.0
721	untuniutntrng55886	-0.12813896609857856	40000	500/2	250.0
722	untuniutntrng55886	-0.12836480374085946	40000	500/2	250.0
723	untuniutntrng55886	-0.12893215791661827	40000	500/2	250.0
724	untuniutntrng55886	-0.1272933604209543	40000	500/2	250.0
725	untuniutntrng55886	-0.1290399430409067	39999	500/2	250.0
726	untuniutntrng55886	-0.12876675091008294	40000	500/2	250.0
727	untuniutntrng55886	-0.12942565144907847	40000	500/2	250.0
728	untuniutntrng55886	-0.1290537955665887	40000	500/2	250.0
729	untuniutntrng55886	-0.1278808338710674	40000	500/2	250.0
730	untuniutntrng55886	-0.12912737401838814	40000	500/2	250.0
731	untuniutntrng55886	-0.12900332404436074	40000	500/2	250.0
732	untuniutntrng55886	-0.12804667917473644	40000	500/2	250.0
733	untuniutntrng55886	-0.1279977718891422	40000	500/2	250.0
734	untuniutntrng55886	-0.12885656790456124	40000	500/2	250.0
735	untuniutntrng55886	-0.12827748529236127	40000	500/2	250.0
736	untuniutntrng55886	-0.12817656228107488	40000	500/2	250.0
737	untuniutntrng55886	-0.12864650607049466	40000	500/2	250.0
738	untuniutntrng55886	-0.12780790243918672	40000	500/2	250.0
739	untuniutntrng55886	-0.12765116113633612	40000	500/2	250.0
740	untuniutntrng55886	-0.12872056931111664	40000	500/2	250.0
741	untuniutntrng55886	-0.12769709229897275	40000	500/2	250.0
742	untuniutntrng55886	-0.12833518690315682	40000	500/2	250.0
743	untuniutntrng55886	-0.12835454115992595	40000	500/2	250.0
744	untuniutntrng55886	-0.1288879474275384	40000	500/2	250.0
745	untuniutntrng55886	-0.12852753348774393	40000	500/2	250.0
746	untuniutntrng55886	-0.12964030114195313	40000	500/2	250.0
747	untuniutntrng55886	-0.12865983882519427	40000	500/2	250.0
748	untuniutntrng55886	-0.12885044054949826	40000	500/2	250.0
749	untuniutntrng55886	-0.12920874796739812	40000	500/2	250.0
750	untuniutntrng55886	-0.12855095259995286	40000	500/2	250.0
751	untuniutntrng55886	-0.12824429258697434	40000	500/2	250.0
752	untuniutntrng55886	-0.1289246257477208	40000	500/2	250.0
753	untuniutntrng55886	-0.12833851465787938	40000	500/2	250.0
754	untuniutntrng55886	-0.1288049895442437	40000	500/2	250.0
755	untuniutntrng55886	-0.1289095485761449	40000	500/2	250.0
756	untuniutntrng55886	-0.12889532746760754	40000	500/2	250.0
757	untuniutntrng55886	-0.1283532486551362	40000	500/2	250.0
758	untuniutntrng55886	-0.1276977177602464	40000	500/2	250.0
759	untuniutntrng55886	-0.1289352340742721	40000	500/2	250.0
760	untuniutntrng55886	-0.12878244707705194	40000	500/2	250.0
761	untuniutntrng55886	-0.1289330657779698	40000	500/2	250.0
762	untuniutntrng55886	-0.1288396524585812	40000	500/2	250.0
763	untuniutntrng55886	-0.12908221524614796	40000	500/2	250.0
764	untuniutntrng55886	-0.12770658542301316	40000	500/2	250.0
765	untuniutntrng55886	-0.12893214071454714	40000	500/2	250.0
766	untuniutntrng55886	-0.1290696217336037	40000	500/2	250.0
767	untuniutntrng55886	-0.12899393154676742	40000	500/2	250.0
768	untuniutntrng55886	-0.1279657106177532	40000	500/2	250.0
769	untuniutntrng55886	-0.12853873797337956	40000	500/2	250.0
770	untuniutntrng55886	-0.12844254114293518	40000	500/2	250.0
771	untuniutntrng55886	-0.12856916715812206	40000	500/2	250.0
772	untuniutntrng55886	-0.12903617916908505	40000	500/2	250.0
773	untuniutntrng55886	-0.12866281442719207	39999	500/2	250.0
774	untuniutntrng55886	-0.12824450074137128	40000	500/2	250.0
775	untuniutntrng55886	-0.12897463880179186	40000	500/2	250.0
776	untuniutntrng55886	-0.12875817811865353	40000	500/2	250.0
777	untuniutntrng55886	-0.12877252186621324	39999	500/2	250.0
778	untuniutntrng55886	-0.1283310857188461	40000	500/2	250.0
779	untuniutntrng55886	-0.12855597284519438	40000	500/2	250.0
780	untuniutntrng55886	-0.1274979169959739	40000	500/2	250.0
781	untuniutntrng55886	-0.12825674195471848	40000	500/2	250.0
782	untuniutntrng55886	-0.12934248913306956	40000	500/2	250.0
783	untuniutntrng55886	-0.12870364566835446	40000	500/2	250.0
784	untuniutntrng55886	-0.1288480015304886	40000	500/2	250.0
785	untuniutntrng55886	-0.1282649070502584	40000	500/2	250.0
786	untuniutntrng55886	-0.12751409503799027	39999	500/2	250.0
787	untuniutntrng55886	-0.12855406277527714	40000	500/2	250.0
788	untuniutntrng55886	-0.12780283901736578	40000	500/2	250.0
789	untuniutntrng55886	-0.12813087659253686	40000	500/2	250.0
790	untuniutntrng55886	-0.12906311342269072	40000	500/2	250.0
791	untuniutntrng55886	-0.1286346592879254	40000	500/2	250.0
792	untuniutntrng55886	-0.12835843873842434	40000	500/2	250.0
793	untuniutntrng55886	-0.12843852924693522	40000	500/2	250.0
794	untuniutntrng55886	-0.12861398933048884	40000	500/2	250.0
795	untuniutntrng55886	-0.12922174292801716	40000	500/2	250.0
796	untuniutntrng55886	-0.12822191762782795	40000	500/2	250.0
797	untuniutntrng55886	-0.1282734131215182	40000	500/2	250.0
798	untuniutntrng55886	-0.1300155376006632	40000	500/2	250.0
799	untuniutntrng55886	-0.1289660578421964	40000	500/2	250.0
800	untuniutntrng55886	-0.8258254770974114	40000	50/20	2.5
801	untuniutntrng55886	-0.8258095025270039	40000	50/20	2.5
802	untuniutntrng55886	-0.826041546998626	40000	50/20	2.5
803	untuniutntrng55886	-0.8261660722861733	40000	50/20	2.5
804	untuniutntrng55886	-0.8259802451489293	40000	50/20	2.5
805	untuniutntrng55886	-0.8261983549622647	40000	50/20	2.5
806	untuniutntrng55886	-0.8262755693908741	40000	50/20	2.5
807	untuniutntrng55886	-0.825479284274848	40000	50/20	2.5
808	untuniutntrng55886	-0.825820071059871	40000	50/20	2.5
809	untuniutntrng55886	-0.8254753290827214	40000	50/20	2.5
810	untuniutntrng55886	-0.8255985051872091	40000	50/20	2.5
811	untuniutntrng55886	-0.8255067647474665	40000	50/20	2.5
812	untuniutntrng55886	-0.8265719991249758	40000	50/20	2.5
813	untuniutntrng55886	-0.8248779733932582	40000	50/20	2.5
814	untuniutntrng55886	-0.8268510735345378	40000	50/20	2.5
815	untuniutntrng55886	-0.8259856954728239	40000	50/20	2.5
816	untuniutntrng55886	-0.8257274166189109	40000	50/20	2.5
817	untuniutntrng55886	-0.8264859969906068	40000	50/20	2.5
818	untuniutntrng55886	-0.8248302693398728	40000	50/20	2.5
819	untuniutntrng55886	-0.8263752011878309	40000	50/20	2.5
820	untuniutntrng55886	-0.8262449955392878	40000	50/20	2.5
821	untuniutntrng55886	-0.8258722652864487	40000	50/20	2.5
822	untuniutntrng55886	-0.8258368993899136	40000	50/20	2.5
823	untuniutntrng55886	-0.8258475211411039	40000	50/20	2.5
824	untuniutntrng55886	-0.8261835760204981	40000	50/20	2.5
825	untuniutntrng55886	-0.8266482382651628	40000	50/20	2.5
826	untuniutntrng55886	-0.8271653492310731	40000	50/20	2.5
827	untuniutntrng55886	-0.8259354642442294	40000	50/20	2.5
828	untuniutntrng55886	-0.8262301614172622	40000	50/20	2.5
829	untuniutntrng55886	-0.8252729971004327	40000	50/20	2.5
830	untuniutntrng55886	-0.8264168030383978	40000	50/20	2.5
831	untuniutntrng55886	-0.8262344358807248	40000	50/20	2.5
832	untuniutntrng55886	-0.8254807101789333	40000	50/20	2.5
833	untuniutntrng55886	-0.825933318494624	40000	50/20	2.5
834	untuniutntrng55886	-0.825588328958299	40000	50/20	2.5
835	untuniutntrng55886	-0.8265286823677596	40000	50/20	2.5
