	rrf_dr0_words	rrf_dr0	rrf_dr0_rang	dispersion	dispersion_numeric
447	untuniutntrng55886	0.9999999999999998	35849	200/5	40.0
448	untuniutntrng55886	0.9999999999999998	35967	200/5	40.0
449	untuniutntrng55886	0.9999999999999998	35813	200/5	40.0
450	untuniutntrng55886	0.9999999999999998	35786	200/5	40.0
451	untuniutntrng55886	1.0	35712	200/5	40.0
452	untuniutntrng55886	1.0	35689	200/5	40.0
453	untuniutntrng55886	0.9999999999999998	35561	200/5	40.0
454	untuniutntrng55886	0.9999999999999998	35650	200/5	40.0
455	untuniutntrng55886	0.9999999999999998	36144	200/5	40.0
456	untuniutntrng55886	1.0	35890	200/5	40.0
457	untuniutntrng55886	1.0	36008	200/5	40.0
458	untuniutntrng55886	1.0	35779	200/5	40.0
459	untuniutntrng55886	0.9999999999999998	35868	200/5	40.0
460	untuniutntrng55886	0.9999999999999998	35996	200/5	40.0
461	untuniutntrng55886	1.0	35826	200/5	40.0
462	untuniutntrng55886	1.0	35964	200/5	40.0
463	untuniutntrng55886	0.9999999999999998	35870	200/5	40.0
464	untuniutntrng55886	0.9999999999999998	35614	200/5	40.0
465	untuniutntrng55886	0.9999999999999998	35632	200/5	40.0
466	untuniutntrng55886	0.9999999999999998	35855	200/5	40.0
467	untuniutntrng55886	0.9999999999999998	36134	200/5	40.0
468	untuniutntrng55886	1.0	35976	200/5	40.0
469	untuniutntrng55886	1.0	23234	200/5	40.0
470	untuniutntrng55886	0.9999999999999998	35840	200/5	40.0
471	untuniutntrng55886	1.0	35850	200/5	40.0
472	untuniutntrng55886	0.9999999999999996	35879	200/5	40.0
473	untuniutntrng55886	1.0	35816	200/5	40.0
474	untuniutntrng55886	0.9999999999999998	35912	200/5	40.0
475	untuniutntrng55886	1.0	35790	200/5	40.0
476	untuniutntrng55886	0.9999999999999998	35813	200/5	40.0
477	untuniutntrng55886	0.9999999999999998	36173	200/5	40.0
478	untuniutntrng55886	0.9999999999999998	35905	200/5	40.0
479	untuniutntrng55886	0.9999999999999998	35949	200/5	40.0
480	untuniutntrng55886	0.9999999999999998	35780	200/5	40.0
481	untuniutntrng55886	1.0	35567	200/5	40.0
482	untuniutntrng55886	0.9999999999999998	36016	200/5	40.0
483	untuniutntrng55886	0.9999999999999998	35899	200/5	40.0
484	untuniutntrng55886	0.9999999999999998	36064	200/5	40.0
485	untuniutntrng55886	1.0	35849	200/5	40.0
486	untuniutntrng55886	0.9999999999999998	35626	200/5	40.0
487	untuniutntrng55886	0.9999999999999998	35914	200/5	40.0
488	untuniutntrng55886	1.0	35853	200/5	40.0
489	untuniutntrng55886	1.0	35687	200/5	40.0
490	untuniutntrng55886	0.9999999999999998	36058	200/5	40.0
491	untuniutntrng55886	0.9999999999999998	36058	200/5	40.0
492	untuniutntrng55886	0.9999999999999998	36019	200/5	40.0
493	untuniutntrng55886	0.9999999999999998	35613	200/5	40.0
494	untuniutntrng55886	0.9999999999999998	35870	200/5	40.0
495	untuniutntrng55886	1.0	36038	200/5	40.0
496	untuniutntrng55886	0.9999999999999998	35959	200/5	40.0
497	untuniutntrng55886	1.0	24539	200/5	40.0
498	untuniutntrng55886	0.9999999999999998	35812	200/5	40.0
499	untuniutntrng55886	0.9999999999999998	35905	200/5	40.0
500	untuniutntrng55886	1.0	35831	20/50	0.4
501	untuniutntrng55886	1.0	35742	20/50	0.4
502	untuniutntrng55886	0.9999999999999998	35725	20/50	0.4
503	untuniutntrng55886	0.9999999999999998	35954	20/50	0.4
504	untuniutntrng55886	0.9999999999999998	35984	20/50	0.4
505	untuniutntrng55886	0.9999999999999998	35721	20/50	0.4
506	untuniutntrng55886	0.9999999999999996	36041	20/50	0.4
507	untuniutntrng55886	0.9999999999999998	36061	20/50	0.4
508	untuniutntrng55886	0.9999999999999996	35925	20/50	0.4
509	untuniutntrng55886	0.9999999999999998	35971	20/50	0.4
510	untuniutntrng55886	1.0	35870	20/50	0.4
511	untuniutntrng55886	0.9999999999999998	35820	20/50	0.4
512	untuniutntrng55886	1.0	35716	20/50	0.4
513	untuniutntrng55886	0.9999999999999998	35903	20/50	0.4
514	untuniutntrng55886	1.0	35729	20/50	0.4
515	untuniutntrng55886	0.9999999999999998	36076	20/50	0.4
516	untuniutntrng55886	0.9999999999999998	35856	20/50	0.4
517	untuniutntrng55886	0.9999999999999998	36006	20/50	0.4
518	untuniutntrng55886	0.9999999999999998	36133	20/50	0.4
519	untuniutntrng55886	0.9999999999999998	35744	20/50	0.4
520	untuniutntrng55886	0.9999999999999998	35757	20/50	0.4
521	untuniutntrng55886	1.0	35715	20/50	0.4
522	untuniutntrng55886	0.9999999999999998	36145	20/50	0.4
523	untuniutntrng55886	0.9999999999999998	35917	20/50	0.4
524	untuniutntrng55886	0.9999999999999998	35859	20/50	0.4
525	untuniutntrng55886	0.9999999999999998	35961	20/50	0.4
526	untuniutntrng55886	0.9999999999999996	35808	20/50	0.4
527	untuniutntrng55886	0.9999999999999998	35968	20/50	0.4
528	untuniutntrng55886	0.9999999999999998	35963	20/50	0.4
529	untuniutntrng55886	0.9999999999999998	35981	20/50	0.4
530	untuniutntrng55886	0.9999999999999998	35781	20/50	0.4
531	untuniutntrng55886	0.9999999999999998	35963	20/50	0.4
532	untuniutntrng55886	1.0	35878	20/50	0.4
533	untuniutntrng55886	0.9999999999999998	36045	20/50	0.4
534	untuniutntrng55886	0.9999999999999998	35659	20/50	0.4
535	untuniutntrng55886	0.9999999999999998	36053	20/50	0.4
536	untuniutntrng55886	0.9999999999999998	36151	20/50	0.4
537	untuniutntrng55886	0.9999999999999998	35958	20/50	0.4
538	untuniutntrng55886	1.0	35620	20/50	0.4
539	untuniutntrng55886	1.0	35794	20/50	0.4
540	untuniutntrng55886	0.9999999999999998	35718	20/50	0.4
541	untuniutntrng55886	0.9999999999999998	35962	20/50	0.4
542	untuniutntrng55886	0.9999999999999998	35945	20/50	0.4
543	untuniutntrng55886	1.0	35946	20/50	0.4
544	untuniutntrng55886	0.9999999999999998	36054	20/50	0.4
545	untuniutntrng55886	0.9999999999999998	36141	20/50	0.4
546	untuniutntrng55886	0.9999999999999998	35734	20/50	0.4
547	untuniutntrng55886	0.9999999999999998	35984	20/50	0.4
548	untuniutntrng55886	0.9999999999999998	35986	20/50	0.4
549	untuniutntrng55886	0.9999999999999998	35833	20/50	0.4
550	untuniutntrng55886	1.0	35949	20/50	0.4
551	untuniutntrng55886	1.0	35894	20/50	0.4
552	untuniutntrng55886	0.9999999999999998	35979	20/50	0.4
553	untuniutntrng55886	1.0	36090	20/50	0.4
554	untuniutntrng55886	0.9999999999999996	36002	20/50	0.4
555	untuniutntrng55886	0.9999999999999996	35802	20/50	0.4
556	untuniutntrng55886	0.9999999999999996	36064	20/50	0.4
557	untuniutntrng55886	0.9999999999999998	35913	20/50	0.4
558	untuniutntrng55886	0.9999999999999998	35911	20/50	0.4
559	untuniutntrng55886	0.9999999999999996	35873	20/50	0.4
560	untuniutntrng55886	1.0	35976	20/50	0.4
561	untuniutntrng55886	1.0	35675	20/50	0.4
562	untuniutntrng55886	0.9999999999999998	35960	20/50	0.4
563	untuniutntrng55886	0.9999999999999998	35880	20/50	0.4
564	untuniutntrng55886	0.9999999999999998	35895	20/50	0.4
565	untuniutntrng55886	1.0	35803	20/50	0.4
566	untuniutntrng55886	0.9999999999999998	35974	20/50	0.4
567	untuniutntrng55886	0.9999999999999998	35851	20/50	0.4
568	untuniutntrng55886	0.9999999999999998	35747	20/50	0.4
569	untuniutntrng55886	0.9999999999999998	35871	20/50	0.4
570	untuniutntrng55886	0.9999999999999998	35979	20/50	0.4
571	untuniutntrng55886	1.0	35680	20/50	0.4
572	untuniutntrng55886	0.9999999999999998	35724	20/50	0.4
573	untuniutntrng55886	0.9999999999999998	35994	20/50	0.4
574	untuniutntrng55886	1.0	35910	20/50	0.4
575	untuniutntrng55886	0.9999999999999998	35986	20/50	0.4
576	untuniutntrng55886	0.9999999999999998	35723	20/50	0.4
577	untuniutntrng55886	1.0	35872	20/50	0.4
578	untuniutntrng55886	0.9999999999999998	35623	20/50	0.4
579	untuniutntrng55886	0.9999999999999998	36011	20/50	0.4
580	untuniutntrng55886	0.9999999999999998	35754	20/50	0.4
581	untuniutntrng55886	0.9999999999999998	35945	20/50	0.4
582	untuniutntrng55886	0.9999999999999998	36074	20/50	0.4
583	untuniutntrng55886	0.9999999999999998	36089	20/50	0.4
584	untuniutntrng55886	0.9999999999999998	35867	20/50	0.4
585	untuniutntrng55886	0.9999999999999998	35900	20/50	0.4
586	untuniutntrng55886	0.9999999999999998	36070	20/50	0.4
587	untuniutntrng55886	0.9999999999999998	36038	20/50	0.4
588	untuniutntrng55886	0.9999999999999998	36211	20/50	0.4
589	untuniutntrng55886	0.9999999999999998	35927	20/50	0.4
590	untuniutntrng55886	0.9999999999999996	35804	20/50	0.4
591	untuniutntrng55886	0.9999999999999998	35882	20/50	0.4
592	untuniutntrng55886	1.0	35719	20/50	0.4
593	untuniutntrng55886	0.9999999999999998	35997	20/50	0.4
594	untuniutntrng55886	1.0	35934	20/50	0.4
595	untuniutntrng55886	0.9999999999999998	35899	20/50	0.4
596	untuniutntrng55886	0.9999999999999998	35887	20/50	0.4
597	untuniutntrng55886	0.9999999999999996	35922	20/50	0.4
598	untuniutntrng55886	0.9999999999999998	35831	20/50	0.4
599	untuniutntrng55886	0.9999999999999998	35854	20/50	0.4
600	untuniutntrng55886	0.9999999999999998	35774	2/500	0.004
601	untuniutntrng55886	0.9999999999999998	36010	2/500	0.004
602	untuniutntrng55886	1.0	35764	2/500	0.004
603	untuniutntrng55886	0.9999999999999996	35882	2/500	0.004
604	untuniutntrng55886	0.9999999999999998	35855	2/500	0.004
605	untuniutntrng55886	0.9999999999999998	35960	2/500	0.004
606	untuniutntrng55886	1.0	35593	2/500	0.004
607	untuniutntrng55886	1.0	35858	2/500	0.004
608	untuniutntrng55886	0.9999999999999998	35753	2/500	0.004
609	untuniutntrng55886	1.0	35879	2/500	0.004
610	untuniutntrng55886	0.9999999999999998	36073	2/500	0.004
611	untuniutntrng55886	1.0	35827	2/500	0.004
612	untuniutntrng55886	0.9999999999999998	36154	2/500	0.004
613	untuniutntrng55886	0.9999999999999998	36022	2/500	0.004
614	untuniutntrng55886	1.0	35815	2/500	0.004
615	untuniutntrng55886	0.9999999999999998	36032	2/500	0.004
616	untuniutntrng55886	0.9999999999999998	35831	2/500	0.004
617	untuniutntrng55886	0.9999999999999998	35844	2/500	0.004
618	untuniutntrng55886	1.0	29784	2/500	0.004
619	untuniutntrng55886	0.9999999999999998	35914	2/500	0.004
620	untuniutntrng55886	0.9999999999999998	35996	2/500	0.004
621	untuniutntrng55886	1.0	35917	2/500	0.004
622	untuniutntrng55886	0.9999999999999998	35730	2/500	0.004
623	untuniutntrng55886	1.0	35767	2/500	0.004
624	untuniutntrng55886	1.0	35795	2/500	0.004
625	untuniutntrng55886	0.9999999999999998	35841	2/500	0.004
626	untuniutntrng55886	0.9999999999999998	35836	2/500	0.004
627	untuniutntrng55886	1.0	35874	2/500	0.004
628	untuniutntrng55886	0.9999999999999998	35916	2/500	0.004
629	untuniutntrng55886	0.9999999999999998	35559	2/500	0.004
630	untuniutntrng55886	0.9999999999999998	35990	2/500	0.004
631	untuniutntrng55886	0.9999999999999998	35851	2/500	0.004
632	untuniutntrng55886	0.9999999999999998	35864	2/500	0.004
633	untuniutntrng55886	0.9999999999999998	35756	2/500	0.004
634	untuniutntrng55886	1.0	35805	2/500	0.004
635	untuniutntrng55886	0.9999999999999998	35968	2/500	0.004
636	untuniutntrng55886	0.9999999999999998	35877	2/500	0.004
637	untuniutntrng55886	1.0	35676	2/500	0.004
638	untuniutntrng55886	0.9999999999999996	36013	2/500	0.004
639	untuniutntrng55886	0.9999999999999998	35791	2/500	0.004
640	untuniutntrng55886	0.9999999999999998	35958	2/500	0.004
641	untuniutntrng55886	0.9999999999999998	35890	2/500	0.004
642	untuniutntrng55886	1.0	35942	2/500	0.004
643	untuniutntrng55886	1.0	35883	2/500	0.004
644	untuniutntrng55886	1.0	35741	2/500	0.004
645	untuniutntrng55886	0.9999999999999998	36125	2/500	0.004
646	untuniutntrng55886	0.9999999999999998	35822	2/500	0.004
647	untuniutntrng55886	0.9999999999999998	35786	2/500	0.004
648	untuniutntrng55886	0.9999999999999998	35930	2/500	0.004
649	untuniutntrng55886	0.9999999999999996	35956	2/500	0.004
650	untuniutntrng55886	0.9999999999999998	35737	2/500	0.004
651	untuniutntrng55886	0.9999999999999998	35950	2/500	0.004
652	untuniutntrng55886	0.9999999999999998	35766	2/500	0.004
653	untuniutntrng55886	0.9999999999999998	35840	2/500	0.004
654	untuniutntrng55886	0.9999999999999998	36019	2/500	0.004
655	untuniutntrng55886	1.0	35702	2/500	0.004
656	untuniutntrng55886	0.9999999999999998	35988	2/500	0.004
657	untuniutntrng55886	0.9999999999999998	36028	2/500	0.004
658	untuniutntrng55886	1.0	35770	2/500	0.004
659	untuniutntrng55886	0.9999999999999996	35991	2/500	0.004
660	untuniutntrng55886	1.0	35875	2/500	0.004
661	untuniutntrng55886	1.0	35764	2/500	0.004
662	untuniutntrng55886	1.0	35832	2/500	0.004
663	untuniutntrng55886	0.9999999999999998	36119	2/500	0.004
664	untuniutntrng55886	0.9999999999999998	35979	2/500	0.004
665	untuniutntrng55886	1.0	35746	2/500	0.004
666	untuniutntrng55886	0.9999999999999998	35666	2/500	0.004
667	untuniutntrng55886	0.9999999999999998	35862	2/500	0.004
668	untuniutntrng55886	0.9999999999999998	35995	2/500	0.004
669	untuniutntrng55886	0.9999999999999998	35797	2/500	0.004
670	untuniutntrng55886	0.9999999999999998	35991	2/500	0.004
671	untuniutntrng55886	1.0	35899	2/500	0.004
672	untuniutntrng55886	1.0	35836	2/500	0.004
673	untuniutntrng55886	1.0	35667	2/500	0.004
674	untuniutntrng55886	1.0	35890	2/500	0.004
675	untuniutntrng55886	0.9999999999999998	35632	2/500	0.004
676	untuniutntrng55886	1.0	35684	2/500	0.004
677	untuniutntrng55886	0.9999999999999998	35740	2/500	0.004
678	untuniutntrng55886	0.9999999999999998	36214	2/500	0.004
679	untuniutntrng55886	0.9999999999999998	36145	2/500	0.004
680	untuniutntrng55886	1.0	35689	2/500	0.004
681	untuniutntrng55886	0.9999999999999998	36123	2/500	0.004
682	untuniutntrng55886	0.9999999999999998	35931	2/500	0.004
683	untuniutntrng55886	0.9999999999999998	35963	2/500	0.004
684	untuniutntrng55886	0.9999999999999998	35853	2/500	0.004
685	untuniutntrng55886	1.0	35823	2/500	0.004
686	untuniutntrng55886	0.9999999999999998	36064	2/500	0.004
687	untuniutntrng55886	0.9999999999999998	35717	2/500	0.004
688	untuniutntrng55886	1.0	35636	2/500	0.004
689	untuniutntrng55886	1.0	35793	2/500	0.004
690	untuniutntrng55886	1.0	36040	2/500	0.004
691	untuniutntrng55886	0.9999999999999998	35923	2/500	0.004
692	untuniutntrng55886	0.9999999999999998	35974	2/500	0.004
693	untuniutntrng55886	0.9999999999999998	36009	2/500	0.004
694	untuniutntrng55886	1.0	35799	2/500	0.004
695	untuniutntrng55886	1.0	35850	2/500	0.004
696	untuniutntrng55886	0.9999999999999998	35896	2/500	0.004
697	untuniutntrng55886	0.9999999999999998	35887	2/500	0.004
698	untuniutntrng55886	0.9999999999999998	36013	2/500	0.004
699	untuniutntrng55886	0.9999999999999998	35729	2/500	0.004
700	untuniutntrng55886	0.9999999999999998	35993	500/2	250.0
701	untuniutntrng55886	0.9999999999999998	36052	500/2	250.0
702	untuniutntrng55886	0.9999999999999998	35734	500/2	250.0
703	untuniutntrng55886	0.9999999999999998	35906	500/2	250.0
704	untuniutntrng55886	0.9999999999999996	35984	500/2	250.0
705	untuniutntrng55886	0.9999999999999998	35767	500/2	250.0
706	untuniutntrng55886	0.9999999999999998	35877	500/2	250.0
707	untuniutntrng55886	0.9999999999999998	36048	500/2	250.0
708	untuniutntrng55886	0.9999999999999996	35985	500/2	250.0
709	untuniutntrng55886	0.9999999999999998	35850	500/2	250.0
710	untuniutntrng55886	1.0	35750	500/2	250.0
711	untuniutntrng55886	1.0	35814	500/2	250.0
712	untuniutntrng55886	0.9999999999999998	35814	500/2	250.0
713	untuniutntrng55886	0.9999999999999998	35970	500/2	250.0
714	untuniutntrng55886	1.0	29504	500/2	250.0
715	untuniutntrng55886	0.9999999999999998	35898	500/2	250.0
716	untuniutntrng55886	1.0	35796	500/2	250.0
717	untuniutntrng55886	1.0	35756	500/2	250.0
718	untuniutntrng55886	0.9999999999999998	36129	500/2	250.0
719	untuniutntrng55886	0.9999999999999998	36058	500/2	250.0
720	untuniutntrng55886	1.0	35797	500/2	250.0
721	untuniutntrng55886	0.9999999999999998	35680	500/2	250.0
722	untuniutntrng55886	1.0	35809	500/2	250.0
723	untuniutntrng55886	0.9999999999999998	35968	500/2	250.0
724	untuniutntrng55886	0.9999999999999996	35810	500/2	250.0
725	untuniutntrng55886	1.0	35775	500/2	250.0
726	untuniutntrng55886	0.9999999999999998	36015	500/2	250.0
727	untuniutntrng55886	0.9999999999999998	36078	500/2	250.0
728	untuniutntrng55886	0.9999999999999998	35917	500/2	250.0
729	untuniutntrng55886	0.9999999999999998	35876	500/2	250.0
730	untuniutntrng55886	1.0	35836	500/2	250.0
731	untuniutntrng55886	0.9999999999999998	35885	500/2	250.0
732	untuniutntrng55886	0.9999999999999998	36075	500/2	250.0
733	untuniutntrng55886	0.9999999999999998	35957	500/2	250.0
734	untuniutntrng55886	0.9999999999999998	36241	500/2	250.0
735	untuniutntrng55886	0.9999999999999998	35837	500/2	250.0
736	untuniutntrng55886	0.9999999999999998	36014	500/2	250.0
737	untuniutntrng55886	0.9999999999999998	36007	500/2	250.0
738	untuniutntrng55886	0.9999999999999998	36012	500/2	250.0
739	untuniutntrng55886	1.0	35747	500/2	250.0
740	untuniutntrng55886	0.9999999999999998	36080	500/2	250.0
741	untuniutntrng55886	0.9999999999999998	35760	500/2	250.0
742	untuniutntrng55886	0.9999999999999998	36029	500/2	250.0
743	untuniutntrng55886	0.9999999999999998	35786	500/2	250.0
744	untuniutntrng55886	1.0	35861	500/2	250.0
745	untuniutntrng55886	0.9999999999999998	35993	500/2	250.0
746	untuniutntrng55886	0.9999999999999998	35909	500/2	250.0
747	untuniutntrng55886	0.9999999999999998	35948	500/2	250.0
748	untuniutntrng55886	0.9999999999999998	36098	500/2	250.0
749	untuniutntrng55886	0.9999999999999998	36006	500/2	250.0
750	untuniutntrng55886	0.9999999999999998	36059	500/2	250.0
751	untuniutntrng55886	1.0	35787	500/2	250.0
752	untuniutntrng55886	0.9999999999999998	35785	500/2	250.0
753	untuniutntrng55886	1.0	35822	500/2	250.0
754	untuniutntrng55886	0.9999999999999998	35900	500/2	250.0
755	untuniutntrng55886	0.9999999999999998	35904	500/2	250.0
756	untuniutntrng55886	0.9999999999999998	36019	500/2	250.0
757	untuniutntrng55886	0.9999999999999998	36016	500/2	250.0
758	untuniutntrng55886	0.9999999999999998	35745	500/2	250.0
759	untuniutntrng55886	1.0	35981	500/2	250.0
760	untuniutntrng55886	1.0	35796	500/2	250.0
761	untuniutntrng55886	1.0	35970	500/2	250.0
762	untuniutntrng55886	0.9999999999999998	35999	500/2	250.0
763	untuniutntrng55886	0.9999999999999998	36173	500/2	250.0
764	untuniutntrng55886	0.9999999999999996	35943	500/2	250.0
765	untuniutntrng55886	0.9999999999999998	35901	500/2	250.0
766	untuniutntrng55886	0.9999999999999998	36072	500/2	250.0
767	untuniutntrng55886	1.0	35887	500/2	250.0
768	untuniutntrng55886	0.9999999999999998	35869	500/2	250.0
769	untuniutntrng55886	1.0	35687	500/2	250.0
770	untuniutntrng55886	0.9999999999999998	35987	500/2	250.0
771	untuniutntrng55886	0.9999999999999998	35996	500/2	250.0
772	untuniutntrng55886	0.9999999999999998	35847	500/2	250.0
773	untuniutntrng55886	0.9999999999999998	35979	500/2	250.0
774	untuniutntrng55886	0.9999999999999998	36005	500/2	250.0
775	untuniutntrng55886	0.9999999999999998	35746	500/2	250.0
776	untuniutntrng55886	1.0	35743	500/2	250.0
777	untuniutntrng55886	1.0	35850	500/2	250.0
778	untuniutntrng55886	0.9999999999999998	35873	500/2	250.0
779	untuniutntrng55886	0.9999999999999998	35960	500/2	250.0
780	untuniutntrng55886	0.9999999999999996	35900	500/2	250.0
781	untuniutntrng55886	0.9999999999999998	35829	500/2	250.0
782	untuniutntrng55886	0.9999999999999998	36182	500/2	250.0
783	untuniutntrng55886	0.9999999999999998	35967	500/2	250.0
784	untuniutntrng55886	0.9999999999999998	35976	500/2	250.0
785	untuniutntrng55886	1.0	35872	500/2	250.0
786	untuniutntrng55886	0.9999999999999998	35855	500/2	250.0
787	untuniutntrng55886	0.9999999999999998	36100	500/2	250.0
788	untuniutntrng55886	1.0	35671	500/2	250.0
789	untuniutntrng55886	0.9999999999999998	35963	500/2	250.0
790	untuniutntrng55886	1.0	36017	500/2	250.0
791	untuniutntrng55886	0.9999999999999998	35736	500/2	250.0
792	untuniutntrng55886	0.9999999999999998	35859	500/2	250.0
793	untuniutntrng55886	0.9999999999999998	35949	500/2	250.0
794	untuniutntrng55886	1.0	35859	500/2	250.0
795	untuniutntrng55886	0.9999999999999998	36065	500/2	250.0
796	untuniutntrng55886	1.0	35911	500/2	250.0
797	untuniutntrng55886	1.0	35769	500/2	250.0
798	untuniutntrng55886	0.9999999999999998	35916	500/2	250.0
799	untuniutntrng55886	0.9999999999999998	36190	500/2	250.0
800	untuniutntrng55886	0.9999999999999998	35922	50/20	2.5
801	untuniutntrng55886	0.9999999999999998	36100	50/20	2.5
802	untuniutntrng55886	1.0	35658	50/20	2.5
803	untuniutntrng55886	0.9999999999999998	35880	50/20	2.5
804	untuniutntrng55886	0.9999999999999996	36219	50/20	2.5
805	untuniutntrng55886	1.0	35823	50/20	2.5
806	untuniutntrng55886	1.0	36040	50/20	2.5
807	untuniutntrng55886	1.0	35543	50/20	2.5
808	untuniutntrng55886	0.9999999999999998	35604	50/20	2.5
809	untuniutntrng55886	0.9999999999999998	36083	50/20	2.5
810	untuniutntrng55886	0.9999999999999998	35804	50/20	2.5
811	untuniutntrng55886	0.9999999999999998	35793	50/20	2.5
812	untuniutntrng55886	1.0	35657	50/20	2.5
813	untuniutntrng55886	1.0	35782	50/20	2.5
814	untuniutntrng55886	0.9999999999999998	36079	50/20	2.5
815	untuniutntrng55886	0.9999999999999998	36035	50/20	2.5
816	untuniutntrng55886	0.9999999999999998	35863	50/20	2.5
817	untuniutntrng55886	0.9999999999999998	36077	50/20	2.5
818	untuniutntrng55886	1.0	35766	50/20	2.5
819	untuniutntrng55886	0.9999999999999998	35915	50/20	2.5
820	untuniutntrng55886	1.0	35835	50/20	2.5
821	untuniutntrng55886	0.9999999999999998	36124	50/20	2.5
822	untuniutntrng55886	1.0	35737	50/20	2.5
823	untuniutntrng55886	0.9999999999999998	35770	50/20	2.5
824	untuniutntrng55886	0.9999999999999998	35927	50/20	2.5
825	untuniutntrng55886	0.9999999999999998	35840	50/20	2.5
826	untuniutntrng55886	1.0	36002	50/20	2.5
827	untuniutntrng55886	0.9999999999999998	35771	50/20	2.5
828	untuniutntrng55886	1.0	35800	50/20	2.5
829	untuniutntrng55886	0.9999999999999998	35844	50/20	2.5
830	untuniutntrng55886	1.0	35775	50/20	2.5
831	untuniutntrng55886	1.0	35968	50/20	2.5
832	untuniutntrng55886	0.9999999999999998	35877	50/20	2.5
833	untuniutntrng55886	0.9999999999999998	35995	50/20	2.5
834	untuniutntrng55886	0.9999999999999998	35820	50/20	2.5
835	untuniutntrng55886	0.9999999999999998	36168	50/20	2.5
836	untuniutntrng55886	0.9999999999999996	35934	50/20	2.5
837	untuniutntrng55886	0.9999999999999998	35807	50/20	2.5
838	untuniutntrng55886	0.9999999999999998	35709	50/20	2.5
839	untuniutntrng55886	0.9999999999999998	35726	50/20	2.5
840	untuniutntrng55886	0.9999999999999998	35890	50/20	2.5
841	untuniutntrng55886	1.0	35963	50/20	2.5
842	untuniutntrng55886	1.0	35944	50/20	2.5
843	untuniutntrng55886	0.9999999999999998	35729	50/20	2.5
844	untuniutntrng55886	1.0	35943	50/20	2.5
845	untuniutntrng55886	0.9999999999999998	35870	50/20	2.5
846	untuniutntrng55886	0.9999999999999998	35898	50/20	2.5
847	untuniutntrng55886	1.0	35834	50/20	2.5
848	untuniutntrng55886	0.9999999999999996	35827	50/20	2.5
849	untuniutntrng55886	0.9999999999999996	35836	50/20	2.5
850	untuniutntrng55886	1.0	35766	50/20	2.5
851	untuniutntrng55886	1.0	35725	50/20	2.5
852	untuniutntrng55886	0.9999999999999998	35992	50/20	2.5
853	untuniutntrng55886	0.9999999999999996	35911	50/20	2.5
854	untuniutntrng55886	1.0	35923	50/20	2.5
855	untuniutntrng55886	0.9999999999999998	35944	50/20	2.5
856	untuniutntrng55886	0.9999999999999998	36221	50/20	2.5
857	untuniutntrng55886	1.0	35813	50/20	2.5
858	untuniutntrng55886	0.9999999999999998	35888	50/20	2.5
859	untuniutntrng55886	0.9999999999999998	35861	50/20	2.5
860	untuniutntrng55886	0.9999999999999998	35774	50/20	2.5
861	untuniutntrng55886	0.9999999999999998	36039	50/20	2.5
862	untuniutntrng55886	0.9999999999999998	35926	50/20	2.5
863	untuniutntrng55886	1.0	35769	50/20	2.5
864	untuniutntrng55886	0.9999999999999998	36022	50/20	2.5
865	untuniutntrng55886	1.0	35752	50/20	2.5
866	untuniutntrng55886	0.9999999999999998	35702	50/20	2.5
867	untuniutntrng55886	0.9999999999999998	35775	50/20	2.5
868	untuniutntrng55886	1.0	35709	50/20	2.5
869	untuniutntrng55886	0.9999999999999998	35957	50/20	2.5
870	untuniutntrng55886	0.9999999999999998	35861	50/20	2.5
871	untuniutntrng55886	1.0	35690	50/20	2.5
872	untuniutntrng55886	0.9999999999999998	35750	50/20	2.5
873	untuniutntrng55886	0.9999999999999998	36175	50/20	2.5
874	untuniutntrng55886	0.9999999999999998	35911	50/20	2.5
875	untuniutntrng55886	0.9999999999999998	35938	50/20	2.5
876	untuniutntrng55886	0.9999999999999998	36252	50/20	2.5
877	untuniutntrng55886	1.0	35708	50/20	2.5
878	untuniutntrng55886	0.9999999999999996	35990	50/20	2.5
879	untuniutntrng55886	0.9999999999999998	35839	50/20	2.5
880	untuniutntrng55886	0.9999999999999998	35978	50/20	2.5
881	untuniutntrng55886	0.9999999999999998	35911	50/20	2.5
882	untuniutntrng55886	1.0	35933	50/20	2.5
883	untuniutntrng55886	1.0	35984	50/20	2.5
884	untuniutntrng55886	0.9999999999999998	35971	50/20	2.5
885	untuniutntrng55886	0.9999999999999998	35897	50/20	2.5
886	untuniutntrng55886	0.9999999999999998	36009	50/20	2.5
887	untuniutntrng55886	0.9999999999999998	36107	50/20	2.5
888	untuniutntrng55886	0.9999999999999996	35926	50/20	2.5
889	untuniutntrng55886	1.0	35926	50/20	2.5
890	untuniutntrng55886	1.0	35751	50/20	2.5
891	untuniutntrng55886	0.9999999999999998	35925	50/20	2.5
892	untuniutntrng55886	0.9999999999999998	35664	50/20	2.5
893	untuniutntrng55886	1.0	36044	50/20	2.5
894	untuniutntrng55886	0.9999999999999998	36042	50/20	2.5
895	untuniutntrng55886	0.9999999999999998	36167	50/20	2.5
896	untuniutntrng55886	0.9999999999999998	35950	50/20	2.5
897	untuniutntrng55886	0.9999999999999998	35848	50/20	2.5
898	untuniutntrng55886	1.0	35682	50/20	2.5
899	untuniutntrng55886	0.9999999999999998	35987	50/20	2.5
900	untuniutntrng55886	1.0	35926	5/200	0.025
901	untuniutntrng55886	0.9999999999999998	35943	5/200	0.025
902	untuniutntrng55886	0.9999999999999998	36015	5/200	0.025
