	ranksum_words	ranksum	ranksum_rang	dispersion	dispersion_numeric
441	untuniutntrng55886	-22.032971879965142	96774	200/5	40.0
442	untuniutntrng55886	-22.032971879965142	96775	200/5	40.0
443	untuniutntrng55886	-22.032971879965142	96772	200/5	40.0
444	untuniutntrng55886	-22.032971879965142	96775	200/5	40.0
445	untuniutntrng55886	-22.032971879965142	96774	200/5	40.0
446	untuniutntrng55886	-22.032971879965142	96777	200/5	40.0
447	untuniutntrng55886	-22.032971879965142	96777	200/5	40.0
448	untuniutntrng55886	-22.032971879965142	96772	200/5	40.0
449	untuniutntrng55886	-22.032971879965142	96774	200/5	40.0
450	untuniutntrng55886	-22.032971879965142	96774	200/5	40.0
451	untuniutntrng55886	-22.032971879965142	96775	200/5	40.0
452	untuniutntrng55886	-22.032971879965142	96774	200/5	40.0
453	untuniutntrng55886	-22.032971879965142	96775	200/5	40.0
454	untuniutntrng55886	-22.032971879965142	96776	200/5	40.0
455	untuniutntrng55886	-22.032971879965142	96777	200/5	40.0
456	untuniutntrng55886	-22.032971879965142	96776	200/5	40.0
457	untuniutntrng55886	-22.032971879965142	96775	200/5	40.0
458	untuniutntrng55886	-22.032971879965142	96777	200/5	40.0
459	untuniutntrng55886	-22.032971879965142	96776	200/5	40.0
460	untuniutntrng55886	-22.032971879965142	96775	200/5	40.0
461	untuniutntrng55886	-22.032971879965142	96774	200/5	40.0
462	untuniutntrng55886	-22.032971879965142	96776	200/5	40.0
463	untuniutntrng55886	-22.032971879965142	96775	200/5	40.0
464	untuniutntrng55886	-22.032971879965142	96774	200/5	40.0
465	untuniutntrng55886	-22.032971879965142	96773	200/5	40.0
466	untuniutntrng55886	-22.032971879965142	96776	200/5	40.0
467	untuniutntrng55886	-22.032971879965142	96773	200/5	40.0
468	untuniutntrng55886	-22.032971879965142	96774	200/5	40.0
469	untuniutntrng55886	-22.032971879965142	96776	200/5	40.0
470	untuniutntrng55886	-22.032971879965142	96777	200/5	40.0
471	untuniutntrng55886	-22.032971879965142	96776	200/5	40.0
472	untuniutntrng55886	-22.032971879965142	96776	200/5	40.0
473	untuniutntrng55886	-22.032971879965142	96773	200/5	40.0
474	untuniutntrng55886	-22.032971879965142	96776	200/5	40.0
475	untuniutntrng55886	-22.032971879965142	96775	200/5	40.0
476	untuniutntrng55886	-22.032971879965142	96775	200/5	40.0
477	untuniutntrng55886	-22.032971879965142	96775	200/5	40.0
478	untuniutntrng55886	-22.032971879965142	96774	200/5	40.0
479	untuniutntrng55886	-22.032971879965142	96777	200/5	40.0
480	untuniutntrng55886	-22.032971879965142	96775	200/5	40.0
481	untuniutntrng55886	-22.032971879965142	96775	200/5	40.0
482	untuniutntrng55886	-22.032971879965142	96776	200/5	40.0
483	untuniutntrng55886	-22.032971879965142	96776	200/5	40.0
484	untuniutntrng55886	-22.032971879965142	96772	200/5	40.0
485	untuniutntrng55886	-22.032971879965142	96775	200/5	40.0
486	untuniutntrng55886	-22.032971879965142	96774	200/5	40.0
487	untuniutntrng55886	-22.032971879965142	96778	200/5	40.0
488	untuniutntrng55886	-22.032971879965142	96773	200/5	40.0
489	untuniutntrng55886	-22.032971879965142	96775	200/5	40.0
490	untuniutntrng55886	-22.032971879965142	96774	200/5	40.0
491	untuniutntrng55886	-22.032971879965142	96776	200/5	40.0
492	untuniutntrng55886	-22.032971879965142	96775	200/5	40.0
493	untuniutntrng55886	-22.032971879965142	96777	200/5	40.0
494	untuniutntrng55886	-22.032971879965142	96774	200/5	40.0
495	untuniutntrng55886	-22.032971879965142	96777	200/5	40.0
496	untuniutntrng55886	-22.032971879965142	96773	200/5	40.0
497	untuniutntrng55886	-22.032971879965142	96770	200/5	40.0
498	untuniutntrng55886	-22.032971879965142	96775	200/5	40.0
499	untuniutntrng55886	-22.032971879965142	96774	200/5	40.0
500	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
501	untuniutntrng55886	-33.006675350277874	96777	20/50	0.4
502	untuniutntrng55886	-33.006675350277874	96773	20/50	0.4
503	untuniutntrng55886	-33.006675350277874	96773	20/50	0.4
504	untuniutntrng55886	-33.006675350277874	96774	20/50	0.4
505	untuniutntrng55886	-33.006675350277874	96770	20/50	0.4
506	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
507	untuniutntrng55886	-33.006675350277874	96777	20/50	0.4
508	untuniutntrng55886	-33.006675350277874	96776	20/50	0.4
509	untuniutntrng55886	-33.006675350277874	96777	20/50	0.4
510	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
511	untuniutntrng55886	-33.006675350277874	96774	20/50	0.4
512	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
513	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
514	untuniutntrng55886	-33.006675350277874	96770	20/50	0.4
515	untuniutntrng55886	-33.006675350277874	96777	20/50	0.4
516	untuniutntrng55886	-33.006675350277874	96772	20/50	0.4
517	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
518	untuniutntrng55886	-33.006675350277874	96776	20/50	0.4
519	untuniutntrng55886	-33.006675350277874	96776	20/50	0.4
520	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
521	untuniutntrng55886	-33.006675350277874	96776	20/50	0.4
522	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
523	untuniutntrng55886	-33.006675350277874	96777	20/50	0.4
524	untuniutntrng55886	-33.006675350277874	96776	20/50	0.4
525	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
526	untuniutntrng55886	-33.006675350277874	96774	20/50	0.4
527	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
528	untuniutntrng55886	-33.006675350277874	96774	20/50	0.4
529	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
530	untuniutntrng55886	-33.006675350277874	96773	20/50	0.4
531	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
532	untuniutntrng55886	-33.006675350277874	96774	20/50	0.4
533	untuniutntrng55886	-33.006675350277874	96773	20/50	0.4
534	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
535	untuniutntrng55886	-33.006675350277874	96774	20/50	0.4
536	untuniutntrng55886	-33.006675350277874	96770	20/50	0.4
537	untuniutntrng55886	-33.006675350277874	96774	20/50	0.4
538	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
539	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
540	untuniutntrng55886	-33.006675350277874	96772	20/50	0.4
541	untuniutntrng55886	-33.006675350277874	96777	20/50	0.4
542	untuniutntrng55886	-33.006675350277874	96776	20/50	0.4
543	untuniutntrng55886	-33.006675350277874	96773	20/50	0.4
544	untuniutntrng55886	-33.006675350277874	96778	20/50	0.4
545	untuniutntrng55886	-33.006675350277874	96776	20/50	0.4
546	untuniutntrng55886	-33.006675350277874	96773	20/50	0.4
547	untuniutntrng55886	-33.006675350277874	96774	20/50	0.4
548	untuniutntrng55886	-33.006675350277874	96776	20/50	0.4
549	untuniutntrng55886	-33.006675350277874	96777	20/50	0.4
550	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
551	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
552	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
553	untuniutntrng55886	-33.006675350277874	96777	20/50	0.4
554	untuniutntrng55886	-33.006675350277874	96777	20/50	0.4
555	untuniutntrng55886	-33.006675350277874	96777	20/50	0.4
556	untuniutntrng55886	-33.006675350277874	96778	20/50	0.4
557	untuniutntrng55886	-33.006675350277874	96776	20/50	0.4
558	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
559	untuniutntrng55886	-33.006675350277874	96774	20/50	0.4
560	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
561	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
562	untuniutntrng55886	-33.006675350277874	96776	20/50	0.4
563	untuniutntrng55886	-33.006675350277874	96777	20/50	0.4
564	untuniutntrng55886	-33.006675350277874	96777	20/50	0.4
565	untuniutntrng55886	-33.006675350277874	96773	20/50	0.4
566	untuniutntrng55886	-33.006675350277874	96776	20/50	0.4
567	untuniutntrng55886	-33.006675350277874	96773	20/50	0.4
568	untuniutntrng55886	-33.006675350277874	96776	20/50	0.4
569	untuniutntrng55886	-33.006675350277874	96773	20/50	0.4
570	untuniutntrng55886	-33.006675350277874	96774	20/50	0.4
571	untuniutntrng55886	-33.006675350277874	96776	20/50	0.4
572	untuniutntrng55886	-33.006675350277874	96772	20/50	0.4
573	untuniutntrng55886	-33.006675350277874	96773	20/50	0.4
574	untuniutntrng55886	-33.006675350277874	96772	20/50	0.4
575	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
576	untuniutntrng55886	-33.006675350277874	96776	20/50	0.4
577	untuniutntrng55886	-33.006675350277874	96774	20/50	0.4
578	untuniutntrng55886	-33.006675350277874	96776	20/50	0.4
579	untuniutntrng55886	-33.006675350277874	96773	20/50	0.4
580	untuniutntrng55886	-33.006675350277874	96776	20/50	0.4
581	untuniutntrng55886	-33.006675350277874	96773	20/50	0.4
582	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
583	untuniutntrng55886	-33.006675350277874	96777	20/50	0.4
584	untuniutntrng55886	-33.006675350277874	96778	20/50	0.4
585	untuniutntrng55886	-33.006675350277874	96776	20/50	0.4
586	untuniutntrng55886	-33.006675350277874	96773	20/50	0.4
587	untuniutntrng55886	-33.006675350277874	96777	20/50	0.4
588	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
589	untuniutntrng55886	-33.006675350277874	96777	20/50	0.4
590	untuniutntrng55886	-33.006675350277874	96778	20/50	0.4
591	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
592	untuniutntrng55886	-33.006675350277874	96774	20/50	0.4
593	untuniutntrng55886	-33.006675350277874	96777	20/50	0.4
594	untuniutntrng55886	-33.006675350277874	96776	20/50	0.4
595	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
596	untuniutntrng55886	-33.006675350277874	96774	20/50	0.4
597	untuniutntrng55886	-33.006675350277874	96773	20/50	0.4
598	untuniutntrng55886	-33.006675350277874	96775	20/50	0.4
599	untuniutntrng55886	-33.006675350277874	96776	20/50	0.4
600	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
601	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
602	untuniutntrng55886	-3.7434660961105823	96773	500/2	250.0
603	untuniutntrng55886	-3.7434660961105823	96773	500/2	250.0
604	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
605	untuniutntrng55886	-3.7434660961105823	96773	500/2	250.0
606	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
607	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
608	untuniutntrng55886	-3.7434660961105823	96772	500/2	250.0
609	untuniutntrng55886	-3.7434660961105823	96773	500/2	250.0
610	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
611	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
612	untuniutntrng55886	-3.7434660961105823	96773	500/2	250.0
613	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
614	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
615	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
616	untuniutntrng55886	-3.7434660961105823	96777	500/2	250.0
617	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
618	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
619	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
620	untuniutntrng55886	-3.7434660961105823	96771	500/2	250.0
621	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
622	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
623	untuniutntrng55886	-3.7434660961105823	96772	500/2	250.0
624	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
625	untuniutntrng55886	-3.7434660961105823	96777	500/2	250.0
626	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
627	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
628	untuniutntrng55886	-3.7434660961105823	96777	500/2	250.0
629	untuniutntrng55886	-3.7434660961105823	96773	500/2	250.0
630	untuniutntrng55886	-3.7434660961105823	96773	500/2	250.0
631	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
632	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
633	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
634	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
635	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
636	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
637	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
638	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
639	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
640	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
641	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
642	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
643	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
644	untuniutntrng55886	-3.7434660961105823	96773	500/2	250.0
645	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
646	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
647	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
648	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
649	untuniutntrng55886	-3.7434660961105823	96777	500/2	250.0
650	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
651	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
652	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
653	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
654	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
655	untuniutntrng55886	-3.7434660961105823	96773	500/2	250.0
656	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
657	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
658	untuniutntrng55886	-3.7434660961105823	96777	500/2	250.0
659	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
660	untuniutntrng55886	-3.7434660961105823	96777	500/2	250.0
661	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
662	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
663	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
664	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
665	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
666	untuniutntrng55886	-3.7434660961105823	96777	500/2	250.0
667	untuniutntrng55886	-3.7434660961105823	96772	500/2	250.0
668	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
669	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
670	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
671	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
672	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
673	untuniutntrng55886	-3.7434660961105823	96777	500/2	250.0
674	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
675	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
676	untuniutntrng55886	-3.7434660961105823	96773	500/2	250.0
677	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
678	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
679	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
680	untuniutntrng55886	-3.7434660961105823	96773	500/2	250.0
681	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
682	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
683	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
684	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
685	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
686	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
687	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
688	untuniutntrng55886	-3.7434660961105823	96777	500/2	250.0
689	untuniutntrng55886	-3.7434660961105823	96774	500/2	250.0
690	untuniutntrng55886	-3.7434660961105823	96777	500/2	250.0
691	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
692	untuniutntrng55886	-3.7434660961105823	96773	500/2	250.0
693	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
694	untuniutntrng55886	-3.7434660961105823	96776	500/2	250.0
695	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
696	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
697	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
698	untuniutntrng55886	-3.7434660961105823	96773	500/2	250.0
699	untuniutntrng55886	-3.7434660961105823	96775	500/2	250.0
700	untuniutntrng55886	-31.177724771892425	96772	50/20	2.5
701	untuniutntrng55886	-31.177724771892425	96778	50/20	2.5
702	untuniutntrng55886	-31.177724771892425	96774	50/20	2.5
703	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
704	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
705	untuniutntrng55886	-31.177724771892425	96778	50/20	2.5
706	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
707	untuniutntrng55886	-31.177724771892425	96774	50/20	2.5
708	untuniutntrng55886	-31.177724771892425	96773	50/20	2.5
709	untuniutntrng55886	-31.177724771892425	96778	50/20	2.5
710	untuniutntrng55886	-31.177724771892425	96774	50/20	2.5
711	untuniutntrng55886	-31.177724771892425	96778	50/20	2.5
712	untuniutntrng55886	-31.177724771892425	96776	50/20	2.5
713	untuniutntrng55886	-31.177724771892425	96777	50/20	2.5
714	untuniutntrng55886	-31.177724771892425	96772	50/20	2.5
715	untuniutntrng55886	-31.177724771892425	96777	50/20	2.5
716	untuniutntrng55886	-31.177724771892425	96771	50/20	2.5
717	untuniutntrng55886	-31.177724771892425	96773	50/20	2.5
718	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
719	untuniutntrng55886	-31.177724771892425	96773	50/20	2.5
720	untuniutntrng55886	-31.177724771892425	96776	50/20	2.5
721	untuniutntrng55886	-31.177724771892425	96776	50/20	2.5
722	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
723	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
724	untuniutntrng55886	-31.177724771892425	96771	50/20	2.5
725	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
726	untuniutntrng55886	-31.177724771892425	96774	50/20	2.5
727	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
728	untuniutntrng55886	-31.177724771892425	96778	50/20	2.5
729	untuniutntrng55886	-31.177724771892425	96774	50/20	2.5
730	untuniutntrng55886	-31.177724771892425	96774	50/20	2.5
731	untuniutntrng55886	-31.177724771892425	96774	50/20	2.5
732	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
733	untuniutntrng55886	-31.177724771892425	96778	50/20	2.5
734	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
735	untuniutntrng55886	-31.177724771892425	96774	50/20	2.5
736	untuniutntrng55886	-31.177724771892425	96776	50/20	2.5
737	untuniutntrng55886	-31.177724771892425	96776	50/20	2.5
738	untuniutntrng55886	-31.177724771892425	96773	50/20	2.5
739	untuniutntrng55886	-31.177724771892425	96773	50/20	2.5
740	untuniutntrng55886	-31.177724771892425	96772	50/20	2.5
741	untuniutntrng55886	-31.177724771892425	96776	50/20	2.5
742	untuniutntrng55886	-31.177724771892425	96777	50/20	2.5
743	untuniutntrng55886	-31.177724771892425	96772	50/20	2.5
744	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
745	untuniutntrng55886	-31.177724771892425	96773	50/20	2.5
746	untuniutntrng55886	-31.177724771892425	96774	50/20	2.5
747	untuniutntrng55886	-31.177724771892425	96774	50/20	2.5
748	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
749	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
750	untuniutntrng55886	-31.177724771892425	96776	50/20	2.5
751	untuniutntrng55886	-31.177724771892425	96774	50/20	2.5
752	untuniutntrng55886	-31.177724771892425	96773	50/20	2.5
753	untuniutntrng55886	-31.177724771892425	96777	50/20	2.5
754	untuniutntrng55886	-31.177724771892425	96774	50/20	2.5
755	untuniutntrng55886	-31.177724771892425	96777	50/20	2.5
756	untuniutntrng55886	-31.177724771892425	96774	50/20	2.5
757	untuniutntrng55886	-31.177724771892425	96776	50/20	2.5
758	untuniutntrng55886	-31.177724771892425	96773	50/20	2.5
759	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
760	untuniutntrng55886	-31.177724771892425	96777	50/20	2.5
761	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
762	untuniutntrng55886	-31.177724771892425	96776	50/20	2.5
763	untuniutntrng55886	-31.177724771892425	96776	50/20	2.5
764	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
765	untuniutntrng55886	-31.177724771892425	96777	50/20	2.5
766	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
767	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
768	untuniutntrng55886	-31.177724771892425	96774	50/20	2.5
769	untuniutntrng55886	-31.177724771892425	96773	50/20	2.5
770	untuniutntrng55886	-31.177724771892425	96776	50/20	2.5
771	untuniutntrng55886	-31.177724771892425	96778	50/20	2.5
772	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
773	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
774	untuniutntrng55886	-31.177724771892425	96777	50/20	2.5
775	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
776	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
777	untuniutntrng55886	-31.177724771892425	96771	50/20	2.5
778	untuniutntrng55886	-31.177724771892425	96776	50/20	2.5
779	untuniutntrng55886	-31.177724771892425	96778	50/20	2.5
780	untuniutntrng55886	-31.177724771892425	96777	50/20	2.5
781	untuniutntrng55886	-31.177724771892425	96776	50/20	2.5
782	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
783	untuniutntrng55886	-31.177724771892425	96773	50/20	2.5
784	untuniutntrng55886	-31.177724771892425	96776	50/20	2.5
785	untuniutntrng55886	-31.177724771892425	96773	50/20	2.5
786	untuniutntrng55886	-31.177724771892425	96774	50/20	2.5
787	untuniutntrng55886	-31.177724771892425	96774	50/20	2.5
788	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
789	untuniutntrng55886	-31.177724771892425	96774	50/20	2.5
790	untuniutntrng55886	-31.177724771892425	96773	50/20	2.5
791	untuniutntrng55886	-31.177724771892425	96774	50/20	2.5
792	untuniutntrng55886	-31.177724771892425	96774	50/20	2.5
793	untuniutntrng55886	-31.177724771892425	96776	50/20	2.5
794	untuniutntrng55886	-31.177724771892425	96777	50/20	2.5
795	untuniutntrng55886	-31.177724771892425	96778	50/20	2.5
796	untuniutntrng55886	-31.177724771892425	96776	50/20	2.5
797	untuniutntrng55886	-31.177724771892425	96776	50/20	2.5
798	untuniutntrng55886	-31.177724771892425	96776	50/20	2.5
799	untuniutntrng55886	-31.177724771892425	96775	50/20	2.5
800	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
801	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
802	untuniutntrng55886	-33.9211506394706	96773	5/200	0.025
803	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
804	untuniutntrng55886	-33.9211506394706	96773	5/200	0.025
805	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
806	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
807	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
808	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
809	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
810	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
811	untuniutntrng55886	-33.9211506394706	96774	5/200	0.025
812	untuniutntrng55886	-33.9211506394706	96774	5/200	0.025
813	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
814	untuniutntrng55886	-33.9211506394706	96774	5/200	0.025
815	untuniutntrng55886	-33.9211506394706	96773	5/200	0.025
816	untuniutntrng55886	-33.9211506394706	96773	5/200	0.025
817	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
818	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
819	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
820	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
821	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
822	untuniutntrng55886	-33.9211506394706	96773	5/200	0.025
823	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
824	untuniutntrng55886	-33.9211506394706	96773	5/200	0.025
825	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
826	untuniutntrng55886	-33.9211506394706	96777	5/200	0.025
827	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
828	untuniutntrng55886	-33.9211506394706	96777	5/200	0.025
829	untuniutntrng55886	-33.9211506394706	96770	5/200	0.025
830	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
831	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
832	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
833	untuniutntrng55886	-33.9211506394706	96773	5/200	0.025
834	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
835	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
836	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
837	untuniutntrng55886	-33.9211506394706	96774	5/200	0.025
838	untuniutntrng55886	-33.9211506394706	96778	5/200	0.025
839	untuniutntrng55886	-33.9211506394706	96774	5/200	0.025
840	untuniutntrng55886	-33.9211506394706	96773	5/200	0.025
841	untuniutntrng55886	-33.9211506394706	96773	5/200	0.025
842	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
843	untuniutntrng55886	-33.9211506394706	96774	5/200	0.025
844	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
845	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
846	untuniutntrng55886	-33.9211506394706	96774	5/200	0.025
847	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
848	untuniutntrng55886	-33.9211506394706	96774	5/200	0.025
849	untuniutntrng55886	-33.9211506394706	96773	5/200	0.025
850	untuniutntrng55886	-33.9211506394706	96774	5/200	0.025
851	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
852	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
853	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
854	untuniutntrng55886	-33.9211506394706	96773	5/200	0.025
855	untuniutntrng55886	-33.9211506394706	96772	5/200	0.025
856	untuniutntrng55886	-33.9211506394706	96773	5/200	0.025
857	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
858	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
859	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
860	untuniutntrng55886	-33.9211506394706	96772	5/200	0.025
861	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
862	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
863	untuniutntrng55886	-33.9211506394706	96775	5/200	0.025
864	untuniutntrng55886	-33.9211506394706	96774	5/200	0.025
865	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
866	untuniutntrng55886	-33.9211506394706	96777	5/200	0.025
867	untuniutntrng55886	-33.9211506394706	96774	5/200	0.025
868	untuniutntrng55886	-33.9211506394706	96777	5/200	0.025
869	untuniutntrng55886	-33.9211506394706	96773	5/200	0.025
870	untuniutntrng55886	-33.9211506394706	96776	5/200	0.025
871	untuniutntrng55886	-33.9211506394706	96773	5/200	0.025
872	untuniutntrng55886	-33.9211506394706	96772	5/200	0.025
873	untuniutntrng55886	-33.9211506394706	96773	5/200	0.025
